#          BLOCK:      ACTUAL_TE:         TE_AVE:          ERROR:
           16096         1.59661         1.59642     2.02481e-05
           16097         1.59661         1.59642     2.02469e-05
           16098         1.59661         1.59642     2.02456e-05
           16099         1.59661         1.59642     2.02444e-05
           16100         1.59661         1.59642     2.02431e-05
           16101         1.59662         1.59642     2.02418e-05
           16102         1.59663         1.59642     2.02406e-05
           16103         1.59664         1.59642     2.02393e-05
           16104         1.59664         1.59642     2.02381e-05
           16105         1.59665         1.59642     2.02368e-05
           16106         1.59666         1.59642     2.02356e-05
           16107         1.59667         1.59642     2.02343e-05
           16108         1.59668         1.59642     2.02331e-05
           16109         1.59669         1.59642     2.02318e-05
           16110         1.59669         1.59642     2.02306e-05
           16111          1.5967         1.59642     2.02293e-05
           16112         1.59672         1.59642     2.02281e-05
           16113         1.59673         1.59642     2.02268e-05
           16114         1.59674         1.59642     2.02256e-05
           16115         1.59675         1.59642     2.02244e-05
           16116         1.59677         1.59642     2.02231e-05
           16117         1.59678         1.59642     2.02219e-05
           16118         1.59679         1.59642     2.02206e-05
           16119          1.5968         1.59642     2.02194e-05
           16120         1.59682         1.59642     2.02182e-05
           16121         1.59684         1.59642     2.02169e-05
           16122         1.59685         1.59642     2.02157e-05
           16123         1.59687         1.59642     2.02144e-05
           16124         1.59689         1.59642     2.02132e-05
           16125          1.5969         1.59642      2.0212e-05
           16126         1.59692         1.59642     2.02107e-05
           16127         1.59694         1.59642     2.02095e-05
           16128         1.59695         1.59642     2.02083e-05
           16129         1.59697         1.59642     2.02071e-05
           16130         1.59699         1.59642     2.02058e-05
           16131         1.59701         1.59642     2.02046e-05
           16132         1.59703         1.59642     2.02034e-05
           16133         1.59705         1.59642     2.02022e-05
           16134         1.59707         1.59642      2.0201e-05
           16135         1.59709         1.59642     2.01998e-05
           16136         1.59711         1.59642     2.01986e-05
           16137         1.59714         1.59642     2.01974e-05
           16138         1.59716         1.59642     2.01962e-05
           16139         1.59718         1.59642      2.0195e-05
           16140          1.5972         1.59642     2.01938e-05
           16141         1.59722         1.59642     2.01926e-05
           16142         1.59724         1.59642     2.01914e-05
           16143         1.59726         1.59642     2.01902e-05
           16144         1.59728         1.59642      2.0189e-05
           16145         1.59731         1.59642     2.01879e-05
           16146         1.59732         1.59642     2.01867e-05
           16147         1.59734         1.59642     2.01855e-05
           16148         1.59737         1.59642     2.01844e-05
           16149         1.59738         1.59642     2.01832e-05
           16150          1.5974         1.59642      2.0182e-05
           16151         1.59741         1.59642     2.01809e-05
           16152         1.59743         1.59642     2.01797e-05
           16153         1.59744         1.59642     2.01786e-05
           16154         1.59745         1.59642     2.01774e-05
           16155         1.59747         1.59642     2.01763e-05
           16156         1.59748         1.59642     2.01751e-05
           16157         1.59749         1.59642      2.0174e-05
           16158          1.5975         1.59642     2.01729e-05
           16159          1.5975         1.59642     2.01717e-05
           16160         1.59751         1.59642     2.01706e-05
           16161         1.59751         1.59642     2.01695e-05
           16162         1.59751         1.59642     2.01683e-05
           16163         1.59751         1.59642     2.01672e-05
           16164         1.59751         1.59642      2.0166e-05
           16165          1.5975         1.59642     2.01649e-05
           16166         1.59749         1.59642     2.01638e-05
           16167         1.59748         1.59642     2.01626e-05
           16168         1.59747         1.59642     2.01615e-05
           16169         1.59746         1.59642     2.01603e-05
           16170         1.59744         1.59642     2.01592e-05
           16171         1.59742         1.59642      2.0158e-05
           16172          1.5974         1.59642     2.01569e-05
           16173         1.59738         1.59642     2.01557e-05
           16174         1.59736         1.59642     2.01546e-05
           16175         1.59734         1.59642     2.01534e-05
           16176         1.59731         1.59642     2.01522e-05
           16177         1.59728         1.59642     2.01511e-05
           16178         1.59726         1.59642     2.01499e-05
           16179         1.59723         1.59642     2.01487e-05
           16180          1.5972         1.59642     2.01475e-05
           16181         1.59717         1.59642     2.01463e-05
           16182         1.59714         1.59642     2.01451e-05
           16183          1.5971         1.59642     2.01439e-05
           16184         1.59707         1.59642     2.01427e-05
           16185         1.59704         1.59642     2.01415e-05
           16186         1.59701         1.59642     2.01403e-05
           16187         1.59698         1.59642     2.01391e-05
           16188         1.59695         1.59642     2.01379e-05
           16189         1.59692         1.59642     2.01366e-05
           16190         1.59689         1.59642     2.01354e-05
           16191         1.59686         1.59642     2.01342e-05
           16192         1.59683         1.59642      2.0133e-05
           16193          1.5968         1.59642     2.01317e-05
           16194         1.59677         1.59642     2.01305e-05
           16195         1.59675         1.59642     2.01293e-05
           16196         1.59672         1.59642      2.0128e-05
           16197         1.59669         1.59642     2.01268e-05
           16198         1.59666         1.59642     2.01256e-05
           16199         1.59663         1.59642     2.01243e-05
           16200         1.59661         1.59642     2.01231e-05
           16201         1.59658         1.59642     2.01218e-05
           16202         1.59655         1.59642     2.01206e-05
           16203         1.59652         1.59642     2.01194e-05
           16204         1.59649         1.59642     2.01181e-05
           16205         1.59647         1.59642     2.01169e-05
           16206         1.59644         1.59642     2.01156e-05
           16207         1.59641         1.59642     2.01144e-05
           16208         1.59638         1.59642     2.01132e-05
           16209         1.59635         1.59642     2.01119e-05
           16210         1.59632         1.59642     2.01107e-05
           16211         1.59629         1.59642     2.01094e-05
           16212         1.59625         1.59642     2.01082e-05
           16213         1.59622         1.59642      2.0107e-05
           16214         1.59619         1.59642     2.01057e-05
           16215         1.59615         1.59642     2.01045e-05
           16216         1.59612         1.59642     2.01033e-05
           16217         1.59609         1.59642      2.0102e-05
           16218         1.59606         1.59642     2.01008e-05
           16219         1.59602         1.59642     2.00996e-05
           16220         1.59599         1.59642     2.00984e-05
           16221         1.59596         1.59642     2.00971e-05
           16222         1.59593         1.59642     2.00959e-05
           16223          1.5959         1.59642     2.00947e-05
           16224         1.59587         1.59642     2.00935e-05
           16225         1.59585         1.59642     2.00923e-05
           16226         1.59582         1.59642     2.00911e-05
           16227         1.59581         1.59642     2.00899e-05
           16228         1.59579         1.59642     2.00887e-05
           16229         1.59577         1.59642     2.00875e-05
           16230         1.59576         1.59642     2.00863e-05
           16231         1.59574         1.59642     2.00851e-05
           16232         1.59574         1.59642     2.00839e-05
           16233         1.59573         1.59642     2.00827e-05
           16234         1.59573         1.59642     2.00815e-05
           16235         1.59573         1.59642     2.00803e-05
           16236         1.59573         1.59642     2.00791e-05
           16237         1.59574         1.59642     2.00779e-05
           16238         1.59574         1.59642     2.00768e-05
           16239         1.59575         1.59642     2.00756e-05
           16240         1.59576         1.59642     2.00744e-05
           16241         1.59578         1.59642     2.00732e-05
           16242         1.59579         1.59642      2.0072e-05
           16243          1.5958         1.59642     2.00708e-05
           16244         1.59582         1.59642     2.00696e-05
           16245         1.59583         1.59642     2.00684e-05
           16246         1.59585         1.59642     2.00672e-05
           16247         1.59587         1.59642      2.0066e-05
           16248         1.59589         1.59642     2.00647e-05
           16249         1.59591         1.59642     2.00635e-05
           16250         1.59594         1.59642     2.00623e-05
           16251         1.59596         1.59642     2.00611e-05
           16252         1.59598         1.59642     2.00599e-05
           16253           1.596         1.59642     2.00587e-05
           16254         1.59602         1.59642     2.00575e-05
           16255         1.59604         1.59642     2.00562e-05
           16256         1.59606         1.59642      2.0055e-05
           16257         1.59608         1.59642     2.00538e-05
           16258          1.5961         1.59642     2.00526e-05
           16259         1.59612         1.59642     2.00513e-05
           16260         1.59614         1.59642     2.00501e-05
           16261         1.59617         1.59642     2.00489e-05
           16262         1.59619         1.59642     2.00477e-05
           16263         1.59621         1.59642     2.00464e-05
           16264         1.59623         1.59642     2.00452e-05
           16265         1.59626         1.59642      2.0044e-05
           16266         1.59628         1.59642     2.00427e-05
           16267          1.5963         1.59642     2.00415e-05
           16268         1.59632         1.59642     2.00403e-05
           16269         1.59633         1.59642     2.00391e-05
           16270         1.59635         1.59642     2.00378e-05
           16271         1.59637         1.59642     2.00366e-05
           16272          1.5964         1.59642     2.00354e-05
           16273         1.59641         1.59642     2.00341e-05
           16274         1.59643         1.59642     2.00329e-05
           16275         1.59645         1.59642     2.00317e-05
           16276         1.59647         1.59642     2.00304e-05
           16277         1.59648         1.59642     2.00292e-05
           16278          1.5965         1.59642      2.0028e-05
           16279         1.59652         1.59642     2.00267e-05
           16280         1.59654         1.59642     2.00255e-05
           16281         1.59656         1.59642     2.00243e-05
           16282         1.59658         1.59642     2.00231e-05
           16283          1.5966         1.59642     2.00218e-05
           16284         1.59663         1.59642     2.00206e-05
           16285         1.59665         1.59642     2.00194e-05
           16286         1.59666         1.59642     2.00182e-05
           16287         1.59668         1.59642     2.00169e-05
           16288         1.59671         1.59642     2.00157e-05
           16289         1.59673         1.59642     2.00145e-05
           16290         1.59675         1.59642     2.00133e-05
           16291         1.59677         1.59642     2.00121e-05
           16292         1.59679         1.59642     2.00108e-05
           16293         1.59681         1.59642     2.00096e-05
           16294         1.59683         1.59642     2.00084e-05
           16295         1.59686         1.59642     2.00072e-05
           16296         1.59688         1.59642      2.0006e-05
           16297          1.5969         1.59642     2.00048e-05
           16298         1.59693         1.59642     2.00036e-05
           16299         1.59695         1.59642     2.00024e-05
           16300         1.59698         1.59642     2.00012e-05
           16301         1.59701         1.59642           2e-05
           16302         1.59703         1.59642     1.99988e-05
           16303         1.59706         1.59642     1.99976e-05
           16304         1.59709         1.59642     1.99964e-05
           16305         1.59712         1.59642     1.99953e-05
           16306         1.59715         1.59642     1.99941e-05
           16307         1.59718         1.59642     1.99929e-05
           16308         1.59722         1.59642     1.99917e-05
           16309         1.59725         1.59642     1.99906e-05
           16310         1.59728         1.59642     1.99894e-05
           16311         1.59731         1.59642     1.99883e-05
           16312         1.59734         1.59642     1.99871e-05
           16313         1.59737         1.59642      1.9986e-05
           16314         1.59741         1.59642     1.99849e-05
           16315         1.59744         1.59642     1.99837e-05
           16316         1.59747         1.59642     1.99826e-05
           16317          1.5975         1.59642     1.99815e-05
           16318         1.59754         1.59642     1.99804e-05
           16319         1.59757         1.59642     1.99793e-05
           16320          1.5976         1.59642     1.99782e-05
           16321         1.59763         1.59642     1.99771e-05
           16322         1.59766         1.59642      1.9976e-05
           16323         1.59769         1.59642     1.99749e-05
           16324         1.59772         1.59642     1.99739e-05
           16325         1.59774         1.59642     1.99728e-05
           16326         1.59777         1.59642     1.99718e-05
           16327         1.59779         1.59642     1.99707e-05
           16328         1.59781         1.59642     1.99697e-05
           16329         1.59784         1.59642     1.99686e-05
           16330         1.59786         1.59642     1.99676e-05
           16331         1.59788         1.59642     1.99666e-05
           16332          1.5979         1.59642     1.99656e-05
           16333         1.59791         1.59642     1.99646e-05
           16334         1.59792         1.59642     1.99635e-05
           16335         1.59793         1.59642     1.99625e-05
           16336         1.59793         1.59642     1.99615e-05
           16337         1.59794         1.59642     1.99605e-05
           16338         1.59795         1.59642     1.99595e-05
           16339         1.59796         1.59642     1.99585e-05
           16340         1.59796         1.59642     1.99575e-05
           16341         1.59796         1.59642     1.99565e-05
           16342         1.59797         1.59642     1.99555e-05
           16343         1.59797         1.59642     1.99545e-05
           16344         1.59797         1.59642     1.99535e-05
           16345         1.59797         1.59642     1.99525e-05
           16346         1.59797         1.59642     1.99515e-05
           16347         1.59796         1.59642     1.99505e-05
           16348         1.59796         1.59642     1.99495e-05
           16349         1.59795         1.59642     1.99485e-05
           16350         1.59794         1.59643     1.99475e-05
           16351         1.59794         1.59643     1.99465e-05
           16352         1.59794         1.59643     1.99455e-05
           16353         1.59793         1.59643     1.99445e-05
           16354         1.59792         1.59643     1.99435e-05
           16355         1.59791         1.59643     1.99425e-05
           16356          1.5979         1.59643     1.99415e-05
           16357         1.59788         1.59643     1.99405e-05
           16358         1.59786         1.59643     1.99394e-05
           16359         1.59783         1.59643     1.99384e-05
           16360          1.5978         1.59643     1.99374e-05
           16361         1.59776         1.59643     1.99363e-05
           16362         1.59772         1.59643     1.99352e-05
           16363         1.59767         1.59643     1.99342e-05
           16364         1.59762         1.59643     1.99331e-05
           16365         1.59755         1.59643      1.9932e-05
           16366         1.59749         1.59643     1.99309e-05
           16367         1.59741         1.59643     1.99297e-05
           16368         1.59733         1.59643     1.99286e-05
           16369         1.59724         1.59643     1.99274e-05
           16370         1.59714         1.59643     1.99263e-05
           16371         1.59705         1.59643     1.99251e-05
           16372         1.59695         1.59643     1.99239e-05
           16373         1.59684         1.59643     1.99227e-05
           16374         1.59674         1.59643     1.99215e-05
           16375         1.59663         1.59643     1.99203e-05
           16376         1.59653         1.59643     1.99191e-05
           16377         1.59643         1.59643     1.99179e-05
           16378         1.59634         1.59643     1.99166e-05
           16379         1.59626         1.59643     1.99154e-05
           16380         1.59618         1.59643     1.99142e-05
           16381         1.59612         1.59643      1.9913e-05
           16382         1.59607         1.59643     1.99118e-05
           16383         1.59603         1.59643     1.99106e-05
           16384           1.596         1.59643     1.99094e-05
           16385         1.59598         1.59643     1.99082e-05
           16386         1.59598         1.59643      1.9907e-05
           16387         1.59598         1.59643     1.99058e-05
           16388           1.596         1.59643     1.99046e-05
           16389         1.59603         1.59643     1.99034e-05
           16390         1.59607         1.59643     1.99022e-05
           16391         1.59612         1.59643      1.9901e-05
           16392         1.59617         1.59643     1.98998e-05
           16393         1.59624         1.59643     1.98986e-05
           16394         1.59631         1.59643     1.98974e-05
           16395         1.59638         1.59643     1.98962e-05
           16396         1.59645         1.59643      1.9895e-05
           16397         1.59653         1.59643     1.98937e-05
           16398         1.59661         1.59643     1.98925e-05
           16399         1.59668         1.59643     1.98913e-05
           16400         1.59677         1.59643     1.98901e-05
           16401         1.59684         1.59643     1.98889e-05
           16402         1.59691         1.59643     1.98877e-05
           16403         1.59698         1.59643     1.98865e-05
           16404         1.59704         1.59643     1.98854e-05
           16405         1.59711         1.59643     1.98842e-05
           16406         1.59716         1.59643      1.9883e-05
           16407         1.59721         1.59643     1.98819e-05
           16408         1.59725         1.59643     1.98807e-05
           16409         1.59728         1.59643     1.98796e-05
           16410         1.59732         1.59643     1.98785e-05
           16411         1.59734         1.59643     1.98773e-05
           16412         1.59736         1.59643     1.98762e-05
           16413         1.59738         1.59643     1.98751e-05
           16414         1.59738         1.59643     1.98739e-05
           16415         1.59739         1.59643     1.98728e-05
           16416         1.59739         1.59643     1.98717e-05
           16417         1.59738         1.59643     1.98706e-05
           16418         1.59737         1.59643     1.98694e-05
           16419         1.59736         1.59643     1.98683e-05
           16420         1.59734         1.59643     1.98672e-05
           16421         1.59731         1.59643      1.9866e-05
           16422         1.59729         1.59643     1.98649e-05
           16423         1.59726         1.59643     1.98638e-05
           16424         1.59724         1.59643     1.98626e-05
           16425          1.5972         1.59643     1.98615e-05
           16426         1.59716         1.59643     1.98603e-05
           16427         1.59713         1.59643     1.98591e-05
           16428         1.59709         1.59643      1.9858e-05
           16429         1.59706         1.59643     1.98568e-05
           16430         1.59702         1.59643     1.98556e-05
           16431         1.59699         1.59643     1.98544e-05
           16432         1.59695         1.59643     1.98533e-05
           16433         1.59692         1.59643     1.98521e-05
           16434         1.59688         1.59643     1.98509e-05
           16435         1.59685         1.59643     1.98497e-05
           16436         1.59681         1.59643     1.98485e-05
           16437         1.59678         1.59643     1.98473e-05
           16438         1.59675         1.59643     1.98461e-05
           16439         1.59672         1.59643     1.98449e-05
           16440         1.59669         1.59643     1.98437e-05
           16441         1.59667         1.59643     1.98425e-05
           16442         1.59665         1.59643     1.98413e-05
           16443         1.59663         1.59643     1.98401e-05
           16444         1.59661         1.59643     1.98389e-05
           16445          1.5966         1.59643     1.98377e-05
           16446         1.59659         1.59643     1.98365e-05
           16447         1.59659         1.59643     1.98353e-05
           16448         1.59659         1.59643     1.98341e-05
           16449          1.5966         1.59643     1.98329e-05
           16450         1.59661         1.59643     1.98317e-05
           16451         1.59663         1.59643     1.98305e-05
           16452         1.59666         1.59643     1.98293e-05
           16453         1.59669         1.59643     1.98281e-05
           16454         1.59673         1.59643     1.98269e-05
           16455         1.59677         1.59643     1.98257e-05
           16456         1.59682         1.59643     1.98245e-05
           16457         1.59687         1.59643     1.98233e-05
           16458         1.59693         1.59643     1.98221e-05
           16459         1.59698         1.59643     1.98209e-05
           16460         1.59705         1.59643     1.98198e-05
           16461         1.59711         1.59643     1.98186e-05
           16462         1.59718         1.59643     1.98175e-05
           16463         1.59725         1.59643     1.98163e-05
           16464         1.59732         1.59643     1.98152e-05
           16465         1.59738         1.59643     1.98141e-05
           16466         1.59745         1.59643      1.9813e-05
           16467         1.59752         1.59643     1.98119e-05
           16468         1.59758         1.59643     1.98108e-05
           16469         1.59764         1.59643     1.98097e-05
           16470         1.59769         1.59643     1.98087e-05
           16471         1.59774         1.59643     1.98076e-05
           16472         1.59779         1.59643     1.98066e-05
           16473         1.59783         1.59643     1.98056e-05
           16474         1.59786         1.59643     1.98046e-05
           16475         1.59788         1.59643     1.98036e-05
           16476         1.59789         1.59643     1.98026e-05
           16477          1.5979         1.59643     1.98016e-05
           16478          1.5979         1.59643     1.98006e-05
           16479         1.59789         1.59643     1.97996e-05
           16480         1.59786         1.59643     1.97985e-05
           16481         1.59782         1.59643     1.97975e-05
           16482         1.59778         1.59643     1.97965e-05
           16483         1.59773         1.59643     1.97954e-05
           16484         1.59767         1.59643     1.97944e-05
           16485          1.5976         1.59643     1.97933e-05
           16486         1.59753         1.59643     1.97922e-05
           16487         1.59745         1.59643     1.97911e-05
           16488         1.59737         1.59643       1.979e-05
           16489         1.59729         1.59643     1.97889e-05
           16490          1.5972         1.59643     1.97877e-05
           16491         1.59711         1.59643     1.97866e-05
           16492         1.59701         1.59643     1.97854e-05
           16493         1.59693         1.59643     1.97842e-05
           16494         1.59684         1.59643      1.9783e-05
           16495         1.59676         1.59643     1.97819e-05
           16496         1.59667         1.59643     1.97807e-05
           16497         1.59661         1.59643     1.97795e-05
           16498         1.59653         1.59643     1.97783e-05
           16499         1.59647         1.59643     1.97771e-05
           16500          1.5964         1.59643     1.97759e-05
           16501         1.59635         1.59643     1.97747e-05
           16502          1.5963         1.59643     1.97735e-05
           16503         1.59626         1.59643     1.97723e-05
           16504         1.59622         1.59643     1.97711e-05
           16505         1.59619         1.59643     1.97699e-05
           16506         1.59617         1.59643     1.97687e-05
           16507         1.59614         1.59643     1.97675e-05
           16508         1.59612         1.59643     1.97663e-05
           16509         1.59611         1.59643     1.97651e-05
           16510          1.5961         1.59643     1.97639e-05
           16511         1.59608         1.59643     1.97628e-05
           16512         1.59607         1.59643     1.97616e-05
           16513         1.59607         1.59643     1.97604e-05
           16514         1.59606         1.59643     1.97592e-05
           16515         1.59605         1.59643      1.9758e-05
           16516         1.59605         1.59643     1.97568e-05
           16517         1.59604         1.59643     1.97557e-05
           16518         1.59604         1.59643     1.97545e-05
           16519         1.59604         1.59643     1.97533e-05
           16520         1.59603         1.59643     1.97521e-05
           16521         1.59603         1.59643     1.97509e-05
           16522         1.59602         1.59643     1.97498e-05
           16523         1.59601         1.59643     1.97486e-05
           16524         1.59601         1.59643     1.97474e-05
           16525         1.59601         1.59643     1.97462e-05
           16526         1.59601         1.59643      1.9745e-05
           16527           1.596         1.59643     1.97439e-05
           16528           1.596         1.59643     1.97427e-05
           16529           1.596         1.59643     1.97415e-05
           16530           1.596         1.59643     1.97403e-05
           16531           1.596         1.59643     1.97392e-05
           16532           1.596         1.59643      1.9738e-05
           16533         1.59601         1.59643     1.97368e-05
           16534         1.59602         1.59643     1.97356e-05
           16535         1.59603         1.59643     1.97344e-05
           16536         1.59604         1.59643     1.97333e-05
           16537         1.59606         1.59643     1.97321e-05
           16538         1.59607         1.59643     1.97309e-05
           16539         1.59609         1.59643     1.97297e-05
           16540         1.59611         1.59643     1.97285e-05
           16541         1.59615         1.59643     1.97274e-05
           16542         1.59618         1.59643     1.97262e-05
           16543         1.59621         1.59643      1.9725e-05
           16544         1.59624         1.59643     1.97238e-05
           16545         1.59628         1.59643     1.97226e-05
           16546         1.59632         1.59643     1.97214e-05
           16547         1.59636         1.59643     1.97202e-05
           16548          1.5964         1.59643      1.9719e-05
           16549         1.59644         1.59643     1.97178e-05
           16550         1.59649         1.59643     1.97166e-05
           16551         1.59654         1.59643     1.97155e-05
           16552         1.59659         1.59643     1.97143e-05
           16553         1.59664         1.59643     1.97131e-05
           16554          1.5967         1.59643     1.97119e-05
           16555         1.59675         1.59643     1.97107e-05
           16556          1.5968         1.59643     1.97095e-05
           16557         1.59685         1.59643     1.97084e-05
           16558         1.59691         1.59643     1.97072e-05
           16559         1.59697         1.59643      1.9706e-05
           16560         1.59703         1.59643     1.97049e-05
           16561         1.59709         1.59643     1.97037e-05
           16562         1.59714         1.59643     1.97026e-05
           16563          1.5972         1.59643     1.97014e-05
           16564         1.59725         1.59643     1.97003e-05
           16565         1.59731         1.59643     1.96992e-05
           16566         1.59736         1.59643     1.96981e-05
           16567         1.59742         1.59643      1.9697e-05
           16568         1.59748         1.59643     1.96959e-05
           16569         1.59753         1.59643     1.96948e-05
           16570         1.59758         1.59643     1.96938e-05
           16571         1.59763         1.59643     1.96927e-05
           16572         1.59767         1.59643     1.96917e-05
           16573         1.59771         1.59643     1.96906e-05
           16574         1.59775         1.59643     1.96896e-05
           16575         1.59778         1.59643     1.96886e-05
           16576          1.5978         1.59643     1.96876e-05
           16577         1.59783         1.59643     1.96865e-05
           16578         1.59784         1.59643     1.96855e-05
           16579         1.59786         1.59643     1.96845e-05
           16580         1.59786         1.59643     1.96835e-05
           16581         1.59786         1.59643     1.96825e-05
           16582         1.59786         1.59643     1.96815e-05
           16583         1.59785         1.59643     1.96805e-05
           16584         1.59783         1.59643     1.96795e-05
           16585         1.59781         1.59643     1.96785e-05
           16586         1.59778         1.59643     1.96775e-05
           16587         1.59774         1.59643     1.96765e-05
           16588          1.5977         1.59643     1.96754e-05
           16589         1.59765         1.59643     1.96744e-05
           16590         1.59759         1.59643     1.96733e-05
           16591         1.59753         1.59643     1.96723e-05
           16592         1.59747         1.59643     1.96712e-05
           16593          1.5974         1.59643     1.96701e-05
           16594         1.59732         1.59643      1.9669e-05
           16595         1.59724         1.59643     1.96678e-05
           16596         1.59715         1.59643     1.96667e-05
           16597         1.59707         1.59643     1.96656e-05
           16598         1.59698         1.59643     1.96644e-05
           16599         1.59689         1.59643     1.96632e-05
           16600          1.5968         1.59643     1.96621e-05
           16601         1.59671         1.59643     1.96609e-05
           16602         1.59662         1.59643     1.96597e-05
           16603         1.59653         1.59643     1.96585e-05
           16604         1.59644         1.59643     1.96573e-05
           16605         1.59636         1.59643     1.96562e-05
           16606         1.59628         1.59643      1.9655e-05
           16607         1.59621         1.59643     1.96538e-05
           16608         1.59614         1.59643     1.96526e-05
           16609         1.59608         1.59643     1.96514e-05
           16610         1.59602         1.59643     1.96503e-05
           16611         1.59596         1.59643     1.96491e-05
           16612         1.59592         1.59643      1.9648e-05
           16613         1.59588         1.59643     1.96468e-05
           16614         1.59585         1.59643     1.96457e-05
           16615         1.59582         1.59643     1.96445e-05
           16616          1.5958         1.59643     1.96434e-05
           16617         1.59579         1.59643     1.96422e-05
           16618         1.59578         1.59643     1.96411e-05
           16619         1.59577         1.59643     1.96399e-05
           16620         1.59578         1.59643     1.96388e-05
           16621         1.59578         1.59643     1.96376e-05
           16622          1.5958         1.59643     1.96365e-05
           16623         1.59583         1.59643     1.96354e-05
           16624         1.59585         1.59643     1.96342e-05
           16625         1.59588         1.59643      1.9633e-05
           16626         1.59591         1.59643     1.96319e-05
           16627         1.59594         1.59643     1.96307e-05
           16628         1.59597         1.59643     1.96296e-05
           16629         1.59601         1.59643     1.96284e-05
           16630         1.59606         1.59643     1.96272e-05
           16631          1.5961         1.59643     1.96261e-05
           16632         1.59615         1.59643     1.96249e-05
           16633         1.59619         1.59643     1.96237e-05
           16634         1.59624         1.59643     1.96225e-05
           16635          1.5963         1.59643     1.96214e-05
           16636         1.59635         1.59643     1.96202e-05
           16637         1.59639         1.59643      1.9619e-05
           16638         1.59644         1.59643     1.96178e-05
           16639         1.59649         1.59643     1.96167e-05
           16640         1.59655         1.59643     1.96155e-05
           16641          1.5966         1.59643     1.96143e-05
           16642         1.59666         1.59643     1.96131e-05
           16643         1.59671         1.59643      1.9612e-05
           16644         1.59676         1.59643     1.96108e-05
           16645         1.59681         1.59643     1.96096e-05
           16646         1.59687         1.59643     1.96085e-05
           16647         1.59692         1.59643     1.96073e-05
           16648         1.59697         1.59643     1.96062e-05
           16649         1.59702         1.59643      1.9605e-05
           16650         1.59706         1.59643     1.96039e-05
           16651         1.59711         1.59643     1.96027e-05
           16652         1.59715         1.59643     1.96016e-05
           16653          1.5972         1.59643     1.96005e-05
           16654         1.59723         1.59643     1.95994e-05
           16655         1.59727         1.59643     1.95983e-05
           16656         1.59731         1.59643     1.95971e-05
           16657         1.59735         1.59643      1.9596e-05
           16658         1.59738         1.59643      1.9595e-05
           16659         1.59742         1.59643     1.95939e-05
           16660         1.59744         1.59643     1.95928e-05
           16661         1.59748         1.59643     1.95917e-05
           16662          1.5975         1.59643     1.95906e-05
           16663         1.59752         1.59643     1.95896e-05
           16664         1.59755         1.59643     1.95885e-05
           16665         1.59756         1.59643     1.95875e-05
           16666         1.59758         1.59643     1.95864e-05
           16667          1.5976         1.59643     1.95853e-05
           16668         1.59761         1.59643     1.95843e-05
           16669         1.59761         1.59643     1.95832e-05
           16670         1.59762         1.59643     1.95822e-05
           16671         1.59762         1.59643     1.95812e-05
           16672         1.59762         1.59643     1.95801e-05
           16673         1.59762         1.59643     1.95791e-05
           16674         1.59761         1.59643      1.9578e-05
           16675          1.5976         1.59643      1.9577e-05
           16676         1.59759         1.59643     1.95759e-05
           16677         1.59757         1.59643     1.95749e-05
           16678         1.59755         1.59643     1.95738e-05
           16679         1.59753         1.59643     1.95727e-05
           16680         1.59752         1.59643     1.95717e-05
           16681         1.59749         1.59643     1.95706e-05
           16682         1.59747         1.59643     1.95695e-05
           16683         1.59745         1.59643     1.95685e-05
           16684         1.59743         1.59643     1.95674e-05
           16685         1.59741         1.59643     1.95663e-05
           16686         1.59739         1.59643     1.95652e-05
           16687         1.59737         1.59643     1.95641e-05
           16688         1.59735         1.59643      1.9563e-05
           16689         1.59733         1.59643     1.95619e-05
           16690         1.59732         1.59643     1.95608e-05
           16691          1.5973         1.59643     1.95597e-05
           16692         1.59729         1.59643     1.95586e-05
           16693         1.59728         1.59643     1.95575e-05
           16694         1.59728         1.59643     1.95564e-05
           16695         1.59727         1.59643     1.95553e-05
           16696         1.59727         1.59643     1.95542e-05
           16697         1.59728         1.59643     1.95531e-05
           16698         1.59728         1.59644      1.9552e-05
           16699         1.59729         1.59644     1.95509e-05
           16700          1.5973         1.59644     1.95498e-05
           16701         1.59731         1.59644     1.95487e-05
           16702         1.59733         1.59644     1.95476e-05
           16703         1.59735         1.59644     1.95465e-05
           16704         1.59738         1.59644     1.95454e-05
           16705          1.5974         1.59644     1.95443e-05
           16706         1.59743         1.59644     1.95432e-05
           16707         1.59745         1.59644     1.95421e-05
           16708         1.59748         1.59644     1.95411e-05
           16709         1.59751         1.59644       1.954e-05
           16710         1.59755         1.59644      1.9539e-05
           16711         1.59758         1.59644     1.95379e-05
           16712         1.59761         1.59644     1.95369e-05
           16713         1.59764         1.59644     1.95358e-05
           16714         1.59767         1.59644     1.95348e-05
           16715          1.5977         1.59644     1.95338e-05
           16716         1.59773         1.59644     1.95328e-05
           16717         1.59776         1.59644     1.95317e-05
           16718         1.59778         1.59644     1.95307e-05
           16719          1.5978         1.59644     1.95297e-05
           16720         1.59782         1.59644     1.95288e-05
           16721         1.59784         1.59644     1.95278e-05
           16722         1.59785         1.59644     1.95268e-05
           16723         1.59787         1.59644     1.95258e-05
           16724         1.59788         1.59644     1.95248e-05
           16725         1.59788         1.59644     1.95238e-05
           16726         1.59788         1.59644     1.95229e-05
           16727         1.59787         1.59644     1.95219e-05
           16728         1.59787         1.59644     1.95209e-05
           16729         1.59785         1.59644     1.95199e-05
           16730         1.59784         1.59644     1.95189e-05
