#          BLOCK:       ACTUAL_T:          T_AVE:          ERROR:
           14800         1.33982         1.48023      0.00175837
           14801         1.33936         1.48022      0.00175827
           14802         1.33888         1.48021      0.00175818
           14803         1.33838          1.4802      0.00175809
           14804         1.33786         1.48019      0.00175799
           14805         1.33731         1.48018       0.0017579
           14806         1.33674         1.48017      0.00175781
           14807         1.33616         1.48016      0.00175772
           14808         1.33555         1.48015      0.00175763
           14809         1.33492         1.48014      0.00175754
           14810         1.33427         1.48013      0.00175744
           14811         1.33361         1.48012      0.00175735
           14812         1.33293         1.48011      0.00175726
           14813         1.33223          1.4801      0.00175717
           14814         1.33152         1.48009      0.00175708
           14815         1.33079         1.48008      0.00175699
           14816         1.33005         1.48007       0.0017569
           14817         1.32929         1.48006      0.00175681
           14818         1.32853         1.48005      0.00175673
           14819         1.32775         1.48004      0.00175664
           14820         1.32697         1.48003      0.00175655
           14821         1.32617         1.48002      0.00175646
           14822         1.32538         1.48001      0.00175637
           14823         1.32458            1.48      0.00175629
           14824         1.32377         1.47999       0.0017562
           14825         1.32297         1.47998      0.00175611
           14826         1.32218         1.47997      0.00175603
           14827         1.32139         1.47996      0.00175594
           14828          1.3206         1.47995      0.00175586
           14829         1.31984         1.47994      0.00175577
           14830         1.31909         1.47992      0.00175569
           14831         1.31836         1.47991       0.0017556
           14832         1.31766          1.4799      0.00175552
           14833         1.31699         1.47989      0.00175543
           14834         1.31635         1.47988      0.00175535
           14835         1.31576         1.47987      0.00175527
           14836         1.31522         1.47986      0.00175518
           14837         1.31472         1.47985       0.0017551
           14838         1.31429         1.47984      0.00175502
           14839         1.31392         1.47982      0.00175493
           14840         1.31362         1.47981      0.00175485
           14841         1.31339          1.4798      0.00175477
           14842         1.31324         1.47979      0.00175469
           14843         1.31317         1.47978       0.0017546
           14844         1.31319         1.47977      0.00175452
           14845         1.31329         1.47976      0.00175444
           14846         1.31348         1.47975      0.00175436
           14847         1.31377         1.47974      0.00175427
           14848         1.31414         1.47972      0.00175419
           14849         1.31461         1.47971      0.00175411
           14850         1.31516          1.4797      0.00175403
           14851          1.3158         1.47969      0.00175394
           14852         1.31652         1.47968      0.00175386
           14853         1.31731         1.47967      0.00175377
           14854         1.31818         1.47966      0.00175369
           14855         1.31912         1.47965      0.00175361
           14856         1.32012         1.47964      0.00175352
           14857         1.32117         1.47963      0.00175343
           14858         1.32228         1.47962      0.00175335
           14859         1.32342          1.4796      0.00175326
           14860         1.32461         1.47959      0.00175318
           14861         1.32582         1.47958      0.00175309
           14862         1.32705         1.47957        0.001753
           14863          1.3283         1.47956      0.00175291
           14864         1.32956         1.47955      0.00175282
           14865         1.33083         1.47954      0.00175273
           14866          1.3321         1.47953      0.00175264
           14867         1.33336         1.47952      0.00175255
           14868         1.33461         1.47951      0.00175246
           14869         1.33585          1.4795      0.00175237
           14870         1.33708         1.47949      0.00175228
           14871         1.33828         1.47949      0.00175219
           14872         1.33946         1.47948      0.00175209
           14873         1.34062         1.47947        0.001752
           14874         1.34175         1.47946      0.00175191
           14875         1.34285         1.47945      0.00175181
           14876         1.34392         1.47944      0.00175172
           14877         1.34496         1.47943      0.00175163
           14878         1.34597         1.47942      0.00175153
           14879         1.34695         1.47941      0.00175144
           14880          1.3479          1.4794      0.00175134
           14881         1.34881         1.47939      0.00175125
           14882         1.34969         1.47939      0.00175115
           14883         1.35054         1.47938      0.00175105
           14884         1.35135         1.47937      0.00175096
           14885         1.35214         1.47936      0.00175086
           14886         1.35289         1.47935      0.00175076
           14887         1.35361         1.47934      0.00175067
           14888         1.35429         1.47933      0.00175057
           14889         1.35495         1.47933      0.00175047
           14890         1.35558         1.47932      0.00175037
           14891         1.35618         1.47931      0.00175027
           14892         1.35675          1.4793      0.00175018
           14893         1.35729         1.47929      0.00175008
           14894          1.3578         1.47928      0.00174998
           14895         1.35829         1.47928      0.00174988
           14896         1.35875         1.47927      0.00174978
           14897         1.35918         1.47926      0.00174968
           14898         1.35959         1.47925      0.00174958
           14899         1.35998         1.47924      0.00174949
           14900         1.36034         1.47924      0.00174939
           14901         1.36067         1.47923      0.00174929
           14902         1.36099         1.47922      0.00174919
           14903         1.36128         1.47921      0.00174909
           14904         1.36155          1.4792      0.00174899
           14905         1.36179          1.4792      0.00174889
           14906         1.36202         1.47919      0.00174879
           14907         1.36223         1.47918      0.00174869
           14908         1.36241         1.47917      0.00174859
           14909         1.36258         1.47917      0.00174849
           14910         1.36273         1.47916      0.00174839
           14911         1.36286         1.47915      0.00174829
           14912         1.36297         1.47914      0.00174819
           14913         1.36307         1.47913      0.00174809
           14914         1.36315         1.47913      0.00174799
           14915         1.36321         1.47912      0.00174789
           14916         1.36325         1.47911      0.00174779
           14917         1.36328          1.4791      0.00174769
           14918          1.3633          1.4791      0.00174759
           14919          1.3633         1.47909      0.00174749
           14920         1.36329         1.47908      0.00174739
           14921         1.36326         1.47907      0.00174729
           14922         1.36322         1.47906      0.00174719
           14923         1.36316         1.47906      0.00174709
           14924          1.3631         1.47905      0.00174699
           14925         1.36302         1.47904      0.00174689
           14926         1.36293         1.47903      0.00174679
           14927         1.36282         1.47903      0.00174669
           14928         1.36271         1.47902      0.00174659
           14929         1.36258         1.47901      0.00174649
           14930         1.36244           1.479      0.00174639
           14931         1.36229         1.47899      0.00174629
           14932         1.36213         1.47899       0.0017462
           14933         1.36196         1.47898       0.0017461
           14934         1.36178         1.47897        0.001746
           14935         1.36159         1.47896       0.0017459
           14936         1.36139         1.47896       0.0017458
           14937         1.36118         1.47895       0.0017457
           14938         1.36096         1.47894       0.0017456
           14939         1.36073         1.47893       0.0017455
           14940         1.36049         1.47892       0.0017454
           14941         1.36025         1.47892       0.0017453
           14942         1.35999         1.47891       0.0017452
           14943         1.35972          1.4789      0.00174511
           14944         1.35945         1.47889      0.00174501
           14945         1.35916         1.47888      0.00174491
           14946         1.35887         1.47888      0.00174481
           14947         1.35856         1.47887      0.00174471
           14948         1.35825         1.47886      0.00174461
           14949         1.35793         1.47885      0.00174452
           14950          1.3576         1.47884      0.00174442
           14951         1.35726         1.47884      0.00174432
           14952         1.35691         1.47883      0.00174422
           14953         1.35655         1.47882      0.00174413
           14954         1.35618         1.47881      0.00174403
           14955          1.3558          1.4788      0.00174393
           14956         1.35542         1.47879      0.00174383
           14957         1.35502         1.47879      0.00174374
           14958         1.35461         1.47878      0.00174364
           14959         1.35419         1.47877      0.00174354
           14960         1.35377         1.47876      0.00174345
           14961         1.35333         1.47875      0.00174335
           14962         1.35288         1.47874      0.00174326
           14963         1.35242         1.47874      0.00174316
           14964         1.35195         1.47873      0.00174306
           14965         1.35147         1.47872      0.00174297
           14966         1.35098         1.47871      0.00174287
           14967         1.35049          1.4787      0.00174278
           14968         1.34998         1.47869      0.00174268
           14969         1.34945         1.47868      0.00174259
           14970         1.34892         1.47868      0.00174249
           14971         1.34838         1.47867       0.0017424
           14972         1.34783         1.47866       0.0017423
           14973         1.34728         1.47865      0.00174221
           14974         1.34671         1.47864      0.00174211
           14975         1.34613         1.47863      0.00174202
           14976         1.34555         1.47862      0.00174193
           14977         1.34496         1.47861      0.00174183
           14978         1.34436         1.47861      0.00174174
           14979         1.34375          1.4786      0.00174165
           14980         1.34314         1.47859      0.00174155
           14981         1.34253         1.47858      0.00174146
           14982         1.34192         1.47857      0.00174137
           14983          1.3413         1.47856      0.00174128
           14984         1.34068         1.47855      0.00174118
           14985         1.34007         1.47854      0.00174109
           14986         1.33946         1.47853        0.001741
           14987         1.33885         1.47852      0.00174091
           14988         1.33825         1.47851      0.00174082
           14989         1.33765          1.4785      0.00174073
           14990         1.33707         1.47849      0.00174064
           14991          1.3365         1.47848      0.00174055
           14992         1.33594         1.47848      0.00174046
           14993          1.3354         1.47847      0.00174037
           14994         1.33488         1.47846      0.00174028
           14995         1.33438         1.47845      0.00174019
           14996          1.3339         1.47844       0.0017401
           14997         1.33345         1.47843      0.00174001
           14998         1.33303         1.47842      0.00173992
           14999         1.33263         1.47841      0.00173983
           15000         1.33227          1.4784      0.00173974
           15001         1.33193         1.47839      0.00173965
           15002         1.33164         1.47838      0.00173957
           15003         1.33138         1.47837      0.00173948
           15004         1.33115         1.47836      0.00173939
           15005         1.33097         1.47835       0.0017393
           15006         1.33082         1.47834      0.00173921
           15007         1.33071         1.47833      0.00173913
           15008         1.33065         1.47832      0.00173904
           15009         1.33062         1.47831      0.00173895
           15010         1.33064          1.4783      0.00173886
           15011         1.33069         1.47829      0.00173877
           15012         1.33079         1.47828      0.00173869
           15013         1.33092         1.47827       0.0017386
           15014         1.33109         1.47826      0.00173851
           15015          1.3313         1.47825      0.00173842
           15016         1.33155         1.47824      0.00173833
           15017         1.33183         1.47823      0.00173824
           15018         1.33214         1.47822      0.00173816
           15019         1.33249         1.47821      0.00173807
           15020         1.33286          1.4782      0.00173798
           15021         1.33326         1.47819      0.00173789
           15022         1.33369         1.47818       0.0017378
           15023         1.33414         1.47817      0.00173771
           15024         1.33461         1.47816      0.00173762
           15025          1.3351         1.47815      0.00173753
           15026         1.33561         1.47814      0.00173744
           15027         1.33614         1.47814      0.00173735
           15028         1.33668         1.47813      0.00173726
           15029         1.33723         1.47812      0.00173717
           15030         1.33779         1.47811      0.00173708
           15031         1.33836          1.4781      0.00173699
           15032         1.33893         1.47809       0.0017369
           15033         1.33951         1.47808      0.00173681
           15034          1.3401         1.47807      0.00173672
           15035         1.34069         1.47806      0.00173663
           15036         1.34128         1.47805      0.00173653
           15037         1.34187         1.47804      0.00173644
           15038         1.34246         1.47803      0.00173635
           15039         1.34305         1.47803      0.00173626
           15040         1.34363         1.47802      0.00173617
           15041         1.34421         1.47801      0.00173607
           15042         1.34479           1.478      0.00173598
           15043         1.34536         1.47799      0.00173589
           15044         1.34593         1.47798      0.00173579
           15045         1.34649         1.47797       0.0017357
           15046         1.34704         1.47796      0.00173561
           15047         1.34759         1.47795      0.00173551
           15048         1.34813         1.47795      0.00173542
           15049         1.34867         1.47794      0.00173533
           15050         1.34919         1.47793      0.00173523
           15051         1.34971         1.47792      0.00173514
           15052         1.35021         1.47791      0.00173504
           15053         1.35071          1.4779      0.00173495
           15054          1.3512          1.4779      0.00173485
           15055         1.35168         1.47789      0.00173476
           15056         1.35215         1.47788      0.00173466
           15057         1.35261         1.47787      0.00173457
           15058         1.35307         1.47786      0.00173447
           15059         1.35351         1.47785      0.00173438
           15060         1.35394         1.47785      0.00173428
           15061         1.35436         1.47784      0.00173419
           15062         1.35477         1.47783      0.00173409
           15063         1.35517         1.47782      0.00173399
           15064         1.35556         1.47781       0.0017339
           15065         1.35593          1.4778       0.0017338
           15066          1.3563          1.4778       0.0017337
           15067         1.35665         1.47779      0.00173361
           15068         1.35699         1.47778      0.00173351
           15069         1.35732         1.47777      0.00173342
           15070         1.35764         1.47776      0.00173332
           15071         1.35794         1.47776      0.00173322
           15072         1.35823         1.47775      0.00173312
           15073         1.35851         1.47774      0.00173303
           15074         1.35877         1.47773      0.00173293
           15075         1.35902         1.47772      0.00173283
           15076         1.35926         1.47772      0.00173274
           15077         1.35948         1.47771      0.00173264
           15078         1.35968          1.4777      0.00173254
           15079         1.35987         1.47769      0.00173244
           15080         1.36005         1.47769      0.00173235
           15081         1.36021         1.47768      0.00173225
           15082         1.36035         1.47767      0.00173215
           15083         1.36047         1.47766      0.00173206
           15084         1.36058         1.47765      0.00173196
           15085         1.36066         1.47765      0.00173186
           15086         1.36073         1.47764      0.00173176
           15087         1.36079         1.47763      0.00173167
           15088         1.36082         1.47762      0.00173157
           15089         1.36083         1.47762      0.00173147
           15090         1.36082         1.47761      0.00173137
           15091         1.36079          1.4776      0.00173128
           15092         1.36074         1.47759      0.00173118
           15093         1.36067         1.47758      0.00173108
           15094         1.36058         1.47758      0.00173098
           15095         1.36047         1.47757      0.00173089
           15096         1.36033         1.47756      0.00173079
           15097         1.36017         1.47755      0.00173069
           15098         1.35999         1.47755      0.00173059
           15099         1.35978         1.47754       0.0017305
           15100         1.35955         1.47753       0.0017304
           15101          1.3593         1.47752       0.0017303
           15102         1.35903         1.47751      0.00173021
           15103         1.35873         1.47751      0.00173011
           15104         1.35841          1.4775      0.00173001
           15105         1.35806         1.47749      0.00172992
           15106         1.35769         1.47748      0.00172982
           15107          1.3573         1.47748      0.00172973
           15108         1.35689         1.47747      0.00172963
           15109         1.35645         1.47746      0.00172953
           15110           1.356         1.47745      0.00172944
           15111         1.35552         1.47744      0.00172934
           15112         1.35502         1.47744      0.00172925
           15113         1.35451         1.47743      0.00172915
           15114         1.35397         1.47742      0.00172906
           15115         1.35342         1.47741      0.00172896
           15116         1.35285          1.4774      0.00172887
           15117         1.35226         1.47739      0.00172877
           15118         1.35166         1.47739      0.00172868
           15119         1.35105         1.47738      0.00172858
           15120         1.35043         1.47737      0.00172849
           15121         1.34979         1.47736       0.0017284
           15122         1.34914         1.47735       0.0017283
           15123         1.34848         1.47734      0.00172821
           15124         1.34782         1.47734      0.00172812
           15125         1.34715         1.47733      0.00172802
           15126         1.34646         1.47732      0.00172793
           15127         1.34578         1.47731      0.00172784
           15128         1.34508          1.4773      0.00172775
           15129         1.34438         1.47729      0.00172765
           15130         1.34367         1.47728      0.00172756
           15131         1.34296         1.47727      0.00172747
           15132         1.34223         1.47726      0.00172738
           15133          1.3415         1.47726      0.00172729
           15134         1.34075         1.47725       0.0017272
           15135            1.34         1.47724      0.00172711
           15136         1.33923         1.47723      0.00172702
           15137         1.33844         1.47722      0.00172693
           15138         1.33764         1.47721      0.00172684
           15139         1.33681          1.4772      0.00172675
           15140         1.33597         1.47719      0.00172666
           15141          1.3351         1.47718      0.00172657
           15142          1.3342         1.47717      0.00172648
           15143         1.33327         1.47716       0.0017264
           15144         1.33231         1.47715      0.00172631
           15145         1.33133         1.47714      0.00172622
           15146         1.33031         1.47713      0.00172613
           15147         1.32925         1.47712      0.00172605
           15148         1.32817         1.47711      0.00172596
           15149         1.32705         1.47711      0.00172588
           15150         1.32591          1.4771      0.00172579
           15151         1.32475         1.47708      0.00172571
           15152         1.32356         1.47707      0.00172562
           15153         1.32237         1.47706      0.00172554
           15154         1.32117         1.47705      0.00172546
           15155         1.31997         1.47704      0.00172537
           15156         1.31879         1.47703      0.00172529
           15157         1.31764         1.47702      0.00172521
           15158         1.31653         1.47701      0.00172513
           15159         1.31546           1.477      0.00172505
           15160         1.31446         1.47699      0.00172497
           15161         1.31354         1.47698      0.00172489
           15162         1.31272         1.47697      0.00172481
           15163           1.312         1.47696      0.00172473
           15164          1.3114         1.47695      0.00172465
           15165         1.31092         1.47694      0.00172457
           15166         1.31059         1.47693      0.00172449
           15167         1.31041         1.47691      0.00172441
           15168         1.31038          1.4769      0.00172433
           15169         1.31051         1.47689      0.00172425
           15170         1.31081         1.47688      0.00172418
           15171         1.31125         1.47687       0.0017241
           15172         1.31186         1.47686      0.00172402
           15173         1.31261         1.47685      0.00172394
           15174          1.3135         1.47684      0.00172386
           15175         1.31453         1.47683      0.00172378
           15176         1.31567         1.47682       0.0017237
           15177         1.31691         1.47681      0.00172361
           15178         1.31825          1.4768      0.00172353
           15179         1.31967         1.47679      0.00172345
           15180         1.32115         1.47678      0.00172337
           15181         1.32267         1.47677      0.00172328
           15182         1.32424         1.47676       0.0017232
           15183         1.32582         1.47675      0.00172311
           15184         1.32741         1.47674      0.00172303
           15185         1.32899         1.47673      0.00172294
           15186         1.33057         1.47672      0.00172286
           15187         1.33212         1.47671      0.00172277
           15188         1.33364          1.4767      0.00172268
           15189         1.33512         1.47669      0.00172259
           15190         1.33655         1.47668       0.0017225
           15191         1.33794         1.47667      0.00172242
           15192         1.33928         1.47666      0.00172233
           15193         1.34056         1.47665      0.00172224
           15194         1.34179         1.47664      0.00172215
           15195         1.34296         1.47663      0.00172205
           15196         1.34407         1.47663      0.00172196
           15197         1.34513         1.47662      0.00172187
           15198         1.34612         1.47661      0.00172178
           15199         1.34707          1.4766      0.00172169
           15200         1.34796         1.47659       0.0017216
           15201         1.34879         1.47658       0.0017215
           15202         1.34958         1.47657      0.00172141
           15203         1.35031         1.47657      0.00172132
           15204           1.351         1.47656      0.00172122
           15205         1.35165         1.47655      0.00172113
           15206         1.35225         1.47654      0.00172104
           15207         1.35282         1.47653      0.00172094
           15208         1.35334         1.47653      0.00172085
           15209         1.35383         1.47652      0.00172075
           15210         1.35428         1.47651      0.00172066
           15211         1.35471          1.4765      0.00172056
           15212          1.3551         1.47649      0.00172047
           15213         1.35547         1.47649      0.00172038
           15214         1.35581         1.47648      0.00172028
           15215         1.35612         1.47647      0.00172019
           15216         1.35641         1.47646      0.00172009
           15217         1.35668         1.47645         0.00172
           15218         1.35693         1.47645       0.0017199
           15219         1.35716         1.47644      0.00171981
           15220         1.35738         1.47643      0.00171971
           15221         1.35757         1.47642      0.00171961
           15222         1.35776         1.47641      0.00171952
           15223         1.35793         1.47641      0.00171942
           15224         1.35809          1.4764      0.00171933
           15225         1.35823         1.47639      0.00171923
           15226         1.35837         1.47638      0.00171914
           15227         1.35849         1.47638      0.00171904
           15228         1.35861         1.47637      0.00171895
           15229         1.35872         1.47636      0.00171885
           15230         1.35883         1.47635      0.00171876
           15231         1.35892         1.47634      0.00171866
           15232         1.35902         1.47634      0.00171856
           15233         1.35911         1.47633      0.00171847
           15234         1.35919         1.47632      0.00171837
           15235         1.35927         1.47631      0.00171828
           15236         1.35936         1.47631      0.00171818
           15237         1.35944          1.4763      0.00171809
           15238         1.35951         1.47629      0.00171799
           15239         1.35959         1.47628       0.0017179
           15240         1.35968         1.47628       0.0017178
           15241         1.35976         1.47627       0.0017177
           15242         1.35984         1.47626      0.00171761
           15243         1.35993         1.47625      0.00171751
           15244         1.36003         1.47624      0.00171742
           15245         1.36012         1.47624      0.00171732
           15246         1.36023         1.47623      0.00171723
           15247         1.36033         1.47622      0.00171713
           15248         1.36045         1.47621      0.00171703
           15249         1.36057         1.47621      0.00171694
           15250          1.3607          1.4762      0.00171684
           15251         1.36084         1.47619      0.00171675
           15252         1.36098         1.47618      0.00171665
           15253         1.36114         1.47618      0.00171655
           15254         1.36131         1.47617      0.00171646
           15255         1.36148         1.47616      0.00171636
           15256         1.36167         1.47615      0.00171627
           15257         1.36186         1.47615      0.00171617
           15258         1.36207         1.47614      0.00171607
           15259         1.36229         1.47613      0.00171598
           15260         1.36252         1.47612      0.00171588
           15261         1.36276         1.47612      0.00171578
           15262         1.36302         1.47611      0.00171569
           15263         1.36328          1.4761      0.00171559
           15264         1.36356         1.47609       0.0017155
           15265         1.36384         1.47609       0.0017154
           15266         1.36414         1.47608       0.0017153
           15267         1.36445         1.47607      0.00171521
           15268         1.36477         1.47607      0.00171511
           15269         1.36509         1.47606      0.00171501
           15270         1.36543         1.47605      0.00171491
           15271         1.36577         1.47604      0.00171482
           15272         1.36612         1.47604      0.00171472
           15273         1.36648         1.47603      0.00171462
           15274         1.36684         1.47602      0.00171453
           15275         1.36721         1.47602      0.00171443
           15276         1.36758         1.47601      0.00171433
           15277         1.36796           1.476      0.00171423
           15278         1.36834         1.47599      0.00171414
           15279         1.36871         1.47599      0.00171404
           15280         1.36909         1.47598      0.00171394
           15281         1.36947         1.47597      0.00171384
           15282         1.36984         1.47597      0.00171374
           15283         1.37021         1.47596      0.00171365
           15284         1.37057         1.47595      0.00171355
           15285         1.37093         1.47595      0.00171345
           15286         1.37127         1.47594      0.00171335
           15287         1.37161         1.47593      0.00171325
           15288         1.37194         1.47592      0.00171315
           15289         1.37225         1.47592      0.00171305
           15290         1.37255         1.47591      0.00171296
           15291         1.37284          1.4759      0.00171286
           15292         1.37311          1.4759      0.00171276
           15293         1.37336         1.47589      0.00171266
           15294         1.37359         1.47588      0.00171256
           15295          1.3738         1.47588      0.00171246
           15296         1.37399         1.47587      0.00171236
           15297         1.37416         1.47586      0.00171226
           15298          1.3743         1.47586      0.00171216
           15299         1.37441         1.47585      0.00171207
           15300          1.3745         1.47584      0.00171197
           15301         1.37455         1.47584      0.00171187
           15302         1.37458         1.47583      0.00171177
           15303         1.37457         1.47582      0.00171167
           15304         1.37453         1.47582      0.00171157
           15305         1.37446         1.47581      0.00171147
           15306         1.37435          1.4758      0.00171137
           15307          1.3742          1.4758      0.00171127
           15308         1.37402         1.47579      0.00171117
           15309          1.3738         1.47578      0.00171108
           15310         1.37353         1.47578      0.00171098
           15311         1.37323         1.47577      0.00171088
           15312         1.37288         1.47576      0.00171078
           15313          1.3725         1.47576      0.00171068
           15314         1.37207         1.47575      0.00171058
           15315         1.37159         1.47574      0.00171048
           15316         1.37108         1.47574      0.00171039
           15317         1.37052         1.47573      0.00171029
           15318         1.36991         1.47572      0.00171019
           15319         1.36927         1.47572      0.00171009
           15320         1.36858         1.47571         0.00171
           15321         1.36785          1.4757       0.0017099
           15322         1.36708          1.4757       0.0017098
           15323         1.36627         1.47569      0.00170971
           15324         1.36543         1.47568      0.00170961
           15325         1.36455         1.47567      0.00170951
           15326         1.36364         1.47567      0.00170942
           15327          1.3627         1.47566      0.00170932
           15328         1.36173         1.47565      0.00170923
           15329         1.36074         1.47564      0.00170913
           15330         1.35973         1.47564      0.00170904
           15331         1.35871         1.47563      0.00170894
           15332         1.35767         1.47562      0.00170885
           15333         1.35663         1.47561      0.00170875
           15334         1.35558         1.47561      0.00170866
           15335         1.35454          1.4756      0.00170857
           15336          1.3535         1.47559      0.00170847
           15337         1.35248         1.47558      0.00170838
           15338         1.35147         1.47557      0.00170829
           15339         1.35048         1.47557       0.0017082
           15340         1.34952         1.47556      0.00170811
           15341         1.34858         1.47555      0.00170801
           15342         1.34768         1.47554      0.00170792
           15343         1.34682         1.47553      0.00170783
           15344         1.34599         1.47552      0.00170774
           15345         1.34521         1.47552      0.00170765
           15346         1.34447         1.47551      0.00170756
           15347         1.34378          1.4755      0.00170747
           15348         1.34314         1.47549      0.00170738
           15349         1.34255         1.47548      0.00170729
           15350           1.342         1.47547       0.0017072
           15351         1.34151         1.47546      0.00170712
           15352         1.34107         1.47546      0.00170703
           15353         1.34067         1.47545      0.00170694
           15354         1.34032         1.47544      0.00170685
           15355         1.34002         1.47543      0.00170676
           15356         1.33976         1.47542      0.00170667
           15357         1.33955         1.47541      0.00170659
           15358         1.33938          1.4754       0.0017065
           15359         1.33924         1.47539      0.00170641
           15360         1.33915         1.47538      0.00170632
           15361         1.33909         1.47538      0.00170623
           15362         1.33907         1.47537      0.00170614
           15363         1.33909         1.47536      0.00170606
           15364         1.33913         1.47535      0.00170597
           15365         1.33921         1.47534      0.00170588
           15366         1.33931         1.47533      0.00170579
           15367         1.33945         1.47532       0.0017057
           15368         1.33961         1.47531      0.00170562
           15369          1.3398          1.4753      0.00170553
           15370         1.34001          1.4753      0.00170544
           15371         1.34025         1.47529      0.00170535
           15372         1.34051         1.47528      0.00170526
           15373         1.34079         1.47527      0.00170518
           15374          1.3411         1.47526      0.00170509
           15375         1.34142         1.47525        0.001705
           15376         1.34175         1.47524      0.00170491
           15377          1.3421         1.47523      0.00170482
           15378         1.34247         1.47523      0.00170473
           15379         1.34284         1.47522      0.00170464
           15380         1.34322         1.47521      0.00170455
           15381          1.3436          1.4752      0.00170446
           15382         1.34399         1.47519      0.00170437
           15383         1.34437         1.47518      0.00170428
           15384         1.34474         1.47517      0.00170419
           15385         1.34511         1.47517       0.0017041
           15386         1.34546         1.47516      0.00170402
           15387         1.34579         1.47515      0.00170393
           15388          1.3461         1.47514      0.00170383
           15389         1.34639         1.47513      0.00170374
           15390         1.34665         1.47512      0.00170365
           15391         1.34687         1.47512      0.00170356
           15392         1.34706         1.47511      0.00170347
           15393         1.34721          1.4751      0.00170338
           15394         1.34731         1.47509      0.00170329
           15395         1.34737         1.47508       0.0017032
           15396         1.34737         1.47507      0.00170311
           15397         1.34733         1.47507      0.00170302
           15398         1.34723         1.47506      0.00170293
           15399         1.34707         1.47505      0.00170284
           15400         1.34686         1.47504      0.00170275
           15401         1.34659         1.47503      0.00170266
           15402         1.34626         1.47502      0.00170257
           15403         1.34588         1.47502      0.00170248
           15404         1.34543         1.47501      0.00170239
           15405         1.34494           1.475       0.0017023
           15406         1.34439         1.47499      0.00170221
           15407          1.3438         1.47498      0.00170212
           15408         1.34316         1.47497      0.00170203
           15409         1.34248         1.47497      0.00170195
           15410         1.34176         1.47496      0.00170186
           15411         1.34102         1.47495      0.00170177
           15412         1.34026         1.47494      0.00170168
           15413         1.33948         1.47493      0.00170159
           15414          1.3387         1.47492      0.00170151
           15415         1.33792         1.47491      0.00170142
           15416         1.33716          1.4749      0.00170133
           15417         1.33641         1.47489      0.00170124
           15418          1.3357         1.47489      0.00170116
           15419         1.33503         1.47488      0.00170107
           15420          1.3344         1.47487      0.00170099
           15421         1.33383         1.47486       0.0017009
           15422         1.33333         1.47485      0.00170081
           15423          1.3329         1.47484      0.00170073
           15424         1.33254         1.47483      0.00170064
           15425         1.33227         1.47482      0.00170056
           15426         1.33209         1.47481      0.00170047
           15427         1.33199          1.4748      0.00170039
           15428         1.33199         1.47479       0.0017003
           15429         1.33207         1.47478      0.00170022
           15430         1.33225         1.47478      0.00170013
           15431         1.33251         1.47477      0.00170005
           15432         1.33286         1.47476      0.00169996
           15433         1.33328         1.47475      0.00169988
           15434         1.33378         1.47474      0.00169979
           15435         1.33434         1.47473      0.00169971
           15436         1.33496         1.47472      0.00169962
           15437         1.33563         1.47471      0.00169953
           15438         1.33634          1.4747      0.00169945
           15439         1.33709         1.47469      0.00169936
           15440         1.33787         1.47468      0.00169927
           15441         1.33867         1.47468      0.00169919
           15442         1.33949         1.47467       0.0016991
           15443         1.34031         1.47466      0.00169901
           15444         1.34113         1.47465      0.00169892
           15445         1.34194         1.47464      0.00169884
           15446         1.34275         1.47463      0.00169875
           15447         1.34355         1.47462      0.00169866
           15448         1.34432         1.47462      0.00169857
           15449         1.34508         1.47461      0.00169848
           15450         1.34581          1.4746      0.00169839
           15451         1.34652         1.47459       0.0016983
           15452         1.34721         1.47458      0.00169821
           15453         1.34787         1.47457      0.00169812
           15454          1.3485         1.47457      0.00169803
           15455         1.34911         1.47456      0.00169794
           15456         1.34969         1.47455      0.00169785
           15457         1.35025         1.47454      0.00169776
           15458         1.35079         1.47453      0.00169767
           15459          1.3513         1.47453      0.00169758
           15460         1.35179         1.47452      0.00169749
           15461         1.35226         1.47451      0.00169739
           15462         1.35272          1.4745       0.0016973
           15463         1.35315         1.47449      0.00169721
           15464         1.35357         1.47449      0.00169712
           15465         1.35398         1.47448      0.00169703
           15466         1.35437         1.47447      0.00169694
           15467         1.35476         1.47446      0.00169684
           15468         1.35513         1.47446      0.00169675
           15469         1.35549         1.47445      0.00169666
           15470         1.35585         1.47444      0.00169657
           15471         1.35619         1.47443      0.00169647
           15472         1.35653         1.47443      0.00169638
           15473         1.35686         1.47442      0.00169629
           15474         1.35719         1.47441       0.0016962
           15475         1.35751          1.4744       0.0016961
           15476         1.35783         1.47439      0.00169601
           15477         1.35814         1.47439      0.00169592
           15478         1.35844         1.47438      0.00169582
           15479         1.35875         1.47437      0.00169573
           15480         1.35904         1.47436      0.00169564
           15481         1.35933         1.47436      0.00169554
           15482         1.35962         1.47435      0.00169545
           15483          1.3599         1.47434      0.00169536
           15484         1.36018         1.47434      0.00169526
           15485         1.36046         1.47433      0.00169517
           15486         1.36073         1.47432      0.00169508
           15487         1.36099         1.47431      0.00169498
           15488         1.36125         1.47431      0.00169489
           15489         1.36151          1.4743       0.0016948
           15490         1.36176         1.47429       0.0016947
           15491         1.36201         1.47428      0.00169461
           15492         1.36225         1.47428      0.00169451
