#          BLOCK:      ACTUAL_KE:         KE_AVE:          ERROR:
             751         3.05633          3.1659      0.00791869
             752         3.05672         3.16576      0.00790949
             753         3.05714         3.16561      0.00790031
             754         3.05757         3.16547      0.00789113
             755         3.05803         3.16533      0.00788196
             756         3.05852         3.16518       0.0078728
             757         3.05902         3.16504      0.00786365
             758         3.05955         3.16491       0.0078545
             759         3.06011         3.16477      0.00784537
             760          3.0607         3.16463      0.00783624
             761         3.06133         3.16449      0.00782712
             762         3.06199         3.16436        0.007818
             763          3.0627         3.16423      0.00780889
             764         3.06346          3.1641      0.00779979
             765         3.06428         3.16396      0.00779068
             766         3.06516         3.16384      0.00778158
             767          3.0661         3.16371      0.00777248
             768         3.06711         3.16358      0.00776337
             769          3.0682         3.16346      0.00775427
             770         3.06937         3.16334      0.00774516
             771         3.07061         3.16322      0.00773605
             772         3.07194          3.1631      0.00772693
             773         3.07336         3.16298      0.00771781
             774         3.07485         3.16287      0.00770868
             775         3.07643         3.16276      0.00769954
             776         3.07807         3.16265      0.00769039
             777         3.07979         3.16254      0.00768123
             778         3.08156         3.16244      0.00767206
             779         3.08337         3.16233      0.00766288
             780         3.08522         3.16224       0.0076537
             781         3.08709         3.16214       0.0076445
             782         3.08897         3.16205       0.0076353
             783         3.09082         3.16196      0.00762609
             784         3.09264         3.16187      0.00761688
             785         3.09441         3.16178      0.00760766
             786          3.0961          3.1617      0.00759844
             787         3.09769         3.16162      0.00758922
             788         3.09916         3.16154         0.00758
             789         3.10049         3.16146      0.00757079
             790         3.10165         3.16138      0.00756158
             791         3.10264         3.16131      0.00755239
             792         3.10342         3.16124      0.00754321
             793         3.10397         3.16116      0.00753404
             794          3.1043         3.16109      0.00752489
             795         3.10437         3.16102      0.00751576
             796         3.10419         3.16095      0.00750666
             797         3.10374         3.16088      0.00749759
             798         3.10301         3.16081      0.00748854
             799         3.10202         3.16073      0.00747953
             800         3.10075         3.16066      0.00747056
             801         3.09923         3.16058      0.00746162
             802         3.09745          3.1605      0.00745274
             803         3.09544         3.16042      0.00744389
             804         3.09321         3.16034      0.00743511
             805         3.09079         3.16025      0.00742637
             806         3.08821         3.16016      0.00741769
             807         3.08549         3.16007      0.00740908
             808         3.08267         3.15997      0.00740053
             809         3.07978         3.15987      0.00739205
             810         3.07686         3.15977      0.00738363
             811         3.07395         3.15967      0.00737528
             812         3.07108         3.15956      0.00736701
             813         3.06828         3.15944       0.0073588
             814         3.06559         3.15933      0.00735067
             815         3.06303         3.15921       0.0073426
             816         3.06062         3.15909      0.00733459
             817         3.05839         3.15897      0.00732665
             818         3.05633         3.15884      0.00731877
             819         3.05446         3.15871      0.00731094
             820         3.05277         3.15858      0.00730317
             821         3.05126         3.15845      0.00729544
             822         3.04991         3.15832      0.00728776
             823         3.04871         3.15819      0.00728012
             824         3.04763         3.15805      0.00727252
             825         3.04666         3.15792      0.00726496
             826         3.04577         3.15778      0.00725743
             827         3.04494         3.15765      0.00724994
             828         3.04414         3.15751      0.00724248
             829         3.04336         3.15737      0.00723505
             830         3.04256         3.15723      0.00722766
             831         3.04174         3.15709       0.0072203
             832         3.04088         3.15696      0.00721297
             833         3.03996         3.15681      0.00720568
             834         3.03899         3.15667      0.00719842
             835         3.03795         3.15653      0.00719121
             836         3.03684         3.15639      0.00718403
             837         3.03566         3.15624      0.00717689
             838         3.03443          3.1561       0.0071698
             839         3.03313         3.15595      0.00716275
             840         3.03179          3.1558      0.00715575
             841          3.0304         3.15565       0.0071488
             842         3.02899          3.1555      0.00714189
             843         3.02756         3.15535      0.00713503
             844         3.02612          3.1552      0.00712822
             845         3.02469         3.15505      0.00712146
             846         3.02327         3.15489      0.00711474
             847         3.02188         3.15473      0.00710807
             848         3.02052         3.15457      0.00710145
             849         3.01921         3.15441      0.00709488
             850         3.01795         3.15425      0.00708835
             851         3.01675         3.15409      0.00708186
             852         3.01561         3.15393      0.00707541
             853         3.01453         3.15377      0.00706901
             854         3.01352          3.1536      0.00706264
             855         3.01257         3.15344       0.0070563
             856         3.01168         3.15327         0.00705
             857         3.01085         3.15311      0.00704373
             858         3.01007         3.15294       0.0070375
             859         3.00932         3.15277      0.00703129
             860          3.0086          3.1526      0.00702511
             861          3.0079         3.15244      0.00701896
             862          3.0072         3.15227      0.00701284
             863         3.00648          3.1521      0.00700675
             864         3.00573         3.15193      0.00700069
             865         3.00493         3.15176      0.00699466
             866         3.00407         3.15159      0.00698866
             867         3.00312         3.15142       0.0069827
             868         3.00206         3.15125      0.00697677
             869         3.00087         3.15107      0.00697089
             870         2.99954          3.1509      0.00696505
             871         2.99805         3.15072      0.00695927
             872         2.99639         3.15055      0.00695353
             873         2.99453         3.15037      0.00694787
             874         2.99247         3.15019      0.00694226
             875         2.99021            3.15      0.00693674
             876         2.98773         3.14982      0.00693129
             877         2.98503         3.14963      0.00692594
             878         2.98213         3.14944      0.00692067
             879         2.97903         3.14925      0.00691552
             880         2.97574         3.14905      0.00691047
             881         2.97228         3.14885      0.00690554
             882         2.96867         3.14864      0.00690073
             883         2.96494         3.14844      0.00689605
             884         2.96112         3.14822       0.0068915
             885         2.95724         3.14801      0.00688709
             886         2.95334         3.14779      0.00688282
             887         2.94947         3.14756      0.00687869
             888         2.94565         3.14734       0.0068747
             889         2.94192         3.14711      0.00687085
             890         2.93832         3.14687      0.00686714
             891         2.93488         3.14663      0.00686355
             892         2.93164         3.14639      0.00686009
             893         2.92861         3.14615      0.00685674
             894          2.9258          3.1459       0.0068535
             895         2.92325         3.14565      0.00685035
             896         2.92094          3.1454       0.0068473
             897         2.91887         3.14515      0.00684432
             898         2.91705          3.1449      0.00684141
             899         2.91547         3.14464      0.00683856
             900         2.91409         3.14438      0.00683575
             901         2.91292         3.14413      0.00683299
             902         2.91192         3.14387      0.00683027
             903         2.91109         3.14361      0.00682757
             904         2.91038         3.14335      0.00682489
             905         2.90979          3.1431      0.00682222
             906          2.9093         3.14284      0.00681957
             907         2.90888         3.14258      0.00681693
             908         2.90853         3.14232      0.00681429
             909         2.90822         3.14207      0.00681166
             910         2.90796         3.14181      0.00680903
             911         2.90774         3.14155       0.0068064
             912         2.90755         3.14129      0.00680377
             913          2.9074         3.14104      0.00680114
             914         2.90728         3.14078      0.00679851
             915          2.9072         3.14053      0.00679587
             916         2.90717         3.14027      0.00679323
             917         2.90719         3.14002      0.00679057
             918         2.90727         3.13976      0.00678791
             919         2.90742         3.13951      0.00678523
             920         2.90765         3.13926      0.00678253
             921         2.90795         3.13901      0.00677981
             922         2.90834         3.13876      0.00677707
             923         2.90882         3.13851      0.00677431
             924         2.90939         3.13826      0.00677151
             925         2.91005         3.13801      0.00676869
             926         2.91081         3.13777      0.00676582
             927         2.91167         3.13753      0.00676292
             928         2.91263         3.13728      0.00675997
             929         2.91367         3.13704      0.00675698
             930         2.91481          3.1368      0.00675394
             931         2.91603         3.13657      0.00675085
             932         2.91734         3.13633       0.0067477
             933         2.91873          3.1361       0.0067445
             934          2.9202         3.13587      0.00674124
             935         2.92174         3.13564      0.00673791
             936         2.92336         3.13541      0.00673453
             937         2.92505         3.13519      0.00673108
             938         2.92681         3.13496      0.00672757
             939         2.92864         3.13474        0.006724
             940         2.93054         3.13453      0.00672035
             941         2.93251         3.13431      0.00671664
             942         2.93454          3.1341      0.00671285
             943         2.93664         3.13389        0.006709
             944         2.93881         3.13368      0.00670508
             945         2.94105         3.13348      0.00670108
             946         2.94335         3.13328      0.00669701
             947         2.94572         3.13308      0.00669286
             948         2.94816         3.13289      0.00668865
             949         2.95065         3.13269      0.00668435
             950         2.95321         3.13251      0.00667999
             951         2.95581         3.13232      0.00667555
             952         2.95847         3.13214      0.00667103
             953         2.96117         3.13196      0.00666644
             954         2.96391         3.13178      0.00666178
             955         2.96667         3.13161      0.00665705
             956         2.96946         3.13144      0.00665225
             957         2.97226         3.13127      0.00664738
             958         2.97506         3.13111      0.00664244
             959         2.97786         3.13095      0.00663743
             960         2.98064         3.13079      0.00663236
             961          2.9834         3.13064      0.00662724
             962         2.98612         3.13049      0.00662205
             963          2.9888         3.13034      0.00661681
             964         2.99142          3.1302      0.00661151
             965         2.99398         3.13006      0.00660617
             966         2.99647         3.12992      0.00660078
             967         2.99888         3.12978      0.00659534
             968          3.0012         3.12965      0.00658987
             969         3.00342         3.12952      0.00658435
             970         3.00555         3.12939      0.00657881
             971         3.00756         3.12927      0.00657323
             972         3.00946         3.12914      0.00656762
             973         3.01124         3.12902      0.00656199
             974         3.01289          3.1289      0.00655633
             975         3.01442         3.12879      0.00655066
             976         3.01581         3.12867      0.00654497
             977         3.01708         3.12856      0.00653927
             978          3.0182         3.12844      0.00653356
             979         3.01919         3.12833      0.00652783
             980         3.02004         3.12822      0.00652211
             981         3.02076         3.12811      0.00651638
             982         3.02134           3.128      0.00651065
             983         3.02179         3.12789      0.00650493
             984         3.02211         3.12779       0.0064992
             985          3.0223         3.12768      0.00649349
             986         3.02237         3.12757      0.00648778
             987         3.02232         3.12747      0.00648208
             988         3.02217         3.12736       0.0064764
             989          3.0219         3.12725      0.00647073
             990         3.02154         3.12715      0.00646507
             991         3.02108         3.12704      0.00645943
             992         3.02054         3.12693      0.00645381
             993         3.01991         3.12682      0.00644822
             994         3.01922         3.12672      0.00644264
             995         3.01846         3.12661      0.00643708
             996         3.01764          3.1265      0.00643155
             997         3.01677         3.12639      0.00642604
             998         3.01585         3.12628      0.00642055
             999         3.01489         3.12617      0.00641509
            1000         3.01389         3.12605      0.00640966
            1001         3.01286         3.12594      0.00640426
            1002          3.0118         3.12583      0.00639888
            1003         3.01071         3.12571      0.00639353
            1004         3.00959          3.1256       0.0063882
            1005         3.00845         3.12548      0.00638291
            1006         3.00728         3.12536      0.00637765
            1007         3.00607         3.12524      0.00637241
            1008         3.00484         3.12512      0.00636721
            1009         3.00357           3.125      0.00636204
            1010         3.00226         3.12488       0.0063569
            1011         3.00091         3.12476       0.0063518
            1012         2.99951         3.12464      0.00634673
            1013         2.99805         3.12451      0.00634169
            1014         2.99653         3.12438      0.00633669
            1015         2.99495         3.12426      0.00633173
            1016         2.99329         3.12413      0.00632681
            1017         2.99155           3.124      0.00632194
            1018         2.98973         3.12387       0.0063171
            1019         2.98782         3.12373      0.00631231
            1020         2.98581          3.1236      0.00630757
            1021          2.9837         3.12346      0.00630288
            1022         2.98148         3.12332      0.00629825
            1023         2.97915         3.12318      0.00629367
            1024         2.97672         3.12304      0.00628914
            1025         2.97417         3.12289      0.00628469
            1026         2.97151         3.12274      0.00628029
            1027         2.96874         3.12259      0.00627597
            1028         2.96586         3.12244      0.00627171
            1029         2.96288         3.12229      0.00626753
            1030         2.95979         3.12213      0.00626344
            1031         2.95661         3.12197      0.00625942
            1032         2.95334         3.12181      0.00625548
            1033            2.95         3.12164      0.00625164
            1034         2.94658         3.12147      0.00624789
            1035         2.94311          3.1213      0.00624422
            1036          2.9396         3.12112      0.00624066
            1037         2.93606         3.12094      0.00623719
            1038          2.9325         3.12076      0.00623383
            1039         2.92895         3.12058      0.00623056
            1040         2.92542         3.12039      0.00622739
            1041         2.92193          3.1202      0.00622433
            1042         2.91849         3.12001      0.00622136
            1043         2.91513         3.11981       0.0062185
            1044         2.91187         3.11961      0.00621573
            1045         2.90871         3.11941      0.00621306
            1046         2.90569          3.1192      0.00621048
            1047         2.90282           3.119      0.00620798
            1048         2.90012         3.11879      0.00620557
            1049         2.89759         3.11858      0.00620324
            1050         2.89527         3.11836      0.00620098
            1051         2.89316         3.11815      0.00619878
            1052         2.89127         3.11793      0.00619664
            1053         2.88961         3.11772      0.00619454
            1054          2.8882          3.1175      0.00619249
            1055         2.88703         3.11728      0.00619047
            1056         2.88613         3.11706      0.00618848
            1057         2.88548         3.11684       0.0061865
            1058         2.88509         3.11662      0.00618453
            1059         2.88496         3.11641      0.00618256
            1060          2.8851         3.11619      0.00618058
            1061         2.88548         3.11597      0.00617858
            1062         2.88612         3.11575      0.00617655
            1063           2.887         3.11554      0.00617449
            1064         2.88812         3.11532      0.00617238
            1065         2.88946         3.11511      0.00617023
            1066         2.89101          3.1149      0.00616802
            1067         2.89278         3.11469      0.00616575
            1068         2.89473         3.11449      0.00616342
            1069         2.89686         3.11428      0.00616101
            1070         2.89915         3.11408      0.00615853
            1071          2.9016         3.11389      0.00615598
            1072         2.90417         3.11369      0.00615334
            1073         2.90686          3.1135      0.00615063
            1074         2.90966         3.11331      0.00614783
            1075         2.91254         3.11312      0.00614495
            1076         2.91549         3.11294      0.00614198
            1077          2.9185         3.11276      0.00613893
            1078         2.92154         3.11258       0.0061358
            1079         2.92461          3.1124      0.00613258
            1080         2.92768         3.11223      0.00612929
            1081         2.93075         3.11207      0.00612592
            1082         2.93379          3.1119      0.00612247
            1083          2.9368         3.11174      0.00611895
            1084         2.93976         3.11158      0.00611536
            1085         2.94265         3.11142      0.00611171
            1086         2.94548         3.11127      0.00610799
            1087         2.94821         3.11112      0.00610421
            1088         2.95086         3.11097      0.00610038
            1089         2.95339         3.11083      0.00609649
            1090         2.95581         3.11069      0.00609256
            1091         2.95811         3.11055      0.00608858
            1092         2.96027         3.11041      0.00608456
            1093         2.96229         3.11027       0.0060805
            1094         2.96417         3.11014      0.00607641
            1095          2.9659         3.11001      0.00607229
            1096         2.96747         3.10988      0.00606814
            1097         2.96888         3.10975      0.00606397
            1098         2.97013         3.10962      0.00605978
            1099          2.9712          3.1095      0.00605558
            1100          2.9721         3.10937      0.00605136
            1101         2.97283         3.10925      0.00604713
            1102         2.97339         3.10913       0.0060429
            1103         2.97376           3.109      0.00603867
            1104         2.97396         3.10888      0.00603444
            1105         2.97398         3.10876      0.00603021
            1106         2.97382         3.10864      0.00602599
            1107         2.97349         3.10851      0.00602179
            1108         2.97297         3.10839       0.0060176
            1109         2.97228         3.10827      0.00601342
            1110         2.97142         3.10815      0.00600927
            1111         2.97039         3.10802      0.00600514
            1112         2.96918          3.1079      0.00600103
            1113         2.96781         3.10777      0.00599696
            1114         2.96627         3.10764      0.00599292
            1115         2.96458         3.10752      0.00598892
            1116         2.96272         3.10739      0.00598496
            1117         2.96071         3.10726      0.00598104
            1118         2.95855         3.10712      0.00597717
            1119         2.95624         3.10699      0.00597335
            1120         2.95379         3.10685      0.00596958
            1121         2.95121         3.10671      0.00596587
            1122         2.94849         3.10657      0.00596222
            1123         2.94565         3.10643      0.00595864
            1124         2.94269         3.10628      0.00595511
            1125         2.93962         3.10613      0.00595166
            1126         2.93644         3.10598      0.00594829
            1127         2.93317         3.10583      0.00594498
            1128         2.92981         3.10567      0.00594176
            1129         2.92637         3.10551      0.00593862
            1130         2.92286         3.10535      0.00593556
            1131         2.91931         3.10519       0.0059326
            1132         2.91571         3.10502      0.00592972
            1133         2.91208         3.10485      0.00592693
            1134         2.90844         3.10468      0.00592423
            1135          2.9048          3.1045      0.00592163
            1136         2.90119         3.10432      0.00591912
            1137         2.89762         3.10414       0.0059167
            1138          2.8941         3.10396      0.00591438
            1139         2.89067         3.10377      0.00591215
            1140         2.88733         3.10358      0.00591002
            1141         2.88412         3.10339      0.00590796
            1142         2.88106         3.10319        0.005906
            1143         2.87816           3.103      0.00590411
            1144         2.87544          3.1028       0.0059023
            1145         2.87293          3.1026      0.00590056
            1146         2.87064         3.10239      0.00589888
            1147          2.8686         3.10219      0.00589726
            1148         2.86681         3.10198      0.00589568
            1149         2.86529         3.10178      0.00589415
            1150         2.86405         3.10157      0.00589265
            1151         2.86309         3.10136      0.00589117
            1152         2.86243         3.10116      0.00588971
            1153         2.86206         3.10095      0.00588825
            1154         2.86198         3.10074      0.00588679
            1155         2.86219         3.10054      0.00588531
            1156         2.86267         3.10033      0.00588382
            1157         2.86343         3.10013      0.00588229
            1158         2.86444         3.09992      0.00588073
            1159         2.86569         3.09972      0.00587913
            1160         2.86716         3.09952      0.00587748
            1161         2.86884         3.09932      0.00587578
            1162         2.87071         3.09912      0.00587401
            1163         2.87274         3.09893      0.00587219
            1164         2.87492         3.09874      0.00587029
            1165         2.87722         3.09855      0.00586833
            1166         2.87963         3.09836       0.0058663
            1167         2.88212         3.09817       0.0058642
            1168         2.88467         3.09799      0.00586203
            1169         2.88726         3.09781      0.00585979
            1170         2.88989         3.09763      0.00585747
            1171         2.89251         3.09746      0.00585509
            1172         2.89514         3.09728      0.00585264
            1173         2.89773         3.09711      0.00585012
            1174          2.9003         3.09695      0.00584754
            1175         2.90281         3.09678       0.0058449
            1176         2.90526         3.09662      0.00584219
            1177         2.90764         3.09646      0.00583944
            1178         2.90995          3.0963      0.00583662
            1179         2.91216         3.09614      0.00583376
            1180         2.91428         3.09599      0.00583085
            1181          2.9163         3.09584       0.0058279
            1182         2.91822         3.09569      0.00582491
            1183         2.92003         3.09554      0.00582188
            1184         2.92173         3.09539      0.00581881
            1185         2.92331         3.09525      0.00581571
            1186         2.92478          3.0951      0.00581258
            1187         2.92613         3.09496      0.00580943
            1188         2.92737         3.09482      0.00580625
            1189         2.92849         3.09468      0.00580305
            1190          2.9295         3.09454      0.00579984
            1191          2.9304          3.0944      0.00579661
            1192         2.93119         3.09427      0.00579336
            1193         2.93187         3.09413       0.0057901
            1194         2.93245         3.09399      0.00578684
            1195         2.93292         3.09386      0.00578356
            1196          2.9333         3.09373      0.00578029
            1197         2.93359         3.09359        0.005777
            1198         2.93378         3.09346      0.00577372
            1199         2.93389         3.09333      0.00577044
            1200         2.93392         3.09319      0.00576716
            1201         2.93388         3.09306      0.00576388
            1202         2.93376         3.09293      0.00576061
            1203         2.93357          3.0928      0.00575735
            1204         2.93332         3.09266      0.00575409
            1205           2.933         3.09253      0.00575084
            1206         2.93264          3.0924       0.0057476
            1207         2.93222         3.09226      0.00574437
            1208         2.93175         3.09213      0.00574115
            1209         2.93123           3.092      0.00573794
            1210         2.93068         3.09187      0.00573475
            1211         2.93008         3.09173      0.00573157
            1212         2.92945          3.0916       0.0057284
            1213         2.92878         3.09146      0.00572525
            1214         2.92808         3.09133      0.00572212
            1215         2.92735         3.09119        0.005719
            1216         2.92658         3.09106       0.0057159
            1217         2.92579         3.09092      0.00571282
            1218         2.92496         3.09079      0.00570975
            1219         2.92411         3.09065       0.0057067
            1220         2.92323         3.09051      0.00570368
            1221         2.92232         3.09038      0.00570067
            1222         2.92138         3.09024      0.00569768
            1223         2.92041          3.0901      0.00569471
            1224         2.91941         3.08996      0.00569177
            1225         2.91838         3.08982      0.00568884
            1226         2.91732         3.08968      0.00568594
            1227         2.91623         3.08954      0.00568307
            1228         2.91511         3.08939      0.00568021
            1229         2.91396         3.08925      0.00567738
            1230         2.91278         3.08911      0.00567458
            1231         2.91158         3.08896       0.0056718
            1232         2.91034         3.08882      0.00566905
            1233         2.90908         3.08867      0.00566633
            1234          2.9078         3.08853      0.00566363
            1235          2.9065         3.08838      0.00566096
            1236         2.90519         3.08823      0.00565832
            1237         2.90387         3.08808      0.00565571
            1238         2.90254         3.08793      0.00565313
            1239         2.90121         3.08778      0.00565058
            1240         2.89988         3.08763      0.00564805
            1241         2.89856         3.08748      0.00564555
            1242         2.89727         3.08732      0.00564308
            1243         2.89599         3.08717      0.00564064
            1244         2.89475         3.08702      0.00563823
            1245         2.89354         3.08686      0.00563584
            1246         2.89237          3.0867      0.00563348
            1247         2.89126         3.08655      0.00563114
            1248          2.8902         3.08639      0.00562883
            1249          2.8892         3.08623      0.00562653
            1250         2.88827         3.08607      0.00562426
            1251         2.88741         3.08592      0.00562201
            1252         2.88662         3.08576      0.00561977
            1253         2.88591          3.0856      0.00561755
            1254         2.88528         3.08544      0.00561534
            1255         2.88474         3.08528      0.00561314
            1256         2.88427         3.08512      0.00561095
            1257         2.88388         3.08496      0.00560877
            1258         2.88357          3.0848       0.0056066
            1259         2.88334         3.08464      0.00560443
            1260         2.88318         3.08448      0.00560226
            1261         2.88309         3.08432      0.00560009
            1262         2.88306         3.08416      0.00559793
            1263         2.88309           3.084      0.00559576
            1264         2.88317         3.08384      0.00559359
            1265          2.8833         3.08368      0.00559141
            1266         2.88346         3.08352      0.00558923
            1267         2.88366         3.08336      0.00558704
            1268         2.88388         3.08321      0.00558485
            1269         2.88412         3.08305      0.00558265
            1270         2.88437         3.08289      0.00558045
            1271         2.88462         3.08274      0.00557824
            1272         2.88487         3.08258      0.00557602
            1273         2.88511         3.08243       0.0055738
            1274         2.88534         3.08227      0.00557157
            1275         2.88556         3.08212      0.00556934
            1276         2.88575         3.08196       0.0055671
            1277         2.88591         3.08181      0.00556485
            1278         2.88605         3.08166      0.00556261
            1279         2.88615         3.08151      0.00556036
            1280         2.88622         3.08135      0.00555811
            1281         2.88625          3.0812      0.00555585
            1282         2.88625         3.08105       0.0055536
            1283          2.8862          3.0809      0.00555135
            1284         2.88612         3.08074       0.0055491
            1285         2.88599         3.08059      0.00554685
            1286         2.88582         3.08044       0.0055446
            1287         2.88561         3.08029      0.00554236
            1288         2.88535         3.08014      0.00554012
            1289         2.88505         3.07999      0.00553789
            1290          2.8847         3.07984      0.00553567
            1291         2.88431         3.07968      0.00553345
            1292         2.88387         3.07953      0.00553125
            1293         2.88339         3.07938      0.00552905
            1294         2.88285         3.07923      0.00552686
            1295         2.88226         3.07908      0.00552468
            1296         2.88162         3.07893      0.00552252
            1297         2.88093         3.07877      0.00552037
            1298         2.88019         3.07862      0.00551824
            1299         2.87938         3.07847      0.00551612
            1300         2.87852         3.07831      0.00551402
            1301         2.87759         3.07816      0.00551194
            1302          2.8766           3.078      0.00550988
            1303         2.87555         3.07785      0.00550785
            1304         2.87443         3.07769      0.00550583
            1305         2.87324         3.07754      0.00550384
            1306         2.87198         3.07738      0.00550188
            1307         2.87064         3.07722      0.00549994
            1308         2.86924         3.07706      0.00549803
            1309         2.86776          3.0769      0.00549616
            1310          2.8662         3.07674      0.00549431
            1311         2.86456         3.07658      0.00549251
            1312         2.86286         3.07642      0.00549074
            1313         2.86107         3.07625        0.005489
            1314         2.85921         3.07609      0.00548731
            1315         2.85728         3.07592      0.00548566
            1316         2.85528         3.07575      0.00548405
            1317         2.85321         3.07558      0.00548249
            1318         2.85107         3.07541      0.00548098
            1319         2.84887         3.07524      0.00547951
            1320          2.8466         3.07507       0.0054781
            1321         2.84429         3.07489      0.00547674
            1322         2.84192         3.07472      0.00547543
            1323          2.8395         3.07454      0.00547417
            1324         2.83704         3.07436      0.00547298
            1325         2.83454         3.07418      0.00547184
            1326         2.83201           3.074      0.00547076
            1327         2.82945         3.07381      0.00546974
            1328         2.82687         3.07363      0.00546878
            1329         2.82428         3.07344      0.00546788
            1330         2.82167         3.07325      0.00546705
            1331         2.81907         3.07306      0.00546628
            1332         2.81646         3.07287      0.00546557
            1333         2.81386         3.07267      0.00546492
            1334         2.81127         3.07247      0.00546433
            1335         2.80871         3.07228      0.00546381
            1336         2.80616         3.07208      0.00546335
            1337         2.80365         3.07188      0.00546295
            1338         2.80117         3.07168      0.00546261
            1339         2.79872         3.07147      0.00546234
            1340         2.79633         3.07127      0.00546212
            1341         2.79398         3.07106      0.00546196
            1342         2.79168         3.07085      0.00546185
            1343         2.78945         3.07064       0.0054618
            1344         2.78728         3.07043      0.00546181
            1345         2.78517         3.07022      0.00546186
            1346         2.78314         3.07001      0.00546197
            1347         2.78118         3.06979      0.00546212
            1348          2.7793         3.06958      0.00546232
            1349         2.77751         3.06936      0.00546256
            1350          2.7758         3.06914      0.00546284
            1351         2.77418         3.06892      0.00546316
            1352         2.77266          3.0687      0.00546351
            1353         2.77123         3.06848      0.00546389
            1354         2.76991         3.06826       0.0054643
            1355         2.76868         3.06804      0.00546474
            1356         2.76756         3.06782       0.0054652
            1357         2.76654          3.0676      0.00546568
            1358         2.76563         3.06738      0.00546618
            1359         2.76483         3.06715      0.00546669
            1360         2.76413         3.06693      0.00546721
            1361         2.76354         3.06671      0.00546773
            1362         2.76306         3.06649      0.00546826
            1363         2.76268         3.06626      0.00546879
            1364         2.76241         3.06604      0.00546932
            1365         2.76224         3.06582      0.00546984
            1366         2.76216         3.06559      0.00547035
            1367         2.76218         3.06537      0.00547085
            1368          2.7623         3.06515      0.00547133
            1369         2.76249         3.06493       0.0054718
            1370         2.76277         3.06471      0.00547225
            1371         2.76313         3.06449      0.00547268
            1372         2.76355         3.06427      0.00547308
            1373         2.76404         3.06405      0.00547346
            1374         2.76459         3.06383      0.00547382
            1375         2.76519         3.06362      0.00547414
            1376         2.76583          3.0634      0.00547444
            1377         2.76651         3.06318      0.00547471
            1378         2.76721         3.06297      0.00547495
            1379         2.76794         3.06276      0.00547516
            1380         2.76869         3.06254      0.00547533
            1381         2.76945         3.06233      0.00547548
            1382         2.77021         3.06212       0.0054756
            1383         2.77097         3.06191      0.00547568
            1384         2.77173          3.0617      0.00547574
            1385         2.77247         3.06149      0.00547577
            1386         2.77319         3.06128      0.00547577
            1387         2.77389         3.06107      0.00547574
            1388         2.77457         3.06087      0.00547568
            1389         2.77522         3.06066       0.0054756
            1390         2.77584         3.06046      0.00547549
            1391         2.77643         3.06025      0.00547536
            1392         2.77698         3.06005      0.00547521
            1393          2.7775         3.05985      0.00547503
            1394         2.77799         3.05964      0.00547484
            1395         2.77845         3.05944      0.00547462
            1396         2.77888         3.05924      0.00547439
            1397         2.77928         3.05904      0.00547414
            1398         2.77965         3.05884      0.00547387
            1399         2.77999         3.05864      0.00547358
            1400         2.78032         3.05844      0.00547328
            1401         2.78062         3.05825      0.00547297
            1402         2.78092         3.05805      0.00547264
            1403          2.7812         3.05785      0.00547229
            1404         2.78147         3.05765      0.00547194
            1405         2.78175         3.05746      0.00547156
            1406         2.78203         3.05726      0.00547118
            1407         2.78231         3.05707      0.00547078
            1408         2.78261         3.05687      0.00547036
            1409         2.78292         3.05668      0.00546994
            1410         2.78325         3.05648      0.00546949
            1411          2.7836         3.05629      0.00546904
            1412         2.78397          3.0561      0.00546856
            1413         2.78438          3.0559      0.00546807
            1414         2.78481         3.05571      0.00546756
            1415         2.78527         3.05552      0.00546704
            1416         2.78577         3.05533       0.0054665
            1417          2.7863         3.05514      0.00546594
            1418         2.78686         3.05495      0.00546535
            1419         2.78746         3.05476      0.00546475
            1420         2.78808         3.05458      0.00546413
            1421         2.78874         3.05439      0.00546349
            1422         2.78942          3.0542      0.00546282
            1423         2.79013         3.05402      0.00546213
            1424         2.79087         3.05383      0.00546142
            1425         2.79162         3.05365      0.00546069
            1426         2.79239         3.05346      0.00545993
            1427         2.79317         3.05328      0.00545915
            1428         2.79396          3.0531      0.00545835
            1429         2.79475         3.05292      0.00545752
            1430         2.79554         3.05274      0.00545667
            1431         2.79633         3.05256       0.0054558
            1432          2.7971         3.05238      0.00545491
            1433         2.79787          3.0522      0.00545399
            1434         2.79862         3.05203      0.00545305
            1435         2.79934         3.05185       0.0054521
            1436         2.80005         3.05168      0.00545112
            1437         2.80072          3.0515      0.00545012
            1438         2.80137         3.05133      0.00544911
            1439         2.80198         3.05115      0.00544807
            1440         2.80255         3.05098      0.00544703
            1441         2.80309         3.05081      0.00544596
            1442         2.80358         3.05064      0.00544488
            1443         2.80403         3.05047      0.00544379
