#          BLOCK:       ACTUAL_T:          T_AVE:          ERROR:
            1292         1.92258         2.05302       0.0036875
            1293         1.92226         2.05292      0.00368603
            1294          1.9219         2.05282      0.00368457
            1295         1.92151         2.05272      0.00368312
            1296         1.92108         2.05262      0.00368168
            1297         1.92062         2.05252      0.00368025
            1298         1.92012         2.05241      0.00367883
            1299         1.91959         2.05231      0.00367742
            1300         1.91901         2.05221      0.00367602
            1301         1.91839         2.05211      0.00367463
            1302         1.91774           2.052      0.00367326
            1303         1.91703          2.0519       0.0036719
            1304         1.91629         2.05179      0.00367055
            1305         1.91549         2.05169      0.00366923
            1306         1.91465         2.05159      0.00366792
            1307         1.91376         2.05148      0.00366663
            1308         1.91282         2.05137      0.00366535
            1309         1.91184         2.05127       0.0036641
            1310          1.9108         2.05116      0.00366288
            1311         1.90971         2.05105      0.00366167
            1312         1.90857         2.05094      0.00366049
            1313         1.90738         2.05083      0.00365933
            1314         1.90614         2.05072      0.00365821
            1315         1.90485         2.05061      0.00365711
            1316         1.90352          2.0505      0.00365603
            1317         1.90214         2.05039      0.00365499
            1318         1.90071         2.05028      0.00365398
            1319         1.89924         2.05016      0.00365301
            1320         1.89774         2.05005      0.00365206
            1321         1.89619         2.04993      0.00365116
            1322         1.89461         2.04981      0.00365028
            1323           1.893         2.04969      0.00364945
            1324         1.89136         2.04957      0.00364865
            1325         1.88969         2.04945      0.00364789
            1326         1.88801         2.04933      0.00364717
            1327          1.8863         2.04921      0.00364649
            1328         1.88458         2.04908      0.00364585
            1329         1.88285         2.04896      0.00364526
            1330         1.88112         2.04883       0.0036447
            1331         1.87938         2.04871      0.00364418
            1332         1.87764         2.04858      0.00364371
            1333         1.87591         2.04845      0.00364328
            1334         1.87418         2.04832      0.00364289
            1335         1.87247         2.04818      0.00364254
            1336         1.87077         2.04805      0.00364223
            1337          1.8691         2.04792      0.00364197
            1338         1.86744         2.04778      0.00364174
            1339         1.86582         2.04765      0.00364156
            1340         1.86422         2.04751      0.00364141
            1341         1.86265         2.04737      0.00364131
            1342         1.86112         2.04723      0.00364124
            1343         1.85963         2.04709       0.0036412
            1344         1.85818         2.04695      0.00364121
            1345         1.85678         2.04681      0.00364124
            1346         1.85543         2.04667      0.00364131
            1347         1.85412         2.04653      0.00364141
            1348         1.85287         2.04638      0.00364155
            1349         1.85167         2.04624      0.00364171
            1350         1.85053         2.04609      0.00364189
            1351         1.84946         2.04595       0.0036421
            1352         1.84844          2.0458      0.00364234
            1353         1.84749         2.04566      0.00364259
            1354          1.8466         2.04551      0.00364287
            1355         1.84579         2.04536      0.00364316
            1356         1.84504         2.04521      0.00364347
            1357         1.84436         2.04507      0.00364379
            1358         1.84375         2.04492      0.00364412
            1359         1.84322         2.04477      0.00364446
            1360         1.84275         2.04462      0.00364481
            1361         1.84236         2.04447      0.00364516
            1362         1.84204         2.04432      0.00364551
            1363         1.84179         2.04417      0.00364586
            1364         1.84161         2.04403      0.00364621
            1365         1.84149         2.04388      0.00364656
            1366         1.84144         2.04373       0.0036469
            1367         1.84146         2.04358      0.00364723
            1368         1.84153         2.04343      0.00364756
            1369         1.84166         2.04329      0.00364787
            1370         1.84185         2.04314      0.00364817
            1371         1.84209         2.04299      0.00364845
            1372         1.84237         2.04285      0.00364872
            1373          1.8427          2.0427      0.00364898
            1374         1.84306         2.04256      0.00364921
            1375         1.84346         2.04241      0.00364943
            1376         1.84388         2.04227      0.00364963
            1377         1.84434         2.04212      0.00364981
            1378         1.84481         2.04198      0.00364997
            1379          1.8453         2.04184       0.0036501
            1380          1.8458         2.04169      0.00365022
            1381          1.8463         2.04155      0.00365032
            1382         1.84681         2.04141       0.0036504
            1383         1.84732         2.04127      0.00365046
            1384         1.84782         2.04113      0.00365049
            1385         1.84831         2.04099      0.00365051
            1386         1.84879         2.04085      0.00365051
            1387         1.84926         2.04072      0.00365049
            1388         1.84971         2.04058      0.00365045
            1389         1.85014         2.04044       0.0036504
            1390         1.85056         2.04031      0.00365033
            1391         1.85095         2.04017      0.00365024
            1392         1.85132         2.04003      0.00365014
            1393         1.85167          2.0399      0.00365002
            1394           1.852         2.03976      0.00364989
            1395          1.8523         2.03963      0.00364975
            1396         1.85259         2.03949      0.00364959
            1397         1.85285         2.03936      0.00364943
            1398          1.8531         2.03923      0.00364925
            1399         1.85333          2.0391      0.00364906
            1400         1.85354         2.03896      0.00364886
            1401         1.85375         2.03883      0.00364865
            1402         1.85394          2.0387      0.00364843
            1403         1.85413         2.03857       0.0036482
            1404         1.85432         2.03844      0.00364796
            1405          1.8545          2.0383      0.00364771
            1406         1.85468         2.03817      0.00364745
            1407         1.85487         2.03804      0.00364719
            1408         1.85507         2.03791      0.00364691
            1409         1.85528         2.03778      0.00364662
            1410          1.8555         2.03766      0.00364633
            1411         1.85573         2.03753      0.00364602
            1412         1.85598          2.0374      0.00364571
            1413         1.85625         2.03727      0.00364538
            1414         1.85654         2.03714      0.00364504
            1415         1.85685         2.03701      0.00364469
            1416         1.85718         2.03689      0.00364433
            1417         1.85753         2.03676      0.00364396
            1418         1.85791         2.03663      0.00364357
            1419          1.8583         2.03651      0.00364317
            1420         1.85872         2.03638      0.00364275
            1421         1.85916         2.03626      0.00364232
            1422         1.85962         2.03613      0.00364188
            1423         1.86009         2.03601      0.00364142
            1424         1.86058         2.03589      0.00364095
            1425         1.86108         2.03577      0.00364046
            1426         1.86159         2.03564      0.00363995
            1427         1.86211         2.03552      0.00363943
            1428         1.86264          2.0354       0.0036389
            1429         1.86316         2.03528      0.00363835
            1430         1.86369         2.03516      0.00363778
            1431         1.86422         2.03504       0.0036372
            1432         1.86474         2.03492       0.0036366
            1433         1.86525          2.0348      0.00363599
            1434         1.86574         2.03469      0.00363537
            1435         1.86623         2.03457      0.00363473
            1436          1.8667         2.03445      0.00363408
            1437         1.86715         2.03433      0.00363341
            1438         1.86758         2.03422      0.00363274
            1439         1.86799          2.0341      0.00363205
            1440         1.86837         2.03399      0.00363135
            1441         1.86872         2.03387      0.00363064
            1442         1.86905         2.03376      0.00362992
            1443         1.86935         2.03364      0.00362919
            1444         1.86962         2.03353      0.00362846
            1445         1.86986         2.03342      0.00362771
            1446         1.87007         2.03331      0.00362696
            1447         1.87025         2.03319      0.00362621
            1448         1.87039         2.03308      0.00362545
            1449          1.8705         2.03297      0.00362468
            1450         1.87058         2.03286      0.00362391
            1451         1.87062         2.03274      0.00362314
            1452         1.87063         2.03263      0.00362236
            1453         1.87061         2.03252      0.00362158
            1454         1.87056         2.03241      0.00362081
            1455         1.87047          2.0323      0.00362003
            1456         1.87036         2.03219      0.00361925
            1457         1.87021         2.03208      0.00361847
            1458         1.87003         2.03196       0.0036177
            1459         1.86982         2.03185      0.00361692
            1460         1.86958         2.03174      0.00361615
            1461         1.86931         2.03163      0.00361539
            1462         1.86902         2.03152      0.00361462
            1463         1.86869         2.03141      0.00361387
            1464         1.86834          2.0313      0.00361311
            1465         1.86796         2.03119      0.00361237
            1466         1.86756         2.03107      0.00361163
            1467         1.86713         2.03096      0.00361089
            1468         1.86667         2.03085      0.00361017
            1469         1.86619         2.03074      0.00360945
            1470         1.86569         2.03063      0.00360874
            1471         1.86516         2.03051      0.00360804
            1472         1.86461          2.0304      0.00360735
            1473         1.86403         2.03029      0.00360667
            1474         1.86343         2.03017        0.003606
            1475          1.8628         2.03006      0.00360534
            1476         1.86216         2.02995      0.00360469
            1477         1.86149         2.02983      0.00360405
            1478         1.86079         2.02972      0.00360343
            1479         1.86007          2.0296      0.00360282
            1480         1.85933         2.02949      0.00360222
            1481         1.85856         2.02937      0.00360164
            1482         1.85777         2.02926      0.00360107
            1483         1.85696         2.02914      0.00360051
            1484         1.85611         2.02903      0.00359997
            1485         1.85525         2.02891      0.00359945
            1486         1.85435         2.02879      0.00359894
            1487         1.85343         2.02867      0.00359846
            1488         1.85247         2.02855      0.00359799
            1489         1.85149         2.02844      0.00359753
            1490         1.85048         2.02832       0.0035971
            1491         1.84944          2.0282      0.00359669
            1492         1.84836         2.02808       0.0035963
            1493         1.84725         2.02795      0.00359593
            1494         1.84611         2.02783      0.00359558
            1495         1.84493         2.02771      0.00359526
            1496         1.84371         2.02759      0.00359496
            1497         1.84245         2.02746      0.00359468
            1498         1.84116         2.02734      0.00359443
            1499         1.83982         2.02721      0.00359421
            1500         1.83845         2.02709      0.00359402
            1501         1.83703         2.02696      0.00359385
            1502         1.83556         2.02683      0.00359372
            1503         1.83406         2.02671      0.00359361
            1504         1.83251         2.02658      0.00359354
            1505         1.83091         2.02645      0.00359351
            1506         1.82926         2.02632      0.00359351
            1507         1.82758         2.02618      0.00359354
            1508         1.82584         2.02605      0.00359361
            1509         1.82406         2.02592      0.00359372
            1510         1.82224         2.02578      0.00359387
            1511         1.82037         2.02565      0.00359407
            1512         1.81847         2.02551       0.0035943
            1513         1.81652         2.02537      0.00359458
            1514         1.81454         2.02523       0.0035949
            1515         1.81253         2.02509      0.00359527
            1516         1.81048         2.02495      0.00359568
            1517         1.80841         2.02481      0.00359614
            1518         1.80633         2.02466      0.00359665
            1519         1.80422         2.02452      0.00359721
            1520         1.80211         2.02437      0.00359782
            1521             1.8         2.02422      0.00359848
            1522          1.7979         2.02408      0.00359918
            1523         1.79581         2.02393      0.00359994
            1524         1.79375         2.02378      0.00360075
            1525         1.79171         2.02362       0.0036016
            1526         1.78972         2.02347       0.0036025
            1527         1.78779         2.02332      0.00360344
            1528         1.78591         2.02316      0.00360443
            1529         1.78411           2.023      0.00360547
            1530         1.78239         2.02285      0.00360654
            1531         1.78077         2.02269      0.00360765
            1532         1.77926         2.02253      0.00360879
            1533         1.77786         2.02237      0.00360996
            1534         1.77659         2.02221      0.00361116
            1535         1.77545         2.02205      0.00361239
            1536         1.77446         2.02189      0.00361363
            1537         1.77361         2.02173      0.00361489
            1538         1.77293         2.02156      0.00361615
            1539         1.77241          2.0214      0.00361743
            1540         1.77205         2.02124       0.0036187
            1541         1.77187         2.02108      0.00361997
            1542         1.77185         2.02092      0.00362123
            1543           1.772         2.02076      0.00362247
            1544         1.77232         2.02059       0.0036237
            1545         1.77279         2.02043       0.0036249
            1546         1.77342         2.02027      0.00362607
            1547          1.7742         2.02012      0.00362722
            1548         1.77511         2.01996      0.00362833
            1549         1.77614          2.0198       0.0036294
            1550          1.7773         2.01964      0.00363042
            1551         1.77855         2.01949      0.00363141
            1552         1.77989         2.01933      0.00363235
            1553          1.7813         2.01918      0.00363324
            1554         1.78277         2.01903      0.00363409
            1555         1.78429         2.01888      0.00363489
            1556         1.78584         2.01873      0.00363563
            1557         1.78741         2.01858      0.00363633
            1558         1.78898         2.01843      0.00363698
            1559         1.79055         2.01829      0.00363759
            1560          1.7921         2.01814      0.00363814
            1561         1.79363           2.018      0.00363866
            1562         1.79511         2.01785      0.00363912
            1563         1.79655         2.01771      0.00363955
            1564         1.79794         2.01757      0.00363993
            1565         1.79928         2.01743      0.00364028
            1566         1.80054         2.01729      0.00364059
            1567         1.80175         2.01716      0.00364086
            1568         1.80288         2.01702       0.0036411
            1569         1.80393         2.01688      0.00364131
            1570         1.80492         2.01675       0.0036415
            1571         1.80582         2.01661      0.00364165
            1572         1.80665         2.01648      0.00364179
            1573         1.80741         2.01635       0.0036419
            1574         1.80808         2.01622      0.00364198
            1575         1.80869         2.01608      0.00364205
            1576         1.80921         2.01595      0.00364211
            1577         1.80967         2.01582      0.00364215
            1578         1.81005         2.01569      0.00364217
            1579         1.81036         2.01556      0.00364219
            1580          1.8106         2.01543      0.00364219
            1581         1.81078          2.0153      0.00364219
            1582         1.81089         2.01517      0.00364218
            1583         1.81093         2.01504      0.00364216
            1584         1.81092         2.01492      0.00364214
            1585         1.81084         2.01479      0.00364212
            1586          1.8107         2.01466      0.00364209
            1587          1.8105         2.01453      0.00364207
            1588         1.81025          2.0144      0.00364205
            1589         1.80994         2.01427      0.00364203
            1590         1.80957         2.01414      0.00364201
            1591         1.80914         2.01401        0.003642
            1592         1.80866         2.01389        0.003642
            1593         1.80813         2.01376        0.003642
            1594         1.80753         2.01363      0.00364201
            1595         1.80688          2.0135      0.00364203
            1596         1.80618         2.01337      0.00364207
            1597         1.80542         2.01324      0.00364211
            1598         1.80459         2.01311      0.00364217
            1599         1.80371         2.01298      0.00364225
            1600         1.80277         2.01284      0.00364234
            1601         1.80177         2.01271      0.00364245
            1602         1.80071         2.01258      0.00364258
            1603         1.79959         2.01245      0.00364273
            1604          1.7984         2.01231      0.00364291
            1605         1.79714         2.01218       0.0036431
            1606         1.79582         2.01204      0.00364332
            1607         1.79443         2.01191      0.00364357
            1608         1.79298         2.01177      0.00364385
            1609         1.79145         2.01164      0.00364416
            1610         1.78987          2.0115      0.00364449
            1611         1.78821         2.01136      0.00364487
            1612          1.7865         2.01122      0.00364527
            1613         1.78472         2.01108      0.00364572
            1614         1.78288         2.01094       0.0036462
            1615         1.78099          2.0108      0.00364672
            1616         1.77906         2.01065      0.00364728
            1617         1.77708         2.01051      0.00364789
            1618         1.77508         2.01036      0.00364853
            1619         1.77304         2.01022      0.00364922
            1620           1.771         2.01007      0.00364996
            1621         1.76896         2.00992      0.00365073
            1622         1.76693         2.00977      0.00365156
            1623         1.76493         2.00962      0.00365242
            1624         1.76297         2.00947      0.00365333
            1625         1.76107         2.00931      0.00365428
            1626         1.75926         2.00916      0.00365526
            1627         1.75753         2.00901      0.00365629
            1628         1.75592         2.00885      0.00365734
            1629         1.75444         2.00869      0.00365843
            1630         1.75311         2.00854      0.00365955
            1631         1.75194         2.00838      0.00366068
            1632         1.75093         2.00822      0.00366184
            1633         1.75011         2.00806        0.003663
            1634         1.74949         2.00791      0.00366418
            1635         1.74906         2.00775      0.00366536
            1636         1.74883         2.00759      0.00366653
            1637         1.74879         2.00743       0.0036677
            1638         1.74896         2.00727      0.00366885
            1639         1.74931         2.00712      0.00366999
            1640         1.74984         2.00696       0.0036711
            1641         1.75055          2.0068      0.00367219
            1642         1.75141         2.00665      0.00367324
            1643         1.75241         2.00649      0.00367427
            1644         1.75354         2.00634      0.00367525
            1645         1.75477         2.00619       0.0036762
            1646          1.7561         2.00603       0.0036771
            1647         1.75751         2.00588      0.00367797
            1648         1.75898         2.00573      0.00367878
            1649         1.76049         2.00558      0.00367956
            1650         1.76203         2.00544      0.00368029
            1651         1.76359         2.00529      0.00368097
            1652         1.76515         2.00515      0.00368161
            1653          1.7667           2.005      0.00368221
            1654         1.76824         2.00486      0.00368277
            1655         1.76975         2.00472      0.00368328
            1656         1.77123         2.00457      0.00368375
            1657         1.77266         2.00443      0.00368419
            1658         1.77406          2.0043      0.00368459
            1659          1.7754         2.00416      0.00368495
            1660          1.7767         2.00402      0.00368527
            1661         1.77794         2.00388      0.00368557
            1662         1.77912         2.00375      0.00368583
            1663         1.78025         2.00362      0.00368606
            1664         1.78132         2.00348      0.00368627
            1665         1.78233         2.00335      0.00368645
            1666         1.78328         2.00322       0.0036866
            1667         1.78417         2.00309      0.00368673
            1668         1.78501         2.00295      0.00368684
            1669         1.78579         2.00282      0.00368692
            1670         1.78651         2.00269      0.00368699
            1671         1.78718         2.00257      0.00368704
            1672         1.78779         2.00244      0.00368707
            1673         1.78835         2.00231      0.00368709
            1674         1.78885         2.00218      0.00368709
            1675          1.7893         2.00205      0.00368708
            1676          1.7897         2.00193      0.00368705
            1677         1.79005          2.0018      0.00368702
            1678         1.79034         2.00168      0.00368697
            1679         1.79058         2.00155      0.00368692
            1680         1.79077         2.00142      0.00368686
            1681         1.79091          2.0013      0.00368679
            1682         1.79099         2.00117      0.00368672
            1683         1.79103         2.00105      0.00368664
            1684         1.79101         2.00092      0.00368656
            1685         1.79094          2.0008      0.00368648
            1686         1.79083         2.00068       0.0036864
            1687         1.79066         2.00055      0.00368632
            1688         1.79044         2.00043      0.00368623
            1689         1.79017          2.0003      0.00368615
            1690         1.78984         2.00018      0.00368607
            1691         1.78947         2.00005        0.003686
            1692         1.78905         1.99993      0.00368593
            1693         1.78857          1.9998      0.00368587
            1694         1.78804         1.99968      0.00368581
            1695         1.78746         1.99955      0.00368576
            1696         1.78684         1.99943      0.00368572
            1697         1.78616          1.9993      0.00368569
            1698         1.78543         1.99918      0.00368567
            1699         1.78465         1.99905      0.00368566
            1700         1.78382         1.99892      0.00368567
            1701         1.78294          1.9988      0.00368569
            1702         1.78201         1.99867      0.00368573
            1703         1.78104         1.99854      0.00368578
            1704         1.78002         1.99841      0.00368584
            1705         1.77896         1.99828      0.00368593
            1706         1.77784         1.99815      0.00368603
            1707         1.77669         1.99803      0.00368615
            1708         1.77549         1.99789       0.0036863
            1709         1.77425         1.99776      0.00368646
            1710         1.77297         1.99763      0.00368665
            1711         1.77165          1.9975      0.00368686
            1712         1.77029         1.99737       0.0036871
            1713          1.7689         1.99723      0.00368735
            1714         1.76746          1.9971      0.00368764
            1715           1.766         1.99697      0.00368795
            1716          1.7645         1.99683      0.00368829
            1717         1.76296         1.99669      0.00368865
            1718          1.7614         1.99656      0.00368905
            1719         1.75981         1.99642      0.00368947
            1720         1.75819         1.99628      0.00368993
            1721         1.75654         1.99614      0.00369041
            1722         1.75487           1.996      0.00369093
            1723         1.75317         1.99586      0.00369147
            1724         1.75145         1.99572      0.00369206
            1725          1.7497         1.99558      0.00369267
            1726         1.74794         1.99543      0.00369332
            1727         1.74615         1.99529        0.003694
            1728         1.74435         1.99514      0.00369471
            1729         1.74254           1.995      0.00369546
            1730         1.74071         1.99485      0.00369625
            1731         1.73886          1.9947      0.00369707
            1732         1.73701         1.99455      0.00369793
            1733         1.73515          1.9944      0.00369882
            1734         1.73328         1.99425      0.00369975
            1735         1.73141          1.9941      0.00370072
            1736         1.72955         1.99395      0.00370173
            1737         1.72768          1.9938      0.00370277
            1738         1.72583         1.99364      0.00370385
            1739         1.72398         1.99349      0.00370496
            1740         1.72216         1.99333      0.00370611
            1741         1.72035         1.99317       0.0037073
            1742         1.71857         1.99302      0.00370852
            1743         1.71681         1.99286      0.00370978
            1744          1.7151          1.9927      0.00371107
            1745         1.71342         1.99254      0.00371239
            1746         1.71179         1.99238      0.00371374
            1747         1.71021         1.99222      0.00371513
            1748         1.70869         1.99205      0.00371654
            1749         1.70723         1.99189      0.00371798
            1750         1.70585         1.99173      0.00371945
            1751         1.70454         1.99156      0.00372094
            1752         1.70331          1.9914      0.00372245
            1753         1.70217         1.99123      0.00372398
            1754         1.70113         1.99107      0.00372553
            1755         1.70019          1.9909      0.00372709
            1756         1.69935         1.99074      0.00372867
            1757         1.69863         1.99057      0.00373025
            1758         1.69802          1.9904      0.00373184
            1759         1.69753         1.99024      0.00373343
            1760         1.69717         1.99007      0.00373502
            1761         1.69693          1.9899      0.00373661
            1762         1.69682         1.98974      0.00373819
            1763         1.69685         1.98957      0.00373975
            1764           1.697         1.98941      0.00374131
            1765         1.69729         1.98924      0.00374285
            1766         1.69771         1.98908      0.00374437
            1767         1.69825         1.98891      0.00374587
            1768         1.69892         1.98875      0.00374734
            1769         1.69971         1.98858      0.00374878
            1770         1.70061         1.98842      0.00375019
            1771         1.70162         1.98826      0.00375157
            1772         1.70273          1.9881      0.00375291
            1773         1.70394         1.98794      0.00375421
            1774         1.70522         1.98778      0.00375548
            1775         1.70658         1.98762       0.0037567
            1776         1.70801         1.98746      0.00375788
            1777         1.70949         1.98731      0.00375902
            1778         1.71101         1.98715      0.00376012
            1779         1.71257           1.987      0.00376117
            1780         1.71415         1.98684      0.00376218
            1781         1.71575         1.98669      0.00376315
            1782         1.71735         1.98654      0.00376407
            1783         1.71894         1.98639      0.00376495
            1784         1.72051         1.98624      0.00376579
            1785         1.72206         1.98609      0.00376658
            1786         1.72358         1.98595      0.00376734
            1787         1.72505          1.9858      0.00376806
            1788         1.72648         1.98565      0.00376874
            1789         1.72785         1.98551      0.00376939
            1790         1.72915         1.98537      0.00377001
            1791         1.73039         1.98522      0.00377059
            1792         1.73155         1.98508      0.00377114
            1793         1.73263         1.98494      0.00377167
            1794         1.73362          1.9848      0.00377216
            1795         1.73451         1.98466      0.00377264
            1796         1.73531         1.98452      0.00377309
            1797         1.73601         1.98439      0.00377353
            1798          1.7366         1.98425      0.00377394
            1799         1.73707         1.98411      0.00377434
            1800         1.73743         1.98397      0.00377474
            1801         1.73766         1.98384      0.00377512
            1802         1.73777          1.9837      0.00377549
            1803         1.73774         1.98356      0.00377586
            1804         1.73758         1.98343      0.00377623
            1805         1.73728         1.98329       0.0037766
            1806         1.73684         1.98315      0.00377697
            1807         1.73624         1.98302      0.00377735
            1808          1.7355         1.98288      0.00377774
            1809         1.73462         1.98274      0.00377815
            1810         1.73358         1.98261      0.00377857
            1811         1.73239         1.98247        0.003779
            1812         1.73106         1.98233      0.00377946
            1813          1.7296         1.98219      0.00377995
            1814           1.728         1.98205      0.00378046
            1815         1.72629         1.98191      0.00378101
            1816         1.72447         1.98177      0.00378158
            1817         1.72256         1.98162      0.00378219
            1818         1.72059         1.98148      0.00378283
            1819         1.71856         1.98134      0.00378351
            1820         1.71652         1.98119      0.00378423
            1821         1.71449         1.98104      0.00378499
            1822         1.71249          1.9809      0.00378578
            1823         1.71056         1.98075       0.0037866
            1824         1.70874          1.9806      0.00378746
            1825         1.70705         1.98045      0.00378835
            1826         1.70552          1.9803      0.00378927
            1827         1.70418         1.98015      0.00379021
            1828         1.70306            1.98      0.00379116
            1829         1.70217         1.97984      0.00379213
            1830         1.70154         1.97969      0.00379311
            1831         1.70116         1.97954      0.00379409
            1832         1.70104         1.97939      0.00379506
            1833         1.70117         1.97924      0.00379602
            1834         1.70155         1.97909      0.00379697
            1835         1.70216         1.97893       0.0037979
            1836         1.70297         1.97878      0.00379881
            1837         1.70396         1.97863      0.00379968
            1838          1.7051         1.97849      0.00380053
            1839         1.70636         1.97834      0.00380134
            1840         1.70771         1.97819      0.00380212
            1841         1.70911         1.97804      0.00380286
            1842         1.71055          1.9779      0.00380357
            1843         1.71198         1.97775      0.00380424
            1844         1.71339         1.97761      0.00380488
            1845         1.71475         1.97747      0.00380548
            1846         1.71604         1.97733      0.00380606
            1847         1.71725         1.97719       0.0038066
            1848         1.71837         1.97705      0.00380712
            1849         1.71939         1.97691      0.00380761
            1850          1.7203         1.97677      0.00380807
            1851          1.7211         1.97663      0.00380852
            1852         1.72179         1.97649      0.00380895
            1853         1.72238         1.97636      0.00380936
            1854         1.72286         1.97622      0.00380976
            1855         1.72325         1.97608      0.00381015
            1856         1.72355         1.97595      0.00381052
            1857         1.72377         1.97581      0.00381089
            1858         1.72392         1.97568      0.00381125
            1859         1.72401         1.97554       0.0038116
            1860         1.72405          1.9754      0.00381195
            1861         1.72405         1.97527      0.00381229
            1862         1.72401         1.97513      0.00381263
            1863         1.72396           1.975      0.00381297
            1864         1.72389         1.97486       0.0038133
            1865         1.72382         1.97473      0.00381363
            1866         1.72375          1.9746      0.00381396
            1867         1.72369         1.97446      0.00381429
            1868         1.72365         1.97433      0.00381461
            1869         1.72363         1.97419      0.00381492
            1870         1.72362         1.97406      0.00381523
            1871         1.72365         1.97393      0.00381554
            1872         1.72371         1.97379      0.00381584
            1873         1.72379         1.97366      0.00381614
            1874         1.72391         1.97352      0.00381643
            1875         1.72406         1.97339      0.00381671
            1876         1.72423         1.97326      0.00381699
            1877         1.72444         1.97313      0.00381726
            1878         1.72467         1.97299      0.00381752
            1879         1.72493         1.97286      0.00381777
            1880         1.72521         1.97273      0.00381801
            1881         1.72551          1.9726      0.00381824
            1882         1.72583         1.97247      0.00381846
            1883         1.72616         1.97234      0.00381867
            1884          1.7265         1.97221      0.00381888
            1885         1.72685         1.97208      0.00381907
            1886         1.72721         1.97195      0.00381925
            1887         1.72756         1.97182      0.00381942
            1888         1.72792         1.97169      0.00381958
            1889         1.72827         1.97156      0.00381973
            1890         1.72862         1.97143      0.00381987
            1891         1.72896          1.9713         0.00382
            1892         1.72928         1.97117      0.00382013
            1893          1.7296         1.97105      0.00382024
            1894          1.7299         1.97092      0.00382034
            1895         1.73019         1.97079      0.00382044
            1896         1.73046         1.97067      0.00382053
            1897         1.73071         1.97054      0.00382061
            1898         1.73095         1.97041      0.00382068
            1899         1.73116         1.97029      0.00382074
            1900         1.73136         1.97016       0.0038208
            1901         1.73153         1.97004      0.00382085
            1902         1.73168         1.96991       0.0038209
            1903         1.73181         1.96979      0.00382094
            1904         1.73192         1.96966      0.00382097
            1905         1.73201         1.96954        0.003821
            1906         1.73207         1.96941      0.00382103
            1907         1.73211         1.96929      0.00382105
            1908         1.73213         1.96916      0.00382107
            1909         1.73213         1.96904      0.00382108
            1910          1.7321         1.96891       0.0038211
            1911         1.73205         1.96879      0.00382111
            1912         1.73199         1.96867      0.00382112
            1913         1.73189         1.96854      0.00382112
            1914         1.73178         1.96842      0.00382113
            1915         1.73165         1.96829      0.00382113
            1916          1.7315         1.96817      0.00382114
            1917         1.73132         1.96805      0.00382114
            1918         1.73113         1.96792      0.00382114
            1919         1.73091          1.9678      0.00382115
            1920         1.73068         1.96768      0.00382115
            1921         1.73043         1.96755      0.00382116
            1922         1.73016         1.96743      0.00382117
            1923         1.72987         1.96731      0.00382118
            1924         1.72956         1.96718      0.00382119
            1925         1.72924         1.96706       0.0038212
            1926         1.72889         1.96694      0.00382122
            1927         1.72854         1.96681      0.00382124
            1928         1.72816         1.96669      0.00382126
            1929         1.72777         1.96656      0.00382128
            1930         1.72737         1.96644      0.00382131
            1931         1.72695         1.96632      0.00382135
            1932         1.72651         1.96619      0.00382138
            1933         1.72606         1.96607      0.00382143
            1934         1.72559         1.96594      0.00382147
            1935         1.72511         1.96582      0.00382152
            1936         1.72462         1.96569      0.00382158
            1937         1.72411         1.96557      0.00382164
            1938         1.72358         1.96545      0.00382171
            1939         1.72305         1.96532      0.00382178
            1940         1.72249          1.9652      0.00382186
            1941         1.72193         1.96507      0.00382195
            1942         1.72135         1.96494      0.00382204
            1943         1.72075         1.96482      0.00382214
            1944         1.72014         1.96469      0.00382224
            1945         1.71951         1.96457      0.00382236
            1946         1.71887         1.96444      0.00382248
            1947         1.71821         1.96431      0.00382261
            1948         1.71754         1.96419      0.00382274
            1949         1.71685         1.96406      0.00382289
            1950         1.71615         1.96393      0.00382304
            1951         1.71542         1.96381       0.0038232
            1952         1.71468         1.96368      0.00382337
            1953         1.71393         1.96355      0.00382355
            1954         1.71315         1.96342      0.00382374
            1955         1.71236         1.96329      0.00382394
            1956         1.71155         1.96317      0.00382415
            1957         1.71073         1.96304      0.00382437
            1958         1.70988         1.96291       0.0038246
            1959         1.70902         1.96278      0.00382485
            1960         1.70815         1.96265       0.0038251
            1961         1.70725         1.96252      0.00382537
            1962         1.70635         1.96239      0.00382565
            1963         1.70543         1.96226      0.00382594
            1964         1.70449         1.96212      0.00382624
            1965         1.70354         1.96199      0.00382655
            1966         1.70259         1.96186      0.00382688
            1967         1.70162         1.96173      0.00382722
            1968         1.70065          1.9616      0.00382757
            1969         1.69968         1.96146      0.00382794
            1970          1.6987         1.96133      0.00382832
            1971         1.69773          1.9612      0.00382871
            1972         1.69676         1.96106      0.00382912
            1973          1.6958         1.96093      0.00382954
            1974         1.69485         1.96079      0.00382997
            1975         1.69393         1.96066      0.00383041
            1976         1.69302         1.96052      0.00383087
            1977         1.69214         1.96039      0.00383134
            1978         1.69129         1.96025      0.00383181
            1979         1.69047         1.96011       0.0038323
            1980          1.6897         1.95998       0.0038328
            1981         1.68898         1.95984      0.00383331
            1982         1.68831          1.9597      0.00383382
            1983         1.68769         1.95957      0.00383434
            1984         1.68714         1.95943      0.00383486
