#          BLOCK:      ACTUAL_TE:         TE_AVE:          ERROR:
             904         1.59296          1.5915     0.000279986
             905         1.59287          1.5915      0.00027968
             906         1.59279          1.5915     0.000279375
             907         1.59273          1.5915     0.000279071
             908         1.59268          1.5915     0.000278766
             909         1.59264          1.5915     0.000278462
             910         1.59261          1.5915     0.000278159
             911         1.59259          1.5915     0.000277856
             912         1.59255         1.59151     0.000277554
             913         1.59252         1.59151     0.000277252
             914         1.59249         1.59151     0.000276951
             915         1.59244         1.59151      0.00027665
             916          1.5924         1.59151      0.00027635
             917         1.59234         1.59151      0.00027605
             918         1.59227         1.59151      0.00027575
             919          1.5922         1.59151     0.000275451
             920         1.59213         1.59151     0.000275153
             921         1.59205         1.59151     0.000274855
             922         1.59196         1.59151     0.000274557
             923         1.59187         1.59151      0.00027426
             924         1.59178         1.59151     0.000273963
             925         1.59169         1.59151     0.000273667
             926          1.5916         1.59151     0.000273372
             927          1.5915         1.59151     0.000273077
             928         1.59141         1.59151     0.000272782
             929         1.59133         1.59151     0.000272489
             930         1.59125         1.59151     0.000272196
             931         1.59116         1.59151     0.000271904
             932          1.5911         1.59151     0.000271612
             933         1.59102         1.59151     0.000271322
             934         1.59096         1.59151     0.000271032
             935         1.59089         1.59151     0.000270743
             936         1.59082         1.59151     0.000270455
             937         1.59075         1.59151     0.000270167
             938         1.59069         1.59151     0.000269881
             939         1.59063         1.59151     0.000269595
             940         1.59056         1.59151      0.00026931
             941          1.5905         1.59151     0.000269026
             942         1.59044         1.59151     0.000268743
             943         1.59038          1.5915      0.00026846
             944         1.59031          1.5915     0.000268179
             945         1.59025          1.5915     0.000267899
             946         1.59019          1.5915     0.000267619
             947         1.59012          1.5915      0.00026734
             948         1.59007          1.5915     0.000267063
             949         1.59001          1.5915     0.000266786
             950         1.58997         1.59149      0.00026651
             951         1.58993         1.59149     0.000266235
             952         1.58988         1.59149      0.00026596
             953         1.58985         1.59149     0.000265687
             954         1.58983         1.59149     0.000265414
             955         1.58981         1.59149     0.000265142
             956          1.5898         1.59148      0.00026487
             957          1.5898         1.59148     0.000264599
             958          1.5898         1.59148     0.000264329
             959         1.58983         1.59148     0.000264059
             960         1.58986         1.59148     0.000263789
             961          1.5899         1.59147      0.00026352
             962         1.58994         1.59147     0.000263251
             963            1.59         1.59147     0.000262982
             964         1.59007         1.59147     0.000262713
             965         1.59013         1.59147     0.000262445
             966         1.59022         1.59147     0.000262176
             967         1.59031         1.59147     0.000261908
             968          1.5904         1.59147     0.000261639
             969          1.5905         1.59146     0.000261371
             970         1.59061         1.59146     0.000261103
             971         1.59073         1.59146     0.000260836
             972         1.59085         1.59146     0.000260568
             973         1.59098         1.59146     0.000260301
             974         1.59112         1.59146     0.000260034
             975         1.59126         1.59146     0.000259767
             976          1.5914         1.59146     0.000259501
             977         1.59153         1.59146     0.000259235
             978         1.59168         1.59146      0.00025897
             979         1.59183         1.59146     0.000258706
             980         1.59196         1.59146     0.000258443
             981          1.5921         1.59146      0.00025818
             982         1.59224         1.59146     0.000257918
             983         1.59237         1.59146     0.000257658
             984          1.5925         1.59147     0.000257398
             985         1.59262         1.59147     0.000257139
             986         1.59275         1.59147     0.000256882
             987         1.59287         1.59147     0.000256625
             988         1.59297         1.59147      0.00025637
             989         1.59308         1.59147     0.000256116
             990         1.59318         1.59147     0.000255863
             991         1.59326         1.59148     0.000255611
             992         1.59335         1.59148     0.000255361
             993         1.59342         1.59148     0.000255111
             994          1.5935         1.59148     0.000254862
             995         1.59356         1.59148     0.000254615
             996         1.59362         1.59149     0.000254368
             997         1.59367         1.59149     0.000254122
             998         1.59372         1.59149     0.000253878
             999         1.59377         1.59149     0.000253634
            1000          1.5938          1.5915     0.000253391
            1001         1.59384          1.5915     0.000253148
            1002         1.59387          1.5915     0.000252907
            1003         1.59391          1.5915     0.000252666
            1004         1.59394          1.5915     0.000252426
            1005         1.59397         1.59151     0.000252187
            1006           1.594         1.59151     0.000251948
            1007         1.59404         1.59151      0.00025171
            1008         1.59408         1.59151     0.000251474
            1009         1.59412         1.59152     0.000251238
            1010         1.59417         1.59152     0.000251003
            1011         1.59422         1.59152     0.000250768
            1012         1.59428         1.59153     0.000250536
            1013         1.59435         1.59153     0.000250304
            1014         1.59442         1.59153     0.000250073
            1015         1.59449         1.59153     0.000249844
            1016         1.59457         1.59154     0.000249616
            1017         1.59466         1.59154     0.000249389
            1018         1.59475         1.59154     0.000249164
            1019         1.59485         1.59155     0.000248941
            1020         1.59495         1.59155     0.000248719
            1021         1.59506         1.59155     0.000248499
            1022         1.59517         1.59156     0.000248281
            1023         1.59529         1.59156     0.000248065
            1024          1.5954         1.59156     0.000247851
            1025         1.59551         1.59157      0.00024764
            1026         1.59562         1.59157      0.00024743
            1027         1.59573         1.59158     0.000247222
            1028         1.59585         1.59158     0.000247016
            1029         1.59595         1.59158     0.000246813
            1030         1.59605         1.59159     0.000246611
            1031         1.59613         1.59159     0.000246411
            1032         1.59622          1.5916     0.000246214
            1033         1.59629          1.5916     0.000246017
            1034         1.59635         1.59161     0.000245822
            1035         1.59639         1.59161     0.000245628
            1036         1.59642         1.59162     0.000245435
            1037         1.59644         1.59162     0.000245242
            1038         1.59644         1.59163      0.00024505
            1039         1.59643         1.59163     0.000244858
            1040         1.59639         1.59163     0.000244665
            1041         1.59633         1.59164     0.000244471
            1042         1.59627         1.59164     0.000244277
            1043         1.59618         1.59165     0.000244082
            1044         1.59607         1.59165     0.000243885
            1045         1.59594         1.59166     0.000243686
            1046          1.5958         1.59166     0.000243485
            1047         1.59564         1.59166     0.000243282
            1048         1.59545         1.59167     0.000243077
            1049         1.59526         1.59167     0.000242869
            1050         1.59506         1.59167     0.000242659
            1051         1.59484         1.59168     0.000242447
            1052         1.59461         1.59168     0.000242233
            1053         1.59437         1.59168     0.000242016
            1054         1.59413         1.59168     0.000241798
            1055         1.59387         1.59169     0.000241577
            1056         1.59362         1.59169     0.000241356
            1057         1.59336         1.59169     0.000241132
            1058          1.5931         1.59169     0.000240908
            1059         1.59285         1.59169     0.000240683
            1060          1.5926         1.59169     0.000240458
            1061         1.59235         1.59169     0.000240232
            1062          1.5921         1.59169     0.000240006
            1063         1.59187         1.59169      0.00023978
            1064         1.59165         1.59169     0.000239555
            1065         1.59144         1.59169      0.00023933
            1066         1.59124         1.59169     0.000239106
            1067         1.59104         1.59169     0.000238882
            1068         1.59087         1.59169      0.00023866
            1069         1.59071         1.59169     0.000238439
            1070         1.59056         1.59169     0.000238218
            1071         1.59043         1.59169     0.000237999
            1072         1.59031         1.59169      0.00023778
            1073         1.59021         1.59169     0.000237562
            1074         1.59013         1.59169     0.000237346
            1075         1.59006         1.59168      0.00023713
            1076         1.59001         1.59168     0.000236914
            1077         1.58998         1.59168       0.0002367
            1078         1.58996         1.59168     0.000236486
            1079         1.58996         1.59168     0.000236272
            1080         1.58997         1.59168     0.000236058
            1081         1.58999         1.59167     0.000235845
            1082         1.59003         1.59167     0.000235632
            1083         1.59009         1.59167     0.000235419
            1084         1.59015         1.59167     0.000235206
            1085         1.59023         1.59167     0.000234993
            1086         1.59033         1.59167      0.00023478
            1087         1.59043         1.59167     0.000234566
            1088         1.59053         1.59167     0.000234353
            1089         1.59065         1.59166      0.00023414
            1090         1.59078         1.59166     0.000233926
            1091         1.59091         1.59166     0.000233713
            1092         1.59105         1.59166       0.0002335
            1093          1.5912         1.59166     0.000233286
            1094         1.59136         1.59166     0.000233073
            1095         1.59151         1.59166     0.000232861
            1096         1.59168         1.59166     0.000232648
            1097         1.59186         1.59166     0.000232436
            1098         1.59203         1.59166     0.000232225
            1099          1.5922         1.59166     0.000232014
            1100         1.59238         1.59166     0.000231804
            1101         1.59256         1.59166     0.000231595
            1102         1.59275         1.59166     0.000231387
            1103         1.59293         1.59167      0.00023118
            1104         1.59311         1.59167     0.000230974
            1105         1.59329         1.59167      0.00023077
            1106         1.59347         1.59167     0.000230567
            1107         1.59365         1.59167     0.000230365
            1108         1.59383         1.59167     0.000230166
            1109         1.59401         1.59168     0.000229968
            1110         1.59418         1.59168     0.000229772
            1111         1.59436         1.59168     0.000229577
            1112         1.59453         1.59168     0.000229385
            1113         1.59469         1.59169     0.000229195
            1114         1.59485         1.59169     0.000229007
            1115         1.59502         1.59169     0.000228821
            1116         1.59518          1.5917     0.000228637
            1117         1.59533          1.5917     0.000228456
            1118         1.59548          1.5917     0.000228277
            1119         1.59562         1.59171     0.000228099
            1120         1.59576         1.59171     0.000227925
            1121          1.5959         1.59171     0.000227752
            1122         1.59602         1.59172     0.000227581
            1123         1.59614         1.59172     0.000227413
            1124         1.59626         1.59172     0.000227246
            1125         1.59637         1.59173     0.000227082
            1126         1.59647         1.59173     0.000226919
            1127         1.59656         1.59174     0.000226758
            1128         1.59664         1.59174     0.000226599
            1129         1.59671         1.59175     0.000226441
            1130         1.59678         1.59175     0.000226284
            1131         1.59683         1.59175     0.000226129
            1132         1.59686         1.59176     0.000225974
            1133         1.59688         1.59176      0.00022582
            1134         1.59689         1.59177     0.000225666
            1135         1.59687         1.59177     0.000225512
            1136         1.59684         1.59178     0.000225357
            1137         1.59678         1.59178     0.000225202
            1138          1.5967         1.59179     0.000225046
            1139         1.59661         1.59179     0.000224888
            1140          1.5965         1.59179     0.000224729
            1141         1.59636          1.5918     0.000224567
            1142          1.5962          1.5918     0.000224404
            1143         1.59601         1.59181     0.000224238
            1144         1.59581         1.59181     0.000224069
            1145         1.59559         1.59181     0.000223897
            1146         1.59535         1.59182     0.000223723
            1147          1.5951         1.59182     0.000223547
            1148         1.59484         1.59182     0.000223367
            1149         1.59457         1.59182     0.000223186
            1150         1.59428         1.59183     0.000223002
            1151           1.594         1.59183     0.000222816
            1152          1.5937         1.59183     0.000222629
            1153         1.59341         1.59183      0.00022244
            1154         1.59314         1.59183      0.00022225
            1155         1.59286         1.59183     0.000222059
            1156         1.59259         1.59183     0.000221868
            1157         1.59233         1.59183     0.000221677
            1158         1.59209         1.59183     0.000221485
            1159         1.59187         1.59183     0.000221294
            1160         1.59167         1.59183     0.000221104
            1161         1.59148         1.59183     0.000220913
            1162         1.59133         1.59183     0.000220724
            1163         1.59118         1.59183     0.000220535
            1164         1.59106         1.59183     0.000220346
            1165         1.59097         1.59183     0.000220158
            1166         1.59089         1.59183     0.000219971
            1167         1.59083         1.59183     0.000219784
            1168         1.59078         1.59183     0.000219598
            1169         1.59076         1.59183     0.000219412
            1170         1.59075         1.59183     0.000219226
            1171         1.59076         1.59183     0.000219041
            1172         1.59079         1.59183     0.000218856
            1173         1.59082         1.59182     0.000218671
            1174         1.59087         1.59182     0.000218486
            1175         1.59094         1.59182     0.000218302
            1176         1.59101         1.59182     0.000218117
            1177          1.5911         1.59182     0.000217933
            1178         1.59118         1.59182     0.000217748
            1179         1.59128         1.59182     0.000217564
            1180         1.59138         1.59182      0.00021738
            1181         1.59149         1.59182     0.000217196
            1182         1.59162         1.59182     0.000217012
            1183         1.59173         1.59182     0.000216829
            1184         1.59184         1.59182     0.000216646
            1185         1.59197         1.59182     0.000216463
            1186         1.59209         1.59182     0.000216281
            1187         1.59222         1.59182     0.000216099
            1188         1.59233         1.59182     0.000215917
            1189         1.59245         1.59182     0.000215736
            1190         1.59257         1.59182     0.000215556
            1191         1.59268         1.59182     0.000215376
            1192         1.59279         1.59182     0.000215197
            1193         1.59289         1.59182     0.000215018
            1194           1.593         1.59183     0.000214841
            1195         1.59309         1.59183     0.000214663
            1196          1.5932         1.59183     0.000214487
            1197          1.5933         1.59183     0.000214311
            1198         1.59339         1.59183     0.000214136
            1199         1.59347         1.59183     0.000213962
            1200         1.59354         1.59183     0.000213789
            1201         1.59362         1.59183     0.000213616
            1202         1.59369         1.59184     0.000213444
            1203         1.59376         1.59184     0.000213272
            1204         1.59382         1.59184     0.000213101
            1205         1.59389         1.59184     0.000212931
            1206         1.59394         1.59184     0.000212762
            1207           1.594         1.59184     0.000212593
            1208         1.59405         1.59185     0.000212425
            1209          1.5941         1.59185     0.000212257
            1210         1.59413         1.59185      0.00021209
            1211         1.59418         1.59185     0.000211924
            1212         1.59421         1.59185     0.000211758
            1213         1.59425         1.59186     0.000211593
            1214         1.59428         1.59186     0.000211428
            1215         1.59432         1.59186     0.000211264
            1216         1.59435         1.59186       0.0002111
            1217         1.59438         1.59186     0.000210937
            1218         1.59441         1.59187     0.000210774
            1219         1.59444         1.59187     0.000210611
            1220         1.59448         1.59187      0.00021045
            1221         1.59451         1.59187     0.000210288
            1222         1.59454         1.59187     0.000210128
            1223         1.59457         1.59188     0.000209967
            1224         1.59461         1.59188     0.000209808
            1225         1.59464         1.59188     0.000209649
            1226         1.59467         1.59188      0.00020949
            1227          1.5947         1.59189     0.000209332
            1228         1.59473         1.59189     0.000209174
            1229         1.59476         1.59189     0.000209017
            1230         1.59479         1.59189      0.00020886
            1231         1.59482          1.5919     0.000208704
            1232         1.59484          1.5919     0.000208548
            1233         1.59486          1.5919     0.000208393
            1234          1.5949          1.5919     0.000208238
            1235         1.59491          1.5919     0.000208084
            1236         1.59493         1.59191      0.00020793
            1237         1.59493         1.59191     0.000207776
            1238         1.59494         1.59191     0.000207623
            1239         1.59493         1.59191      0.00020747
            1240         1.59493         1.59192     0.000207317
            1241         1.59491         1.59192     0.000207163
            1242          1.5949         1.59192     0.000207011
            1243         1.59486         1.59192     0.000206858
            1244         1.59484         1.59193     0.000206705
            1245         1.59481         1.59193     0.000206551
            1246         1.59476         1.59193     0.000206398
            1247         1.59471         1.59193     0.000206245
            1248         1.59465         1.59194     0.000206091
            1249         1.59459         1.59194     0.000205937
            1250         1.59453         1.59194     0.000205783
            1251         1.59445         1.59194     0.000205628
            1252         1.59437         1.59194     0.000205473
            1253         1.59429         1.59195     0.000205317
            1254         1.59422         1.59195     0.000205162
            1255         1.59415         1.59195     0.000205006
            1256         1.59408         1.59195     0.000204849
            1257           1.594         1.59195     0.000204693
            1258         1.59393         1.59195     0.000204536
            1259         1.59386         1.59196     0.000204379
            1260         1.59379         1.59196     0.000204222
            1261         1.59373         1.59196     0.000204065
            1262         1.59368         1.59196     0.000203908
            1263         1.59363         1.59196     0.000203751
            1264         1.59358         1.59196     0.000203594
            1265         1.59354         1.59196     0.000203437
            1266         1.59351         1.59196      0.00020328
            1267         1.59349         1.59197     0.000203123
            1268         1.59347         1.59197     0.000202966
            1269         1.59346         1.59197      0.00020281
            1270         1.59346         1.59197     0.000202653
            1271         1.59347         1.59197     0.000202497
            1272         1.59348         1.59197     0.000202342
            1273         1.59349         1.59197     0.000202186
            1274         1.59351         1.59197     0.000202031
            1275         1.59353         1.59198     0.000201876
            1276         1.59356         1.59198     0.000201722
            1277         1.59359         1.59198     0.000201568
            1278         1.59362         1.59198     0.000201414
            1279         1.59366         1.59198     0.000201261
            1280          1.5937         1.59198     0.000201108
            1281         1.59374         1.59198     0.000200956
            1282         1.59378         1.59198     0.000200804
            1283         1.59382         1.59199     0.000200653
            1284         1.59386         1.59199     0.000200502
            1285         1.59391         1.59199     0.000200352
            1286         1.59396         1.59199     0.000200202
            1287         1.59401         1.59199     0.000200052
            1288         1.59405         1.59199     0.000199903
            1289          1.5941           1.592     0.000199755
            1290         1.59415           1.592     0.000199607
            1291          1.5942           1.592      0.00019946
            1292         1.59426           1.592     0.000199313
            1293         1.59431           1.592     0.000199167
            1294         1.59436           1.592     0.000199021
            1295         1.59442         1.59201     0.000198876
            1296         1.59447         1.59201     0.000198732
            1297         1.59453         1.59201     0.000198588
            1298         1.59459         1.59201     0.000198445
            1299         1.59466         1.59201     0.000198303
            1300         1.59472         1.59202     0.000198161
            1301         1.59479         1.59202      0.00019802
            1302         1.59486         1.59202      0.00019788
            1303         1.59493         1.59202     0.000197741
            1304         1.59499         1.59202     0.000197602
            1305         1.59507         1.59203     0.000197465
            1306         1.59515         1.59203     0.000197328
            1307         1.59522         1.59203     0.000197192
            1308          1.5953         1.59203     0.000197057
            1309         1.59537         1.59204     0.000196923
            1310         1.59545         1.59204      0.00019679
            1311         1.59553         1.59204     0.000196658
            1312          1.5956         1.59205     0.000196527
            1313         1.59568         1.59205     0.000196397
            1314         1.59576         1.59205     0.000196267
            1315         1.59584         1.59205     0.000196139
            1316         1.59591         1.59206     0.000196012
            1317         1.59598         1.59206     0.000195886
            1318         1.59604         1.59206     0.000195761
            1319          1.5961         1.59207     0.000195636
            1320         1.59616         1.59207     0.000195513
            1321         1.59622         1.59207      0.00019539
            1322         1.59626         1.59207     0.000195268
            1323         1.59631         1.59208     0.000195146
            1324         1.59635         1.59208     0.000195025
            1325         1.59638         1.59208     0.000194905
            1326         1.59642         1.59209     0.000194786
            1327         1.59644         1.59209     0.000194666
            1328         1.59646         1.59209     0.000194548
            1329         1.59648          1.5921     0.000194429
            1330         1.59649          1.5921     0.000194311
            1331         1.59649          1.5921     0.000194193
            1332         1.59649         1.59211     0.000194075
            1333         1.59648         1.59211     0.000193957
            1334         1.59647         1.59211     0.000193839
            1335         1.59645         1.59212     0.000193721
            1336         1.59642         1.59212     0.000193603
            1337         1.59639         1.59212     0.000193485
            1338         1.59635         1.59213     0.000193366
            1339         1.59631         1.59213     0.000193247
            1340         1.59626         1.59213     0.000193127
            1341         1.59621         1.59214     0.000193007
            1342         1.59615         1.59214     0.000192886
            1343         1.59609         1.59214     0.000192765
            1344         1.59602         1.59215     0.000192643
            1345         1.59595         1.59215     0.000192521
            1346         1.59588         1.59215     0.000192398
            1347         1.59581         1.59215     0.000192274
            1348         1.59573         1.59216      0.00019215
            1349         1.59564         1.59216     0.000192025
            1350         1.59555         1.59216     0.000191899
            1351         1.59547         1.59216     0.000191773
            1352         1.59539         1.59217     0.000191646
            1353         1.59529         1.59217     0.000191518
            1354         1.59519         1.59217     0.000191389
            1355         1.59509         1.59217      0.00019126
            1356         1.59498         1.59217     0.000191131
            1357         1.59488         1.59218        0.000191
            1358         1.59478         1.59218     0.000190869
            1359         1.59468         1.59218     0.000190737
            1360         1.59457         1.59218     0.000190605
            1361         1.59447         1.59218     0.000190473
            1362         1.59437         1.59219      0.00019034
            1363         1.59428         1.59219     0.000190206
            1364         1.59418         1.59219     0.000190072
            1365         1.59409         1.59219     0.000189938
            1366         1.59399         1.59219     0.000189804
            1367         1.59391         1.59219     0.000189669
            1368         1.59382         1.59219     0.000189534
            1369         1.59374         1.59219     0.000189399
            1370         1.59367          1.5922     0.000189264
            1371          1.5936          1.5922     0.000189129
            1372         1.59354          1.5922     0.000188993
            1373         1.59348          1.5922     0.000188858
            1374         1.59344          1.5922     0.000188723
            1375         1.59339          1.5922     0.000188587
            1376         1.59336          1.5922     0.000188452
            1377         1.59334          1.5922     0.000188317
            1378         1.59332          1.5922     0.000188182
            1379         1.59331          1.5922     0.000188047
            1380          1.5933          1.5922     0.000187913
            1381         1.59329         1.59221     0.000187778
            1382          1.5933         1.59221     0.000187644
            1383         1.59331         1.59221      0.00018751
            1384         1.59332         1.59221     0.000187376
            1385         1.59334         1.59221     0.000187243
            1386         1.59336         1.59221      0.00018711
            1387         1.59339         1.59221     0.000186977
            1388         1.59342         1.59221     0.000186844
            1389         1.59345         1.59221     0.000186712
            1390         1.59349         1.59221      0.00018658
            1391         1.59352         1.59221     0.000186448
            1392         1.59356         1.59221     0.000186316
            1393          1.5936         1.59222     0.000186185
            1394         1.59363         1.59222     0.000186055
            1395         1.59366         1.59222     0.000185924
            1396          1.5937         1.59222     0.000185794
            1397         1.59373         1.59222     0.000185664
            1398         1.59376         1.59222     0.000185534
            1399         1.59378         1.59222     0.000185405
            1400          1.5938         1.59222     0.000185276
            1401         1.59382         1.59222     0.000185147
            1402         1.59383         1.59223     0.000185019
            1403         1.59384         1.59223     0.000184891
            1404         1.59384         1.59223     0.000184763
            1405         1.59384         1.59223     0.000184635
            1406         1.59384         1.59223     0.000184507
            1407         1.59383         1.59223     0.000184379
            1408         1.59382         1.59223     0.000184252
            1409          1.5938         1.59223     0.000184124
            1410         1.59378         1.59223     0.000183997
            1411         1.59376         1.59224      0.00018387
            1412         1.59373         1.59224     0.000183743
            1413         1.59371         1.59224     0.000183615
            1414         1.59368         1.59224     0.000183488
            1415         1.59365         1.59224     0.000183361
            1416         1.59362         1.59224     0.000183235
            1417         1.59358         1.59224     0.000183108
            1418         1.59355         1.59224     0.000182981
            1419         1.59352         1.59224     0.000182854
            1420         1.59349         1.59224     0.000182728
            1421         1.59347         1.59225     0.000182601
            1422         1.59345         1.59225     0.000182474
            1423         1.59342         1.59225     0.000182348
            1424          1.5934         1.59225     0.000182222
            1425         1.59339         1.59225     0.000182096
            1426         1.59338         1.59225      0.00018197
            1427         1.59338         1.59225     0.000181844
            1428         1.59337         1.59225     0.000181718
            1429         1.59338         1.59225     0.000181593
            1430         1.59339         1.59225     0.000181468
            1431          1.5934         1.59225     0.000181343
            1432         1.59341         1.59225     0.000181218
            1433         1.59343         1.59226     0.000181093
            1434         1.59345         1.59226     0.000180969
            1435         1.59348         1.59226     0.000180845
            1436         1.59351         1.59226     0.000180721
            1437         1.59354         1.59226     0.000180597
            1438         1.59358         1.59226     0.000180474
            1439         1.59362         1.59226     0.000180351
            1440         1.59365         1.59226     0.000180228
            1441          1.5937         1.59226     0.000180106
            1442         1.59374         1.59226     0.000179984
            1443         1.59379         1.59226     0.000179862
            1444         1.59384         1.59227     0.000179741
            1445         1.59389         1.59227      0.00017962
            1446         1.59394         1.59227       0.0001795
            1447         1.59399         1.59227      0.00017938
            1448         1.59406         1.59227      0.00017926
            1449         1.59411         1.59227     0.000179141
            1450         1.59416         1.59227     0.000179022
            1451          1.5942         1.59227     0.000178904
            1452         1.59425         1.59228     0.000178786
            1453          1.5943         1.59228     0.000178668
            1454         1.59435         1.59228     0.000178551
            1455          1.5944         1.59228     0.000178434
            1456         1.59445         1.59228     0.000178318
            1457         1.59449         1.59228     0.000178202
            1458         1.59454         1.59228     0.000178086
            1459         1.59459         1.59229     0.000177971
            1460         1.59463         1.59229     0.000177857
            1461         1.59468         1.59229     0.000177742
            1462         1.59472         1.59229     0.000177629
            1463         1.59478         1.59229     0.000177515
            1464         1.59482         1.59229     0.000177402
            1465         1.59486          1.5923      0.00017729
            1466          1.5949          1.5923     0.000177178
            1467         1.59495          1.5923     0.000177066
            1468         1.59499          1.5923     0.000176955
            1469         1.59504          1.5923     0.000176845
            1470         1.59507         1.59231     0.000176734
            1471         1.59512         1.59231     0.000176624
            1472         1.59515         1.59231     0.000176515
            1473         1.59519         1.59231     0.000176406
            1474         1.59522         1.59231     0.000176297
            1475         1.59526         1.59231     0.000176189
            1476          1.5953         1.59232     0.000176082
            1477         1.59534         1.59232     0.000175974
            1478         1.59538         1.59232     0.000175867
            1479         1.59541         1.59232     0.000175761
            1480         1.59546         1.59233     0.000175655
            1481          1.5955         1.59233     0.000175549
            1482         1.59554         1.59233     0.000175444
            1483         1.59558         1.59233      0.00017534
            1484         1.59562         1.59233     0.000175235
            1485         1.59567         1.59234     0.000175132
            1486         1.59571         1.59234     0.000175029
            1487         1.59576         1.59234     0.000174926
            1488         1.59581         1.59234     0.000174824
            1489         1.59585         1.59235     0.000174722
            1490          1.5959         1.59235     0.000174622
            1491         1.59595         1.59235     0.000174521
            1492         1.59601         1.59235     0.000174421
            1493         1.59606         1.59236     0.000174322
            1494         1.59612         1.59236     0.000174224
            1495         1.59618         1.59236     0.000174126
            1496         1.59624         1.59236     0.000174029
            1497         1.59629         1.59237     0.000173932
            1498         1.59635         1.59237     0.000173837
            1499         1.59641         1.59237     0.000173742
            1500         1.59648         1.59237     0.000173647
            1501         1.59654         1.59238     0.000173554
            1502         1.59661         1.59238     0.000173461
            1503         1.59668         1.59238     0.000173369
            1504         1.59675         1.59239     0.000173278
            1505         1.59682         1.59239     0.000173188
            1506         1.59689         1.59239     0.000173099
            1507         1.59696         1.59239     0.000173011
            1508         1.59703          1.5924     0.000172923
            1509          1.5971          1.5924     0.000172837
            1510         1.59716          1.5924     0.000172751
            1511         1.59723         1.59241     0.000172666
            1512         1.59729         1.59241     0.000172582
            1513         1.59735         1.59241     0.000172499
            1514          1.5974         1.59242     0.000172417
            1515         1.59745         1.59242     0.000172335
            1516         1.59749         1.59242     0.000172254
            1517         1.59752         1.59243     0.000172173
            1518         1.59755         1.59243     0.000172093
            1519         1.59757         1.59243     0.000172013
            1520         1.59757         1.59244     0.000171933
            1521         1.59757         1.59244     0.000171853
            1522         1.59755         1.59244     0.000171773
            1523         1.59752         1.59245     0.000171692
            1524         1.59748         1.59245     0.000171612
            1525         1.59742         1.59245      0.00017153
            1526         1.59735         1.59246     0.000171447
            1527         1.59726         1.59246     0.000171364
            1528         1.59715         1.59246     0.000171279
            1529         1.59702         1.59247     0.000171193
            1530         1.59688         1.59247     0.000171106
            1531         1.59673         1.59247     0.000171017
            1532         1.59656         1.59247     0.000170926
            1533         1.59637         1.59248     0.000170833
            1534         1.59617         1.59248     0.000170739
            1535         1.59596         1.59248     0.000170643
            1536         1.59574         1.59248     0.000170545
            1537         1.59551         1.59249     0.000170445
            1538         1.59527         1.59249     0.000170344
            1539         1.59502         1.59249     0.000170241
            1540         1.59477         1.59249     0.000170137
            1541         1.59451         1.59249     0.000170032
            1542         1.59426         1.59249     0.000169925
            1543         1.59402         1.59249     0.000169818
            1544         1.59379         1.59249      0.00016971
            1545         1.59356          1.5925     0.000169602
            1546         1.59334          1.5925     0.000169493
            1547         1.59314          1.5925     0.000169384
            1548         1.59295          1.5925     0.000169275
            1549         1.59278          1.5925     0.000169166
            1550         1.59264          1.5925     0.000169057
            1551         1.59251          1.5925     0.000168948
            1552          1.5924          1.5925     0.000168839
            1553         1.59231          1.5925      0.00016873
            1554         1.59224          1.5925     0.000168621
            1555          1.5922          1.5925     0.000168513
            1556         1.59217          1.5925     0.000168405
            1557         1.59216          1.5925     0.000168297
            1558         1.59217          1.5925     0.000168189
            1559          1.5922          1.5925     0.000168081
            1560         1.59224          1.5925     0.000167974
            1561         1.59229         1.59249     0.000167866
            1562         1.59237         1.59249     0.000167759
            1563         1.59245         1.59249     0.000167651
            1564         1.59255         1.59249     0.000167544
            1565         1.59264          1.5925     0.000167437
            1566         1.59274          1.5925      0.00016733
            1567         1.59285          1.5925     0.000167224
            1568         1.59296          1.5925     0.000167117
            1569         1.59308          1.5925     0.000167011
            1570         1.59319          1.5925     0.000166905
            1571         1.59331          1.5925       0.0001668
            1572         1.59342          1.5925     0.000166695
            1573         1.59354          1.5925      0.00016659
            1574         1.59365          1.5925     0.000166486
            1575         1.59376          1.5925     0.000166382
            1576         1.59388          1.5925     0.000166279
            1577         1.59398          1.5925     0.000166176
            1578         1.59409          1.5925     0.000166074
            1579         1.59419          1.5925     0.000165972
            1580         1.59429          1.5925     0.000165871
            1581         1.59439         1.59251      0.00016577
            1582         1.59449         1.59251      0.00016567
            1583         1.59458         1.59251     0.000165571
            1584         1.59468         1.59251     0.000165472
            1585         1.59477         1.59251     0.000165374
            1586         1.59485         1.59251     0.000165276
            1587         1.59495         1.59251     0.000165179
            1588         1.59503         1.59252     0.000165083
            1589         1.59512         1.59252     0.000164987
            1590         1.59521         1.59252     0.000164892
            1591          1.5953         1.59252     0.000164797
            1592         1.59539         1.59252     0.000164704
            1593         1.59548         1.59252     0.000164611
            1594         1.59557         1.59253     0.000164518
            1595         1.59566         1.59253     0.000164427
            1596         1.59575         1.59253     0.000164336
