0         412.136         491.942
1         376.893          466.95
2         367.103         439.734
3         355.676         414.223
4         340.316          392.56
5         320.705         375.891
6          305.15         361.722
7           296.1         346.108
8          286.64         328.283
9         273.577         311.133
10         265.408         297.649
11         252.364          286.73
12         243.275         276.145
13         234.617         266.181
14         228.589         256.352
15         219.051         247.282
16         211.532         238.439
17         201.741         229.568
18         195.909         220.973
19         191.248         212.966
20         187.924         205.901
21         184.423         199.558
22         181.996         194.227
23         177.758         190.248
24         174.985           187.2
25         170.737         184.127
26         168.346         180.677
27         166.743         177.177
28         164.353         173.997
29          161.69         171.179
30         159.183         168.467
31         156.854         166.021
32         153.726         163.741
33         152.131         161.345
34         151.033         158.682
35         147.688         156.267
36         146.446         154.205
37          144.05         152.298
38         142.083         150.735
39         140.796         149.055
40          138.09         146.941
41         136.236         144.625
42         134.347         142.409
43         132.721         140.201
44         131.249         138.065
45         130.478         136.136
46         130.179         134.486
47         129.213         133.344
48         128.181          132.65
49         126.969         131.881
50         125.033         130.805
51         123.753         129.474
52         122.738         128.025
53         121.458         126.513
54          119.74         125.114
55         118.878         123.874
56         117.159         122.721
57         116.193         121.971
58         115.558         121.307
59         114.416         120.132
60         113.929         118.522
61         112.511         116.948
62         111.956          115.68
63         110.814         114.613
64         110.424         113.696
65         109.063         112.946
66           107.9         112.319
67         106.823         111.688
68         105.049         110.967
69         104.131         109.971
70         103.588         108.547
71         102.218          106.96
72           101.5         105.583
73         100.184         104.374
74         98.9904         103.349
75          98.221         102.336
76         97.3237         101.252
77          96.645         100.201
78          95.773         99.2053
79         95.1985         98.1794
80         93.9369         97.2182
81         92.7053         96.3741
82         92.0034         95.6003
83         90.5989         94.6781
84         90.1938         93.6474
85         89.7599         92.5824
86         88.8164         91.5603
87         87.8024         90.7847
88         87.5811         90.1117
89         86.7275         89.4455
90         86.4167         88.8537
91         85.9202          88.293
92         85.4942          87.741
93         84.0373         87.1551
94         83.2667         86.5332
95         82.6915         85.7132
96         82.1322         84.8399
97         81.6798         84.0495
98         80.8562         83.3343
99          80.067         82.6501
100         79.3983         81.9254
101         79.0286         81.1682
102         78.7643         80.4556
103         78.7643          79.872
104         78.3753          79.394
105         78.1602         79.0596
106         77.8392         78.8205
107         77.6697         78.5861
108         77.2144         78.3347
109         76.7662         78.1088
110         76.3109         77.8415
111         75.8601         77.5356
112         75.7599         77.1622
113         75.3092         76.7434
114         75.2911          76.309
115         75.2051         75.9005
116         74.6361         75.6292
117         74.2914         75.4428
118         74.1281         75.1912
119         73.7653         74.9121
120         73.5701         74.6987
121         73.2073         74.4611
122         73.1013         74.1631
123         73.1013         73.8459
124         73.0968         73.5782
125         72.6979         73.4289
126         72.3874          73.297
127         72.3874         73.1516
128         72.3874         72.9453
129         72.2354         72.7246
130         72.2354         72.5517
131         72.0937         72.4259
132         72.0937         72.3286
133         71.9623         72.2316
134         71.6458         72.1592
135         71.5042          72.075
136         71.3794         71.9403
137         71.3794         71.7635
138         71.3794         71.6006
139         71.3794         71.4793
140         71.3794         71.4201
141         71.3794         71.3928
142         71.3794         71.3817
143         71.3794         71.3794
144         71.3794         71.3794
145         71.3794         71.3794
