#T             A
1.5      0.527714
1.48515      0.535593
1.47044      0.502732
1.45589      0.589226
1.44147      0.533113
1.4272      0.577803
1.41307       0.52439
1.39908      0.524972
1.38522      0.583427
1.37151      0.537181
1.35793      0.549945
1.34449      0.510638
1.33117      0.523305
1.31799      0.526261
1.30494      0.495754
1.29202      0.543915
1.27923      0.562036
1.26657      0.534392
1.25403      0.545455
1.24161      0.534426
1.22932      0.559411
1.21715       0.53692
1.20509      0.556012
1.19316      0.502083
1.18135        0.5212
1.16965      0.511364
1.15807      0.515832
1.14661       0.52361
1.13525      0.529412
1.12401      0.547644
1.11288      0.492872
1.10187      0.546019
1.09096         0.514
1.08015       0.51952
1.06946      0.518519
1.05887      0.495403
1.04839      0.492537
1.03801      0.501487
1.02773      0.509397
1.01755      0.545455
1.00748      0.496565
0.997505      0.514085
0.987628      0.486948
0.97785       0.48008
0.968168      0.527694
0.958582       0.48577
0.949091      0.462069
0.939695       0.47619
0.930391      0.509529
0.921179      0.485409
0.912058      0.469624
0.903028      0.498062
0.894087      0.477382
0.885235      0.486124
0.87647      0.459792
0.867792      0.459203
0.8592       0.48166
0.850693      0.488868
0.84227      0.499525
0.833931        0.4375
0.825674      0.464046
0.817499      0.464968
0.809405      0.482472
0.801391      0.436876
0.793457      0.458491
0.785601          0.45
0.777823      0.463985
0.770121       0.44222
0.762496       0.44404
0.754947      0.466428
0.747472        0.4567
0.740072       0.44614
0.732744       0.45941
0.725489      0.396504
0.718306      0.442935
0.711194      0.434245
0.704153      0.451932
0.697181      0.451671
0.690278      0.465656
0.683444      0.428443
0.676677      0.468254
0.669977       0.44206
0.663344      0.421007
0.656776      0.403493
0.650273      0.423415
0.643835      0.429177
0.63746      0.441739
0.631149      0.418367
0.6249      0.436317
0.618713      0.409367
0.612587      0.454315
0.606522      0.405428
0.600516      0.449915
0.594571      0.418782
0.588684      0.431005
0.582855        0.4175
0.577084      0.428325
0.571371      0.397601
0.565714      0.417014
0.560112      0.402973
0.554567      0.419753
0.549076      0.433416
0.54364      0.392709
0.538257      0.424217
0.532928       0.38806
0.527651      0.419512
0.522427      0.389212
0.517254      0.377063
0.512133      0.420553
0.507063      0.384122
0.502042      0.378577
0.497071      0.379839
0.49215      0.387409
0.487277      0.385922
0.482453      0.392435
0.477676      0.386489
0.472946      0.382075
0.468264      0.370458
0.463627      0.368214
0.459037      0.361022
0.454492      0.384259
0.449992      0.362016
0.445537      0.363922
0.441126      0.376744
0.436758      0.347826
0.432434      0.330696
0.428152      0.383551
0.423913      0.333838
0.419716      0.371341
0.41556      0.370455
0.411446      0.357197
0.407372      0.349587
0.403339      0.379259
0.399345      0.352144
0.395391      0.340585
0.391477      0.349254
0.387601       0.34844
0.383763      0.348563
0.379963      0.337368
0.376201       0.35503
0.372477      0.338897
0.368789      0.333333
0.365137      0.328283
0.361522      0.344702
0.357943      0.345101
0.354399        0.3343
0.35089      0.300435
0.347416      0.351625
0.343976      0.341185
0.34057       0.33193
0.337198      0.306022
0.33386      0.329303
0.330554      0.326473
0.327281      0.330035
0.324041      0.308458
0.320832      0.317021
0.317656        0.3331
0.314511      0.332865
0.311397      0.294448
0.308314      0.323366
0.305261      0.316076
0.302239      0.308379
0.299246        0.3154
0.296283      0.335154
0.29335      0.311365
0.290445      0.288102
0.28757      0.292266
0.284723      0.315261
0.281903      0.296667
0.279112      0.295563
0.276349      0.307065
0.273613      0.302605
0.270904       0.29108
0.268222      0.296296
0.265566      0.285714
0.262936      0.284857
0.260333      0.272668
0.257756       0.29249
0.255204      0.288728
0.252677      0.274204
0.250175      0.287608
0.247698      0.300839
0.245246      0.275016
0.242817      0.280206
0.240413       0.29728
0.238033      0.279612
0.235676      0.275641
0.233343      0.248236
0.231032      0.258997
0.228745      0.261342
0.22648       0.26625
0.224238      0.253674
0.222018      0.236859
0.219819      0.255799
0.217643      0.236973
0.215488      0.272045
0.213355      0.250458
0.211242      0.243494
0.209151      0.268232
0.20708      0.268098
0.20503      0.262801
0.203      0.248175
0.20099      0.282688
0.199      0.235767
0.197029      0.244934
0.195079      0.240099
0.193147      0.233861
0.191235      0.232448
0.189341      0.251486
0.187467      0.247585
0.185611      0.244336
0.183773      0.229643
0.181953      0.246018
0.180152      0.215085
0.178368      0.234055
0.176602      0.204301
0.174854      0.226786
0.173122      0.237705
0.171408      0.238676
0.169711       0.19705
0.168031      0.221839
0.166367      0.218931
0.16472      0.194203
0.163089      0.191765
0.161474       0.21491
0.159876      0.212536
0.158293      0.193843
0.156725      0.211055
0.155174      0.220743
0.153637      0.210108
0.152116      0.207071
0.15061       0.21768
0.149119      0.212514
0.147642      0.203818
0.146181      0.182825
0.144733      0.206174
0.1433      0.193566
0.141881      0.189761
0.140477      0.185475
0.139086      0.178312
0.137709      0.183718
0.136345      0.200546
0.134995       0.19901
0.133659      0.184211
0.132335      0.189294
0.131025      0.190865
0.129728       0.19086
0.128443      0.174768
0.127172       0.17761
0.125913      0.169751
0.124666      0.168803
0.123432      0.162567
0.12221      0.195525
0.121      0.168376
