#BLOCK   PARTNER   MY_BETA PART_BETA   DELTA_BDELTA_E  ACCEPTED
0           7     1.65393     1.17203    0.481909    -30.7042           0
1           5     1.65393     2.35578    -0.70185     21.2775           0
2           7     1.65393     1.17203    0.481909    -33.1788           0
3           5     1.65393     2.35578    -0.70185     8.74282           0
4           7     1.65393     1.17203    0.481909    -30.6896           0
5           5     1.65393     2.35578    -0.70185     1.04366           1
6           7     1.65393     1.17203    0.481909    -18.1069           0
7           5     1.65393     2.35578    -0.70185     18.2075           0
8           7     1.65393     1.17203    0.481909    -49.0087           0
9           5     1.65393     2.35578    -0.70185      14.591           0
10           7     1.65393     1.17203    0.481909    -46.5204           0
11           5     1.65393     2.35578    -0.70185     8.59377           0
12           7     1.65393     1.17203    0.481909    -26.2592           0
13           5     1.65393     2.35578    -0.70185     8.94516           0
14           7     1.65393     1.17203    0.481909    -18.7596           0
15           5     1.65393     2.35578    -0.70185     22.4875           0
16           7     1.65393     1.17203    0.481909    -37.1747           0
17           5     1.65393     2.35578    -0.70185     23.9606           0
18           7     1.65393     1.17203    0.481909    -39.4179           0
19           5     1.65393     2.35578    -0.70185     11.0032           0
20           7     1.65393     1.17203    0.481909    -49.5929           0
21           5     1.65393     2.35578    -0.70185     32.4167           0
22           7     1.65393     1.17203    0.481909    -43.6643           0
23           5     1.65393     2.35578    -0.70185     11.1349           0
24           7     1.65393     1.17203    0.481909    -25.2695           0
25           5     1.65393     2.35578    -0.70185     17.6963           0
26           7     1.65393     1.17203    0.481909      -22.61           0
27           5     1.65393     2.35578    -0.70185     6.38838           0
28           7     1.65393     1.17203    0.481909    -38.7459           0
29           5     1.65393     2.35578    -0.70185     12.7595           0
30           7     1.65393     1.17203    0.481909    -43.8991           0
31           5     1.65393     2.35578    -0.70185     19.3754           0
32           7     1.65393     1.17203    0.481909    -30.9389           0
33           5     1.65393     2.35578    -0.70185     20.2013           0
34           7     1.65393     1.17203    0.481909    -10.8973           0
35           5     1.65393     2.35578    -0.70185     8.99795           0
36           7     1.65393     1.17203    0.481909     -37.867           0
37           5     1.65393     2.35578    -0.70185     26.6505           0
38           7     1.65393     1.17203    0.481909    -34.3602           0
39           5     1.65393     2.35578    -0.70185     21.7024           0
40           7     1.65393     1.17203    0.481909    -22.0457           0
41           5     1.65393     2.35578    -0.70185      25.364           0
42           7     1.65393     1.17203    0.481909    -39.3417           0
43           5     1.65393     2.35578    -0.70185     15.6923           0
44           7     1.65393     1.17203    0.481909    -29.1567           0
45           5     1.65393     2.35578    -0.70185     17.8477           0
46           7     1.65393     1.17203    0.481909    -33.0565           0
47           5     1.65393     2.35578    -0.70185     39.7332           0
48           7     1.65393     1.17203    0.481909    -48.5293           0
49           5     1.65393     2.35578    -0.70185     24.8487           0
50           7     1.65393     1.17203    0.481909    -14.5791           0
51           5     1.65393     2.35578    -0.70185     9.80846           0
52           7     1.65393     1.17203    0.481909    -37.2498           0
53           5     1.65393     2.35578    -0.70185     22.7505           0
54           7     1.65393     1.17203    0.481909    -23.2344           0
55           5     1.65393     2.35578    -0.70185     21.4343           0
56           7     1.65393     1.17203    0.481909    -36.8763           0
57           5     1.65393     2.35578    -0.70185      19.081           0
58           7     1.65393     1.17203    0.481909    -38.4659           0
59           5     1.65393     2.35578    -0.70185     36.7861           0
60           7     1.65393     1.17203    0.481909    -34.1997           0
61           5     1.65393     2.35578    -0.70185     15.9442           0
62           7     1.65393     1.17203    0.481909    -14.4981           0
63           5     1.65393     2.35578    -0.70185     9.98448           0
64           7     1.65393     1.17203    0.481909    -34.1832           0
65           5     1.65393     2.35578    -0.70185      19.399           0
66           7     1.65393     1.17203    0.481909    -16.8671           0
67           5     1.65393     2.35578    -0.70185     22.7754           0
68           7     1.65393     1.17203    0.481909    -43.9358           0
69           5     1.65393     2.35578    -0.70185      37.014           0
70           7     1.65393     1.17203    0.481909    -15.9178           0
71           5     1.65393     2.35578    -0.70185     23.7103           0
72           7     1.65393     1.17203    0.481909    -34.7462           0
73           5     1.65393     2.35578    -0.70185     20.9848           0
74           7     1.65393     1.17203    0.481909    -40.6795           0
75           5     1.65393     2.35578    -0.70185     30.2287           0
76           7     1.65393     1.17203    0.481909    -18.9122           0
77           5     1.65393     2.35578    -0.70185     16.8069           0
78           7     1.65393     1.17203    0.481909    -30.5031           0
79           5     1.65393     2.35578    -0.70185     30.7958           0
80           7     1.65393     1.17203    0.481909    -32.4099           0
81           5     1.65393     2.35578    -0.70185     13.4703           0
82           7     1.65393     1.17203    0.481909    -20.4912           0
83           5     1.65393     2.35578    -0.70185     18.0002           0
84           7     1.65393     1.17203    0.481909    -23.6886           0
85           5     1.65393     2.35578    -0.70185     4.75818           0
86           7     1.65393     1.17203    0.481909    -44.3931           0
87           5     1.65393     2.35578    -0.70185     16.0758           0
88           7     1.65393     1.17203    0.481909    -17.1598           0
89           5     1.65393     2.35578    -0.70185     36.1856           0
90           7     1.65393     1.17203    0.481909    -22.9785           0
91           5     1.65393     2.35578    -0.70185     34.5949           0
92           7     1.65393     1.17203    0.481909    -42.2487           0
93           5     1.65393     2.35578    -0.70185     22.5591           0
94           7     1.65393     1.17203    0.481909    -11.6323           0
95           5     1.65393     2.35578    -0.70185     17.1256           0
96           7     1.65393     1.17203    0.481909    -9.37202           0
97           5     1.65393     2.35578    -0.70185     8.16236           0
98           7     1.65393     1.17203    0.481909    -9.32982           0
99           5     1.65393     2.35578    -0.70185     34.5447           0
