#GEN         T         A
0      0.165845       0.01134
1      0.165845       0.00572
2      0.165845       0.00667
3      0.165845        0.0077
4      0.165845       0.00598
5      0.165845        0.0065
6      0.165845       0.00659
7      0.165845       0.00651
8      0.165845       0.00635
9      0.165845       0.00555
10      0.165845       0.00595
11      0.165845       0.00617
12      0.165845       0.00509
13      0.165845        0.0055
14      0.165845       0.00666
15      0.165845       0.00607
16      0.165845       0.00528
17      0.165845       0.00453
18      0.165845       0.00519
19      0.165845       0.00557
20      0.165845       0.00533
21      0.165845       0.00565
22      0.165845       0.00533
23      0.165845       0.00592
24      0.165845       0.00522
25      0.165845       0.00599
26      0.165845       0.00519
27      0.165845       0.00534
28      0.165845       0.00554
29      0.165845       0.00584
30      0.165845       0.00531
31      0.165845       0.00522
32      0.165845       0.00535
33      0.165845       0.00514
34      0.165845       0.00595
35      0.165845       0.00533
36      0.165845        0.0052
37      0.165845       0.00492
38      0.165845       0.00593
39      0.165845       0.00629
40      0.165845       0.00633
41      0.165845        0.0061
42      0.165845       0.00585
43      0.165845       0.00583
44      0.165845       0.00681
45      0.165845       0.00632
46      0.165845       0.00627
47      0.165845       0.00599
48      0.165845       0.00556
49      0.165845       0.00583
50      0.165845       0.00501
51      0.165845       0.00582
52      0.165845       0.00584
53      0.165845        0.0059
54      0.165845        0.0069
55      0.165845       0.00621
56      0.165845       0.00561
57      0.165845       0.00554
58      0.165845       0.00514
59      0.165845       0.00528
60      0.165845       0.00582
61      0.165845       0.00625
62      0.165845        0.0061
63      0.165845       0.00656
64      0.165845       0.00591
65      0.165845       0.00517
66      0.165845       0.00488
67      0.165845       0.00581
68      0.165845       0.00549
69      0.165845       0.00633
70      0.165845       0.00561
71      0.165845       0.00515
72      0.165845       0.00453
73      0.165845       0.00596
74      0.165845       0.00489
75      0.165845       0.00438
76      0.165845       0.00458
77      0.165845       0.00465
78      0.165845       0.00485
79      0.165845       0.00524
80      0.165845       0.00528
81      0.165845       0.00607
82      0.165845        0.0055
83      0.165845       0.00478
84      0.165845       0.00458
85      0.165845       0.00495
86      0.165845       0.00538
87      0.165845        0.0058
88      0.165845       0.00565
89      0.165845       0.00503
90      0.165845       0.00421
91      0.165845       0.00429
92      0.165845        0.0046
93      0.165845       0.00512
94      0.165845        0.0045
95      0.165845       0.00489
96      0.165845       0.00463
97      0.165845       0.00524
98      0.165845       0.00483
99      0.165845       0.00448
