#          BLOCK:       ACTUAL_T:          T_AVE:          ERROR:
            4233         1.25836         1.31553     0.000436171
            4234         1.25889         1.31551     0.000436273
            4235         1.25967          1.3155     0.000436369
            4236         1.26068         1.31549     0.000436458
            4237         1.26192         1.31547     0.000436538
            4238         1.26339         1.31546     0.000436608
            4239         1.26508         1.31545     0.000436667
            4240         1.26696         1.31544     0.000436714
            4241         1.26901         1.31543     0.000436748
            4242         1.27122         1.31542     0.000436769
            4243         1.27355         1.31541     0.000436778
            4244         1.27598          1.3154     0.000436774
            4245         1.27849         1.31539     0.000436757
            4246         1.28105         1.31538     0.000436729
            4247         1.28363         1.31537      0.00043669
            4248         1.28621         1.31537     0.000436641
            4249         1.28877         1.31536     0.000436584
            4250         1.29128         1.31536     0.000436518
            4251         1.29374         1.31535     0.000436445
            4252         1.29613         1.31535     0.000436365
            4253         1.29842         1.31534     0.000436281
            4254         1.30063         1.31534     0.000436192
            4255         1.30273         1.31534       0.0004361
            4256         1.30472         1.31533     0.000436004
            4257          1.3066         1.31533     0.000435907
            4258         1.30837         1.31533     0.000435807
            4259         1.31002         1.31533     0.000435707
            4260         1.31156         1.31533     0.000435605
            4261           1.313         1.31533     0.000435504
            4262         1.31432         1.31533     0.000435401
            4263         1.31554         1.31533     0.000435299
            4264         1.31667         1.31533     0.000435197
            4265         1.31769         1.31533     0.000435096
            4266         1.31863         1.31533     0.000434994
            4267         1.31948         1.31533     0.000434893
            4268         1.32025         1.31533     0.000434793
            4269         1.32095         1.31533     0.000434693
            4270         1.32157         1.31533     0.000434594
            4271         1.32213         1.31533     0.000434495
            4272         1.32263         1.31534     0.000434397
            4273         1.32307         1.31534     0.000434299
            4274         1.32345         1.31534     0.000434201
            4275         1.32379         1.31534     0.000434104
            4276         1.32408         1.31534     0.000434008
            4277         1.32434         1.31535     0.000433911
            4278         1.32455         1.31535     0.000433815
            4279         1.32473         1.31535     0.000433719
            4280         1.32488         1.31535     0.000433624
            4281         1.32499         1.31535     0.000433528
            4282         1.32509         1.31536     0.000433433
            4283         1.32515         1.31536     0.000433338
            4284          1.3252         1.31536     0.000433243
            4285         1.32523         1.31536     0.000433148
            4286         1.32524         1.31537     0.000433053
            4287         1.32523         1.31537     0.000432958
            4288         1.32521         1.31537     0.000432863
            4289         1.32518         1.31537     0.000432768
            4290         1.32513         1.31538     0.000432673
            4291         1.32507         1.31538     0.000432578
            4292         1.32501         1.31538     0.000432483
            4293         1.32494         1.31538     0.000432388
            4294         1.32486         1.31538     0.000432293
            4295         1.32477         1.31539     0.000432198
            4296         1.32468         1.31539     0.000432103
            4297         1.32459         1.31539     0.000432008
            4298         1.32449         1.31539     0.000431912
            4299         1.32438          1.3154     0.000431817
            4300         1.32428          1.3154     0.000431721
            4301         1.32417          1.3154     0.000431626
            4302         1.32406          1.3154      0.00043153
            4303         1.32394          1.3154     0.000431434
            4304         1.32383         1.31541     0.000431339
            4305         1.32371         1.31541     0.000431243
            4306         1.32359         1.31541     0.000431147
            4307         1.32347         1.31541     0.000431051
            4308         1.32335         1.31541     0.000430955
            4309         1.32322         1.31541     0.000430858
            4310          1.3231         1.31542     0.000430762
            4311         1.32297         1.31542     0.000430666
            4312         1.32285         1.31542     0.000430569
            4313         1.32272         1.31542     0.000430473
            4314         1.32258         1.31542     0.000430376
            4315         1.32245         1.31542      0.00043028
            4316         1.32232         1.31543     0.000430183
            4317         1.32218         1.31543     0.000430086
            4318         1.32204         1.31543     0.000429989
            4319          1.3219         1.31543     0.000429892
            4320         1.32175         1.31543     0.000429795
            4321          1.3216         1.31543     0.000429698
            4322         1.32145         1.31544     0.000429601
            4323          1.3213         1.31544     0.000429504
            4324         1.32114         1.31544     0.000429406
            4325         1.32097         1.31544     0.000429309
            4326         1.32081         1.31544     0.000429212
            4327         1.32063         1.31544     0.000429114
            4328         1.32046         1.31544     0.000429017
            4329         1.32027         1.31544     0.000428919
            4330         1.32008         1.31544     0.000428821
            4331         1.31989         1.31545     0.000428723
            4332         1.31969         1.31545     0.000428626
            4333         1.31948         1.31545     0.000428528
            4334         1.31927         1.31545      0.00042843
            4335         1.31904         1.31545     0.000428332
            4336         1.31881         1.31545     0.000428234
            4337         1.31858         1.31545     0.000428135
            4338         1.31833         1.31545     0.000428037
            4339         1.31808         1.31545     0.000427939
            4340         1.31781         1.31545     0.000427841
            4341         1.31754         1.31545     0.000427742
            4342         1.31726         1.31545     0.000427644
            4343         1.31696         1.31545     0.000427546
            4344         1.31666         1.31545     0.000427448
            4345         1.31635         1.31545     0.000427349
            4346         1.31602         1.31545     0.000427251
            4347         1.31569         1.31545     0.000427153
            4348         1.31534         1.31545     0.000427054
            4349         1.31498         1.31545     0.000426956
            4350          1.3146         1.31545     0.000426858
            4351         1.31422         1.31545      0.00042676
            4352         1.31382         1.31545     0.000426662
            4353         1.31341         1.31545     0.000426564
            4354         1.31298         1.31545     0.000426467
            4355         1.31255         1.31545     0.000426369
            4356          1.3121         1.31545     0.000426272
            4357         1.31163         1.31545     0.000426175
            4358         1.31115         1.31545     0.000426079
            4359         1.31067         1.31545     0.000425982
            4360         1.31016         1.31545     0.000425886
            4361         1.30965         1.31545     0.000425791
            4362         1.30913         1.31544     0.000425696
            4363         1.30859         1.31544     0.000425601
            4364         1.30805         1.31544     0.000425507
            4365          1.3075         1.31544     0.000425413
            4366         1.30694         1.31544      0.00042532
            4367         1.30637         1.31544     0.000425228
            4368         1.30581         1.31543     0.000425136
            4369         1.30524         1.31543     0.000425045
            4370         1.30467         1.31543     0.000424955
            4371          1.3041         1.31543     0.000424866
            4372         1.30354         1.31542     0.000424777
            4373         1.30299         1.31542      0.00042469
            4374         1.30244         1.31542     0.000424603
            4375         1.30191         1.31541     0.000424517
            4376          1.3014         1.31541     0.000424432
            4377          1.3009         1.31541     0.000424348
            4378         1.30043          1.3154     0.000424265
            4379         1.29999          1.3154     0.000424183
            4380         1.29957          1.3154     0.000424101
            4381         1.29918         1.31539     0.000424021
            4382         1.29883         1.31539     0.000423941
            4383         1.29852         1.31539     0.000423862
            4384         1.29825         1.31538     0.000423783
            4385         1.29801         1.31538     0.000423705
            4386         1.29783         1.31537     0.000423627
            4387         1.29769         1.31537      0.00042355
            4388         1.29759         1.31537     0.000423473
            4389         1.29755         1.31536     0.000423395
            4390         1.29755         1.31536     0.000423318
            4391          1.2976         1.31535     0.000423241
            4392          1.2977         1.31535     0.000423164
            4393         1.29785         1.31535     0.000423087
            4394         1.29804         1.31534     0.000423009
            4395         1.29828         1.31534      0.00042293
            4396         1.29856         1.31533     0.000422851
            4397         1.29888         1.31533     0.000422771
            4398         1.29924         1.31533     0.000422691
            4399         1.29963         1.31532      0.00042261
            4400         1.30005         1.31532     0.000422528
            4401          1.3005         1.31532     0.000422446
            4402         1.30097         1.31531     0.000422362
            4403         1.30147         1.31531     0.000422278
            4404         1.30198         1.31531     0.000422193
            4405          1.3025          1.3153     0.000422107
            4406         1.30303          1.3153     0.000422021
            4407         1.30357          1.3153     0.000421933
            4408         1.30411          1.3153     0.000421845
            4409         1.30465         1.31529     0.000421756
            4410         1.30519         1.31529     0.000421667
            4411         1.30572         1.31529     0.000421577
            4412         1.30624         1.31529     0.000421487
            4413         1.30675         1.31528     0.000421395
            4414         1.30725         1.31528     0.000421304
            4415         1.30773         1.31528     0.000421212
            4416         1.30819         1.31528      0.00042112
            4417         1.30863         1.31528     0.000421027
            4418         1.30906         1.31528     0.000420934
            4419         1.30946         1.31528     0.000420841
            4420         1.30984         1.31527     0.000420747
            4421          1.3102         1.31527     0.000420654
            4422         1.31054         1.31527      0.00042056
            4423         1.31085         1.31527     0.000420466
            4424         1.31114         1.31527     0.000420372
            4425          1.3114         1.31527     0.000420278
            4426         1.31164         1.31527     0.000420184
            4427         1.31186         1.31527      0.00042009
            4428         1.31205         1.31527     0.000419995
            4429         1.31222         1.31527     0.000419901
            4430         1.31237         1.31527     0.000419807
            4431         1.31249         1.31527     0.000419713
            4432          1.3126         1.31526     0.000419618
            4433         1.31268         1.31526     0.000419524
            4434         1.31274         1.31526      0.00041943
            4435         1.31279         1.31526     0.000419336
            4436         1.31281         1.31526     0.000419242
            4437         1.31281         1.31526     0.000419147
            4438          1.3128         1.31526     0.000419053
            4439         1.31277         1.31526     0.000418959
            4440         1.31272         1.31526     0.000418865
            4441         1.31266         1.31526     0.000418771
            4442         1.31258         1.31526     0.000418678
            4443         1.31249         1.31526     0.000418584
            4444         1.31239         1.31526      0.00041849
            4445         1.31227         1.31526     0.000418396
            4446         1.31213         1.31526     0.000418303
            4447         1.31199         1.31526      0.00041821
            4448         1.31183         1.31525     0.000418116
            4449         1.31166         1.31525     0.000418023
            4450         1.31149         1.31525      0.00041793
            4451          1.3113         1.31525     0.000417837
            4452          1.3111         1.31525     0.000417744
            4453         1.31089         1.31525     0.000417652
            4454         1.31067         1.31525     0.000417559
            4455         1.31044         1.31525     0.000417467
            4456         1.31021         1.31525     0.000417375
            4457         1.30997         1.31525     0.000417283
            4458         1.30971         1.31524     0.000417191
            4459         1.30945         1.31524     0.000417099
            4460         1.30919         1.31524     0.000417008
            4461         1.30891         1.31524     0.000416917
            4462         1.30863         1.31524     0.000416826
            4463         1.30835         1.31524     0.000416736
            4464         1.30805         1.31524     0.000416645
            4465         1.30775         1.31523     0.000416555
            4466         1.30744         1.31523     0.000416466
            4467         1.30713         1.31523     0.000416376
            4468         1.30681         1.31523     0.000416288
            4469         1.30649         1.31523     0.000416199
            4470         1.30616         1.31522     0.000416111
            4471         1.30582         1.31522     0.000416023
            4472         1.30548         1.31522     0.000415936
            4473         1.30513         1.31522     0.000415849
            4474         1.30478         1.31522     0.000415762
            4475         1.30443         1.31521     0.000415677
            4476         1.30407         1.31521     0.000415591
            4477         1.30371         1.31521     0.000415506
            4478         1.30334         1.31521     0.000415422
            4479         1.30297          1.3152     0.000415338
            4480         1.30259          1.3152     0.000415255
            4481         1.30222          1.3152     0.000415172
            4482         1.30184         1.31519      0.00041509
            4483         1.30145         1.31519     0.000415009
            4484         1.30107         1.31519     0.000414929
            4485         1.30068         1.31518     0.000414849
            4486          1.3003         1.31518      0.00041477
            4487         1.29991         1.31518     0.000414691
            4488         1.29952         1.31517     0.000414613
            4489         1.29913         1.31517     0.000414536
            4490         1.29874         1.31517      0.00041446
            4491         1.29835         1.31516     0.000414385
            4492         1.29797         1.31516      0.00041431
            4493         1.29758         1.31516     0.000414236
            4494          1.2972         1.31515     0.000414164
            4495         1.29682         1.31515     0.000414092
            4496         1.29644         1.31514      0.00041402
            4497         1.29606         1.31514      0.00041395
            4498         1.29569         1.31514     0.000413881
            4499         1.29532         1.31513     0.000413812
            4500         1.29495         1.31513     0.000413744
            4501         1.29459         1.31512     0.000413678
            4502         1.29423         1.31512     0.000413612
            4503         1.29388         1.31511     0.000413547
            4504         1.29353         1.31511     0.000413483
            4505         1.29319          1.3151      0.00041342
            4506         1.29285          1.3151     0.000413357
            4507         1.29252         1.31509     0.000413296
            4508          1.2922         1.31509     0.000413235
            4509         1.29188         1.31508     0.000413176
            4510         1.29157         1.31508     0.000413117
            4511         1.29127         1.31507     0.000413059
            4512         1.29097         1.31507     0.000413002
            4513         1.29068         1.31506     0.000412946
            4514         1.29041         1.31506     0.000412891
            4515         1.29014         1.31505     0.000412836
            4516         1.28988         1.31504     0.000412782
            4517         1.28963         1.31504     0.000412729
            4518         1.28939         1.31503     0.000412677
            4519         1.28916         1.31503     0.000412625
            4520         1.28894         1.31502     0.000412575
            4521         1.28873         1.31502     0.000412524
            4522         1.28854         1.31501     0.000412475
            4523         1.28836           1.315     0.000412425
            4524         1.28819           1.315     0.000412377
            4525         1.28803         1.31499     0.000412329
            4526         1.28789         1.31499     0.000412281
            4527         1.28776         1.31498     0.000412234
            4528         1.28765         1.31497     0.000412187
            4529         1.28755         1.31497     0.000412141
            4530         1.28747         1.31496     0.000412094
            4531         1.28741         1.31496     0.000412048
            4532         1.28735         1.31495     0.000412002
            4533         1.28732         1.31494     0.000411957
            4534          1.2873         1.31494     0.000411911
            4535          1.2873         1.31493     0.000411865
            4536         1.28731         1.31493     0.000411819
            4537         1.28734         1.31492     0.000411773
            4538         1.28738         1.31491     0.000411727
            4539         1.28744         1.31491     0.000411681
            4540         1.28751          1.3149     0.000411635
            4541          1.2876          1.3149     0.000411588
            4542          1.2877         1.31489     0.000411541
            4543         1.28781         1.31488     0.000411494
            4544         1.28794         1.31488     0.000411446
            4545         1.28808         1.31487     0.000411397
            4546         1.28823         1.31487     0.000411349
            4547         1.28839         1.31486     0.000411299
            4548         1.28856         1.31485      0.00041125
            4549         1.28873         1.31485     0.000411199
            4550         1.28892         1.31484     0.000411148
            4551         1.28911         1.31484     0.000411097
            4552         1.28931         1.31483     0.000411045
            4553         1.28952         1.31483     0.000410992
            4554         1.28973         1.31482     0.000410939
            4555         1.28994         1.31481     0.000410885
            4556         1.29016         1.31481      0.00041083
            4557         1.29037          1.3148     0.000410775
            4558         1.29059          1.3148     0.000410719
            4559         1.29082         1.31479     0.000410663
            4560         1.29104         1.31479     0.000410606
            4561         1.29126         1.31478     0.000410548
            4562         1.29148         1.31478      0.00041049
            4563          1.2917         1.31477     0.000410431
            4564         1.29192         1.31477     0.000410372
            4565         1.29214         1.31476     0.000410312
            4566         1.29235         1.31476     0.000410252
            4567         1.29257         1.31475     0.000410191
            4568         1.29278         1.31475     0.000410129
            4569           1.293         1.31474     0.000410067
            4570         1.29321         1.31474     0.000410004
            4571         1.29342         1.31473     0.000409941
            4572         1.29363         1.31473     0.000409877
            4573         1.29385         1.31473     0.000409813
            4574         1.29406         1.31472     0.000409748
            4575         1.29427         1.31472     0.000409683
            4576         1.29448         1.31471     0.000409618
            4577          1.2947         1.31471     0.000409551
            4578         1.29491          1.3147     0.000409485
            4579         1.29513          1.3147     0.000409418
            4580         1.29535         1.31469      0.00040935
            4581         1.29558         1.31469     0.000409282
            4582         1.29581         1.31469     0.000409213
            4583         1.29604         1.31468     0.000409144
            4584         1.29627         1.31468     0.000409075
            4585         1.29651         1.31467     0.000409005
            4586         1.29676         1.31467     0.000408934
            4587           1.297         1.31467     0.000408863
            4588         1.29726         1.31466     0.000408792
            4589         1.29751         1.31466      0.00040872
            4590         1.29778         1.31466     0.000408647
            4591         1.29804         1.31465     0.000408574
            4592         1.29831         1.31465     0.000408501
            4593         1.29859         1.31464     0.000408427
            4594         1.29887         1.31464     0.000408352
            4595         1.29915         1.31464     0.000408277
            4596         1.29944         1.31463     0.000408202
            4597         1.29972         1.31463     0.000408126
            4598         1.30002         1.31463      0.00040805
            4599         1.30031         1.31462     0.000407973
            4600          1.3006         1.31462     0.000407895
            4601          1.3009         1.31462     0.000407818
            4602          1.3012         1.31462     0.000407739
            4603         1.30149         1.31461     0.000407661
            4604         1.30179         1.31461     0.000407582
            4605         1.30208         1.31461     0.000407502
            4606         1.30238          1.3146     0.000407423
            4607         1.30267          1.3146     0.000407342
            4608         1.30296          1.3146     0.000407262
            4609         1.30324          1.3146     0.000407181
            4610         1.30353          1.3146       0.0004071
            4611          1.3038         1.31459     0.000407018
            4612         1.30408         1.31459     0.000406936
            4613         1.30434         1.31459     0.000406854
            4614         1.30461         1.31459     0.000406772
            4615         1.30486         1.31458     0.000406689
            4616         1.30511         1.31458     0.000406606
            4617         1.30535         1.31458     0.000406523
            4618         1.30559         1.31458      0.00040644
            4619         1.30581         1.31458     0.000406356
            4620         1.30603         1.31457     0.000406272
            4621         1.30624         1.31457     0.000406188
            4622         1.30644         1.31457     0.000406104
            4623         1.30663         1.31457      0.00040602
            4624         1.30682         1.31457     0.000405936
            4625         1.30699         1.31457     0.000405851
            4626         1.30715         1.31456     0.000405767
            4627          1.3073         1.31456     0.000405682
            4628         1.30744         1.31456     0.000405597
            4629         1.30758         1.31456     0.000405512
            4630          1.3077         1.31456     0.000405428
            4631          1.3078         1.31456     0.000405343
            4632          1.3079         1.31455     0.000405258
            4633         1.30799         1.31455     0.000405173
            4634         1.30806         1.31455     0.000405088
            4635         1.30813         1.31455     0.000405003
            4636         1.30818         1.31455     0.000404918
            4637         1.30822         1.31455     0.000404833
            4638         1.30824         1.31455     0.000404748
            4639         1.30826         1.31455     0.000404663
            4640         1.30826         1.31454     0.000404578
            4641         1.30825         1.31454     0.000404493
            4642         1.30823         1.31454     0.000404408
            4643         1.30819         1.31454     0.000404323
            4644         1.30814         1.31454     0.000404238
            4645         1.30808         1.31454     0.000404154
            4646         1.30801         1.31454     0.000404069
            4647         1.30792         1.31453     0.000403985
            4648         1.30782         1.31453       0.0004039
            4649          1.3077         1.31453     0.000403816
            4650         1.30757         1.31453     0.000403732
            4651         1.30743         1.31453     0.000403648
            4652         1.30728         1.31453     0.000403565
            4653         1.30711         1.31453     0.000403481
            4654         1.30693         1.31452     0.000403398
            4655         1.30673         1.31452     0.000403314
            4656         1.30653         1.31452     0.000403231
            4657          1.3063         1.31452     0.000403149
            4658         1.30607         1.31452     0.000403066
            4659         1.30582         1.31451     0.000402984
            4660         1.30556         1.31451     0.000402902
            4661         1.30529         1.31451     0.000402821
            4662           1.305         1.31451     0.000402739
            4663          1.3047         1.31451     0.000402658
            4664         1.30438          1.3145     0.000402578
            4665         1.30406          1.3145     0.000402498
            4666         1.30372          1.3145     0.000402418
            4667         1.30337          1.3145     0.000402339
            4668         1.30301          1.3145      0.00040226
            4669         1.30264         1.31449     0.000402182
            4670         1.30225         1.31449     0.000402105
            4671         1.30186         1.31449     0.000402028
            4672         1.30145         1.31448     0.000401951
            4673         1.30103         1.31448     0.000401876
            4674         1.30061         1.31448     0.000401801
            4675         1.30017         1.31448     0.000401726
            4676         1.29973         1.31447     0.000401653
            4677         1.29928         1.31447      0.00040158
            4678         1.29882         1.31447     0.000401508
            4679         1.29836         1.31446     0.000401437
            4680         1.29788         1.31446     0.000401367
            4681         1.29741         1.31446     0.000401298
            4682         1.29692         1.31445     0.000401229
            4683         1.29644         1.31445     0.000401162
            4684         1.29594         1.31444     0.000401096
            4685         1.29545         1.31444     0.000401031
            4686         1.29495         1.31444     0.000400967
            4687         1.29445         1.31443     0.000400904
            4688         1.29395         1.31443     0.000400842
            4689         1.29345         1.31442     0.000400782
            4690         1.29295         1.31442     0.000400722
            4691         1.29245         1.31441     0.000400664
            4692         1.29195         1.31441     0.000400608
            4693         1.29146          1.3144     0.000400552
            4694         1.29096          1.3144     0.000400498
            4695         1.29047         1.31439     0.000400445
            4696         1.28998         1.31439     0.000400393
            4697          1.2895         1.31438     0.000400343
            4698         1.28902         1.31438     0.000400294
            4699         1.28855         1.31437     0.000400247
            4700         1.28808         1.31437     0.000400201
            4701         1.28761         1.31436     0.000400156
            4702         1.28715         1.31435     0.000400113
            4703          1.2867         1.31435     0.000400071
            4704         1.28625         1.31434     0.000400031
            4705         1.28581         1.31434     0.000399992
            4706         1.28537         1.31433     0.000399954
            4707         1.28494         1.31432     0.000399918
            4708         1.28452         1.31432     0.000399883
            4709          1.2841         1.31431     0.000399849
            4710         1.28369         1.31431     0.000399817
            4711         1.28328          1.3143     0.000399787
            4712         1.28288         1.31429     0.000399757
            4713         1.28248         1.31429      0.00039973
            4714         1.28208         1.31428     0.000399703
            4715          1.2817         1.31427     0.000399678
            4716         1.28131         1.31426     0.000399655
            4717         1.28093         1.31426     0.000399632
            4718         1.28056         1.31425     0.000399611
            4719         1.28019         1.31424     0.000399592
            4720         1.27982         1.31424     0.000399574
            4721         1.27945         1.31423     0.000399557
            4722         1.27909         1.31422     0.000399542
            4723         1.27874         1.31421     0.000399528
            4724         1.27839         1.31421     0.000399515
            4725         1.27804          1.3142     0.000399504
            4726         1.27769         1.31419     0.000399494
            4727         1.27736         1.31418     0.000399486
            4728         1.27702         1.31417     0.000399478
            4729          1.2767         1.31417     0.000399473
            4730         1.27638         1.31416     0.000399468
            4731         1.27606         1.31415     0.000399465
            4732         1.27576         1.31414     0.000399463
            4733         1.27547         1.31413     0.000399462
            4734         1.27518         1.31413     0.000399462
            4735         1.27491         1.31412     0.000399464
            4736         1.27465         1.31411     0.000399466
            4737          1.2744          1.3141      0.00039947
            4738         1.27417         1.31409     0.000399474
            4739         1.27396         1.31408      0.00039948
            4740         1.27377         1.31408     0.000399486
            4741          1.2736         1.31407     0.000399493
            4742         1.27345         1.31406     0.000399501
            4743         1.27333         1.31405     0.000399509
            4744         1.27323         1.31404     0.000399517
            4745         1.27317         1.31403     0.000399526
            4746         1.27313         1.31402     0.000399535
            4747         1.27312         1.31402     0.000399543
            4748         1.27315         1.31401     0.000399552
            4749         1.27322           1.314      0.00039956
            4750         1.27332         1.31399     0.000399568
            4751         1.27346         1.31398     0.000399575
            4752         1.27364         1.31397     0.000399581
            4753         1.27386         1.31396     0.000399586
            4754         1.27412         1.31396      0.00039959
            4755         1.27442         1.31395     0.000399592
            4756         1.27477         1.31394     0.000399593
            4757         1.27515         1.31393     0.000399592
            4758         1.27558         1.31392     0.000399589
            4759         1.27605         1.31392     0.000399585
            4760         1.27655         1.31391     0.000399578
            4761          1.2771          1.3139     0.000399569
            4762         1.27768         1.31389     0.000399557
            4763         1.27829         1.31388     0.000399543
            4764         1.27894         1.31388     0.000399527
            4765         1.27962         1.31387     0.000399507
            4766         1.28033         1.31386     0.000399486
            4767         1.28106         1.31386     0.000399461
            4768         1.28182         1.31385     0.000399434
            4769         1.28259         1.31384     0.000399404
            4770         1.28338         1.31384     0.000399371
            4771         1.28419         1.31383     0.000399336
            4772         1.28501         1.31382     0.000399298
            4773         1.28583         1.31382     0.000399257
            4774         1.28667         1.31381     0.000399214
            4775          1.2875         1.31381     0.000399169
            4776         1.28834          1.3138     0.000399121
            4777         1.28917          1.3138      0.00039907
            4778            1.29         1.31379     0.000399018
            4779         1.29082         1.31379     0.000398963
            4780         1.29163         1.31378     0.000398907
            4781         1.29243         1.31378     0.000398848
            4782         1.29321         1.31377     0.000398788
            4783         1.29398         1.31377     0.000398726
            4784         1.29474         1.31377     0.000398663
            4785         1.29548         1.31376     0.000398598
            4786         1.29619         1.31376     0.000398531
            4787         1.29689         1.31375     0.000398464
            4788         1.29757         1.31375     0.000398395
            4789         1.29822         1.31375     0.000398325
            4790         1.29886         1.31374     0.000398254
            4791         1.29947         1.31374     0.000398182
            4792         1.30006         1.31374     0.000398109
            4793         1.30062         1.31374     0.000398035
            4794         1.30116         1.31373     0.000397961
            4795         1.30168         1.31373     0.000397886
            4796         1.30217         1.31373      0.00039781
            4797         1.30264         1.31373     0.000397734
            4798         1.30308         1.31372     0.000397657
            4799          1.3035         1.31372      0.00039758
            4800          1.3039         1.31372     0.000397503
            4801         1.30427         1.31372     0.000397425
            4802         1.30462         1.31372     0.000397346
            4803         1.30495         1.31371     0.000397268
            4804         1.30526         1.31371     0.000397189
            4805         1.30554         1.31371      0.00039711
            4806         1.30579         1.31371     0.000397031
            4807         1.30603         1.31371     0.000396951
            4808         1.30624         1.31371     0.000396872
            4809         1.30644          1.3137     0.000396792
            4810         1.30661          1.3137     0.000396713
            4811         1.30676          1.3137     0.000396633
            4812         1.30688          1.3137     0.000396553
            4813         1.30699          1.3137     0.000396473
            4814         1.30708          1.3137     0.000396393
            4815         1.30714          1.3137     0.000396313
            4816         1.30719         1.31369     0.000396233
            4817         1.30721         1.31369     0.000396153
            4818         1.30722         1.31369     0.000396073
            4819         1.30721         1.31369     0.000395993
            4820         1.30718         1.31369     0.000395913
            4821         1.30713         1.31369     0.000395833
            4822         1.30706         1.31369     0.000395754
            4823         1.30698         1.31369     0.000395674
            4824         1.30688         1.31368     0.000395595
            4825         1.30676         1.31368     0.000395515
            4826         1.30662         1.31368     0.000395436
            4827         1.30647         1.31368     0.000395357
            4828         1.30631         1.31368     0.000395278
            4829         1.30613         1.31368     0.000395199
            4830         1.30594         1.31367     0.000395121
            4831         1.30574         1.31367     0.000395042
            4832         1.30552         1.31367     0.000394964
            4833         1.30529         1.31367     0.000394886
            4834         1.30505         1.31367     0.000394809
            4835         1.30481         1.31367     0.000394731
            4836         1.30455         1.31366     0.000394654
            4837         1.30429         1.31366     0.000394577
            4838         1.30402         1.31366     0.000394501
            4839         1.30375         1.31366     0.000394424
            4840         1.30348         1.31366     0.000394349
            4841          1.3032         1.31365     0.000394273
            4842         1.30292         1.31365     0.000394198
            4843         1.30264         1.31365     0.000394123
            4844         1.30236         1.31365     0.000394048
            4845         1.30209         1.31364     0.000393974
            4846         1.30181         1.31364     0.000393901
            4847         1.30155         1.31364     0.000393827
            4848         1.30129         1.31364     0.000393754
            4849         1.30103         1.31363     0.000393682
            4850         1.30079         1.31363     0.000393609
            4851         1.30055         1.31363     0.000393538
            4852         1.30033         1.31363     0.000393466
            4853         1.30011         1.31362     0.000393395
            4854         1.29991         1.31362     0.000393324
            4855         1.29972         1.31362     0.000393253
            4856         1.29955         1.31362     0.000393183
            4857         1.29938         1.31361     0.000393113
            4858         1.29924         1.31361     0.000393043
            4859          1.2991         1.31361     0.000392974
            4860         1.29899          1.3136     0.000392904
            4861         1.29888          1.3136     0.000392835
            4862          1.2988          1.3136     0.000392766
            4863         1.29872         1.31359     0.000392697
            4864         1.29866         1.31359     0.000392628
            4865         1.29862         1.31359      0.00039256
            4866         1.29859         1.31358     0.000392491
            4867         1.29857         1.31358     0.000392423
            4868         1.29856         1.31358     0.000392354
            4869         1.29856         1.31358     0.000392286
            4870         1.29858         1.31357     0.000392217
            4871          1.2986         1.31357     0.000392149
            4872         1.29863         1.31357      0.00039208
            4873         1.29867         1.31356     0.000392012
            4874         1.29872         1.31356     0.000391943
            4875         1.29877         1.31356     0.000391875
            4876         1.29883         1.31355     0.000391806
            4877         1.29889         1.31355     0.000391737
            4878         1.29895         1.31355     0.000391668
            4879         1.29901         1.31355     0.000391599
            4880         1.29907         1.31354      0.00039153
            4881         1.29913         1.31354     0.000391461
            4882         1.29919         1.31354     0.000391392
            4883         1.29925         1.31353     0.000391323
            4884          1.2993         1.31353     0.000391253
            4885         1.29935         1.31353     0.000391184
            4886          1.2994         1.31352     0.000391115
            4887         1.29944         1.31352     0.000391045
            4888         1.29947         1.31352     0.000390976
            4889          1.2995         1.31352     0.000390906
            4890         1.29953         1.31351     0.000390837
            4891         1.29954         1.31351     0.000390767
            4892         1.29955         1.31351     0.000390698
            4893         1.29956          1.3135     0.000390629
            4894         1.29955          1.3135     0.000390559
            4895         1.29954          1.3135      0.00039049
            4896         1.29953          1.3135      0.00039042
            4897          1.2995         1.31349     0.000390351
            4898         1.29948         1.31349     0.000390282
            4899         1.29945         1.31349     0.000390213
            4900         1.29941         1.31348     0.000390144
            4901         1.29937         1.31348     0.000390075
            4902         1.29932         1.31348     0.000390006
            4903         1.29927         1.31348     0.000389937
            4904         1.29922         1.31347     0.000389868
            4905         1.29917         1.31347       0.0003898
            4906         1.29912         1.31347     0.000389731
            4907         1.29907         1.31346     0.000389663
            4908         1.29901         1.31346     0.000389595
            4909         1.29896         1.31346     0.000389527
            4910         1.29891         1.31346     0.000389459
            4911         1.29886         1.31345     0.000389391
            4912         1.29882         1.31345     0.000389323
            4913         1.29877         1.31345     0.000389255
            4914         1.29874         1.31344     0.000389187
            4915          1.2987         1.31344      0.00038912
            4916         1.29868         1.31344     0.000389052
            4917         1.29866         1.31343     0.000388985
            4918         1.29864         1.31343     0.000388917
            4919         1.29863         1.31343      0.00038885
            4920         1.29863         1.31343     0.000388782
            4921         1.29863         1.31342     0.000388715
            4922         1.29864         1.31342     0.000388647
            4923         1.29866         1.31342      0.00038858
            4924         1.29868         1.31341     0.000388513
            4925         1.29871         1.31341     0.000388445
