#          BLOCK:      ACTUAL_TE:         TE_AVE:          ERROR:
              61          1.5971         1.59707     7.87783e-06
              62         1.59712         1.59707     7.80235e-06
              63         1.59715         1.59707     7.77894e-06
              64         1.59717         1.59707     7.80316e-06
              65          1.5972         1.59707     7.91103e-06
              66         1.59723         1.59708     8.11925e-06
              67         1.59725         1.59708     8.40833e-06
              68         1.59728         1.59708     8.80877e-06
              69         1.59732         1.59709     9.33871e-06
              70         1.59736         1.59709     9.98669e-06
              71          1.5974         1.59709      1.0778e-05
              72         1.59744          1.5971     1.16657e-05
              73         1.59748          1.5971     1.26465e-05
              74         1.59753         1.59711     1.37431e-05
              75         1.59758         1.59712     1.49345e-05
              76         1.59764         1.59712     1.62273e-05
              77         1.59769         1.59713     1.76006e-05
              78         1.59774         1.59714      1.9048e-05
              79          1.5978         1.59715      2.0563e-05
              80         1.59785         1.59716     2.21269e-05
              81         1.59791         1.59716     2.37453e-05
              82         1.59797         1.59717     2.53879e-05
              83         1.59802         1.59718     2.70595e-05
              84         1.59808          1.5972     2.87724e-05
              85         1.59814         1.59721     3.04936e-05
              86         1.59819         1.59722     3.22128e-05
              87         1.59824         1.59723     3.39279e-05
              88         1.59829         1.59724     3.56254e-05
              89         1.59834         1.59725     3.72994e-05
              90         1.59838         1.59727     3.89254e-05
              91         1.59842         1.59728     4.04963e-05
              92         1.59844         1.59729      4.1988e-05
              93         1.59846          1.5973     4.33854e-05
              94         1.59847         1.59732     4.46741e-05
              95         1.59848         1.59733     4.58404e-05
              96         1.59847         1.59734     4.68781e-05
              97         1.59845         1.59735     4.77698e-05
              98         1.59842         1.59736     4.85127e-05
              99         1.59838         1.59737     4.90903e-05
             100         1.59832         1.59738     4.95107e-05
             101         1.59826         1.59739     4.97745e-05
             102         1.59818          1.5974      4.9883e-05
             103         1.59808         1.59741     4.98403e-05
             104         1.59798         1.59741     4.96665e-05
             105         1.59787         1.59742     4.93845e-05
             106         1.59775         1.59742     4.90213e-05
             107         1.59762         1.59742     4.86003e-05
             108          1.5975         1.59742     4.81553e-05
             109         1.59736         1.59742     4.77173e-05
             110         1.59722         1.59742     4.73188e-05
             111         1.59708         1.59742     4.69929e-05
             112         1.59694         1.59741     4.67688e-05
             113         1.59679         1.59741     4.66754e-05
             114         1.59666          1.5974     4.67257e-05
             115         1.59653         1.59739     4.69289e-05
             116         1.59641         1.59738      4.7282e-05
             117          1.5963         1.59737     4.77776e-05
             118          1.5962         1.59736     4.84016e-05
             119          1.5961         1.59735     4.91391e-05
             120         1.59602         1.59734     4.99722e-05
             121         1.59595         1.59733     5.08721e-05
             122         1.59588         1.59732     5.18192e-05
             123         1.59583         1.59731     5.27858e-05
             124         1.59579          1.5973     5.37551e-05
             125         1.59577         1.59728     5.47001e-05
             126         1.59574         1.59727     5.56141e-05
             127         1.59573         1.59726     5.64843e-05
             128         1.59573         1.59725     5.72972e-05
             129         1.59573         1.59723     5.80497e-05
             130         1.59574         1.59722     5.87301e-05
             131         1.59575         1.59721     5.93436e-05
             132         1.59577          1.5972      5.9886e-05
             133          1.5958         1.59719     6.03584e-05
             134         1.59582         1.59718      6.0763e-05
             135         1.59585         1.59717     6.11027e-05
             136         1.59588         1.59716     6.13811e-05
             137         1.59592         1.59715     6.16022e-05
             138         1.59595         1.59714     6.17701e-05
             139         1.59598         1.59714     6.18892e-05
             140         1.59601         1.59713     6.19678e-05
             141         1.59604         1.59712     6.20054e-05
             142         1.59607         1.59711     6.20059e-05
             143          1.5961          1.5971     6.19729e-05
             144         1.59613          1.5971     6.19099e-05
             145         1.59616         1.59709     6.18181e-05
             146         1.59619         1.59709     6.17007e-05
             147         1.59622         1.59708     6.15618e-05
             148         1.59624         1.59707     6.14068e-05
             149         1.59626         1.59707     6.12346e-05
             150          1.5963         1.59706      6.1043e-05
             151         1.59632         1.59706     6.08377e-05
             152         1.59634         1.59705     6.06228e-05
             153         1.59636         1.59705     6.03968e-05
             154         1.59638         1.59704     6.01599e-05
             155          1.5964         1.59704      5.9914e-05
             156         1.59642         1.59704     5.96602e-05
             157         1.59645         1.59703     5.93983e-05
             158         1.59647         1.59703     5.91299e-05
             159         1.59649         1.59703     5.88558e-05
             160         1.59651         1.59702     5.85765e-05
             161         1.59653         1.59702     5.82911e-05
             162         1.59656         1.59702     5.80018e-05
             163         1.59657         1.59701     5.77103e-05
             164         1.59659         1.59701     5.74158e-05
             165         1.59662         1.59701     5.71174e-05
             166         1.59664         1.59701     5.68175e-05
             167         1.59666           1.597     5.65159e-05
             168         1.59668           1.597     5.62131e-05
             169          1.5967           1.597     5.59094e-05
             170         1.59672           1.597     5.56053e-05
             171         1.59674           1.597     5.53007e-05
             172         1.59676           1.597     5.49962e-05
             173         1.59678           1.597     5.46921e-05
             174          1.5968         1.59699     5.43891e-05
             175         1.59682         1.59699     5.40877e-05
             176         1.59684         1.59699     5.37877e-05
             177         1.59685         1.59699     5.34898e-05
             178         1.59686         1.59699     5.31941e-05
             179         1.59688         1.59699     5.29006e-05
             180         1.59689         1.59699     5.26095e-05
             181          1.5969         1.59699     5.23212e-05
             182         1.59691         1.59699     5.20354e-05
             183         1.59692         1.59699     5.17524e-05
             184         1.59693         1.59699      5.1472e-05
             185         1.59694         1.59699     5.11944e-05
             186         1.59695         1.59699     5.09197e-05
             187         1.59695         1.59699     5.06478e-05
             188         1.59695         1.59699     5.03788e-05
             189         1.59695         1.59699     5.01126e-05
             190         1.59695         1.59699     4.98491e-05
             191         1.59696         1.59699     4.95884e-05
             192         1.59695         1.59699     4.93305e-05
             193         1.59694         1.59699     4.90754e-05
             194         1.59693         1.59699     4.88233e-05
             195         1.59692         1.59699     4.85742e-05
             196         1.59691         1.59699      4.8328e-05
             197          1.5969         1.59698     4.80846e-05
             198         1.59689         1.59698     4.78443e-05
             199         1.59687         1.59698     4.76072e-05
             200         1.59686         1.59698     4.73734e-05
             201         1.59684         1.59698     4.71429e-05
             202         1.59682         1.59698      4.6916e-05
             203          1.5968         1.59698     4.66932e-05
             204         1.59678         1.59698     4.64745e-05
             205         1.59676         1.59698     4.62598e-05
             206         1.59675         1.59698     4.60485e-05
             207         1.59673         1.59698     4.58411e-05
             208         1.59672         1.59698     4.56373e-05
             209          1.5967         1.59697     4.54377e-05
             210         1.59668         1.59697     4.52423e-05
             211         1.59666         1.59697     4.50515e-05
             212         1.59665         1.59697     4.48646e-05
             213         1.59663         1.59697     4.46818e-05
             214         1.59662         1.59697     4.45023e-05
             215          1.5966         1.59696     4.43271e-05
             216         1.59659         1.59696     4.41558e-05
             217         1.59657         1.59696     4.39886e-05
             218         1.59657         1.59696     4.38239e-05
             219         1.59656         1.59696     4.36625e-05
             220         1.59655         1.59696     4.35037e-05
             221         1.59654         1.59695     4.33477e-05
             222         1.59654         1.59695     4.31934e-05
             223         1.59652         1.59695     4.30423e-05
             224         1.59652         1.59695     4.28924e-05
             225         1.59652         1.59695     4.27444e-05
             226         1.59651         1.59694     4.25981e-05
             227         1.59651         1.59694     4.24532e-05
             228          1.5965         1.59694     4.23104e-05
             229          1.5965         1.59694     4.21686e-05
             230          1.5965         1.59694     4.20277e-05
             231         1.59651         1.59693      4.1887e-05
             232         1.59651         1.59693     4.17472e-05
             233         1.59651         1.59693     4.16083e-05
             234          1.5965         1.59693     4.14705e-05
             235          1.5965         1.59693     4.13337e-05
             236         1.59651         1.59693     4.11969e-05
             237         1.59651         1.59692     4.10596e-05
             238         1.59652         1.59692     4.09217e-05
             239         1.59653         1.59692     4.07834e-05
             240         1.59654         1.59692     4.06449e-05
             241         1.59654         1.59692     4.05058e-05
             242         1.59655         1.59692     4.03663e-05
             243         1.59656         1.59691     4.02265e-05
             244         1.59657         1.59691      4.0087e-05
             245         1.59658         1.59691     3.99471e-05
             246         1.59659         1.59691     3.98067e-05
             247         1.59659         1.59691     3.96665e-05
             248         1.59659         1.59691     3.95273e-05
             249         1.59661         1.59691     3.93872e-05
             250         1.59661         1.59691     3.92471e-05
             251         1.59662          1.5969      3.9107e-05
             252         1.59663          1.5969     3.89674e-05
             253         1.59663          1.5969     3.88279e-05
             254         1.59664          1.5969     3.86887e-05
             255         1.59665          1.5969     3.85491e-05
             256         1.59666          1.5969     3.84102e-05
             257         1.59667          1.5969     3.82711e-05
             258         1.59668          1.5969     3.81324e-05
             259         1.59668          1.5969     3.79941e-05
             260         1.59669          1.5969     3.78562e-05
             261          1.5967         1.59689     3.77185e-05
             262         1.59671         1.59689      3.7581e-05
             263         1.59671         1.59689     3.74443e-05
             264         1.59672         1.59689     3.73083e-05
             265         1.59673         1.59689     3.71727e-05
             266         1.59673         1.59689     3.70377e-05
             267         1.59674         1.59689     3.69035e-05
             268         1.59674         1.59689       3.677e-05
             269         1.59675         1.59689     3.66372e-05
             270         1.59675         1.59689      3.6505e-05
             271         1.59676         1.59689     3.63732e-05
             272         1.59677         1.59689     3.62422e-05
             273         1.59678         1.59689     3.61117e-05
             274         1.59679         1.59689     3.59819e-05
             275         1.59679         1.59689     3.58528e-05
             276          1.5968         1.59689     3.57244e-05
             277          1.5968         1.59689     3.55967e-05
             278         1.59681         1.59689     3.54698e-05
             279         1.59681         1.59689     3.53437e-05
             280         1.59681         1.59689     3.52185e-05
             281         1.59682         1.59689     3.50941e-05
             282         1.59682         1.59689     3.49704e-05
             283         1.59683         1.59689     3.48473e-05
             284         1.59684         1.59689      3.4725e-05
             285         1.59684         1.59688     3.46035e-05
             286         1.59684         1.59688     3.44829e-05
             287         1.59685         1.59688      3.4363e-05
             288         1.59685         1.59688     3.42439e-05
             289         1.59685         1.59688     3.41256e-05
             290         1.59685         1.59688     3.40081e-05
             291         1.59686         1.59688     3.38913e-05
             292         1.59686         1.59688     3.37753e-05
             293         1.59686         1.59688     3.36601e-05
             294         1.59687         1.59688     3.35457e-05
             295         1.59687         1.59688      3.3432e-05
             296         1.59687         1.59688     3.33191e-05
             297         1.59687         1.59688      3.3207e-05
             298         1.59687         1.59688     3.30956e-05
             299         1.59687         1.59688     3.29849e-05
             300         1.59688         1.59688     3.28749e-05
             301         1.59688         1.59688     3.27657e-05
             302         1.59688         1.59688     3.26572e-05
             303         1.59688         1.59688     3.25495e-05
             304         1.59688         1.59688     3.24424e-05
             305         1.59689         1.59688      3.2336e-05
             306         1.59689         1.59688     3.22303e-05
             307         1.59689         1.59688     3.21254e-05
             308          1.5969         1.59688     3.20211e-05
             309          1.5969         1.59688     3.19175e-05
             310          1.5969         1.59688     3.18146e-05
             311          1.5969         1.59688     3.17124e-05
             312          1.5969         1.59688     3.16108e-05
             313          1.5969         1.59688     3.15099e-05
             314         1.59691         1.59688     3.14096e-05
             315         1.59692         1.59688     3.13101e-05
             316         1.59692         1.59688     3.12113e-05
             317         1.59693         1.59688     3.11131e-05
             318         1.59693         1.59688     3.10156e-05
             319         1.59694         1.59688     3.09188e-05
             320         1.59694         1.59689     3.08227e-05
             321         1.59694         1.59689     3.07272e-05
             322         1.59695         1.59689     3.06324e-05
             323         1.59695         1.59689     3.05383e-05
             324         1.59696         1.59689      3.0445e-05
             325         1.59697         1.59689     3.03525e-05
             326         1.59698         1.59689     3.02607e-05
             327         1.59699         1.59689     3.01698e-05
             328           1.597         1.59689     3.00797e-05
             329           1.597         1.59689     2.99903e-05
             330         1.59701         1.59689     2.99017e-05
             331         1.59702         1.59689      2.9814e-05
             332         1.59703         1.59689     2.97272e-05
             333         1.59704         1.59689     2.96412e-05
             334         1.59705         1.59689     2.95563e-05
             335         1.59706         1.59689     2.94724e-05
             336         1.59707         1.59689     2.93896e-05
             337         1.59708         1.59689      2.9308e-05
             338          1.5971         1.59689     2.92276e-05
             339         1.59712         1.59689     2.91489e-05
             340         1.59713         1.59689     2.90718e-05
             341         1.59715         1.59689     2.89961e-05
             342         1.59716         1.59689     2.89217e-05
             343         1.59718          1.5969     2.88493e-05
             344          1.5972          1.5969     2.87788e-05
             345         1.59722          1.5969     2.87106e-05
             346         1.59724          1.5969      2.8645e-05
             347         1.59726          1.5969     2.85818e-05
             348         1.59729          1.5969     2.85219e-05
             349         1.59732          1.5969     2.84651e-05
             350         1.59734          1.5969     2.84117e-05
             351         1.59737          1.5969     2.83624e-05
             352          1.5974         1.59691     2.83171e-05
             353         1.59744         1.59691     2.82775e-05
             354         1.59748         1.59691     2.82435e-05
             355         1.59752         1.59691     2.82156e-05
             356         1.59756         1.59691     2.81954e-05
             357          1.5976         1.59691     2.81819e-05
             358         1.59764         1.59692     2.81763e-05
             359         1.59768         1.59692      2.8179e-05
             360         1.59773         1.59692     2.81901e-05
             361         1.59777         1.59692     2.82103e-05
             362         1.59781         1.59693     2.82393e-05
             363         1.59786         1.59693     2.82777e-05
             364          1.5979         1.59693     2.83266e-05
             365         1.59796         1.59693     2.83878e-05
             366           1.598         1.59694     2.84603e-05
             367         1.59805         1.59694     2.85446e-05
             368          1.5981         1.59694     2.86418e-05
             369         1.59815         1.59695     2.87514e-05
             370          1.5982         1.59695     2.88737e-05
             371         1.59825         1.59695     2.90079e-05
             372          1.5983         1.59696     2.91558e-05
             373         1.59835         1.59696     2.93164e-05
             374          1.5984         1.59696     2.94889e-05
             375         1.59845         1.59697     2.96746e-05
             376          1.5985         1.59697     2.98723e-05
             377         1.59854         1.59698     3.00807e-05
             378         1.59858         1.59698     3.03001e-05
             379         1.59863         1.59698     3.05308e-05
             380         1.59867         1.59699      3.0771e-05
             381         1.59871         1.59699     3.10198e-05
             382         1.59875           1.597     3.12764e-05
             383         1.59878           1.597     3.15404e-05
             384         1.59882         1.59701     3.18107e-05
             385         1.59885         1.59701     3.20851e-05
             386         1.59887         1.59702     3.23623e-05
             387         1.59889         1.59702     3.26399e-05
             388         1.59891         1.59703     3.29174e-05
             389         1.59893         1.59703     3.31932e-05
             390         1.59894         1.59704     3.34657e-05
             391         1.59894         1.59704     3.37333e-05
             392         1.59894         1.59705     3.39944e-05
             393         1.59894         1.59705     3.42464e-05
             394         1.59892         1.59706     3.44875e-05
             395         1.59891         1.59706     3.47171e-05
             396         1.59888         1.59707     3.49334e-05
             397         1.59885         1.59707     3.51348e-05
             398         1.59881         1.59707     3.53189e-05
             399         1.59877         1.59708     3.54851e-05
             400         1.59871         1.59708     3.56305e-05
             401         1.59865         1.59709     3.57548e-05
             402         1.59858         1.59709     3.58589e-05
             403          1.5985         1.59709     3.59406e-05
             404         1.59841          1.5971     3.59992e-05
             405         1.59831          1.5971     3.60354e-05
             406         1.59821          1.5971       3.605e-05
             407         1.59809         1.59711      3.6043e-05
             408         1.59796         1.59711     3.60156e-05
             409         1.59782         1.59711     3.59702e-05
             410         1.59768         1.59711      3.5909e-05
             411         1.59752         1.59711     3.58353e-05
             412         1.59735         1.59711     3.57531e-05
             413         1.59718         1.59711     3.56668e-05
             414           1.597         1.59711     3.55818e-05
             415         1.59681         1.59711     3.55034e-05
             416         1.59662         1.59711     3.54376e-05
             417         1.59643         1.59711     3.53905e-05
             418         1.59623         1.59711     3.53676e-05
             419         1.59604          1.5971     3.53742e-05
             420         1.59585          1.5971      3.5415e-05
             421         1.59567          1.5971     3.54939e-05
             422         1.59549         1.59709     3.56144e-05
             423         1.59531         1.59709     3.57776e-05
             424         1.59515         1.59708     3.59847e-05
             425           1.595         1.59708     3.62332e-05
             426         1.59486         1.59707      3.6522e-05
             427         1.59473         1.59707     3.68487e-05
             428         1.59461         1.59706     3.72082e-05
             429         1.59451         1.59706     3.75959e-05
             430         1.59442         1.59705     3.80071e-05
             431         1.59434         1.59704     3.84344e-05
             432         1.59429         1.59704     3.88722e-05
             433         1.59424         1.59703     3.93147e-05
             434         1.59421         1.59703     3.97567e-05
             435          1.5942         1.59702      4.0194e-05
             436         1.59419         1.59701     4.06223e-05
             437          1.5942         1.59701     4.10375e-05
             438         1.59421           1.597     4.14362e-05
             439         1.59424         1.59699     4.18158e-05
             440         1.59428         1.59699     4.21731e-05
             441         1.59432         1.59698      4.2508e-05
             442         1.59438         1.59698     4.28186e-05
             443         1.59444         1.59697     4.31041e-05
             444          1.5945         1.59696     4.33648e-05
             445         1.59457         1.59696     4.36007e-05
             446         1.59465         1.59695     4.38096e-05
             447         1.59473         1.59695     4.39921e-05
             448         1.59481         1.59694      4.4151e-05
             449          1.5949         1.59694     4.42872e-05
             450         1.59498         1.59693     4.44017e-05
             451         1.59507         1.59693     4.44951e-05
             452         1.59516         1.59693     4.45688e-05
             453         1.59524         1.59692     4.46249e-05
             454         1.59533         1.59692     4.46643e-05
             455         1.59541         1.59692     4.46884e-05
             456          1.5955         1.59691     4.46982e-05
             457         1.59559         1.59691     4.46946e-05
             458         1.59566         1.59691     4.46797e-05
             459         1.59575         1.59691      4.4654e-05
             460         1.59583          1.5969     4.46185e-05
             461         1.59591          1.5969      4.4574e-05
             462         1.59598          1.5969      4.4522e-05
             463         1.59605          1.5969     4.44634e-05
             464         1.59613          1.5969     4.43984e-05
             465          1.5962         1.59689     4.43283e-05
             466         1.59627         1.59689     4.42536e-05
             467         1.59633         1.59689     4.41749e-05
             468          1.5964         1.59689     4.40931e-05
             469         1.59646         1.59689     4.40086e-05
             470         1.59652         1.59689     4.39221e-05
             471         1.59657         1.59689     4.38341e-05
             472         1.59662         1.59689     4.37449e-05
             473         1.59667         1.59689     4.36549e-05
             474         1.59671         1.59689     4.35643e-05
             475         1.59675         1.59689     4.34736e-05
             476         1.59679         1.59689     4.33827e-05
             477         1.59683         1.59689     4.32919e-05
             478         1.59686         1.59689     4.32014e-05
             479         1.59689         1.59689     4.31112e-05
             480         1.59691         1.59689     4.30214e-05
             481         1.59694         1.59689     4.29321e-05
             482         1.59696         1.59689     4.28433e-05
             483         1.59697         1.59689      4.2755e-05
             484         1.59699         1.59689     4.26671e-05
             485           1.597         1.59689     4.25798e-05
             486           1.597         1.59689     4.24928e-05
             487           1.597         1.59689     4.24062e-05
             488           1.597         1.59689     4.23199e-05
             489           1.597         1.59689      4.2234e-05
             490         1.59699         1.59689     4.21484e-05
             491         1.59698         1.59689      4.2063e-05
             492         1.59698         1.59689     4.19779e-05
             493         1.59697         1.59689     4.18931e-05
             494         1.59696         1.59689     4.18085e-05
             495         1.59694         1.59689     4.17242e-05
             496         1.59692         1.59689     4.16401e-05
             497         1.59691         1.59689     4.15563e-05
             498         1.59689         1.59689     4.14729e-05
             499         1.59687         1.59689     4.13898e-05
             500         1.59686         1.59689     4.13071e-05
             501         1.59684         1.59689     4.12247e-05
             502         1.59682         1.59689     4.11428e-05
             503          1.5968         1.59689     4.10614e-05
             504         1.59679         1.59689     4.09804e-05
             505         1.59677         1.59689        4.09e-05
             506         1.59674         1.59689     4.08201e-05
             507         1.59673         1.59689     4.07408e-05
             508         1.59672         1.59689      4.0662e-05
             509         1.59669         1.59689     4.05839e-05
             510         1.59669         1.59689     4.05062e-05
             511         1.59668         1.59689      4.0429e-05
             512         1.59667         1.59689     4.03522e-05
             513         1.59667         1.59688     4.02758e-05
             514         1.59666         1.59688     4.01997e-05
             515         1.59666         1.59688     4.01241e-05
             516         1.59666         1.59688     4.00486e-05
             517         1.59666         1.59688     3.99735e-05
             518         1.59666         1.59688     3.98986e-05
             519         1.59666         1.59688      3.9824e-05
             520         1.59667         1.59688     3.97495e-05
             521         1.59667         1.59688     3.96754e-05
             522         1.59668         1.59688     3.96012e-05
             523         1.59669         1.59688     3.95272e-05
             524          1.5967         1.59688     3.94532e-05
             525         1.59671         1.59688     3.93794e-05
             526         1.59672         1.59688     3.93057e-05
             527         1.59674         1.59688      3.9232e-05
             528         1.59675         1.59688     3.91585e-05
             529         1.59676         1.59688     3.90851e-05
             530         1.59677         1.59688     3.90118e-05
             531         1.59679         1.59688     3.89387e-05
             532         1.59681         1.59688     3.88658e-05
             533         1.59682         1.59688      3.8793e-05
             534         1.59684         1.59688     3.87204e-05
             535         1.59685         1.59688     3.86481e-05
             536         1.59687         1.59688      3.8576e-05
             537         1.59688         1.59688     3.85041e-05
             538         1.59689         1.59688     3.84326e-05
             539          1.5969         1.59688     3.83613e-05
             540         1.59691         1.59688     3.82903e-05
             541         1.59693         1.59688     3.82197e-05
             542         1.59695         1.59688     3.81494e-05
             543         1.59696         1.59688     3.80794e-05
             544         1.59697         1.59688     3.80098e-05
             545         1.59698         1.59688     3.79405e-05
             546         1.59699         1.59688     3.78716e-05
             547           1.597         1.59688      3.7803e-05
             548         1.59701         1.59688     3.77347e-05
             549         1.59702         1.59688     3.76669e-05
             550         1.59702         1.59688     3.75993e-05
             551         1.59703         1.59688      3.7532e-05
             552         1.59703         1.59688     3.74651e-05
             553         1.59704         1.59688     3.73984e-05
             554         1.59705         1.59688     3.73321e-05
             555         1.59706         1.59688     3.72662e-05
             556         1.59706         1.59688     3.72006e-05
             557         1.59708         1.59688     3.71355e-05
             558         1.59708         1.59688     3.70706e-05
             559         1.59709         1.59688     3.70061e-05
             560         1.59709         1.59688     3.69419e-05
             561         1.59709         1.59688     3.68779e-05
             562         1.59709         1.59688     3.68142e-05
             563          1.5971         1.59688     3.67507e-05
             564          1.5971         1.59688     3.66877e-05
             565         1.59711         1.59689      3.6625e-05
             566         1.59712         1.59689     3.65626e-05
             567         1.59712         1.59689     3.65006e-05
             568         1.59713         1.59689     3.64388e-05
             569         1.59714         1.59689     3.63774e-05
             570         1.59714         1.59689     3.63163e-05
             571         1.59714         1.59689     3.62555e-05
             572         1.59715         1.59689     3.61951e-05
             573         1.59716         1.59689     3.61349e-05
             574         1.59716         1.59689     3.60751e-05
             575         1.59717         1.59689     3.60156e-05
             576         1.59718         1.59689     3.59565e-05
             577         1.59718         1.59689     3.58977e-05
             578         1.59718         1.59689      3.5839e-05
             579         1.59718         1.59689     3.57806e-05
             580         1.59718         1.59689     3.57223e-05
             581         1.59718         1.59689     3.56641e-05
             582         1.59717         1.59689     3.56061e-05
             583         1.59717         1.59689     3.55481e-05
             584         1.59716         1.59689     3.54902e-05
             585         1.59715         1.59689     3.54322e-05
             586         1.59715         1.59689     3.53744e-05
             587         1.59714          1.5969     3.53166e-05
             588         1.59712          1.5969     3.52587e-05
             589          1.5971          1.5969     3.52006e-05
             590         1.59709          1.5969     3.51425e-05
             591         1.59707          1.5969     3.50842e-05
             592         1.59705          1.5969     3.50258e-05
             593         1.59702          1.5969     3.49674e-05
             594         1.59699          1.5969     3.49089e-05
             595         1.59696          1.5969     3.48504e-05
             596         1.59693          1.5969     3.47919e-05
             597          1.5969          1.5969     3.47337e-05
             598         1.59687          1.5969     3.46756e-05
             599         1.59683          1.5969     3.46179e-05
             600         1.59679          1.5969     3.45606e-05
             601         1.59675          1.5969      3.4504e-05
             602         1.59671          1.5969      3.4448e-05
             603         1.59667          1.5969      3.4393e-05
             604         1.59663          1.5969     3.43389e-05
             605         1.59659          1.5969     3.42858e-05
             606         1.59655         1.59689     3.42338e-05
             607         1.59652         1.59689      3.4183e-05
             608         1.59648         1.59689     3.41335e-05
             609         1.59645         1.59689     3.40851e-05
             610         1.59642         1.59689     3.40382e-05
             611         1.59639         1.59689     3.39925e-05
             612         1.59636         1.59689     3.39481e-05
             613         1.59634         1.59689     3.39047e-05
             614         1.59631         1.59689     3.38624e-05
             615          1.5963         1.59689     3.38209e-05
             616         1.59628         1.59689     3.37802e-05
             617         1.59628         1.59689       3.374e-05
             618         1.59627         1.59688     3.37002e-05
             619         1.59626         1.59688     3.36607e-05
             620         1.59626         1.59688     3.36213e-05
             621         1.59626         1.59688     3.35819e-05
             622         1.59626         1.59688     3.35426e-05
             623         1.59627         1.59688      3.3503e-05
             624         1.59628         1.59688      3.3463e-05
             625         1.59629         1.59688     3.34225e-05
             626         1.59631         1.59688     3.33815e-05
             627         1.59633         1.59688     3.33398e-05
             628         1.59635         1.59687     3.32973e-05
             629         1.59638         1.59687     3.32538e-05
             630          1.5964         1.59687     3.32096e-05
             631         1.59643         1.59687     3.31645e-05
             632         1.59646         1.59687     3.31184e-05
             633          1.5965         1.59687     3.30713e-05
             634         1.59653         1.59687     3.30235e-05
             635         1.59657         1.59687     3.29749e-05
             636         1.59661         1.59687     3.29256e-05
             637         1.59665         1.59687     3.28758e-05
             638         1.59669         1.59687     3.28255e-05
             639         1.59673         1.59687     3.27748e-05
             640         1.59677         1.59687      3.2724e-05
             641         1.59681         1.59687     3.26731e-05
             642         1.59686         1.59687     3.26222e-05
             643         1.59691         1.59687     3.25715e-05
             644         1.59695         1.59687     3.25212e-05
             645           1.597         1.59687     3.24714e-05
             646         1.59705         1.59687     3.24223e-05
             647          1.5971         1.59687     3.23742e-05
             648         1.59715         1.59687     3.23272e-05
             649         1.59721         1.59687     3.22815e-05
             650         1.59726         1.59687     3.22373e-05
             651         1.59731         1.59687     3.21949e-05
             652         1.59736         1.59687     3.21543e-05
             653         1.59742         1.59687     3.21159e-05
             654         1.59748         1.59687     3.20801e-05
             655         1.59754         1.59688     3.20472e-05
             656          1.5976         1.59688     3.20172e-05
             657         1.59766         1.59688     3.19908e-05
             658         1.59772         1.59688     3.19678e-05
             659         1.59779         1.59688     3.19489e-05
             660         1.59785         1.59688     3.19343e-05
             661         1.59792         1.59688     3.19242e-05
             662         1.59798         1.59689     3.19192e-05
             663         1.59805         1.59689     3.19195e-05
             664         1.59812         1.59689     3.19252e-05
             665         1.59819         1.59689      3.1937e-05
