#          BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
             147       -0.296131       -0.302218      0.00168918
             148       -0.296745       -0.302181      0.00167817
             149       -0.297329       -0.302148      0.00166722
             150       -0.297882        -0.30212      0.00165635
             151        -0.29842       -0.302095      0.00164556
             152        -0.29894       -0.302075      0.00163487
             153       -0.299434       -0.302057      0.00162427
             154       -0.299903       -0.302043      0.00161379
             155       -0.300354       -0.302032      0.00160341
             156       -0.300784       -0.302024      0.00159315
             157       -0.301191       -0.302019      0.00158301
             158        -0.30158       -0.302016        0.001573
             159       -0.301948       -0.302016       0.0015631
             160       -0.302295       -0.302018      0.00155334
             161       -0.302617       -0.302021      0.00154369
             162       -0.302923       -0.302027      0.00153417
             163       -0.303214       -0.302034      0.00152478
             164       -0.303478       -0.302043      0.00151551
             165       -0.303717       -0.302053      0.00150636
             166       -0.303943       -0.302065      0.00149732
             167       -0.304145       -0.302077      0.00148841
             168       -0.304326        -0.30209      0.00147961
             169       -0.304488       -0.302105      0.00147092
             170       -0.304629       -0.302119      0.00146235
             171       -0.304748       -0.302135      0.00145388
             172       -0.304847       -0.302151      0.00144551
             173       -0.304928       -0.302167      0.00143724
             174       -0.304993       -0.302183      0.00142907
             175       -0.305042       -0.302199        0.001421
             176        -0.30507       -0.302215      0.00141302
             177       -0.305087       -0.302232      0.00140513
             178       -0.305087       -0.302248      0.00139733
             179       -0.305073       -0.302264      0.00138961
             180       -0.305046       -0.302279      0.00138198
             181        -0.30501       -0.302294      0.00137442
             182       -0.304962       -0.302309      0.00136695
             183       -0.304902       -0.302323      0.00135955
             184       -0.304835       -0.302337      0.00135223
             185       -0.304763        -0.30235      0.00134499
             186       -0.304686       -0.302362      0.00133782
             187       -0.304611       -0.302374      0.00133072
             188        -0.30453       -0.302386      0.00132369
             189        -0.30445       -0.302397      0.00131673
             190       -0.304372       -0.302407      0.00130984
             191       -0.304293       -0.302417      0.00130302
             192       -0.304228       -0.302426      0.00129627
             193       -0.304168       -0.302435      0.00128958
             194       -0.304121       -0.302444      0.00128296
             195       -0.304083       -0.302452      0.00127641
             196       -0.304049       -0.302461      0.00126992
             197       -0.304025       -0.302469       0.0012635
             198       -0.304019       -0.302476      0.00125715
             199       -0.304028       -0.302484      0.00125085
             200       -0.304052       -0.302492      0.00124462
             201       -0.304092         -0.3025      0.00123846
             202       -0.304149       -0.302508      0.00123235
             203       -0.304228       -0.302517      0.00122631
             204       -0.304322       -0.302525      0.00122033
             205       -0.304433       -0.302535      0.00121441
             206       -0.304557       -0.302545      0.00120856
             207       -0.304702       -0.302555      0.00120277
             208       -0.304864       -0.302566      0.00119703
             209       -0.305048       -0.302578      0.00119137
             210        -0.30525       -0.302591      0.00118576
             211       -0.305473       -0.302604      0.00118022
             212       -0.305707       -0.302619      0.00117474
             213       -0.305961       -0.302635      0.00116933
             214       -0.306225       -0.302651      0.00116399
             215       -0.306511       -0.302669      0.00115871
             216       -0.306809       -0.302689      0.00115351
             217       -0.307123       -0.302709      0.00114837
             218       -0.307442       -0.302731      0.00114331
             219       -0.307777       -0.302754      0.00113832
             220       -0.308119       -0.302778      0.00113341
             221       -0.308473       -0.302804      0.00112857
             222        -0.30883       -0.302831      0.00112382
             223       -0.309204        -0.30286      0.00111914
             224       -0.309574        -0.30289      0.00111454
             225       -0.309954       -0.302921      0.00111003
             226       -0.310337       -0.302954      0.00110561
             227       -0.310723       -0.302988      0.00110127
             228       -0.311116       -0.303024      0.00109701
             229       -0.311505       -0.303061      0.00109285
             230       -0.311894       -0.303099      0.00108877
             231       -0.312279       -0.303139      0.00108478
             232       -0.312668        -0.30318      0.00108088
             233       -0.313055       -0.303222      0.00107707
             234        -0.31344       -0.303266      0.00107336
             235       -0.313822       -0.303311      0.00106973
             236       -0.314195       -0.303357      0.00106619
             237       -0.314561       -0.303404      0.00106274
             238       -0.314922       -0.303453      0.00105937
             239       -0.315276       -0.303502       0.0010561
             240       -0.315627       -0.303553       0.0010529
             241       -0.315969       -0.303604      0.00104979
             242       -0.316305       -0.303657      0.00104677
             243       -0.316635        -0.30371      0.00104382
             244       -0.316961       -0.303764      0.00104096
             245       -0.317275        -0.30382      0.00103817
             246       -0.317582       -0.303876      0.00103545
             247       -0.317885       -0.303932      0.00103281
             248       -0.318186        -0.30399      0.00103025
             249       -0.318465       -0.304048      0.00102775
             250       -0.318744       -0.304107      0.00102532
             251       -0.319014       -0.304166      0.00102295
             252        -0.31928       -0.304226      0.00102065
             253       -0.319536       -0.304287      0.00101841
             254       -0.319784       -0.304348      0.00101622
             255       -0.320021       -0.304409      0.00101409
             256       -0.320257       -0.304471      0.00101202
             257       -0.320479       -0.304533         0.00101
             258       -0.320699       -0.304596      0.00100802
             259       -0.320913       -0.304659       0.0010061
             260       -0.321119       -0.304722      0.00100422
             261       -0.321315       -0.304786      0.00100238
             262       -0.321504        -0.30485      0.00100059
             263       -0.321696       -0.304914     0.000998829
             264       -0.321878       -0.304978     0.000997111
             265       -0.322051       -0.305042     0.000995427
             266       -0.322222       -0.305107     0.000993778
             267       -0.322389       -0.305172     0.000992162
             268       -0.322548       -0.305236     0.000990576
             269       -0.322702       -0.305301     0.000989019
             270       -0.322851       -0.305366      0.00098749
             271       -0.322988       -0.305431     0.000985984
             272       -0.323127       -0.305496     0.000984503
             273        -0.32326       -0.305562     0.000983045
             274       -0.323385       -0.305627     0.000981607
             275       -0.323511       -0.305692     0.000980189
             276        -0.32363       -0.305757      0.00097879
             277       -0.323745       -0.305822     0.000977409
             278       -0.323856       -0.305886     0.000976043
             279        -0.32397       -0.305951     0.000974695
             280       -0.324078       -0.306016     0.000973362
             281       -0.324178       -0.306081     0.000972041
             282       -0.324274       -0.306145     0.000970733
             283       -0.324364       -0.306209     0.000969435
             284       -0.324451       -0.306274     0.000968147
             285       -0.324542       -0.306338      0.00096687
             286       -0.324627       -0.306402     0.000965601
             287       -0.324708       -0.306466     0.000964342
             288       -0.324787       -0.306529     0.000963089
             289       -0.324863       -0.306593     0.000961844
             290       -0.324936       -0.306656     0.000960605
             291       -0.325005       -0.306719     0.000959371
             292       -0.325072       -0.306782     0.000958142
             293       -0.325137       -0.306844     0.000956918
             294       -0.325198       -0.306907     0.000955697
             295       -0.325259       -0.306969      0.00095448
             296       -0.325311       -0.307031     0.000953265
             297       -0.325372       -0.307093     0.000952053
             298       -0.325423       -0.307154     0.000950844
             299       -0.325472       -0.307216     0.000949635
             300       -0.325518       -0.307277     0.000948427
             301       -0.325562       -0.307337      0.00094722
             302       -0.325606       -0.307398     0.000946013
             303       -0.325646       -0.307458     0.000944806
             304       -0.325683       -0.307518     0.000943598
             305       -0.325718       -0.307578      0.00094239
             306        -0.32575       -0.307637     0.000941179
             307       -0.325778       -0.307696     0.000939967
             308       -0.325806       -0.307755     0.000938752
             309       -0.325829       -0.307813     0.000937534
             310        -0.32585       -0.307872     0.000936314
             311       -0.325873       -0.307929      0.00093509
             312       -0.325896       -0.307987     0.000933865
             313       -0.325914       -0.308044     0.000932636
             314       -0.325922       -0.308101     0.000931402
             315       -0.325926       -0.308158     0.000930162
             316       -0.325933       -0.308214     0.000928918
             317       -0.325935        -0.30827     0.000927668
             318       -0.325934       -0.308326     0.000926413
             319       -0.325932       -0.308381     0.000925151
             320       -0.325926       -0.308436     0.000923884
             321       -0.325917        -0.30849     0.000922609
             322       -0.325903       -0.308544     0.000921327
             323       -0.325885       -0.308598     0.000920038
             324       -0.325857       -0.308651     0.000918739
             325       -0.325824       -0.308704      0.00091743
             326       -0.325787       -0.308756     0.000916111
             327       -0.325745       -0.308808     0.000914782
             328       -0.325698        -0.30886     0.000913441
             329       -0.325644       -0.308911     0.000912088
             330       -0.325582       -0.308961     0.000910722
             331       -0.325511       -0.309011     0.000909342
             332       -0.325432       -0.309061     0.000907947
             333       -0.325345        -0.30911     0.000906536
             334       -0.325242       -0.309158     0.000905108
             335       -0.325131       -0.309206     0.000903661
             336       -0.325007       -0.309253     0.000902195
             337       -0.324872       -0.309299     0.000900707
             338       -0.324721       -0.309345     0.000899197
             339        -0.32455        -0.30939     0.000897663
             340       -0.324367       -0.309434     0.000896103
             341       -0.324169       -0.309477     0.000894516
             342       -0.323957       -0.309519     0.000892902
             343       -0.323719       -0.309561     0.000891258
             344       -0.323461       -0.309601     0.000889583
             345       -0.323179        -0.30964     0.000887875
             346       -0.322874       -0.309679     0.000886132
             347       -0.322548       -0.309716     0.000884354
             348       -0.322189       -0.309751     0.000882539
             349       -0.321808       -0.309786     0.000880686
             350       -0.321397       -0.309819     0.000878794
             351       -0.320953       -0.309851     0.000876863
             352        -0.32048       -0.309881     0.000874892
             353       -0.319967        -0.30991      0.00087288
             354       -0.319421       -0.309937     0.000870827
             355       -0.318839       -0.309962     0.000868735
             356       -0.318215       -0.309985     0.000866604
             357        -0.31756       -0.310006     0.000864437
             358       -0.316862       -0.310025     0.000862234
             359       -0.316123       -0.310042         0.00086
             360       -0.315343       -0.310057     0.000857737
             361        -0.31452       -0.310069      0.00085545
             362       -0.313654       -0.310079     0.000853144
             363       -0.312743       -0.310086     0.000850825
             364       -0.311782       -0.310091     0.000848501
             365       -0.310769       -0.310093     0.000846178
             366       -0.309713       -0.310092     0.000843867
             367       -0.308608       -0.310088     0.000841577
             368       -0.307451       -0.310081     0.000839321
             369       -0.306247        -0.31007      0.00083711
             370       -0.304993       -0.310057      0.00083496
             371       -0.303692       -0.310039     0.000832886
             372       -0.302337       -0.310019     0.000830904
             373       -0.300935       -0.309994     0.000829034
             374       -0.299486       -0.309966     0.000827293
             375       -0.297985       -0.309934     0.000825704
             376       -0.296439       -0.309898     0.000824287
             377       -0.294849       -0.309859     0.000823067
             378       -0.293212       -0.309815     0.000822067
             379       -0.291529       -0.309766     0.000821312
             380       -0.289808       -0.309714     0.000820829
             381       -0.288047       -0.309657     0.000820642
             382       -0.286249       -0.309596     0.000820778
             383       -0.284414        -0.30953     0.000821264
             384       -0.282547        -0.30946     0.000822126
             385       -0.280653       -0.309385     0.000823389
             386       -0.278733       -0.309305     0.000825076
             387       -0.276794       -0.309221      0.00082721
             388       -0.274833       -0.309133     0.000829812
             389       -0.272859       -0.309039     0.000832902
             390       -0.270874       -0.308942     0.000836495
             391       -0.268883       -0.308839     0.000840607
             392       -0.266893       -0.308732     0.000845246
             393       -0.264909       -0.308621     0.000850418
             394       -0.262937       -0.308505     0.000856128
             395       -0.260979       -0.308384     0.000862374
             396       -0.259044        -0.30826      0.00086915
             397        -0.25714       -0.308131     0.000876448
             398       -0.255275       -0.307998      0.00088425
             399       -0.253454       -0.307862     0.000892538
             400        -0.25169       -0.307721     0.000901286
             401       -0.249987       -0.307577     0.000910466
             402       -0.248347        -0.30743     0.000920045
             403       -0.246793       -0.307279     0.000929984
             404       -0.245331       -0.307126     0.000940239
             405       -0.243964        -0.30697     0.000950763
             406       -0.242704       -0.306812     0.000961508
             407       -0.241569       -0.306651     0.000972417
             408       -0.240563       -0.306489     0.000983432
             409       -0.239695       -0.306326     0.000994495
             410       -0.238978       -0.306162      0.00100554
             411       -0.238419       -0.305997      0.00101652
             412       -0.238029       -0.305832      0.00102735
             413       -0.237812       -0.305667      0.00103798
             414       -0.237772       -0.305503      0.00104835
             415       -0.237918       -0.305341      0.00105839
             416       -0.238253       -0.305179      0.00106807
             417       -0.238783        -0.30502      0.00107731
             418       -0.239502       -0.304863      0.00108607
             419       -0.240411       -0.304709      0.00109432
             420        -0.24151       -0.304559      0.00110201
             421       -0.242793       -0.304412      0.00110912
             422       -0.244258        -0.30427      0.00111561
             423       -0.245891       -0.304132      0.00112148
             424        -0.24769       -0.303999      0.00112671
             425       -0.249637       -0.303871      0.00113129
             426       -0.251726       -0.303748      0.00113524
             427       -0.253947       -0.303632      0.00113856
             428       -0.256281       -0.303521      0.00114126
             429       -0.258717       -0.303417      0.00114337
             430       -0.261242       -0.303318      0.00114491
             431       -0.263836       -0.303227      0.00114591
             432       -0.266488       -0.303142      0.00114641
             433       -0.269185       -0.303063      0.00114644
             434       -0.271913       -0.302992      0.00114604
             435       -0.274662       -0.302927      0.00114526
             436       -0.277415       -0.302868      0.00114412
             437       -0.280161       -0.302816      0.00114268
             438        -0.28289       -0.302771      0.00114098
             439       -0.285591       -0.302731      0.00113905
             440       -0.288251       -0.302699      0.00113694
             441       -0.290871       -0.302672      0.00113468
             442       -0.293435       -0.302651       0.0011323
             443       -0.295939       -0.302636      0.00112985
             444        -0.29838       -0.302626      0.00112734
             445        -0.30075       -0.302622      0.00112482
             446       -0.303036       -0.302623       0.0011223
             447       -0.305243       -0.302629       0.0011198
             448       -0.307376       -0.302639      0.00111735
             449       -0.309427       -0.302654      0.00111497
             450       -0.311392       -0.302674      0.00111266
             451       -0.313269       -0.302697      0.00111044
             452        -0.31506       -0.302725      0.00110832
             453       -0.316768       -0.302756      0.00110631
             454       -0.318388        -0.30279       0.0011044
             455       -0.319925       -0.302828      0.00110262
             456       -0.321373       -0.302868      0.00110095
             457       -0.322736       -0.302912       0.0010994
             458       -0.324022       -0.302958      0.00109797
             459       -0.325223       -0.303006      0.00109664
             460       -0.326344       -0.303057      0.00109543
             461       -0.327384        -0.30311      0.00109433
             462       -0.328354       -0.303165      0.00109332
             463        -0.32925       -0.303221      0.00109241
             464       -0.330067       -0.303279      0.00109159
             465       -0.330819       -0.303338      0.00109085
             466       -0.331503       -0.303398      0.00109018
             467       -0.332122        -0.30346      0.00108958
             468        -0.33268       -0.303522      0.00108904
             469       -0.333178       -0.303586      0.00108855
             470       -0.333622        -0.30365      0.00108811
             471       -0.334013       -0.303714       0.0010877
             472       -0.334354       -0.303779      0.00108734
             473       -0.334649       -0.303844      0.00108699
             474       -0.334897        -0.30391      0.00108667
             475       -0.335106       -0.303975      0.00108637
             476       -0.335274       -0.304041      0.00108607
             477       -0.335404       -0.304107      0.00108578
             478       -0.335503       -0.304173       0.0010855
             479       -0.335578       -0.304238      0.00108521
             480       -0.335625       -0.304303      0.00108492
             481       -0.335649       -0.304369      0.00108462
             482       -0.335655       -0.304434      0.00108431
             483       -0.335643       -0.304498      0.00108399
             484       -0.335621       -0.304562      0.00108365
             485       -0.335589       -0.304626       0.0010833
             486       -0.335556        -0.30469      0.00108294
             487       -0.335513       -0.304753      0.00108257
             488       -0.335476       -0.304816      0.00108218
             489       -0.335433       -0.304879      0.00108178
             490       -0.335401       -0.304941      0.00108136
             491       -0.335377       -0.305003      0.00108093
             492       -0.335358       -0.305065      0.00108049
             493       -0.335346       -0.305126      0.00108005
             494       -0.335357       -0.305188      0.00107959
             495       -0.335386       -0.305249      0.00107913
             496       -0.335426       -0.305309      0.00107867
             497       -0.335481        -0.30537      0.00107821
             498       -0.335555       -0.305431      0.00107775
             499       -0.335651       -0.305491      0.00107729
             500       -0.335761       -0.305552      0.00107683
             501       -0.335893       -0.305612      0.00107638
             502       -0.336047       -0.305673      0.00107595
             503       -0.336217       -0.305734      0.00107552
             504       -0.336406       -0.305795      0.00107511
             505       -0.336617       -0.305856      0.00107471
             506       -0.336848       -0.305917      0.00107433
             507       -0.337089       -0.305978      0.00107397
             508       -0.337345        -0.30604      0.00107363
             509       -0.337622       -0.306102      0.00107331
             510       -0.337897       -0.306165      0.00107301
             511       -0.338184       -0.306227      0.00107274
             512        -0.33848        -0.30629      0.00107249
             513       -0.338783       -0.306353      0.00107227
             514       -0.339091       -0.306417      0.00107208
             515       -0.339403       -0.306481      0.00107191
             516       -0.339712       -0.306546      0.00107176
             517       -0.340026        -0.30661      0.00107164
             518       -0.340333       -0.306676      0.00107155
             519       -0.340641       -0.306741      0.00107148
             520       -0.340944       -0.306807      0.00107144
             521       -0.341242       -0.306873      0.00107142
             522       -0.341523       -0.306939      0.00107142
             523         -0.3418       -0.307006      0.00107144
             524       -0.342066       -0.307073      0.00107149
             525       -0.342324        -0.30714      0.00107155
             526       -0.342564       -0.307207      0.00107162
             527       -0.342795       -0.307275      0.00107172
             528       -0.343012       -0.307342      0.00107182
             529       -0.343216        -0.30741      0.00107194
             530       -0.343408       -0.307478      0.00107206
             531       -0.343583       -0.307546       0.0010722
             532       -0.343741       -0.307614      0.00107234
             533       -0.343885       -0.307682      0.00107249
             534       -0.344014        -0.30775      0.00107263
             535       -0.344134       -0.307818      0.00107278
             536       -0.344237       -0.307886      0.00107293
             537       -0.344329       -0.307954      0.00107308
             538       -0.344407       -0.308022      0.00107322
             539        -0.34447        -0.30809      0.00107336
             540       -0.344521       -0.308157      0.00107349
             541       -0.344554       -0.308224      0.00107361
             542       -0.344577       -0.308291      0.00107372
             543       -0.344588       -0.308358      0.00107382
             544       -0.344593       -0.308425      0.00107391
             545       -0.344591       -0.308491      0.00107399
             546       -0.344577       -0.308557      0.00107405
             547       -0.344557       -0.308623       0.0010741
             548       -0.344523       -0.308689      0.00107414
             549        -0.34448       -0.308754      0.00107416
             550       -0.344438       -0.308819      0.00107417
             551       -0.344385       -0.308883      0.00107415
             552       -0.344328       -0.308947      0.00107413
             553       -0.344262       -0.309011      0.00107408
             554        -0.34419       -0.309075      0.00107402
             555       -0.344107       -0.309138      0.00107393
             556       -0.344022       -0.309201      0.00107383
             557       -0.343926       -0.309263      0.00107371
             558       -0.343833       -0.309325      0.00107358
             559       -0.343734       -0.309386      0.00107342
             560       -0.343632       -0.309448      0.00107324
             561        -0.34353       -0.309508      0.00107305
             562       -0.343415       -0.309569      0.00107283
             563       -0.343295       -0.309629       0.0010726
             564       -0.343169       -0.309688      0.00107234
             565       -0.343033       -0.309747      0.00107207
             566       -0.342896       -0.309806      0.00107177
             567       -0.342756       -0.309864      0.00107146
             568       -0.342608       -0.309921      0.00107112
             569       -0.342453       -0.309979      0.00107076
             570       -0.342293       -0.310035      0.00107038
             571       -0.342129       -0.310091      0.00106998
             572       -0.341958       -0.310147      0.00106956
             573       -0.341781       -0.310202      0.00106912
             574       -0.341599       -0.310257      0.00106866
             575        -0.34141       -0.310311      0.00106817
             576       -0.341215       -0.310365      0.00106766
             577       -0.341022       -0.310418      0.00106713
             578       -0.340828       -0.310471      0.00106658
             579       -0.340633       -0.310523      0.00106601
             580       -0.340437       -0.310574      0.00106542
             581        -0.34024       -0.310625      0.00106481
             582       -0.340048       -0.310676      0.00106418
             583       -0.339857       -0.310726      0.00106353
             584       -0.339675       -0.310776      0.00106286
             585       -0.339498       -0.310825      0.00106218
             586       -0.339325       -0.310873      0.00106148
             587       -0.339164       -0.310922      0.00106077
             588       -0.339024       -0.310969      0.00106004
             589       -0.338902       -0.311017       0.0010593
             590       -0.338791       -0.311064      0.00105855
             591       -0.338704       -0.311111      0.00105779
             592       -0.338639       -0.311157      0.00105703
             593       -0.338602       -0.311203      0.00105626
             594       -0.338589       -0.311249      0.00105548
             595       -0.338606       -0.311295      0.00105471
             596       -0.338652       -0.311341      0.00105394
             597        -0.33873       -0.311387      0.00105317
             598       -0.338846       -0.311433      0.00105241
             599       -0.338995       -0.311479      0.00105166
             600       -0.339189       -0.311525      0.00105092
             601       -0.339418       -0.311572       0.0010502
             602       -0.339687       -0.311618      0.00104949
             603       -0.339993       -0.311665       0.0010488
             604       -0.340335       -0.311713      0.00104814
             605       -0.340715       -0.311761       0.0010475
             606       -0.341132       -0.311809       0.0010469
             607       -0.341586       -0.311858      0.00104632
             608       -0.342074       -0.311908      0.00104578
             609       -0.342594       -0.311959      0.00104527
             610       -0.343151        -0.31201      0.00104481
             611       -0.343734       -0.312062      0.00104439
             612       -0.344342       -0.312114      0.00104401
             613       -0.344975       -0.312168      0.00104369
             614       -0.345629       -0.312222      0.00104341
             615       -0.346298       -0.312278      0.00104318
             616       -0.346985       -0.312334      0.00104301
             617       -0.347679       -0.312391      0.00104289
             618       -0.348386        -0.31245      0.00104283
             619       -0.349097       -0.312509      0.00104282
             620       -0.349812       -0.312569      0.00104288
             621       -0.350525        -0.31263      0.00104299
             622       -0.351237       -0.312692      0.00104315
             623       -0.351939       -0.312755      0.00104338
             624        -0.35263       -0.312819      0.00104366
             625        -0.35331       -0.312884        0.001044
             626       -0.353972        -0.31295       0.0010444
             627       -0.354617       -0.313016      0.00104484
             628       -0.355236       -0.313083      0.00104534
             629       -0.355831       -0.313151      0.00104588
             630       -0.356404        -0.31322      0.00104647
             631       -0.356947       -0.313289      0.00104711
             632       -0.357456       -0.313359      0.00104778
             633       -0.357932       -0.313429      0.00104849
             634       -0.358379         -0.3135      0.00104923
             635       -0.358786       -0.313572         0.00105
             636       -0.359161       -0.313643      0.00105079
             637       -0.359498       -0.313715       0.0010516
             638       -0.359793       -0.313788      0.00105243
             639        -0.36005        -0.31386      0.00105327
             640       -0.360267       -0.313932      0.00105412
             641       -0.360439       -0.314005      0.00105497
             642       -0.360564       -0.314078      0.00105582
             643       -0.360644        -0.31415      0.00105665
             644       -0.360681       -0.314222      0.00105748
             645       -0.360668       -0.314294      0.00105829
             646       -0.360608       -0.314366      0.00105908
             647         -0.3605       -0.314437      0.00105984
             648       -0.360338       -0.314508      0.00106057
             649       -0.360129       -0.314578      0.00106126
             650       -0.359868       -0.314648      0.00106191
             651       -0.359553       -0.314717      0.00106252
             652       -0.359186       -0.314785      0.00106308
             653       -0.358761       -0.314853      0.00106358
             654       -0.358276       -0.314919      0.00106402
             655       -0.357733       -0.314984      0.00106441
             656       -0.357134       -0.315049      0.00106472
             657       -0.356468       -0.315112      0.00106496
             658       -0.355746       -0.315173      0.00106513
             659       -0.354958       -0.315234      0.00106523
             660       -0.354106       -0.315293      0.00106524
             661       -0.353187        -0.31535      0.00106517
             662       -0.352201       -0.315406      0.00106502
             663       -0.351147        -0.31546      0.00106477
             664       -0.350026       -0.315512      0.00106444
