#BLOCK   PARTNER   MY_BETA PART_BETA   DELTA_BDELTA_E  ACCEPTED
0           4     1.88345     2.73345       -0.85     15.5935           0
1           6     1.88345     1.33345        0.55    -23.9141           0
2           4     1.88345     2.73345       -0.85     23.5231           0
3           6     1.88345     1.33345        0.55    -24.3777           0
4           4     1.88345     2.73345       -0.85     24.8571           0
5           6     1.88345     1.33345        0.55    -25.0242           0
6           4     1.88345     2.73345       -0.85     15.7857           0
7           6     1.88345     1.33345        0.55    -27.2603           0
8           4     1.88345     2.73345       -0.85      25.583           0
9           6     1.88345     1.33345        0.55    -11.3661           0
10           4     1.88345     2.73345       -0.85     16.7501           0
11           6     1.88345     1.33345        0.55    -34.5737           0
12           4     1.88345     2.73345       -0.85     23.4238           0
13           6     1.88345     1.33345        0.55    -27.9606           0
14           4     1.88345     2.73345       -0.85     34.7769           0
15           6     1.88345     1.33345        0.55    -11.3609           0
16           4     1.88345     2.73345       -0.85    -6.72916           1
17           6     1.88345     1.33345        0.55    -12.1743           0
18           4     1.88345     2.73345       -0.85     25.9492           0
19           6     1.88345     1.33345        0.55    -29.8365           0
20           4     1.88345     2.73345       -0.85     16.3606           0
21           6     1.88345     1.33345        0.55    -13.1307           0
22           4     1.88345     2.73345       -0.85     15.0266           0
23           6     1.88345     1.33345        0.55    -16.6899           0
24           4     1.88345     2.73345       -0.85     25.7904           0
25           6     1.88345     1.33345        0.55    -4.56716           1
26           4     1.88345     2.73345       -0.85     22.0327           0
27           6     1.88345     1.33345        0.55    -41.9464           0
28           4     1.88345     2.73345       -0.85     5.62673           0
29           6     1.88345     1.33345        0.55    -27.3958           0
30           4     1.88345     2.73345       -0.85     4.39214           0
31           6     1.88345     1.33345        0.55    -19.4962           0
32           4     1.88345     2.73345       -0.85     19.0069           0
33           6     1.88345     1.33345        0.55    -18.4454           0
34           4     1.88345     2.73345       -0.85     24.7998           0
35           6     1.88345     1.33345        0.55    -7.87901           0
36           4     1.88345     2.73345       -0.85     12.1844           0
37           6     1.88345     1.33345        0.55     -14.225           0
38           4     1.88345     2.73345       -0.85     23.6561           0
39           6     1.88345     1.33345        0.55    -18.9496           0
40           4     1.88345     2.73345       -0.85     19.7585           0
41           6     1.88345     1.33345        0.55    -18.4033           0
42           4     1.88345     2.73345       -0.85     16.7876           0
43           6     1.88345     1.33345        0.55    -29.6678           0
44           4     1.88345     2.73345       -0.85     19.1231           0
45           6     1.88345     1.33345        0.55    -24.1234           0
46           4     1.88345     2.73345       -0.85      23.934           0
47           6     1.88345     1.33345        0.55     -24.346           0
48           4     1.88345     2.73345       -0.85     19.7377           0
49           6     1.88345     1.33345        0.55    -47.1418           0
50           4     1.88345     2.73345       -0.85      14.979           0
51           6     1.88345     1.33345        0.55    -19.5357           0
52           4     1.88345     2.73345       -0.85     10.0698           0
53           6     1.88345     1.33345        0.55    -31.7653           0
54           4     1.88345     2.73345       -0.85     18.8925           0
55           6     1.88345     1.33345        0.55    -33.5383           0
56           4     1.88345     2.73345       -0.85     30.2598           0
57           6     1.88345     1.33345        0.55     -21.616           0
58           4     1.88345     2.73345       -0.85   -0.558409           1
59           6     1.88345     1.33345        0.55    -32.8066           0
60           4     1.88345     2.73345       -0.85     33.0117           0
61           6     1.88345     1.33345        0.55    -14.7582           0
62           4     1.88345     2.73345       -0.85     30.3254           0
63           6     1.88345     1.33345        0.55    -14.1848           0
64           4     1.88345     2.73345       -0.85     15.7723           0
65           6     1.88345     1.33345        0.55     -30.367           0
66           4     1.88345     2.73345       -0.85     14.3166           0
67           6     1.88345     1.33345        0.55         -24           0
68           4     1.88345     2.73345       -0.85     20.0914           0
69           6     1.88345     1.33345        0.55  -0.0188872           1
70           4     1.88345     2.73345       -0.85     10.1767           0
71           6     1.88345     1.33345        0.55    -23.4307           0
72           4     1.88345     2.73345       -0.85     28.2597           0
73           6     1.88345     1.33345        0.55    -20.0971           0
74           4     1.88345     2.73345       -0.85     13.0379           0
75           6     1.88345     1.33345        0.55     -16.418           0
76           4     1.88345     2.73345       -0.85     10.8167           0
77           6     1.88345     1.33345        0.55    -24.2876           0
78           4     1.88345     2.73345       -0.85     24.2059           0
79           6     1.88345     1.33345        0.55    -31.2456           0
80           4     1.88345     2.73345       -0.85     20.2029           0
81           6     1.88345     1.33345        0.55    -27.1111           0
82           4     1.88345     2.73345       -0.85     28.9571           0
83           6     1.88345     1.33345        0.55    -25.0086           0
84           4     1.88345     2.73345       -0.85     22.6164           0
85           6     1.88345     1.33345        0.55    -3.35704           0
86           4     1.88345     2.73345       -0.85     34.6005           0
87           6     1.88345     1.33345        0.55    0.604236           1
88           4     1.88345     2.73345       -0.85     9.82013           0
89           6     1.88345     1.33345        0.55     -31.399           0
90           4     1.88345     2.73345       -0.85     13.2502           0
91           6     1.88345     1.33345        0.55    -41.7417           0
92           4     1.88345     2.73345       -0.85     24.1916           0
93           6     1.88345     1.33345        0.55    -22.6368           0
94           4     1.88345     2.73345       -0.85     8.94396           0
95           6     1.88345     1.33345        0.55    -18.3117           0
96           4     1.88345     2.73345       -0.85     19.5873           0
97           6     1.88345     1.33345        0.55    -11.1436           0
98           4     1.88345     2.73345       -0.85     6.77099           0
99           6     1.88345     1.33345        0.55    -6.94209           0
