#BLOCK   PARTNER   MY_BETA PART_BETA   DELTA_BDELTA_E  ACCEPTED
0           8     0.82365     0.96394    -0.14029     3.16661           1
1          10     0.82365    0.714286    0.109364    -11.4981           1
2           8     0.82365     0.96394    -0.14029     22.2205           0
3          10     0.82365    0.714286    0.109364    -30.4151           0
4           8     0.82365     0.96394    -0.14029     6.02932           1
5          10     0.82365    0.714286    0.109364    -37.5209           0
6           8     0.82365     0.96394    -0.14029     46.5603           0
7          10     0.82365    0.714286    0.109364    -16.6604           1
8           8     0.82365     0.96394    -0.14029     14.6389           0
9          10     0.82365    0.714286    0.109364    -24.3347           0
10           8     0.82365     0.96394    -0.14029     8.10376           0
11          10     0.82365    0.714286    0.109364    -69.3116           0
12           8     0.82365     0.96394    -0.14029     34.5505           0
13          10     0.82365    0.714286    0.109364    -28.2971           0
14           8     0.82365     0.96394    -0.14029     53.4493           0
15          10     0.82365    0.714286    0.109364     4.46124           1
16           8     0.82365     0.96394    -0.14029     9.27445           0
17          10     0.82365    0.714286    0.109364    -28.1312           0
18           8     0.82365     0.96394    -0.14029     26.0892           0
19          10     0.82365    0.714286    0.109364    -43.7583           0
20           8     0.82365     0.96394    -0.14029     21.6326           0
21          10     0.82365    0.714286    0.109364      3.5721           1
22           8     0.82365     0.96394    -0.14029     37.5224           0
23          10     0.82365    0.714286    0.109364     4.14503           1
24           8     0.82365     0.96394    -0.14029     2.94925           0
25          10     0.82365    0.714286    0.109364    -29.8505           0
26           8     0.82365     0.96394    -0.14029     38.6309           0
27          10     0.82365    0.714286    0.109364    -30.4902           0
28           8     0.82365     0.96394    -0.14029     57.4059           0
29          10     0.82365    0.714286    0.109364    -94.9013           0
30           8     0.82365     0.96394    -0.14029    -1.19015           1
31          10     0.82365    0.714286    0.109364    -35.7439           0
32           8     0.82365     0.96394    -0.14029     2.13394           1
33          10     0.82365    0.714286    0.109364     17.4992           1
34           8     0.82365     0.96394    -0.14029     26.9502           0
35          10     0.82365    0.714286    0.109364    -1.52537           1
36           8     0.82365     0.96394    -0.14029    -5.48004           1
37          10     0.82365    0.714286    0.109364    -46.8604           0
38           8     0.82365     0.96394    -0.14029    0.534454           1
39          10     0.82365    0.714286    0.109364    -32.9356           0
40           8     0.82365     0.96394    -0.14029     12.2466           1
41          10     0.82365    0.714286    0.109364    -29.3386           0
42           8     0.82365     0.96394    -0.14029     7.10961           1
43          10     0.82365    0.714286    0.109364    -31.7425           0
44           8     0.82365     0.96394    -0.14029    0.516365           1
45          10     0.82365    0.714286    0.109364    -22.3255           0
46           8     0.82365     0.96394    -0.14029     25.8009           0
47          10     0.82365    0.714286    0.109364    -36.5705           0
48           8     0.82365     0.96394    -0.14029     44.0116           0
49          10     0.82365    0.714286    0.109364     2.91976           1
50           8     0.82365     0.96394    -0.14029    -4.86542           1
51          10     0.82365    0.714286    0.109364    -68.2266           0
52           8     0.82365     0.96394    -0.14029     41.7239           0
53          10     0.82365    0.714286    0.109364   -0.323244           1
54           8     0.82365     0.96394    -0.14029      32.576           0
55          10     0.82365    0.714286    0.109364    -46.4176           0
56           8     0.82365     0.96394    -0.14029     27.2984           0
57          10     0.82365    0.714286    0.109364     -55.676           0
58           8     0.82365     0.96394    -0.14029     20.8002           0
59          10     0.82365    0.714286    0.109364     22.3956           1
60           8     0.82365     0.96394    -0.14029      9.7697           0
61          10     0.82365    0.714286    0.109364     -4.3176           1
62           8     0.82365     0.96394    -0.14029     39.7238           0
63          10     0.82365    0.714286    0.109364    -75.4224           0
64           8     0.82365     0.96394    -0.14029     41.8251           0
65          10     0.82365    0.714286    0.109364    -24.5134           0
66           8     0.82365     0.96394    -0.14029     23.7598           0
67          10     0.82365    0.714286    0.109364    -3.08404           0
68           8     0.82365     0.96394    -0.14029     13.3663           0
69          10     0.82365    0.714286    0.109364    -41.5809           0
70           8     0.82365     0.96394    -0.14029     4.01769           1
71          10     0.82365    0.714286    0.109364    -8.83315           0
72           8     0.82365     0.96394    -0.14029     27.9578           0
73          10     0.82365    0.714286    0.109364    -10.0456           0
74           8     0.82365     0.96394    -0.14029     23.0819           0
75          10     0.82365    0.714286    0.109364    -42.5331           0
76           8     0.82365     0.96394    -0.14029      1.6866           1
77          10     0.82365    0.714286    0.109364     -46.484           0
78           8     0.82365     0.96394    -0.14029     29.7962           0
79          10     0.82365    0.714286    0.109364    -26.4078           0
80           8     0.82365     0.96394    -0.14029     8.59289           0
81          10     0.82365    0.714286    0.109364    -41.9234           0
82           8     0.82365     0.96394    -0.14029    -13.5893           1
83          10     0.82365    0.714286    0.109364    -51.3774           0
84           8     0.82365     0.96394    -0.14029    0.605778           1
85          10     0.82365    0.714286    0.109364     2.76302           1
86           8     0.82365     0.96394    -0.14029     20.8648           0
87          10     0.82365    0.714286    0.109364     4.20114           1
88           8     0.82365     0.96394    -0.14029     19.9835           0
89          10     0.82365    0.714286    0.109364    -24.6411           0
90           8     0.82365     0.96394    -0.14029   -0.596723           1
91          10     0.82365    0.714286    0.109364    -4.77868           0
92           8     0.82365     0.96394    -0.14029      18.331           0
93          10     0.82365    0.714286    0.109364    -10.5698           0
94           8     0.82365     0.96394    -0.14029     7.63529           0
95          10     0.82365    0.714286    0.109364      -80.74           0
96           8     0.82365     0.96394    -0.14029    -1.43173           1
97          10     0.82365    0.714286    0.109364    -27.6746           0
98           8     0.82365     0.96394    -0.14029     28.0144           0
99          10     0.82365    0.714286    0.109364    -8.62195           0
