#          BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
            1240       -0.669554       -0.596327      0.00112977
            1241       -0.669157       -0.596386      0.00113039
            1242       -0.668941       -0.596445      0.00113099
            1243        -0.66892       -0.596503      0.00113158
            1244       -0.669095       -0.596561      0.00113217
            1245       -0.669454        -0.59662      0.00113277
            1246       -0.669995       -0.596679       0.0011334
            1247       -0.670713       -0.596738      0.00113404
            1248       -0.671585       -0.596798      0.00113472
            1249       -0.672596       -0.596859      0.00113543
            1250       -0.673742        -0.59692      0.00113619
            1251       -0.674992       -0.596983      0.00113699
            1252       -0.676337       -0.597046      0.00113785
            1253       -0.677753        -0.59711      0.00113876
            1254       -0.679217       -0.597176      0.00113973
            1255       -0.680716       -0.597242      0.00114077
            1256       -0.682229        -0.59731      0.00114186
            1257       -0.683737       -0.597379      0.00114302
            1258       -0.685226       -0.597449      0.00114425
            1259       -0.686683        -0.59752      0.00114553
            1260       -0.688095       -0.597591      0.00114688
            1261       -0.689451       -0.597664      0.00114828
            1262        -0.69074       -0.597738      0.00114973
            1263        -0.69196       -0.597813      0.00115124
            1264         -0.6931       -0.597888       0.0011528
            1265       -0.694161       -0.597964      0.00115439
            1266       -0.695139       -0.598041      0.00115603
            1267       -0.696028       -0.598118       0.0011577
            1268       -0.696844       -0.598196       0.0011594
            1269       -0.697566       -0.598274      0.00116113
            1270       -0.698203       -0.598353      0.00116288
            1271       -0.698759       -0.598432      0.00116465
            1272       -0.699241       -0.598511      0.00116642
            1273       -0.699646       -0.598591      0.00116821
            1274       -0.699982        -0.59867         0.00117
            1275       -0.700256        -0.59875      0.00117179
            1276       -0.700468        -0.59883      0.00117358
            1277       -0.700625       -0.598909      0.00117537
            1278       -0.700731       -0.598989      0.00117715
            1279       -0.700797       -0.599069      0.00117891
            1280       -0.700814       -0.599148      0.00118067
            1281       -0.700793       -0.599228      0.00118241
            1282       -0.700739       -0.599307      0.00118414
            1283       -0.700654       -0.599386      0.00118585
            1284       -0.700547       -0.599465      0.00118754
            1285       -0.700416       -0.599543      0.00118921
            1286        -0.70027       -0.599621      0.00119086
            1287        -0.70011       -0.599699      0.00119249
            1288       -0.699941       -0.599777       0.0011941
            1289       -0.699762       -0.599855      0.00119569
            1290       -0.699581       -0.599932      0.00119726
            1291       -0.699396       -0.600009      0.00119881
            1292       -0.699209       -0.600086      0.00120034
            1293       -0.699018       -0.600163      0.00120185
            1294       -0.698835       -0.600239      0.00120334
            1295       -0.698654       -0.600315       0.0012048
            1296       -0.698483       -0.600391      0.00120625
            1297       -0.698318       -0.600466      0.00120768
            1298       -0.698156       -0.600541       0.0012091
            1299       -0.698005       -0.600616      0.00121049
            1300       -0.697867       -0.600691      0.00121187
            1301       -0.697742       -0.600766      0.00121323
            1302       -0.697621        -0.60084      0.00121458
            1303       -0.697515       -0.600914      0.00121591
            1304       -0.697427       -0.600988      0.00121723
            1305       -0.697346       -0.601062      0.00121853
            1306       -0.697281       -0.601136      0.00121982
            1307       -0.697229       -0.601209      0.00122111
            1308       -0.697189       -0.601283      0.00122237
            1309       -0.697162       -0.601356      0.00122363
            1310       -0.697149       -0.601429      0.00122488
            1311       -0.697157       -0.601502      0.00122612
            1312       -0.697171       -0.601575      0.00122735
            1313       -0.697198       -0.601648      0.00122858
            1314       -0.697242       -0.601721       0.0012298
            1315       -0.697299       -0.601793      0.00123101
            1316       -0.697362       -0.601866      0.00123221
            1317       -0.697438       -0.601938      0.00123341
            1318       -0.697522       -0.602011       0.0012346
            1319        -0.69762       -0.602083      0.00123579
            1320        -0.69773       -0.602156      0.00123698
            1321       -0.697853       -0.602228      0.00123816
            1322       -0.697977       -0.602301      0.00123934
            1323       -0.698111       -0.602373      0.00124052
            1324       -0.698251       -0.602446       0.0012417
            1325        -0.69839       -0.602518      0.00124287
            1326        -0.69854        -0.60259      0.00124404
            1327       -0.698697       -0.602663      0.00124521
            1328        -0.69885       -0.602735      0.00124637
            1329       -0.699004       -0.602808      0.00124754
            1330       -0.699161        -0.60288       0.0012487
            1331       -0.699316       -0.602953      0.00124987
            1332       -0.699467       -0.603025      0.00125103
            1333       -0.699615       -0.603098      0.00125218
            1334       -0.699758        -0.60317      0.00125334
            1335       -0.699901       -0.603242      0.00125449
            1336       -0.700037       -0.603315      0.00125565
            1337       -0.700161       -0.603387      0.00125679
            1338       -0.700275        -0.60346      0.00125794
            1339       -0.700377       -0.603532      0.00125908
            1340       -0.700473       -0.603605      0.00126022
            1341       -0.700559       -0.603677      0.00126135
            1342       -0.700634       -0.603749      0.00126248
            1343       -0.700699       -0.603821       0.0012636
            1344       -0.700746       -0.603893      0.00126472
            1345       -0.700782       -0.603965      0.00126583
            1346       -0.700808       -0.604037      0.00126693
            1347       -0.700819       -0.604109      0.00126802
            1348       -0.700817       -0.604181      0.00126911
            1349         -0.7008       -0.604253      0.00127019
            1350       -0.700767       -0.604324      0.00127126
            1351        -0.70072       -0.604395      0.00127232
            1352       -0.700658       -0.604467      0.00127337
            1353       -0.700579       -0.604538      0.00127441
            1354       -0.700491       -0.604609      0.00127543
            1355        -0.70039       -0.604679      0.00127645
            1356       -0.700279        -0.60475      0.00127745
            1357       -0.700155        -0.60482      0.00127845
            1358       -0.700018        -0.60489      0.00127943
            1359       -0.699878        -0.60496      0.00128039
            1360       -0.699725        -0.60503      0.00128134
            1361       -0.699565       -0.605099      0.00128228
            1362       -0.699394       -0.605168      0.00128321
            1363        -0.69922       -0.605237      0.00128412
            1364       -0.699044       -0.605306      0.00128502
            1365       -0.698869       -0.605375      0.00128591
            1366       -0.698696       -0.605443      0.00128678
            1367       -0.698522       -0.605511      0.00128764
            1368       -0.698353       -0.605579      0.00128848
            1369       -0.698192       -0.605647      0.00128932
            1370       -0.698038       -0.605714      0.00129014
            1371       -0.697893       -0.605781      0.00129095
            1372       -0.697764       -0.605848      0.00129175
            1373       -0.697645       -0.605915      0.00129254
            1374       -0.697542       -0.605982      0.00129331
            1375        -0.69746       -0.606048      0.00129408
            1376         -0.6974       -0.606115      0.00129485
            1377       -0.697362       -0.606181       0.0012956
            1378       -0.697348       -0.606247      0.00129635
            1379       -0.697361       -0.606313      0.00129709
            1380       -0.697404       -0.606379      0.00129783
            1381       -0.697478       -0.606445      0.00129856
            1382       -0.697588       -0.606511       0.0012993
            1383       -0.697732       -0.606577      0.00130003
            1384       -0.697912       -0.606643      0.00130077
            1385        -0.69813       -0.606709       0.0013015
            1386       -0.698391       -0.606775      0.00130224
            1387       -0.698685       -0.606842      0.00130299
            1388       -0.699029       -0.606908      0.00130374
            1389       -0.699413       -0.606975       0.0013045
            1390       -0.699838       -0.607041      0.00130528
            1391       -0.700312       -0.607109      0.00130606
            1392       -0.700827       -0.607176      0.00130685
            1393       -0.701384       -0.607243      0.00130766
            1394       -0.701987       -0.607311      0.00130849
            1395       -0.702632        -0.60738      0.00130934
            1396       -0.703325       -0.607449       0.0013102
            1397       -0.704057       -0.607518      0.00131109
            1398       -0.704829       -0.607587        0.001312
            1399       -0.705637       -0.607657      0.00131293
            1400       -0.706483       -0.607728      0.00131389
            1401       -0.707364       -0.607799      0.00131487
            1402        -0.70828       -0.607871      0.00131589
            1403       -0.709225       -0.607943      0.00131693
            1404       -0.710199       -0.608016        0.001318
            1405       -0.711198       -0.608089      0.00131911
            1406       -0.712232       -0.608163      0.00132025
            1407       -0.713276       -0.608238      0.00132142
            1408       -0.714338       -0.608313      0.00132263
            1409       -0.715421       -0.608389      0.00132388
            1410       -0.716511       -0.608466      0.00132516
            1411       -0.717614       -0.608543      0.00132647
            1412       -0.718717       -0.608621      0.00132783
            1413       -0.719827         -0.6087      0.00132922
            1414       -0.720935        -0.60878      0.00133065
            1415       -0.722045        -0.60886      0.00133211
            1416       -0.723143        -0.60894      0.00133361
            1417       -0.724233       -0.609022      0.00133515
            1418       -0.725312       -0.609104      0.00133673
            1419       -0.726375       -0.609186      0.00133834
            1420       -0.727417        -0.60927      0.00133998
            1421       -0.728443       -0.609353      0.00134166
            1422       -0.729446       -0.609438      0.00134337
            1423       -0.730421       -0.609523      0.00134512
            1424       -0.731375       -0.609608      0.00134689
            1425       -0.732292       -0.609695      0.00134869
            1426       -0.733176       -0.609781      0.00135052
            1427       -0.734025       -0.609868      0.00135238
            1428       -0.734839       -0.609956      0.00135426
            1429       -0.735618       -0.610044      0.00135617
            1430       -0.736353       -0.610132      0.00135809
            1431       -0.737042       -0.610221      0.00136004
            1432       -0.737692        -0.61031        0.001362
            1433         -0.7383       -0.610399      0.00136397
            1434       -0.738856       -0.610489      0.00136596
            1435       -0.739365       -0.610578      0.00136796
            1436       -0.739826       -0.610668      0.00136996
            1437        -0.74024       -0.610759      0.00137197
            1438       -0.740603       -0.610849      0.00137399
            1439       -0.740914       -0.610939        0.001376
            1440       -0.741173        -0.61103      0.00137801
            1441        -0.74138        -0.61112      0.00138002
            1442       -0.741533       -0.611211      0.00138203
            1443       -0.741638       -0.611301      0.00138402
            1444       -0.741693       -0.611391      0.00138601
            1445       -0.741696       -0.611481      0.00138798
            1446       -0.741644       -0.611571      0.00138993
            1447       -0.741539       -0.611661      0.00139187
            1448       -0.741381       -0.611751      0.00139379
            1449       -0.741171        -0.61184      0.00139569
            1450       -0.740911       -0.611929      0.00139756
            1451         -0.7406       -0.612018      0.00139941
            1452       -0.740238       -0.612106      0.00140123
            1453       -0.739828       -0.612194      0.00140302
            1454       -0.739373       -0.612282      0.00140478
            1455       -0.738874       -0.612369       0.0014065
            1456       -0.738328       -0.612455      0.00140819
            1457        -0.73774       -0.612541      0.00140985
            1458       -0.737107       -0.612627      0.00141147
            1459       -0.736437       -0.612711      0.00141305
            1460       -0.735726       -0.612796      0.00141459
            1461       -0.734982       -0.612879       0.0014161
            1462       -0.734201       -0.612962      0.00141756
            1463       -0.733393       -0.613045      0.00141898
            1464       -0.732551       -0.613126      0.00142035
            1465       -0.731678       -0.613207      0.00142169
            1466       -0.730785       -0.613287      0.00142298
            1467        -0.72988       -0.613367      0.00142422
            1468       -0.728948       -0.613446      0.00142543
            1469       -0.728004       -0.613524      0.00142659
            1470       -0.727049       -0.613601      0.00142771
            1471       -0.726069       -0.613677      0.00142878
            1472       -0.725095       -0.613753      0.00142982
            1473       -0.724115       -0.613828      0.00143081
            1474       -0.723133       -0.613902      0.00143176
            1475       -0.722161       -0.613975      0.00143267
            1476        -0.72119       -0.614048      0.00143354
            1477       -0.720229        -0.61412      0.00143437
            1478       -0.719281       -0.614191      0.00143516
            1479       -0.718349       -0.614261      0.00143592
            1480       -0.717441       -0.614331      0.00143664
            1481       -0.716551         -0.6144      0.00143732
            1482       -0.715691       -0.614469      0.00143798
            1483       -0.714858       -0.614536       0.0014386
            1484       -0.714051       -0.614603      0.00143919
            1485       -0.713282        -0.61467      0.00143976
            1486       -0.712551       -0.614736       0.0014403
            1487       -0.711857       -0.614801      0.00144081
            1488       -0.711202       -0.614866      0.00144129
            1489       -0.710588        -0.61493      0.00144176
            1490        -0.71002       -0.614994       0.0014422
            1491       -0.709497       -0.615057      0.00144263
            1492       -0.709021        -0.61512      0.00144304
            1493       -0.708591       -0.615183      0.00144343
            1494       -0.708213       -0.615245       0.0014438
            1495       -0.707879       -0.615307      0.00144417
            1496       -0.707598       -0.615369      0.00144452
            1497       -0.707367        -0.61543      0.00144486
            1498       -0.707179       -0.615491      0.00144519
            1499        -0.70704       -0.615552      0.00144552
            1500       -0.706941       -0.615613      0.00144584
            1501       -0.706889       -0.615674      0.00144615
            1502       -0.706881       -0.615735      0.00144646
            1503       -0.706911       -0.615796      0.00144677
            1504       -0.706982       -0.615856      0.00144708
            1505       -0.707083       -0.615917      0.00144739
            1506       -0.707221       -0.615977       0.0014477
            1507       -0.707391       -0.616038      0.00144801
            1508       -0.707581       -0.616099      0.00144832
            1509       -0.707797        -0.61616      0.00144863
            1510       -0.708037        -0.61622      0.00144895
            1511       -0.708286       -0.616281      0.00144927
            1512       -0.708545       -0.616342       0.0014496
            1513       -0.708813       -0.616404      0.00144993
            1514       -0.709088       -0.616465      0.00145026
            1515       -0.709368       -0.616526       0.0014506
            1516       -0.709642       -0.616587      0.00145094
            1517       -0.709909       -0.616649      0.00145129
            1518       -0.710162       -0.616711      0.00145164
            1519       -0.710404       -0.616772        0.001452
            1520       -0.710622       -0.616834      0.00145235
            1521       -0.710817       -0.616896      0.00145271
            1522       -0.710987       -0.616958      0.00145307
            1523       -0.711115       -0.617019      0.00145343
            1524       -0.711219       -0.617081      0.00145379
            1525       -0.711273       -0.617143      0.00145415
            1526       -0.711284       -0.617205      0.00145451
            1527       -0.711251       -0.617266      0.00145486
            1528       -0.711167       -0.617328       0.0014552
            1529       -0.711025       -0.617389      0.00145554
            1530       -0.710823        -0.61745      0.00145587
            1531       -0.710563       -0.617511      0.00145619
            1532       -0.710241       -0.617571      0.00145649
            1533       -0.709846       -0.617632      0.00145679
            1534       -0.709383       -0.617691      0.00145707
            1535       -0.708843       -0.617751      0.00145733
            1536        -0.70823        -0.61781      0.00145757
            1537       -0.707538       -0.617868      0.00145779
            1538       -0.706765       -0.617926      0.00145798
            1539       -0.705912       -0.617983      0.00145816
            1540       -0.704976        -0.61804       0.0014583
            1541       -0.703949       -0.618095      0.00145842
            1542       -0.702835        -0.61815      0.00145851
            1543       -0.701637       -0.618204      0.00145857
            1544       -0.700352       -0.618258       0.0014586
            1545       -0.698983        -0.61831      0.00145859
            1546       -0.697527       -0.618361      0.00145854
            1547       -0.695981       -0.618411      0.00145846
            1548       -0.694354        -0.61846      0.00145835
            1549       -0.692648       -0.618508      0.00145819
            1550        -0.69086       -0.618555        0.001458
            1551       -0.688998         -0.6186      0.00145776
            1552       -0.687068       -0.618644      0.00145749
            1553       -0.685068       -0.618687      0.00145718
            1554       -0.683011       -0.618729      0.00145683
            1555       -0.680902       -0.618769      0.00145644
            1556       -0.678741       -0.618807      0.00145602
            1557       -0.676541       -0.618844      0.00145555
            1558        -0.67431        -0.61888      0.00145506
            1559       -0.672056       -0.618914      0.00145452
            1560       -0.669796       -0.618947      0.00145396
            1561       -0.667535       -0.618978      0.00145336
            1562       -0.665287       -0.619007      0.00145273
            1563       -0.663059       -0.619036      0.00145207
            1564       -0.660873       -0.619062      0.00145139
            1565       -0.658733       -0.619088      0.00145068
            1566       -0.656659       -0.619112      0.00144996
            1567       -0.654659       -0.619134      0.00144921
            1568       -0.652751       -0.619156      0.00144844
            1569       -0.650946       -0.619176      0.00144766
            1570       -0.649262       -0.619195      0.00144687
            1571       -0.647712       -0.619213      0.00144606
            1572       -0.646295       -0.619231      0.00144524
            1573       -0.645037       -0.619247      0.00144442
            1574       -0.643939       -0.619263      0.00144358
            1575       -0.643011       -0.619278      0.00144275
            1576       -0.642263       -0.619292       0.0014419
            1577       -0.641693       -0.619306      0.00144106
            1578       -0.641312        -0.61932      0.00144021
            1579       -0.641118       -0.619334      0.00143937
            1580       -0.641113       -0.619348      0.00143852
            1581       -0.641291       -0.619362      0.00143768
            1582       -0.641653       -0.619376      0.00143684
            1583       -0.642188        -0.61939      0.00143601
            1584       -0.642895       -0.619405      0.00143518
            1585       -0.643762       -0.619421      0.00143435
            1586       -0.644786       -0.619437      0.00143354
            1587       -0.645946       -0.619453      0.00143273
            1588       -0.647234       -0.619471      0.00143194
            1589       -0.648634       -0.619489      0.00143115
            1590        -0.65014       -0.619508      0.00143038
            1591        -0.65173       -0.619529      0.00142963
            1592       -0.653392        -0.61955      0.00142889
            1593       -0.655119       -0.619572      0.00142816
            1594       -0.656883       -0.619596      0.00142746
            1595       -0.658677        -0.61962      0.00142677
            1596       -0.660488       -0.619646      0.00142611
            1597       -0.662307       -0.619673      0.00142547
            1598       -0.664121         -0.6197      0.00142485
            1599       -0.665913       -0.619729      0.00142425
            1600       -0.667665       -0.619759      0.00142367
            1601       -0.669384        -0.61979      0.00142312
            1602       -0.671052       -0.619822      0.00142259
            1603       -0.672661       -0.619855      0.00142209
            1604        -0.67421       -0.619889      0.00142161
            1605       -0.675687       -0.619924      0.00142114
            1606       -0.677089       -0.619959      0.00142071
            1607        -0.67841       -0.619996      0.00142029
            1608       -0.679648       -0.620033      0.00141989
            1609       -0.680799       -0.620071      0.00141951
            1610       -0.681863       -0.620109      0.00141914
            1611       -0.682836       -0.620148       0.0014188
            1612       -0.683718       -0.620187      0.00141847
            1613       -0.684508       -0.620227      0.00141815
            1614         -0.6852       -0.620268      0.00141784
            1615       -0.685808       -0.620308      0.00141754
            1616       -0.686325       -0.620349      0.00141725
            1617       -0.686749        -0.62039      0.00141697
            1618       -0.687093       -0.620431       0.0014167
            1619        -0.68735       -0.620473      0.00141642
            1620       -0.687532       -0.620514      0.00141615
            1621        -0.68764       -0.620555      0.00141589
            1622       -0.687676       -0.620597      0.00141562
            1623       -0.687639       -0.620638      0.00141535
            1624       -0.687545       -0.620679      0.00141508
            1625       -0.687384        -0.62072       0.0014148
            1626       -0.687171       -0.620761      0.00141452
            1627       -0.686909       -0.620802      0.00141423
            1628       -0.686598       -0.620842      0.00141394
            1629       -0.686251       -0.620882      0.00141365
            1630       -0.685868       -0.620922      0.00141334
            1631       -0.685451       -0.620962      0.00141303
            1632        -0.68501       -0.621001      0.00141271
            1633       -0.684547        -0.62104      0.00141238
            1634        -0.68407       -0.621079      0.00141204
            1635       -0.683587       -0.621117      0.00141169
            1636       -0.683092       -0.621155      0.00141134
            1637       -0.682597       -0.621192      0.00141098
            1638       -0.682104       -0.621229       0.0014106
            1639       -0.681614       -0.621266      0.00141022
            1640       -0.681132       -0.621303      0.00140984
            1641       -0.680665       -0.621339      0.00140944
            1642       -0.680207       -0.621375      0.00140904
            1643       -0.679768        -0.62141      0.00140863
            1644       -0.679351       -0.621446      0.00140821
            1645       -0.678952       -0.621481      0.00140779
            1646       -0.678575       -0.621515      0.00140736
            1647       -0.678224        -0.62155      0.00140693
            1648       -0.677897       -0.621584      0.00140649
            1649       -0.677593       -0.621618      0.00140605
            1650        -0.67731       -0.621652       0.0014056
            1651       -0.677053       -0.621685      0.00140515
            1652       -0.676821       -0.621718       0.0014047
            1653       -0.676608       -0.621752      0.00140424
            1654       -0.676422       -0.621785      0.00140378
            1655       -0.676261       -0.621818      0.00140332
            1656       -0.676117        -0.62185      0.00140285
            1657       -0.676001       -0.621883      0.00140239
            1658       -0.675902       -0.621916      0.00140192
            1659       -0.675821       -0.621948      0.00140145
            1660       -0.675756       -0.621981      0.00140098
            1661       -0.675707       -0.622013      0.00140051
            1662       -0.675674       -0.622045      0.00140004
            1663       -0.675654       -0.622077      0.00139957
            1664       -0.675649        -0.62211       0.0013991
            1665       -0.675657       -0.622142      0.00139863
            1666        -0.67568       -0.622174      0.00139816
            1667       -0.675712       -0.622206      0.00139769
            1668       -0.675752       -0.622238      0.00139722
            1669       -0.675806        -0.62227      0.00139675
            1670       -0.675866       -0.622302      0.00139628
            1671       -0.675936       -0.622334      0.00139582
            1672       -0.676013       -0.622367      0.00139535
            1673         -0.6761       -0.622399      0.00139489
            1674       -0.676196       -0.622431      0.00139442
            1675       -0.676295       -0.622463      0.00139396
            1676       -0.676402       -0.622495       0.0013935
            1677       -0.676516       -0.622527      0.00139304
            1678       -0.676639        -0.62256      0.00139258
            1679       -0.676766       -0.622592      0.00139213
            1680       -0.676895       -0.622624      0.00139168
            1681        -0.67703       -0.622657      0.00139122
            1682       -0.677167       -0.622689      0.00139077
            1683       -0.677307       -0.622721      0.00139033
            1684        -0.67745       -0.622754      0.00138988
            1685       -0.677594       -0.622787      0.00138944
            1686       -0.677743       -0.622819        0.001389
            1687       -0.677891       -0.622852      0.00138856
            1688       -0.678039       -0.622884      0.00138812
            1689       -0.678187       -0.622917      0.00138768
            1690       -0.678337        -0.62295      0.00138725
            1691       -0.678486       -0.622983      0.00138682
            1692       -0.678635       -0.623016      0.00138639
            1693       -0.678771       -0.623049      0.00138596
            1694       -0.678905       -0.623082      0.00138553
            1695       -0.679038       -0.623115      0.00138511
            1696       -0.679177       -0.623148      0.00138469
            1697       -0.679304       -0.623181      0.00138427
            1698       -0.679425       -0.623214      0.00138385
            1699       -0.679541       -0.623247      0.00138343
            1700       -0.679652        -0.62328      0.00138301
            1701       -0.679756       -0.623313       0.0013826
            1702       -0.679853       -0.623347      0.00138219
            1703       -0.679942        -0.62338      0.00138177
            1704       -0.680022       -0.623413      0.00138136
            1705       -0.680091       -0.623446      0.00138095
            1706       -0.680152        -0.62348      0.00138054
            1707       -0.680208       -0.623513      0.00138013
            1708       -0.680252       -0.623546      0.00137973
            1709       -0.680278       -0.623579      0.00137932
            1710       -0.680292       -0.623612      0.00137891
            1711       -0.680298       -0.623646       0.0013785
            1712       -0.680294       -0.623679      0.00137809
            1713       -0.680276       -0.623712      0.00137768
            1714       -0.680245       -0.623745      0.00137728
            1715       -0.680205       -0.623778      0.00137687
            1716       -0.680149        -0.62381      0.00137646
            1717       -0.680079       -0.623843      0.00137604
            1718       -0.679998       -0.623876      0.00137563
            1719       -0.679904       -0.623908      0.00137522
            1720       -0.679798       -0.623941       0.0013748
            1721       -0.679677       -0.623973      0.00137438
            1722        -0.67955       -0.624006      0.00137396
            1723       -0.679407       -0.624038      0.00137354
            1724       -0.679251        -0.62407      0.00137312
            1725       -0.679086       -0.624102      0.00137269
            1726       -0.678913       -0.624133      0.00137227
            1727       -0.678726       -0.624165      0.00137184
            1728       -0.678521       -0.624197       0.0013714
            1729       -0.678311       -0.624228      0.00137097
            1730       -0.678094       -0.624259      0.00137053
            1731       -0.677866        -0.62429      0.00137009
            1732        -0.67763       -0.624321      0.00136964
            1733       -0.677389       -0.624351      0.00136919
            1734       -0.677141       -0.624382      0.00136874
            1735       -0.676882       -0.624412      0.00136829
            1736        -0.67662       -0.624442      0.00136783
            1737       -0.676352       -0.624472      0.00136737
            1738       -0.676082       -0.624502       0.0013669
            1739       -0.675809       -0.624531      0.00136644
            1740       -0.675532       -0.624561      0.00136597
            1741       -0.675256        -0.62459      0.00136549
            1742        -0.67498       -0.624619      0.00136501
            1743       -0.674705       -0.624647      0.00136453
            1744       -0.674433       -0.624676      0.00136405
            1745       -0.674163       -0.624704      0.00136356
            1746       -0.673894       -0.624732      0.00136307
            1747       -0.673631        -0.62476      0.00136258
            1748        -0.67337       -0.624788      0.00136208
            1749       -0.673114       -0.624816      0.00136158
            1750       -0.672866       -0.624843      0.00136108
            1751       -0.672626       -0.624871      0.00136058
            1752       -0.672391       -0.624898      0.00136007
            1753       -0.672161       -0.624925      0.00135956
            1754       -0.671943       -0.624951      0.00135905
            1755       -0.671729       -0.624978      0.00135854
            1756       -0.671525       -0.625005      0.00135803
            1757        -0.67133       -0.625031      0.00135751
            1758       -0.671146       -0.625057      0.00135699
            1759       -0.670969       -0.625083      0.00135647
            1760       -0.670801       -0.625109      0.00135595
            1761        -0.67064       -0.625135      0.00135542
            1762       -0.670486       -0.625161       0.0013549
            1763       -0.670343       -0.625187      0.00135437
            1764       -0.670208       -0.625212      0.00135385
            1765       -0.670088       -0.625237      0.00135332
            1766       -0.669966       -0.625263      0.00135279
            1767       -0.669854       -0.625288      0.00135226
            1768       -0.669753       -0.625313      0.00135173
            1769        -0.66966       -0.625338       0.0013512
            1770       -0.669571       -0.625363      0.00135066
            1771        -0.66949       -0.625388      0.00135013
            1772       -0.669416       -0.625413       0.0013496
            1773       -0.669347       -0.625438      0.00134906
            1774       -0.669283       -0.625463      0.00134853
            1775       -0.669221       -0.625487      0.00134799
            1776       -0.669165       -0.625512      0.00134746
            1777       -0.669112       -0.625536      0.00134692
            1778       -0.669058       -0.625561      0.00134639
            1779       -0.669006       -0.625585      0.00134585
            1780       -0.668958        -0.62561      0.00134532
            1781       -0.668909       -0.625634      0.00134478
            1782       -0.668855       -0.625658      0.00134425
            1783       -0.668809       -0.625682      0.00134371
            1784       -0.668761       -0.625706      0.00134317
            1785       -0.668708       -0.625731      0.00134264
            1786       -0.668645       -0.625755       0.0013421
            1787       -0.668585       -0.625779      0.00134156
            1788       -0.668524       -0.625802      0.00134103
            1789       -0.668452       -0.625826      0.00134049
            1790       -0.668376        -0.62585      0.00133995
            1791       -0.668292       -0.625874      0.00133941
            1792       -0.668197       -0.625897      0.00133887
            1793       -0.668095       -0.625921      0.00133833
            1794       -0.667993       -0.625944      0.00133779
            1795        -0.66788       -0.625968      0.00133725
            1796       -0.667765       -0.625991      0.00133671
            1797       -0.667641       -0.626014      0.00133617
            1798        -0.66751       -0.626037      0.00133562
            1799       -0.667371        -0.62606      0.00133508
            1800       -0.667223       -0.626083      0.00133453
            1801       -0.667074       -0.626106      0.00133399
            1802       -0.666925       -0.626129      0.00133344
            1803        -0.66677       -0.626151      0.00133289
            1804       -0.666624       -0.626173      0.00133234
            1805       -0.666477       -0.626196      0.00133179
            1806       -0.666323       -0.626218      0.00133124
            1807       -0.666176        -0.62624      0.00133068
            1808       -0.666035       -0.626262      0.00133013
            1809       -0.665904       -0.626284      0.00132957
            1810       -0.665782       -0.626306      0.00132902
            1811       -0.665671       -0.626328      0.00132846
            1812       -0.665574       -0.626349      0.00132791
            1813       -0.665494       -0.626371      0.00132735
            1814       -0.665433       -0.626392      0.00132679
            1815       -0.665393       -0.626414      0.00132623
            1816       -0.665377       -0.626435      0.00132568
            1817        -0.66539       -0.626457      0.00132512
            1818       -0.665435       -0.626478      0.00132457
            1819       -0.665506         -0.6265      0.00132401
            1820       -0.665617       -0.626521      0.00132346
            1821        -0.66576       -0.626543      0.00132291
            1822        -0.66594       -0.626564      0.00132236
            1823       -0.666159       -0.626586      0.00132181
            1824       -0.666418       -0.626608      0.00132127
            1825       -0.666717        -0.62663      0.00132072
            1826       -0.667057       -0.626652      0.00132019
            1827       -0.667438       -0.626674      0.00131965
            1828        -0.66786       -0.626697      0.00131912
            1829       -0.668323        -0.62672       0.0013186
            1830       -0.668825       -0.626743      0.00131808
            1831       -0.669365       -0.626766      0.00131756
            1832       -0.669944        -0.62679      0.00131706
            1833       -0.670556       -0.626813      0.00131655
            1834       -0.671203       -0.626838      0.00131606
            1835        -0.67188       -0.626862      0.00131557
            1836        -0.67258       -0.626887      0.00131509
            1837       -0.673307       -0.626912      0.00131462
            1838       -0.674056       -0.626938      0.00131415
            1839       -0.674823       -0.626964      0.00131369
            1840       -0.675608        -0.62699      0.00131325
            1841       -0.676403       -0.627017      0.00131281
            1842       -0.677205       -0.627045      0.00131238
            1843       -0.678014       -0.627072      0.00131196
            1844       -0.678828         -0.6271      0.00131155
            1845       -0.679637       -0.627129      0.00131114
            1846       -0.680443       -0.627158      0.00131075
            1847       -0.681242       -0.627187      0.00131037
            1848       -0.682026       -0.627217         0.00131
            1849       -0.682796       -0.627247      0.00130963
            1850       -0.683554       -0.627277      0.00130928
            1851       -0.684293       -0.627308      0.00130893
            1852       -0.685009       -0.627339       0.0013086
            1853       -0.685704       -0.627371      0.00130827
            1854       -0.686377       -0.627402      0.00130795
            1855       -0.687024       -0.627434      0.00130764
            1856       -0.687641       -0.627467      0.00130734
            1857       -0.688237         -0.6275      0.00130704
            1858       -0.688801       -0.627533      0.00130676
            1859       -0.689337       -0.627566      0.00130648
            1860       -0.689841       -0.627599       0.0013062
            1861        -0.69032       -0.627633      0.00130594
            1862       -0.690763       -0.627667      0.00130567
            1863        -0.69118       -0.627701      0.00130542
            1864       -0.691571       -0.627735      0.00130517
            1865       -0.691935        -0.62777      0.00130492
            1866       -0.692272       -0.627804      0.00130468
            1867       -0.692577       -0.627839      0.00130444
            1868       -0.692856       -0.627874      0.00130421
            1869       -0.693116       -0.627909      0.00130398
            1870       -0.693344       -0.627944      0.00130375
            1871       -0.693552       -0.627979      0.00130353
            1872       -0.693739       -0.628014       0.0013033
            1873       -0.693907       -0.628049      0.00130308
            1874       -0.694055       -0.628084      0.00130286
