#          BLOCK:      ACTUAL_TE:         TE_AVE:          ERROR:
             829         1.59586         1.59686     3.00566e-05
             830         1.59581         1.59686     3.00471e-05
             831         1.59578         1.59686     3.00394e-05
             832         1.59574         1.59686     3.00335e-05
             833         1.59572         1.59686     3.00285e-05
             834          1.5957         1.59686     3.00246e-05
             835         1.59569         1.59686     3.00212e-05
             836         1.59569         1.59686     3.00179e-05
             837         1.59569         1.59685     3.00144e-05
             838          1.5957         1.59685     3.00103e-05
             839         1.59572         1.59685     3.00051e-05
             840         1.59574         1.59685     2.99988e-05
             841         1.59576         1.59685     2.99912e-05
             842         1.59579         1.59685      2.9982e-05
             843         1.59581         1.59685     2.99715e-05
             844         1.59585         1.59685     2.99592e-05
             845         1.59589         1.59684     2.99452e-05
             846         1.59592         1.59684     2.99295e-05
             847         1.59596         1.59684     2.99123e-05
             848           1.596         1.59684     2.98936e-05
             849         1.59604         1.59684     2.98733e-05
             850         1.59608         1.59684     2.98514e-05
             851         1.59612         1.59684     2.98283e-05
             852         1.59616         1.59684      2.9804e-05
             853         1.59619         1.59684     2.97786e-05
             854         1.59624         1.59684      2.9752e-05
             855         1.59627         1.59684     2.97245e-05
             856         1.59631         1.59683     2.96962e-05
             857         1.59634         1.59683     2.96671e-05
             858         1.59638         1.59683     2.96373e-05
             859         1.59642         1.59683     2.96067e-05
             860         1.59645         1.59683     2.95756e-05
             861         1.59649         1.59683      2.9544e-05
             862         1.59652         1.59683     2.95119e-05
             863         1.59655         1.59683     2.94796e-05
             864         1.59658         1.59683     2.94469e-05
             865          1.5966         1.59683      2.9414e-05
             866         1.59663         1.59683      2.9381e-05
             867         1.59666         1.59683     2.93477e-05
             868         1.59668         1.59683     2.93144e-05
             869          1.5967         1.59683      2.9281e-05
             870         1.59673         1.59683     2.92476e-05
             871         1.59675         1.59683     2.92142e-05
             872         1.59677         1.59683     2.91808e-05
             873         1.59679         1.59683     2.91474e-05
             874         1.59681         1.59683     2.91141e-05
             875         1.59683         1.59683     2.90808e-05
             876         1.59684         1.59683     2.90476e-05
             877         1.59686         1.59683     2.90145e-05
             878         1.59688         1.59683     2.89815e-05
             879         1.59689         1.59683     2.89486e-05
             880          1.5969         1.59683     2.89158e-05
             881         1.59692         1.59683     2.88832e-05
             882         1.59693         1.59683     2.88507e-05
             883         1.59695         1.59683     2.88183e-05
             884         1.59696         1.59683     2.87861e-05
             885         1.59697         1.59683      2.8754e-05
             886         1.59697         1.59683      2.8722e-05
             887         1.59698         1.59683       2.869e-05
             888         1.59699         1.59683     2.86583e-05
             889         1.59699         1.59683     2.86266e-05
             890           1.597         1.59683      2.8595e-05
             891           1.597         1.59683     2.85636e-05
             892         1.59701         1.59683     2.85322e-05
             893         1.59701         1.59683      2.8501e-05
             894         1.59701         1.59683     2.84698e-05
             895         1.59702         1.59683     2.84388e-05
             896         1.59702         1.59683     2.84078e-05
             897         1.59702         1.59683     2.83768e-05
             898         1.59701         1.59683      2.8346e-05
             899         1.59701         1.59683     2.83151e-05
             900         1.59702         1.59683     2.82844e-05
             901         1.59702         1.59683     2.82538e-05
             902         1.59702         1.59683     2.82232e-05
             903         1.59701         1.59683     2.81926e-05
             904           1.597         1.59683      2.8162e-05
             905         1.59699         1.59683     2.81314e-05
             906         1.59699         1.59683     2.81009e-05
             907         1.59698         1.59683     2.80703e-05
             908         1.59697         1.59684     2.80398e-05
             909         1.59696         1.59684     2.80093e-05
             910         1.59696         1.59684     2.79789e-05
             911         1.59695         1.59684     2.79484e-05
             912         1.59693         1.59684      2.7918e-05
             913         1.59692         1.59684     2.78876e-05
             914         1.59691         1.59684     2.78572e-05
             915          1.5969         1.59684     2.78268e-05
             916         1.59688         1.59684     2.77965e-05
             917         1.59687         1.59684     2.77662e-05
             918         1.59686         1.59684     2.77359e-05
             919         1.59685         1.59684     2.77058e-05
             920         1.59683         1.59684     2.76757e-05
             921         1.59682         1.59684     2.76456e-05
             922         1.59681         1.59684     2.76156e-05
             923          1.5968         1.59684     2.75858e-05
             924         1.59678         1.59684      2.7556e-05
             925         1.59676         1.59684     2.75263e-05
             926         1.59675         1.59684     2.74967e-05
             927         1.59674         1.59684     2.74673e-05
             928         1.59672         1.59684     2.74379e-05
             929         1.59671         1.59684     2.74088e-05
             930          1.5967         1.59684     2.73797e-05
             931         1.59669         1.59683     2.73507e-05
             932         1.59667         1.59683     2.73219e-05
             933         1.59666         1.59683     2.72933e-05
             934         1.59665         1.59683     2.72648e-05
             935         1.59663         1.59683     2.72365e-05
             936         1.59662         1.59683     2.72083e-05
             937         1.59661         1.59683     2.71803e-05
             938          1.5966         1.59683     2.71524e-05
             939          1.5966         1.59683     2.71247e-05
             940         1.59659         1.59683     2.70971e-05
             941         1.59658         1.59683     2.70696e-05
             942         1.59657         1.59683     2.70423e-05
             943         1.59657         1.59683     2.70151e-05
             944         1.59656         1.59683      2.6988e-05
             945         1.59655         1.59683     2.69611e-05
             946         1.59655         1.59683     2.69342e-05
             947         1.59654         1.59683     2.69075e-05
             948         1.59653         1.59683     2.68809e-05
             949         1.59653         1.59683     2.68544e-05
             950         1.59653         1.59683      2.6828e-05
             951         1.59653         1.59683     2.68017e-05
             952         1.59652         1.59683     2.67755e-05
             953         1.59652         1.59683     2.67494e-05
             954         1.59652         1.59683     2.67234e-05
             955         1.59651         1.59683     2.66975e-05
             956         1.59651         1.59683     2.66716e-05
             957         1.59652         1.59683     2.66457e-05
             958         1.59653         1.59683     2.66197e-05
             959         1.59653         1.59683     2.65938e-05
             960         1.59653         1.59683     2.65679e-05
             961         1.59654         1.59683      2.6542e-05
             962         1.59654         1.59683     2.65161e-05
             963         1.59654         1.59683     2.64902e-05
             964         1.59655         1.59683     2.64643e-05
             965         1.59655         1.59683     2.64384e-05
             966         1.59656         1.59682     2.64124e-05
             967         1.59657         1.59682     2.63864e-05
             968         1.59658         1.59682     2.63604e-05
             969         1.59658         1.59682     2.63344e-05
             970         1.59659         1.59682     2.63084e-05
             971          1.5966         1.59682     2.62823e-05
             972          1.5966         1.59682     2.62563e-05
             973         1.59661         1.59682     2.62302e-05
             974         1.59662         1.59682     2.62041e-05
             975         1.59663         1.59682      2.6178e-05
             976         1.59664         1.59682     2.61518e-05
             977         1.59665         1.59682     2.61257e-05
             978         1.59665         1.59682     2.60995e-05
             979         1.59666         1.59682     2.60734e-05
             980         1.59667         1.59682     2.60472e-05
             981         1.59668         1.59682     2.60211e-05
             982         1.59669         1.59682     2.59949e-05
             983          1.5967         1.59682     2.59687e-05
             984         1.59671         1.59682     2.59426e-05
             985         1.59672         1.59682     2.59164e-05
             986         1.59673         1.59682     2.58903e-05
             987         1.59674         1.59682     2.58642e-05
             988         1.59674         1.59682     2.58382e-05
             989         1.59675         1.59682     2.58121e-05
             990         1.59677         1.59682     2.57861e-05
             991         1.59677         1.59682     2.57602e-05
             992         1.59678         1.59682     2.57342e-05
             993         1.59678         1.59682     2.57083e-05
             994          1.5968         1.59682     2.56825e-05
             995          1.5968         1.59682     2.56567e-05
             996         1.59681         1.59682     2.56309e-05
             997         1.59681         1.59682     2.56052e-05
             998         1.59682         1.59682     2.55796e-05
             999         1.59682         1.59682      2.5554e-05
            1000         1.59683         1.59682     2.55284e-05
            1001         1.59683         1.59682     2.55029e-05
            1002         1.59683         1.59682     2.54775e-05
            1003         1.59684         1.59682     2.54521e-05
            1004         1.59684         1.59682     2.54267e-05
            1005         1.59684         1.59682     2.54014e-05
            1006         1.59684         1.59682     2.53762e-05
            1007         1.59684         1.59682      2.5351e-05
            1008         1.59683         1.59682     2.53258e-05
            1009         1.59684         1.59682     2.53007e-05
            1010         1.59683         1.59682     2.52757e-05
            1011         1.59683         1.59682     2.52507e-05
            1012         1.59682         1.59682     2.52257e-05
            1013         1.59681         1.59682     2.52008e-05
            1014         1.59681         1.59682      2.5176e-05
            1015          1.5968         1.59682     2.51512e-05
            1016         1.59679         1.59682     2.51265e-05
            1017         1.59678         1.59682     2.51018e-05
            1018         1.59676         1.59682     2.50772e-05
            1019         1.59675         1.59682     2.50527e-05
            1020         1.59674         1.59682     2.50283e-05
            1021         1.59672         1.59682      2.5004e-05
            1022          1.5967         1.59682     2.49798e-05
            1023         1.59668         1.59682     2.49557e-05
            1024         1.59667         1.59682     2.49318e-05
            1025         1.59665         1.59682     2.49081e-05
            1026         1.59663         1.59682     2.48845e-05
            1027         1.59661         1.59682     2.48611e-05
            1028         1.59659         1.59682     2.48379e-05
            1029         1.59657         1.59682      2.4815e-05
            1030         1.59655         1.59682     2.47922e-05
            1031         1.59653         1.59682     2.47698e-05
            1032         1.59651         1.59682     2.47476e-05
            1033         1.59649         1.59682     2.47257e-05
            1034         1.59647         1.59682     2.47042e-05
            1035         1.59645         1.59682     2.46829e-05
            1036         1.59642         1.59682      2.4662e-05
            1037          1.5964         1.59682     2.46415e-05
            1038         1.59638         1.59682     2.46214e-05
            1039         1.59636         1.59682     2.46015e-05
            1040         1.59634         1.59682     2.45822e-05
            1041         1.59632         1.59681     2.45633e-05
            1042          1.5963         1.59681     2.45447e-05
            1043         1.59628         1.59681     2.45266e-05
            1044         1.59626         1.59681     2.45088e-05
            1045         1.59624         1.59681     2.44914e-05
            1046         1.59622         1.59681     2.44745e-05
            1047         1.59621         1.59681     2.44579e-05
            1048         1.59619         1.59681     2.44418e-05
            1049         1.59617         1.59681     2.44261e-05
            1050         1.59615         1.59681      2.4411e-05
            1051         1.59613         1.59681     2.43962e-05
            1052         1.59612         1.59681     2.43817e-05
            1053         1.59611         1.59681     2.43676e-05
            1054          1.5961         1.59681     2.43538e-05
            1055         1.59608         1.59681     2.43405e-05
            1056         1.59606         1.59681     2.43276e-05
            1057         1.59605          1.5968     2.43151e-05
            1058         1.59604          1.5968      2.4303e-05
            1059         1.59602          1.5968     2.42913e-05
            1060         1.59601          1.5968       2.428e-05
            1061           1.596          1.5968      2.4269e-05
            1062         1.59598          1.5968     2.42586e-05
            1063         1.59597          1.5968     2.42484e-05
            1064         1.59595          1.5968     2.42387e-05
            1065         1.59594          1.5968     2.42293e-05
            1066         1.59593          1.5968     2.42204e-05
            1067         1.59592          1.5968     2.42118e-05
            1068          1.5959          1.5968     2.42035e-05
            1069         1.59589          1.5968     2.41957e-05
            1070         1.59588         1.59679     2.41882e-05
            1071         1.59586         1.59679     2.41812e-05
            1072         1.59585         1.59679     2.41745e-05
            1073         1.59584         1.59679     2.41682e-05
            1074         1.59583         1.59679     2.41624e-05
            1075         1.59582         1.59679      2.4157e-05
            1076          1.5958         1.59679     2.41519e-05
            1077         1.59579         1.59679     2.41472e-05
            1078         1.59578         1.59679     2.41429e-05
            1079         1.59577         1.59679      2.4139e-05
            1080         1.59575         1.59679     2.41356e-05
            1081         1.59574         1.59678     2.41325e-05
            1082         1.59573         1.59678     2.41298e-05
            1083         1.59572         1.59678     2.41273e-05
            1084         1.59571         1.59678     2.41253e-05
            1085          1.5957         1.59678     2.41235e-05
            1086         1.59569         1.59678     2.41221e-05
            1087         1.59568         1.59678      2.4121e-05
            1088         1.59568         1.59678     2.41201e-05
            1089         1.59567         1.59678     2.41194e-05
            1090         1.59567         1.59678     2.41188e-05
            1091         1.59566         1.59677     2.41182e-05
            1092         1.59566         1.59677     2.41178e-05
            1093         1.59566         1.59677     2.41173e-05
            1094         1.59566         1.59677     2.41167e-05
            1095         1.59566         1.59677      2.4116e-05
            1096         1.59566         1.59677     2.41152e-05
            1097         1.59566         1.59677     2.41142e-05
            1098         1.59567         1.59677      2.4113e-05
            1099         1.59567         1.59677     2.41118e-05
            1100         1.59567         1.59677     2.41103e-05
            1101         1.59568         1.59676     2.41085e-05
            1102         1.59569         1.59676     2.41064e-05
            1103          1.5957         1.59676     2.41038e-05
            1104         1.59571         1.59676      2.4101e-05
            1105         1.59572         1.59676     2.40977e-05
            1106         1.59573         1.59676     2.40939e-05
            1107         1.59574         1.59676     2.40897e-05
            1108         1.59575         1.59676     2.40851e-05
            1109         1.59577         1.59676     2.40798e-05
            1110         1.59578         1.59676     2.40742e-05
            1111          1.5958         1.59676     2.40679e-05
            1112         1.59582         1.59675     2.40611e-05
            1113         1.59584         1.59675     2.40536e-05
            1114         1.59585         1.59675     2.40455e-05
            1115         1.59588         1.59675     2.40368e-05
            1116          1.5959         1.59675     2.40275e-05
            1117         1.59592         1.59675     2.40175e-05
            1118         1.59594         1.59675      2.4007e-05
            1119         1.59596         1.59675     2.39958e-05
            1120         1.59599         1.59675      2.3984e-05
            1121         1.59601         1.59675     2.39715e-05
            1122         1.59604         1.59675     2.39585e-05
            1123         1.59607         1.59675     2.39448e-05
            1124         1.59609         1.59675     2.39305e-05
            1125         1.59612         1.59675     2.39157e-05
            1126         1.59615         1.59674     2.39003e-05
            1127         1.59617         1.59674     2.38844e-05
            1128         1.59621         1.59674      2.3868e-05
            1129         1.59623         1.59674     2.38512e-05
            1130         1.59626         1.59674     2.38339e-05
            1131         1.59629         1.59674     2.38162e-05
            1132         1.59632         1.59674     2.37982e-05
            1133         1.59634         1.59674     2.37798e-05
            1134         1.59637         1.59674      2.3761e-05
            1135          1.5964         1.59674      2.3742e-05
            1136         1.59642         1.59674     2.37228e-05
            1137         1.59645         1.59674     2.37033e-05
            1138         1.59648         1.59674     2.36836e-05
            1139          1.5965         1.59674     2.36638e-05
            1140         1.59652         1.59674     2.36439e-05
            1141         1.59654         1.59674     2.36238e-05
            1142         1.59656         1.59674     2.36036e-05
            1143         1.59658         1.59674     2.35833e-05
            1144         1.59661         1.59674      2.3563e-05
            1145         1.59663         1.59674     2.35426e-05
            1146         1.59665         1.59674     2.35222e-05
            1147         1.59667         1.59674     2.35018e-05
            1148         1.59668         1.59674     2.34813e-05
            1149          1.5967         1.59674     2.34609e-05
            1150         1.59672         1.59674     2.34405e-05
            1151         1.59673         1.59674     2.34202e-05
            1152         1.59674         1.59674     2.33998e-05
            1153         1.59675         1.59674     2.33795e-05
            1154         1.59675         1.59674     2.33593e-05
            1155         1.59676         1.59674     2.33391e-05
            1156         1.59676         1.59674     2.33189e-05
            1157         1.59677         1.59674     2.32987e-05
            1158         1.59677         1.59674     2.32786e-05
            1159         1.59678         1.59674     2.32586e-05
            1160         1.59678         1.59674     2.32386e-05
            1161         1.59678         1.59674     2.32186e-05
            1162         1.59678         1.59674     2.31986e-05
            1163         1.59677         1.59674     2.31787e-05
            1164         1.59677         1.59674     2.31588e-05
            1165         1.59676         1.59674     2.31389e-05
            1166         1.59675         1.59674     2.31191e-05
            1167         1.59674         1.59674     2.30992e-05
            1168         1.59673         1.59674     2.30795e-05
            1169         1.59671         1.59674     2.30597e-05
            1170         1.59669         1.59674     2.30401e-05
            1171         1.59667         1.59674     2.30205e-05
            1172         1.59665         1.59674     2.30009e-05
            1173         1.59663         1.59674     2.29815e-05
            1174         1.59661         1.59674     2.29622e-05
            1175         1.59658         1.59674     2.29431e-05
            1176         1.59655         1.59674     2.29241e-05
            1177         1.59651         1.59674     2.29055e-05
            1178         1.59648         1.59674     2.28871e-05
            1179         1.59645         1.59674      2.2869e-05
            1180         1.59641         1.59674     2.28513e-05
            1181         1.59638         1.59674     2.28339e-05
            1182         1.59634         1.59674      2.2817e-05
            1183          1.5963         1.59674     2.28007e-05
            1184         1.59626         1.59674      2.2785e-05
            1185         1.59622         1.59674     2.27699e-05
            1186         1.59618         1.59674     2.27554e-05
            1187         1.59615         1.59673     2.27417e-05
            1188         1.59611         1.59673     2.27286e-05
            1189         1.59607         1.59673     2.27162e-05
            1190         1.59604         1.59673     2.27046e-05
            1191         1.59601         1.59673     2.26937e-05
            1192         1.59598         1.59673     2.26834e-05
            1193         1.59596         1.59673     2.26736e-05
            1194         1.59594         1.59673     2.26643e-05
            1195         1.59593         1.59673     2.26552e-05
            1196         1.59592         1.59673     2.26464e-05
            1197         1.59592         1.59673     2.26375e-05
            1198         1.59592         1.59673     2.26288e-05
            1199         1.59592         1.59673     2.26199e-05
            1200         1.59594         1.59673     2.26107e-05
            1201         1.59596         1.59673      2.2601e-05
            1202         1.59599         1.59673     2.25905e-05
            1203         1.59603         1.59672     2.25792e-05
            1204         1.59606         1.59672     2.25672e-05
            1205         1.59611         1.59672     2.25541e-05
            1206         1.59617         1.59672     2.25401e-05
            1207         1.59623         1.59672     2.25252e-05
            1208         1.59629         1.59672     2.25093e-05
            1209         1.59637         1.59672     2.24926e-05
            1210         1.59645         1.59672     2.24752e-05
            1211         1.59653         1.59672     2.24572e-05
            1212         1.59663         1.59672     2.24388e-05
            1213         1.59672         1.59672     2.24203e-05
            1214         1.59682         1.59672     2.24019e-05
            1215         1.59692         1.59672     2.23841e-05
            1216         1.59703         1.59672     2.23671e-05
            1217         1.59714         1.59672     2.23513e-05
            1218         1.59725         1.59672     2.23371e-05
            1219         1.59736         1.59672      2.2325e-05
            1220         1.59748         1.59672     2.23152e-05
            1221         1.59758         1.59672     2.23081e-05
            1222         1.59769         1.59673     2.23038e-05
            1223         1.59779         1.59673     2.23026e-05
            1224         1.59788         1.59673     2.23044e-05
            1225         1.59797         1.59673     2.23092e-05
            1226         1.59804         1.59673     2.23168e-05
            1227          1.5981         1.59673     2.23268e-05
            1228         1.59815         1.59673     2.23385e-05
            1229         1.59818         1.59673     2.23514e-05
            1230         1.59819         1.59673     2.23647e-05
            1231         1.59818         1.59674     2.23775e-05
            1232         1.59816         1.59674     2.23891e-05
            1233         1.59811         1.59674     2.23986e-05
            1234         1.59804         1.59674     2.24054e-05
            1235         1.59796         1.59674      2.2409e-05
            1236         1.59785         1.59674     2.24089e-05
            1237         1.59773         1.59674      2.2405e-05
            1238         1.59758         1.59674      2.2397e-05
            1239         1.59742         1.59674     2.23857e-05
            1240         1.59725         1.59674     2.23713e-05
            1241         1.59706         1.59674     2.23548e-05
            1242         1.59687         1.59674      2.2337e-05
            1243         1.59668         1.59674     2.23191e-05
            1244         1.59648         1.59674     2.23021e-05
            1245          1.5963         1.59674     2.22871e-05
            1246         1.59611         1.59674     2.22749e-05
            1247         1.59594         1.59674     2.22665e-05
            1248         1.59578         1.59674     2.22621e-05
            1249         1.59564         1.59674     2.22618e-05
            1250          1.5955         1.59674     2.22659e-05
            1251          1.5954         1.59674      2.2274e-05
            1252          1.5953         1.59674     2.22856e-05
            1253         1.59523         1.59674     2.23003e-05
            1254         1.59518         1.59673     2.23172e-05
            1255         1.59514         1.59673     2.23355e-05
            1256         1.59512         1.59673     2.23544e-05
            1257         1.59513         1.59673     2.23731e-05
            1258         1.59514         1.59673     2.23909e-05
            1259         1.59517         1.59673     2.24071e-05
            1260         1.59522         1.59673     2.24214e-05
            1261         1.59527         1.59673     2.24332e-05
            1262         1.59534         1.59672     2.24422e-05
            1263         1.59541         1.59672     2.24485e-05
            1264         1.59549         1.59672     2.24519e-05
            1265         1.59557         1.59672     2.24526e-05
            1266         1.59566         1.59672     2.24506e-05
            1267         1.59574         1.59672     2.24461e-05
            1268         1.59582         1.59672     2.24396e-05
            1269          1.5959         1.59672     2.24311e-05
            1270         1.59599         1.59672     2.24208e-05
            1271         1.59607         1.59672     2.24089e-05
            1272         1.59615         1.59672     2.23957e-05
            1273         1.59623         1.59672     2.23814e-05
            1274          1.5963         1.59672     2.23662e-05
            1275         1.59636         1.59672     2.23504e-05
            1276         1.59643         1.59672     2.23341e-05
            1277         1.59648         1.59672     2.23173e-05
            1278         1.59653         1.59672     2.23003e-05
            1279         1.59657         1.59672     2.22831e-05
            1280         1.59662         1.59672     2.22659e-05
            1281         1.59665         1.59672     2.22485e-05
            1282         1.59669         1.59672     2.22312e-05
            1283         1.59672         1.59672     2.22139e-05
            1284         1.59674         1.59672     2.21966e-05
            1285         1.59677         1.59672     2.21793e-05
            1286         1.59679         1.59672     2.21622e-05
            1287          1.5968         1.59672      2.2145e-05
            1288         1.59681         1.59672      2.2128e-05
            1289         1.59682         1.59672     2.21109e-05
            1290         1.59682         1.59672     2.20939e-05
            1291         1.59682         1.59672      2.2077e-05
            1292         1.59682         1.59672       2.206e-05
            1293         1.59682         1.59672     2.20431e-05
            1294         1.59681         1.59672     2.20262e-05
            1295         1.59681         1.59672     2.20093e-05
            1296          1.5968         1.59672     2.19924e-05
            1297         1.59679         1.59672     2.19756e-05
            1298         1.59678         1.59672     2.19587e-05
            1299         1.59678         1.59672     2.19418e-05
            1300         1.59676         1.59672      2.1925e-05
            1301         1.59675         1.59672     2.19081e-05
            1302         1.59674         1.59672     2.18913e-05
            1303         1.59673         1.59672     2.18745e-05
            1304         1.59671         1.59672     2.18578e-05
            1305          1.5967         1.59672      2.1841e-05
            1306         1.59668         1.59672     2.18243e-05
            1307         1.59667         1.59672     2.18076e-05
            1308         1.59665         1.59672      2.1791e-05
            1309         1.59664         1.59672     2.17745e-05
            1310         1.59662         1.59672     2.17579e-05
            1311          1.5966         1.59672     2.17415e-05
            1312         1.59659         1.59672     2.17252e-05
            1313         1.59658         1.59672     2.17089e-05
            1314         1.59656         1.59672     2.16927e-05
            1315         1.59654         1.59672     2.16766e-05
            1316         1.59653         1.59672     2.16606e-05
            1317         1.59652         1.59672     2.16446e-05
            1318         1.59651         1.59672     2.16287e-05
            1319          1.5965         1.59672      2.1613e-05
            1320         1.59649         1.59671     2.15973e-05
            1321         1.59647         1.59671     2.15817e-05
            1322         1.59647         1.59671     2.15662e-05
            1323         1.59646         1.59671     2.15508e-05
            1324         1.59645         1.59671     2.15354e-05
            1325         1.59645         1.59671     2.15201e-05
            1326         1.59644         1.59671     2.15049e-05
            1327         1.59643         1.59671     2.14898e-05
            1328         1.59643         1.59671     2.14747e-05
            1329         1.59643         1.59671     2.14596e-05
            1330         1.59642         1.59671     2.14446e-05
            1331         1.59642         1.59671     2.14296e-05
            1332         1.59642         1.59671     2.14146e-05
            1333         1.59643         1.59671     2.13996e-05
            1334         1.59643         1.59671     2.13846e-05
            1335         1.59643         1.59671     2.13696e-05
            1336         1.59643         1.59671     2.13546e-05
            1337         1.59644         1.59671     2.13396e-05
            1338         1.59645         1.59671     2.13245e-05
            1339         1.59647         1.59671     2.13094e-05
            1340         1.59648         1.59671     2.12942e-05
            1341         1.59649         1.59671      2.1279e-05
            1342          1.5965         1.59671     2.12637e-05
            1343         1.59651         1.59671     2.12484e-05
            1344         1.59652         1.59671     2.12331e-05
            1345         1.59654         1.59671     2.12177e-05
            1346         1.59655         1.59671     2.12023e-05
            1347         1.59656         1.59671     2.11869e-05
            1348         1.59657         1.59671     2.11714e-05
            1349         1.59658         1.59671     2.11559e-05
            1350          1.5966         1.59671     2.11404e-05
            1351         1.59661         1.59671     2.11249e-05
            1352         1.59662         1.59671     2.11094e-05
            1353         1.59664         1.59671     2.10938e-05
            1354         1.59666         1.59671     2.10783e-05
            1355         1.59667         1.59671     2.10627e-05
            1356         1.59668         1.59671     2.10472e-05
            1357         1.59669         1.59671     2.10317e-05
            1358          1.5967         1.59671     2.10162e-05
            1359         1.59671         1.59671     2.10008e-05
            1360         1.59672         1.59671     2.09853e-05
            1361         1.59672         1.59671     2.09699e-05
            1362         1.59673         1.59671     2.09545e-05
            1363         1.59674         1.59671     2.09392e-05
            1364         1.59675         1.59671     2.09238e-05
            1365         1.59675         1.59671     2.09085e-05
            1366         1.59675         1.59671     2.08932e-05
            1367         1.59674         1.59671      2.0878e-05
            1368         1.59674         1.59671     2.08627e-05
            1369         1.59673         1.59671     2.08475e-05
            1370         1.59672         1.59671     2.08323e-05
            1371         1.59671         1.59671     2.08171e-05
            1372          1.5967         1.59671     2.08019e-05
            1373         1.59668         1.59671     2.07868e-05
            1374         1.59666         1.59671     2.07717e-05
            1375         1.59664         1.59671     2.07566e-05
            1376         1.59662         1.59671     2.07416e-05
            1377         1.59659         1.59671     2.07267e-05
            1378         1.59657         1.59671     2.07119e-05
            1379         1.59654         1.59671     2.06973e-05
            1380         1.59651         1.59671     2.06828e-05
            1381         1.59648         1.59671     2.06684e-05
            1382         1.59645         1.59671     2.06544e-05
            1383         1.59641         1.59671     2.06405e-05
            1384         1.59637         1.59671      2.0627e-05
            1385         1.59634         1.59671     2.06139e-05
            1386         1.59629         1.59671     2.06012e-05
            1387         1.59626         1.59671     2.05889e-05
            1388         1.59621         1.59671     2.05772e-05
            1389         1.59617         1.59671      2.0566e-05
            1390         1.59613         1.59671     2.05554e-05
            1391         1.59608         1.59671     2.05455e-05
            1392         1.59604         1.59671     2.05363e-05
            1393           1.596          1.5967     2.05278e-05
            1394         1.59595          1.5967     2.05202e-05
            1395         1.59591          1.5967     2.05133e-05
            1396         1.59586          1.5967     2.05075e-05
            1397         1.59582          1.5967     2.05025e-05
            1398         1.59578          1.5967     2.04985e-05
            1399         1.59574          1.5967     2.04954e-05
            1400          1.5957          1.5967     2.04932e-05
            1401         1.59567          1.5967     2.04919e-05
            1402         1.59563          1.5967     2.04915e-05
            1403          1.5956          1.5967     2.04918e-05
            1404         1.59557          1.5967      2.0493e-05
            1405         1.59554          1.5967     2.04948e-05
            1406         1.59551          1.5967     2.04976e-05
            1407         1.59549         1.59669     2.05009e-05
            1408         1.59547         1.59669     2.05048e-05
            1409         1.59545         1.59669     2.05092e-05
            1410         1.59544         1.59669     2.05139e-05
            1411         1.59542         1.59669      2.0519e-05
            1412         1.59542         1.59669     2.05242e-05
            1413         1.59542         1.59669     2.05295e-05
            1414         1.59542         1.59669     2.05347e-05
            1415         1.59541         1.59669       2.054e-05
            1416         1.59542         1.59669      2.0545e-05
            1417         1.59543         1.59669     2.05497e-05
            1418         1.59544         1.59668      2.0554e-05
            1419         1.59545         1.59668     2.05579e-05
            1420         1.59547         1.59668     2.05611e-05
            1421         1.59549         1.59668     2.05637e-05
            1422         1.59551         1.59668     2.05657e-05
            1423         1.59554         1.59668      2.0567e-05
            1424         1.59556         1.59668     2.05676e-05
            1425         1.59559         1.59668     2.05675e-05
            1426         1.59562         1.59668     2.05664e-05
            1427         1.59566         1.59668     2.05645e-05
            1428         1.59569         1.59668     2.05617e-05
            1429         1.59572         1.59668     2.05582e-05
            1430         1.59576         1.59668     2.05537e-05
            1431         1.59581         1.59667     2.05484e-05
            1432         1.59585         1.59667     2.05422e-05
            1433         1.59589         1.59667     2.05352e-05
            1434         1.59593         1.59667     2.05273e-05
            1435         1.59598         1.59667     2.05187e-05
            1436         1.59603         1.59667     2.05093e-05
            1437         1.59608         1.59667     2.04993e-05
            1438         1.59612         1.59667     2.04886e-05
            1439         1.59617         1.59667     2.04772e-05
            1440         1.59623         1.59667     2.04654e-05
            1441         1.59628         1.59667      2.0453e-05
            1442         1.59633         1.59667     2.04401e-05
            1443         1.59638         1.59667      2.0427e-05
            1444         1.59643         1.59667     2.04135e-05
            1445         1.59648         1.59667     2.03998e-05
            1446         1.59653         1.59667     2.03859e-05
            1447         1.59658         1.59667     2.03719e-05
            1448         1.59663         1.59667     2.03579e-05
            1449         1.59668         1.59667     2.03438e-05
            1450         1.59673         1.59667     2.03299e-05
            1451         1.59678         1.59667      2.0316e-05
            1452         1.59683         1.59667     2.03023e-05
            1453         1.59688         1.59667     2.02889e-05
            1454         1.59693         1.59667     2.02757e-05
            1455         1.59697         1.59667     2.02628e-05
            1456         1.59702         1.59667     2.02503e-05
            1457         1.59706         1.59667     2.02382e-05
            1458         1.59711         1.59667     2.02265e-05
            1459         1.59715         1.59667     2.02153e-05
            1460         1.59719         1.59667     2.02045e-05
            1461         1.59722         1.59667     2.01942e-05
            1462         1.59726         1.59667     2.01844e-05
            1463         1.59729         1.59667      2.0175e-05
            1464         1.59732         1.59667     2.01661e-05
            1465         1.59735         1.59667     2.01576e-05
            1466         1.59738         1.59667     2.01497e-05
            1467          1.5974         1.59668     2.01419e-05
            1468         1.59742         1.59668     2.01345e-05
            1469         1.59743         1.59668     2.01274e-05
            1470         1.59744         1.59668     2.01203e-05
            1471         1.59746         1.59668     2.01136e-05
