#          BLOCK:      ACTUAL_KE:         KE_AVE:          ERROR:
            1637         2.27955         2.21787      0.00140793
            1638         2.27905         2.21791      0.00140756
            1639         2.27856         2.21795      0.00140719
            1640         2.27807         2.21799      0.00140681
            1641         2.27758         2.21802      0.00140642
            1642         2.27712         2.21806      0.00140602
            1643         2.27666         2.21809      0.00140562
            1644         2.27622         2.21813      0.00140521
            1645          2.2758         2.21816      0.00140479
            1646          2.2754          2.2182      0.00140437
            1647         2.27503         2.21823      0.00140394
            1648         2.27467         2.21827      0.00140351
            1649         2.27434          2.2183      0.00140307
            1650         2.27404         2.21834      0.00140262
            1651         2.27376         2.21837      0.00140218
            1652          2.2735          2.2184      0.00140172
            1653         2.27327         2.21844      0.00140127
            1654         2.27306         2.21847      0.00140081
            1655         2.27287          2.2185      0.00140035
            1656         2.27271         2.21853      0.00139989
            1657         2.27257         2.21857      0.00139942
            1658         2.27245          2.2186      0.00139896
            1659         2.27235         2.21863      0.00139849
            1660         2.27226         2.21866      0.00139802
            1661          2.2722          2.2187      0.00139755
            1662         2.27215         2.21873      0.00139708
            1663         2.27212         2.21876      0.00139661
            1664          2.2721         2.21879      0.00139613
            1665         2.27209         2.21882      0.00139566
            1666          2.2721         2.21886      0.00139519
            1667         2.27212         2.21889      0.00139472
            1668         2.27215         2.21892      0.00139425
            1669          2.2722         2.21895      0.00139378
            1670         2.27225         2.21898      0.00139331
            1671         2.27231         2.21902      0.00139284
            1672         2.27238         2.21905      0.00139237
            1673         2.27246         2.21908      0.00139191
            1674         2.27255         2.21911      0.00139144
            1675         2.27264         2.21914      0.00139098
            1676         2.27274         2.21918      0.00139052
            1677         2.27285         2.21921      0.00139006
            1678         2.27296         2.21924       0.0013896
            1679         2.27308         2.21927      0.00138914
            1680          2.2732          2.2193      0.00138868
            1681         2.27333         2.21934      0.00138823
            1682         2.27347         2.21937      0.00138778
            1683          2.2736          2.2194      0.00138733
            1684         2.27374         2.21943      0.00138688
            1685         2.27389         2.21947      0.00138643
            1686         2.27403          2.2195      0.00138599
            1687         2.27418         2.21953      0.00138554
            1688         2.27432         2.21956       0.0013851
            1689         2.27447          2.2196      0.00138466
            1690         2.27462         2.21963      0.00138423
            1691         2.27477         2.21966      0.00138379
            1692         2.27491         2.21969      0.00138336
            1693         2.27506         2.21973      0.00138293
            1694          2.2752         2.21976       0.0013825
            1695         2.27534         2.21979      0.00138207
            1696         2.27548         2.21982      0.00138165
            1697         2.27561         2.21986      0.00138123
            1698         2.27573         2.21989       0.0013808
            1699         2.27586         2.21992      0.00138038
            1700         2.27597         2.21996      0.00137997
            1701         2.27608         2.21999      0.00137955
            1702         2.27618         2.22002      0.00137913
            1703         2.27628         2.22005      0.00137872
            1704         2.27636         2.22009      0.00137831
            1705         2.27644         2.22012      0.00137789
            1706         2.27651         2.22015      0.00137748
            1707         2.27657         2.22019      0.00137707
            1708         2.27662         2.22022      0.00137666
            1709         2.27666         2.22025      0.00137625
            1710         2.27668         2.22029      0.00137584
            1711          2.2767         2.22032      0.00137543
            1712         2.27671         2.22035      0.00137503
            1713          2.2767         2.22038      0.00137462
            1714         2.27668         2.22042      0.00137421
            1715         2.27665         2.22045       0.0013738
            1716         2.27661         2.22048      0.00137339
            1717         2.27655         2.22052      0.00137297
            1718         2.27649         2.22055      0.00137256
            1719          2.2764         2.22058      0.00137215
            1720         2.27631         2.22061      0.00137173
            1721         2.27621         2.22065      0.00137132
            1722         2.27609         2.22068       0.0013709
            1723         2.27596         2.22071      0.00137048
            1724         2.27581         2.22074      0.00137005
            1725         2.27566         2.22077      0.00136963
            1726         2.27549         2.22081       0.0013692
            1727         2.27531         2.22084      0.00136877
            1728         2.27512         2.22087      0.00136834
            1729         2.27492          2.2209      0.00136791
            1730         2.27471         2.22093      0.00136747
            1731         2.27449         2.22096      0.00136703
            1732         2.27426         2.22099      0.00136659
            1733         2.27403         2.22102      0.00136614
            1734         2.27378         2.22105      0.00136569
            1735         2.27353         2.22108      0.00136524
            1736         2.27328         2.22111      0.00136479
            1737         2.27302         2.22114      0.00136433
            1738         2.27275         2.22117      0.00136386
            1739         2.27248          2.2212       0.0013634
            1740         2.27221         2.22123      0.00136293
            1741         2.27193         2.22126      0.00136246
            1742         2.27166         2.22129      0.00136198
            1743         2.27138         2.22132      0.00136151
            1744         2.27111         2.22135      0.00136102
            1745         2.27083         2.22138      0.00136054
            1746         2.27056          2.2214      0.00136005
            1747         2.27029         2.22143      0.00135956
            1748         2.27003         2.22146      0.00135907
            1749         2.26976         2.22149      0.00135857
            1750         2.26951         2.22151      0.00135807
            1751         2.26926         2.22154      0.00135757
            1752         2.26901         2.22157      0.00135707
            1753         2.26878          2.2216      0.00135656
            1754         2.26855         2.22162      0.00135605
            1755         2.26832         2.22165      0.00135554
            1756         2.26811         2.22168      0.00135502
            1757          2.2679          2.2217      0.00135451
            1758         2.26771         2.22173      0.00135399
            1759         2.26752         2.22175      0.00135347
            1760         2.26734         2.22178      0.00135295
            1761         2.26717         2.22181      0.00135243
            1762         2.26701         2.22183       0.0013519
            1763         2.26685         2.22186      0.00135138
            1764         2.26671         2.22188      0.00135085
            1765         2.26658         2.22191      0.00135032
            1766         2.26645         2.22193      0.00134979
            1767         2.26633         2.22196      0.00134926
            1768         2.26623         2.22198      0.00134873
            1769         2.26612         2.22201       0.0013482
            1770         2.26603         2.22203      0.00134767
            1771         2.26594         2.22206      0.00134714
            1772         2.26586         2.22208       0.0013466
            1773         2.26579         2.22211      0.00134607
            1774         2.26572         2.22213      0.00134553
            1775         2.26566         2.22216        0.001345
            1776          2.2656         2.22218      0.00134446
            1777         2.26554         2.22221      0.00134393
            1778         2.26549         2.22223      0.00134339
            1779         2.26544         2.22225      0.00134286
            1780         2.26539         2.22228      0.00134232
            1781         2.26534          2.2223      0.00134179
            1782         2.26529         2.22233      0.00134125
            1783         2.26524         2.22235      0.00134071
            1784         2.26519         2.22237      0.00134018
            1785         2.26514          2.2224      0.00133964
            1786         2.26508         2.22242       0.0013391
            1787         2.26502         2.22245      0.00133857
            1788         2.26496         2.22247      0.00133803
            1789         2.26489         2.22249      0.00133749
            1790         2.26482         2.22252      0.00133695
            1791         2.26474         2.22254      0.00133641
            1792         2.26466         2.22256      0.00133588
            1793         2.26457         2.22259      0.00133534
            1794         2.26447         2.22261       0.0013348
            1795         2.26437         2.22263      0.00133425
            1796         2.26425         2.22266      0.00133371
            1797         2.26414         2.22268      0.00133317
            1798         2.26401          2.2227      0.00133263
            1799         2.26388         2.22273      0.00133208
            1800         2.26375         2.22275      0.00133154
            1801          2.2636         2.22277      0.00133099
            1802         2.26346         2.22279      0.00133044
            1803         2.26331         2.22282       0.0013299
            1804         2.26316         2.22284      0.00132935
            1805           2.263         2.22286       0.0013288
            1806         2.26285         2.22288      0.00132825
            1807          2.2627         2.22291      0.00132769
            1808         2.26255         2.22293      0.00132714
            1809         2.26241         2.22295      0.00132659
            1810         2.26228         2.22297      0.00132603
            1811         2.26216         2.22299      0.00132548
            1812         2.26204         2.22301      0.00132492
            1813         2.26195         2.22304      0.00132436
            1814         2.26187         2.22306       0.0013238
            1815         2.26181         2.22308      0.00132325
            1816         2.26177          2.2231      0.00132269
            1817         2.26176         2.22312      0.00132213
            1818         2.26177         2.22314      0.00132158
            1819         2.26181         2.22316      0.00132102
            1820         2.26189         2.22319      0.00132047
            1821         2.26199         2.22321      0.00131991
            1822         2.26214         2.22323      0.00131936
            1823         2.26232         2.22325      0.00131881
            1824         2.26254         2.22327      0.00131827
            1825          2.2628         2.22329      0.00131772
            1826         2.26309         2.22331      0.00131718
            1827         2.26343         2.22334      0.00131664
            1828         2.26382         2.22336      0.00131611
            1829         2.26424         2.22338      0.00131558
            1830          2.2647          2.2234      0.00131505
            1831          2.2652         2.22343      0.00131453
            1832         2.26574         2.22345      0.00131402
            1833         2.26632         2.22347      0.00131351
            1834         2.26693          2.2235      0.00131301
            1835         2.26757         2.22352      0.00131251
            1836         2.26825         2.22354      0.00131202
            1837         2.26895         2.22357      0.00131154
            1838         2.26968         2.22359      0.00131107
            1839         2.27043         2.22362       0.0013106
            1840         2.27119         2.22365      0.00131014
            1841         2.27198         2.22367       0.0013097
            1842         2.27277          2.2237      0.00130926
            1843         2.27357         2.22373      0.00130883
            1844         2.27438         2.22375       0.0013084
            1845         2.27519         2.22378      0.00130799
            1846           2.276         2.22381      0.00130759
            1847          2.2768         2.22384       0.0013072
            1848          2.2776         2.22387      0.00130681
            1849         2.27839          2.2239      0.00130644
            1850         2.27916         2.22393      0.00130607
            1851         2.27992         2.22396      0.00130572
            1852         2.28065         2.22399      0.00130537
            1853         2.28137         2.22402      0.00130503
            1854         2.28207         2.22405      0.00130471
            1855         2.28274         2.22408      0.00130439
            1856         2.28339         2.22411      0.00130407
            1857         2.28401         2.22415      0.00130377
            1858          2.2846         2.22418      0.00130348
            1859         2.28517         2.22421      0.00130319
            1860         2.28571         2.22424      0.00130291
            1861         2.28621         2.22428      0.00130263
            1862         2.28669         2.22431      0.00130236
            1863         2.28714         2.22434       0.0013021
            1864         2.28755         2.22438      0.00130184
            1865         2.28794         2.22441      0.00130159
            1866          2.2883         2.22445      0.00130134
            1867         2.28863         2.22448       0.0013011
            1868         2.28894         2.22452      0.00130086
            1869         2.28922         2.22455      0.00130063
            1870         2.28947         2.22459      0.00130039
            1871          2.2897         2.22462      0.00130016
            1872         2.28991         2.22465      0.00129994
            1873          2.2901         2.22469      0.00129971
            1874         2.29026         2.22472      0.00129949
            1875         2.29041         2.22476      0.00129927
            1876         2.29055         2.22479      0.00129905
            1877         2.29067         2.22483      0.00129883
            1878         2.29078         2.22487      0.00129862
            1879         2.29088          2.2249       0.0012984
            1880         2.29096         2.22494      0.00129818
            1881         2.29105         2.22497      0.00129797
            1882         2.29113         2.22501      0.00129776
            1883          2.2912         2.22504      0.00129754
            1884         2.29127         2.22508      0.00129733
            1885         2.29135         2.22511      0.00129712
            1886         2.29142         2.22515      0.00129691
            1887          2.2915         2.22518       0.0012967
            1888         2.29159         2.22522      0.00129649
            1889         2.29168         2.22525      0.00129628
            1890         2.29178         2.22529      0.00129607
            1891         2.29189         2.22532      0.00129586
            1892         2.29201         2.22536      0.00129566
            1893         2.29213         2.22539      0.00129545
            1894         2.29227         2.22543      0.00129525
            1895         2.29243         2.22546      0.00129505
            1896         2.29259          2.2255      0.00129485
            1897         2.29277         2.22553      0.00129465
            1898         2.29296         2.22557      0.00129446
            1899         2.29316         2.22561      0.00129427
            1900         2.29337         2.22564      0.00129408
            1901         2.29359         2.22568      0.00129389
            1902         2.29383         2.22571       0.0012937
            1903         2.29407         2.22575      0.00129352
            1904         2.29432         2.22578      0.00129334
            1905         2.29458         2.22582      0.00129317
            1906         2.29485         2.22586        0.001293
            1907         2.29512         2.22589      0.00129283
            1908         2.29539         2.22593      0.00129267
            1909         2.29567         2.22597       0.0012925
            1910         2.29594           2.226      0.00129235
            1911         2.29622         2.22604      0.00129219
            1912         2.29649         2.22608      0.00129204
            1913         2.29675         2.22611       0.0012919
            1914         2.29701         2.22615      0.00129175
            1915         2.29726         2.22619      0.00129161
            1916          2.2975         2.22622      0.00129147
            1917         2.29772         2.22626      0.00129134
            1918         2.29794          2.2263       0.0012912
            1919         2.29813         2.22634      0.00129107
            1920         2.29831         2.22637      0.00129095
            1921         2.29847         2.22641      0.00129082
            1922         2.29861         2.22645      0.00129069
            1923         2.29872         2.22649      0.00129057
            1924         2.29881         2.22652      0.00129045
            1925         2.29888         2.22656      0.00129032
            1926         2.29891          2.2266       0.0012902
            1927         2.29893         2.22664      0.00129008
            1928         2.29891         2.22667      0.00128995
            1929         2.29886         2.22671      0.00128983
            1930         2.29878         2.22675       0.0012897
            1931         2.29867         2.22679      0.00128957
            1932         2.29853         2.22682      0.00128943
            1933         2.29836         2.22686       0.0012893
            1934         2.29815          2.2269      0.00128916
            1935         2.29791         2.22693      0.00128901
            1936         2.29764         2.22697      0.00128887
            1937         2.29733         2.22701      0.00128871
            1938           2.297         2.22704      0.00128855
            1939         2.29663         2.22708      0.00128839
            1940         2.29623         2.22711      0.00128822
            1941          2.2958         2.22715      0.00128804
            1942         2.29534         2.22719      0.00128785
            1943         2.29485         2.22722      0.00128766
            1944         2.29434         2.22725      0.00128746
            1945          2.2938         2.22729      0.00128726
            1946         2.29324         2.22732      0.00128704
            1947         2.29265         2.22736      0.00128682
            1948         2.29205         2.22739      0.00128658
            1949         2.29142         2.22742      0.00128634
            1950         2.29079         2.22746      0.00128609
            1951         2.29014         2.22749      0.00128584
            1952         2.28948         2.22752      0.00128557
            1953         2.28881         2.22755      0.00128529
            1954         2.28815         2.22758      0.00128501
            1955         2.28747         2.22761      0.00128472
            1956         2.28681         2.22764      0.00128442
            1957         2.28614         2.22767      0.00128411
            1958         2.28549          2.2277      0.00128379
            1959         2.28485         2.22773      0.00128347
            1960         2.28422         2.22776      0.00128314
            1961         2.28361         2.22779       0.0012828
            1962         2.28302         2.22782      0.00128245
            1963         2.28245         2.22784       0.0012821
            1964         2.28192         2.22787      0.00128175
            1965         2.28141          2.2279      0.00128138
            1966         2.28093         2.22793      0.00128102
            1967         2.28049         2.22795      0.00128064
            1968         2.28008         2.22798      0.00128027
            1969         2.27971         2.22801      0.00127989
            1970         2.27938         2.22803       0.0012795
            1971         2.27908         2.22806      0.00127911
            1972         2.27883         2.22808      0.00127872
            1973         2.27862         2.22811      0.00127833
            1974         2.27845         2.22813      0.00127794
            1975         2.27832         2.22816      0.00127755
            1976         2.27822         2.22818      0.00127715
            1977         2.27817         2.22821      0.00127675
            1978         2.27816         2.22824      0.00127636
            1979         2.27818         2.22826      0.00127596
            1980         2.27823         2.22829      0.00127557
            1981         2.27832         2.22831      0.00127517
            1982         2.27844         2.22834      0.00127478
            1983         2.27859         2.22836      0.00127439
            1984         2.27876         2.22839        0.001274
            1985         2.27896         2.22841      0.00127361
            1986         2.27918         2.22844      0.00127323
            1987         2.27943         2.22846      0.00127285
            1988         2.27969         2.22849      0.00127247
            1989         2.27997         2.22852      0.00127209
            1990         2.28026         2.22854      0.00127172
            1991         2.28057         2.22857      0.00127135
            1992         2.28089         2.22859      0.00127098
            1993         2.28122         2.22862      0.00127062
            1994         2.28156         2.22865      0.00127026
            1995         2.28191         2.22867       0.0012699
            1996         2.28228          2.2287      0.00126955
            1997         2.28265         2.22873       0.0012692
            1998         2.28303         2.22875      0.00126886
            1999         2.28342         2.22878      0.00126852
            2000         2.28382         2.22881      0.00126818
            2001         2.28423         2.22884      0.00126785
            2002         2.28465         2.22887      0.00126752
            2003         2.28508         2.22889       0.0012672
            2004         2.28553         2.22892      0.00126688
            2005         2.28599         2.22895      0.00126657
            2006         2.28647         2.22898      0.00126626
            2007         2.28696         2.22901      0.00126596
            2008         2.28748         2.22904      0.00126567
            2009         2.28801         2.22907      0.00126538
            2010         2.28857          2.2291      0.00126509
            2011         2.28915         2.22913      0.00126482
            2012         2.28975         2.22916      0.00126455
            2013         2.29037         2.22919      0.00126428
            2014         2.29102         2.22922      0.00126403
            2015          2.2917         2.22925      0.00126378
            2016          2.2924         2.22928      0.00126354
            2017         2.29313         2.22931      0.00126331
            2018         2.29388         2.22934      0.00126309
            2019         2.29466         2.22937      0.00126288
            2020         2.29547         2.22941      0.00126268
            2021          2.2963         2.22944      0.00126249
            2022         2.29716         2.22947      0.00126231
            2023         2.29804         2.22951      0.00126214
            2024         2.29895         2.22954      0.00126198
            2025         2.29988         2.22958      0.00126184
            2026         2.30082         2.22961       0.0012617
            2027         2.30179         2.22965      0.00126158
            2028         2.30277         2.22968      0.00126148
            2029         2.30376         2.22972      0.00126138
            2030         2.30477         2.22976       0.0012613
            2031         2.30578         2.22979      0.00126124
            2032         2.30681         2.22983      0.00126119
            2033         2.30783         2.22987      0.00126115
            2034         2.30886         2.22991      0.00126113
            2035         2.30988         2.22995      0.00126112
            2036          2.3109         2.22999      0.00126113
            2037         2.31192         2.23003      0.00126115
            2038         2.31292         2.23007      0.00126119
            2039          2.3139         2.23011      0.00126124
            2040         2.31487         2.23015       0.0012613
            2041         2.31582         2.23019      0.00126138
            2042         2.31675         2.23024      0.00126148
            2043         2.31764         2.23028      0.00126159
            2044         2.31851         2.23032      0.00126171
            2045         2.31934         2.23037      0.00126184
            2046         2.32013         2.23041      0.00126199
            2047         2.32088         2.23045      0.00126214
            2048         2.32159          2.2305      0.00126231
            2049         2.32226         2.23054      0.00126249
            2050         2.32287         2.23059      0.00126268
            2051         2.32343         2.23063      0.00126287
            2052         2.32394         2.23068      0.00126307
            2053         2.32439         2.23073      0.00126328
            2054         2.32478         2.23077       0.0012635
            2055          2.3251         2.23082      0.00126372
            2056         2.32537         2.23086      0.00126394
            2057         2.32557         2.23091      0.00126416
            2058         2.32571         2.23096      0.00126439
            2059         2.32578           2.231      0.00126461
            2060         2.32578         2.23105      0.00126484
            2061         2.32572         2.23109      0.00126506
            2062         2.32559         2.23114      0.00126527
            2063          2.3254         2.23118      0.00126548
            2064         2.32514         2.23123      0.00126569
            2065         2.32482         2.23128      0.00126589
            2066         2.32444         2.23132      0.00126608
            2067           2.324         2.23137      0.00126626
            2068         2.32351         2.23141      0.00126643
            2069         2.32297         2.23145      0.00126659
            2070         2.32239          2.2315      0.00126674
            2071         2.32176         2.23154      0.00126688
            2072          2.3211         2.23158        0.001267
            2073         2.32041         2.23163      0.00126712
            2074         2.31969         2.23167      0.00126722
            2075         2.31895         2.23171       0.0012673
            2076          2.3182         2.23175      0.00126738
            2077         2.31745          2.2318      0.00126744
            2078         2.31669         2.23184      0.00126749
            2079         2.31594         2.23188      0.00126752
            2080         2.31521         2.23192      0.00126755
            2081         2.31449         2.23196      0.00126756
            2082          2.3138           2.232      0.00126756
            2083         2.31314         2.23203      0.00126755
            2084         2.31252         2.23207      0.00126753
            2085         2.31194         2.23211       0.0012675
            2086          2.3114         2.23215      0.00126746
            2087         2.31092         2.23219      0.00126742
            2088         2.31049         2.23222      0.00126736
            2089         2.31011         2.23226      0.00126731
            2090          2.3098          2.2323      0.00126724
            2091         2.30954         2.23234      0.00126718
            2092         2.30934         2.23237       0.0012671
            2093         2.30921         2.23241      0.00126703
            2094         2.30914         2.23245      0.00126696
            2095         2.30914         2.23248      0.00126688
            2096          2.3092         2.23252       0.0012668
            2097         2.30932         2.23256      0.00126673
            2098          2.3095         2.23259      0.00126666
            2099         2.30974         2.23263      0.00126659
            2100         2.31005         2.23267      0.00126652
            2101         2.31041          2.2327      0.00126646
            2102         2.31084         2.23274       0.0012664
            2103         2.31132         2.23278      0.00126635
            2104         2.31187         2.23282       0.0012663
            2105         2.31247         2.23285      0.00126627
            2106         2.31313         2.23289      0.00126624
            2107         2.31385         2.23293      0.00126622
            2108         2.31462         2.23297      0.00126621
            2109         2.31546         2.23301      0.00126622
            2110         2.31635         2.23305      0.00126623
            2111          2.3173         2.23309      0.00126626
            2112         2.31831         2.23313      0.00126631
            2113         2.31938         2.23317      0.00126636
            2114          2.3205         2.23321      0.00126644
            2115         2.32168         2.23325      0.00126653
            2116         2.32291         2.23329      0.00126664
            2117          2.3242         2.23334      0.00126677
            2118         2.32554         2.23338      0.00126692
            2119         2.32693         2.23342      0.00126709
            2120         2.32837         2.23347      0.00126728
            2121         2.32986         2.23351       0.0012675
            2122         2.33138         2.23356      0.00126774
            2123         2.33295         2.23361      0.00126801
            2124         2.33455         2.23366       0.0012683
            2125         2.33618          2.2337      0.00126862
            2126         2.33784         2.23375      0.00126897
            2127         2.33952          2.2338      0.00126935
            2128         2.34121         2.23385      0.00126976
            2129         2.34292          2.2339      0.00127019
            2130         2.34463         2.23396      0.00127066
            2131         2.34634         2.23401      0.00127116
            2132         2.34805         2.23406      0.00127169
            2133         2.34975         2.23412      0.00127225
            2134         2.35143         2.23417      0.00127284
            2135         2.35309         2.23423      0.00127346
            2136         2.35473         2.23428      0.00127411
            2137         2.35634         2.23434      0.00127479
            2138         2.35791          2.2344      0.00127551
            2139         2.35944         2.23446      0.00127625
            2140         2.36092         2.23452      0.00127702
            2141         2.36236         2.23458      0.00127782
            2142         2.36375         2.23464      0.00127865
            2143         2.36508          2.2347       0.0012795
            2144         2.36636         2.23476      0.00128037
            2145         2.36757         2.23482      0.00128127
            2146         2.36872         2.23488      0.00128219
            2147         2.36981         2.23495      0.00128314
            2148         2.37084         2.23501       0.0012841
            2149          2.3718         2.23507      0.00128508
            2150         2.37269         2.23514      0.00128607
            2151         2.37351          2.2352      0.00128708
            2152         2.37426         2.23527       0.0012881
            2153         2.37494         2.23533      0.00128914
            2154         2.37556          2.2354      0.00129018
            2155         2.37611         2.23546      0.00129124
            2156         2.37659         2.23553       0.0012923
            2157           2.377         2.23559      0.00129336
            2158         2.37735         2.23566      0.00129443
            2159         2.37764         2.23572       0.0012955
            2160         2.37786         2.23579      0.00129657
            2161         2.37802         2.23585      0.00129764
            2162         2.37813         2.23592       0.0012987
            2163         2.37817         2.23599      0.00129977
            2164         2.37816         2.23605      0.00130083
            2165         2.37809         2.23612      0.00130188
            2166         2.37798         2.23618      0.00130292
            2167         2.37781         2.23625      0.00130396
            2168         2.37759         2.23631      0.00130499
            2169         2.37733         2.23638      0.00130601
            2170         2.37703         2.23644      0.00130701
            2171         2.37669         2.23651        0.001308
            2172          2.3763         2.23657      0.00130899
            2173         2.37588         2.23664      0.00130995
            2174         2.37543          2.2367       0.0013109
            2175         2.37494         2.23676      0.00131184
            2176         2.37443         2.23683      0.00131276
            2177         2.37389         2.23689      0.00131367
            2178         2.37332         2.23695      0.00131456
            2179         2.37273         2.23701      0.00131543
            2180         2.37211         2.23708      0.00131629
            2181         2.37148         2.23714      0.00131712
            2182         2.37083          2.2372      0.00131795
            2183         2.37017         2.23726      0.00131875
            2184         2.36949         2.23732      0.00131953
            2185          2.3688         2.23738       0.0013203
            2186          2.3681         2.23744      0.00132105
            2187         2.36739          2.2375      0.00132178
            2188         2.36668         2.23756       0.0013225
            2189         2.36596         2.23762      0.00132319
            2190         2.36524         2.23768      0.00132387
            2191         2.36451         2.23773      0.00132453
            2192         2.36378         2.23779      0.00132517
            2193         2.36306         2.23785       0.0013258
            2194         2.36233         2.23791      0.00132641
            2195         2.36161         2.23796        0.001327
            2196          2.3609         2.23802      0.00132758
            2197         2.36018         2.23807      0.00132814
            2198         2.35948         2.23813      0.00132868
            2199         2.35878         2.23818      0.00132921
            2200         2.35809         2.23824      0.00132972
            2201         2.35741         2.23829      0.00133022
            2202         2.35674         2.23835       0.0013307
            2203         2.35608          2.2384      0.00133117
            2204         2.35543         2.23845      0.00133163
            2205          2.3548         2.23851      0.00133207
            2206         2.35417         2.23856       0.0013325
            2207         2.35357         2.23861      0.00133291
            2208         2.35298         2.23866      0.00133331
            2209         2.35241         2.23871       0.0013337
            2210         2.35185         2.23876      0.00133408
            2211         2.35132         2.23882      0.00133445
            2212         2.35081         2.23887      0.00133481
            2213         2.35031         2.23892      0.00133515
            2214         2.34984         2.23897      0.00133549
            2215          2.3494         2.23902      0.00133582
            2216         2.34897         2.23907      0.00133614
            2217         2.34857         2.23912      0.00133645
            2218          2.3482         2.23916      0.00133675
            2219         2.34785         2.23921      0.00133704
            2220         2.34753         2.23926      0.00133733
            2221         2.34724         2.23931      0.00133761
            2222         2.34698         2.23936      0.00133789
            2223         2.34674         2.23941      0.00133816
            2224         2.34653         2.23946      0.00133842
            2225         2.34634          2.2395      0.00133868
            2226         2.34618         2.23955      0.00133894
            2227         2.34604          2.2396      0.00133919
            2228         2.34593         2.23965      0.00133944
            2229         2.34584          2.2397      0.00133969
            2230         2.34576         2.23974      0.00133993
            2231         2.34571         2.23979      0.00134017
            2232         2.34566         2.23984      0.00134041
            2233         2.34563         2.23989      0.00134064
            2234         2.34561         2.23993      0.00134088
            2235          2.3456         2.23998      0.00134111
            2236         2.34559         2.24003      0.00134134
            2237         2.34558         2.24007      0.00134157
            2238         2.34556         2.24012       0.0013418
            2239         2.34554         2.24017      0.00134203
            2240          2.3455         2.24022      0.00134225
            2241         2.34546         2.24026      0.00134248
            2242         2.34539         2.24031       0.0013427
            2243         2.34531         2.24036      0.00134291
            2244          2.3452          2.2404      0.00134313
            2245         2.34506         2.24045      0.00134334
            2246          2.3449          2.2405      0.00134354
            2247          2.3447         2.24054      0.00134375
            2248         2.34447         2.24059      0.00134394
            2249         2.34421         2.24063      0.00134414
            2250         2.34391         2.24068      0.00134432
            2251         2.34357         2.24073       0.0013445
            2252          2.3432         2.24077      0.00134467
            2253         2.34279         2.24082      0.00134484
            2254         2.34234         2.24086        0.001345
            2255         2.34186         2.24091      0.00134515
            2256         2.34135         2.24095      0.00134529
            2257          2.3408           2.241      0.00134542
            2258         2.34023         2.24104      0.00134554
            2259         2.33963         2.24108      0.00134565
            2260         2.33901         2.24113      0.00134575
            2261         2.33837         2.24117      0.00134585
            2262         2.33772         2.24121      0.00134593
            2263         2.33706         2.24125        0.001346
            2264          2.3364          2.2413      0.00134606
            2265         2.33575         2.24134      0.00134611
            2266          2.3351         2.24138      0.00134615
            2267         2.33446         2.24142      0.00134619
            2268         2.33385         2.24146      0.00134621
            2269         2.33326          2.2415      0.00134622
            2270         2.33271         2.24154      0.00134623
            2271         2.33221         2.24158      0.00134623
            2272         2.33175         2.24162      0.00134622
            2273         2.33134         2.24166      0.00134621
            2274           2.331          2.2417      0.00134619
            2275         2.33072         2.24174      0.00134617
            2276         2.33052         2.24178      0.00134614
            2277          2.3304         2.24182      0.00134611
            2278         2.33036         2.24186      0.00134608
            2279          2.3304          2.2419      0.00134605
            2280         2.33054         2.24193      0.00134602
            2281         2.33078         2.24197      0.00134599
            2282         2.33111         2.24201      0.00134597
            2283         2.33155         2.24205      0.00134595
            2284         2.33208         2.24209      0.00134594
            2285         2.33272         2.24213      0.00134594
            2286         2.33346         2.24217      0.00134594
            2287         2.33429         2.24221      0.00134595
            2288         2.33523         2.24225      0.00134598
            2289         2.33626         2.24229      0.00134602
            2290         2.33738         2.24233      0.00134607
            2291         2.33858         2.24238      0.00134614
            2292         2.33987         2.24242      0.00134622
            2293         2.34124         2.24246      0.00134633
            2294         2.34267         2.24251      0.00134645
            2295         2.34417         2.24255      0.00134659
            2296         2.34573         2.24259      0.00134675
            2297         2.34733         2.24264      0.00134694
            2298         2.34897         2.24269      0.00134715
            2299         2.35065         2.24273      0.00134738
            2300         2.35235         2.24278      0.00134764
            2301         2.35407         2.24283      0.00134792
            2302         2.35579         2.24288      0.00134822
            2303         2.35752         2.24293      0.00134856
            2304         2.35924         2.24298      0.00134892
            2305         2.36094         2.24303       0.0013493
            2306         2.36262         2.24308      0.00134971
            2307         2.36426         2.24313      0.00135015
            2308         2.36587         2.24319      0.00135061
            2309         2.36743         2.24324       0.0013511
            2310         2.36894          2.2433      0.00135161
            2311          2.3704         2.24335      0.00135214
            2312          2.3718         2.24341       0.0013527
            2313         2.37312         2.24346      0.00135328
            2314         2.37438         2.24352      0.00135387
            2315         2.37557         2.24358      0.00135449
            2316         2.37668         2.24363      0.00135512
            2317         2.37771         2.24369      0.00135577
            2318         2.37866         2.24375      0.00135644
            2319         2.37954         2.24381      0.00135712
            2320         2.38033         2.24387      0.00135781
            2321         2.38104         2.24393      0.00135851
            2322         2.38167         2.24399      0.00135922
            2323         2.38222         2.24404      0.00135993
            2324          2.3827          2.2441      0.00136066
            2325          2.3831         2.24416      0.00136138
            2326         2.38343         2.24422      0.00136212
            2327          2.3837         2.24428      0.00136285
            2328          2.3839         2.24434      0.00136358
            2329         2.38404          2.2444      0.00136431
