#          BLOCK:      ACTUAL_TE:         TE_AVE:          ERROR:
            2210          1.5967         1.59656     1.66496e-05
            2211         1.59668         1.59656     1.66422e-05
            2212         1.59666         1.59656     1.66347e-05
            2213         1.59664         1.59656     1.66272e-05
            2214         1.59662         1.59656     1.66198e-05
            2215         1.59659         1.59656     1.66123e-05
            2216         1.59657         1.59656     1.66048e-05
            2217         1.59654         1.59656     1.65973e-05
            2218         1.59651         1.59656     1.65898e-05
            2219         1.59648         1.59656     1.65824e-05
            2220         1.59646         1.59656      1.6575e-05
            2221         1.59643         1.59656     1.65676e-05
            2222         1.59639         1.59656     1.65603e-05
            2223         1.59637         1.59656     1.65531e-05
            2224         1.59634         1.59656     1.65459e-05
            2225         1.59631         1.59656     1.65389e-05
            2226         1.59628         1.59656     1.65319e-05
            2227         1.59626         1.59656      1.6525e-05
            2228         1.59624         1.59656     1.65182e-05
            2229         1.59622         1.59656     1.65115e-05
            2230          1.5962         1.59656     1.65049e-05
            2231         1.59618         1.59656     1.64984e-05
            2232         1.59617         1.59656     1.64919e-05
            2233         1.59616         1.59656     1.64855e-05
            2234         1.59615         1.59656     1.64792e-05
            2235         1.59615         1.59656     1.64728e-05
            2236         1.59614         1.59656     1.64665e-05
            2237         1.59615         1.59656     1.64601e-05
            2238         1.59615         1.59656     1.64538e-05
            2239         1.59616         1.59656     1.64474e-05
            2240         1.59617         1.59656     1.64409e-05
            2241         1.59619         1.59656     1.64344e-05
            2242          1.5962         1.59656     1.64278e-05
            2243         1.59623         1.59656     1.64212e-05
            2244         1.59625         1.59655     1.64144e-05
            2245         1.59628         1.59655     1.64075e-05
            2246         1.59632         1.59655     1.64006e-05
            2247         1.59635         1.59655     1.63935e-05
            2248         1.59638         1.59655     1.63864e-05
            2249         1.59642         1.59655     1.63792e-05
            2250         1.59645         1.59655      1.6372e-05
            2251         1.59649         1.59655     1.63648e-05
            2252         1.59652         1.59655     1.63575e-05
            2253         1.59656         1.59655     1.63502e-05
            2254         1.59659         1.59655      1.6343e-05
            2255         1.59662         1.59655     1.63358e-05
            2256         1.59665         1.59655     1.63286e-05
            2257         1.59668         1.59655     1.63214e-05
            2258         1.59671         1.59655     1.63144e-05
            2259         1.59673         1.59655     1.63073e-05
            2260         1.59674         1.59655     1.63003e-05
            2261         1.59676         1.59655     1.62934e-05
            2262         1.59676         1.59655     1.62864e-05
            2263         1.59677         1.59656     1.62795e-05
            2264         1.59676         1.59656     1.62726e-05
            2265         1.59676         1.59656     1.62656e-05
            2266         1.59674         1.59656     1.62587e-05
            2267         1.59671         1.59656     1.62516e-05
            2268         1.59669         1.59656     1.62446e-05
            2269         1.59665         1.59656     1.62375e-05
            2270         1.59661         1.59656     1.62303e-05
            2271         1.59657         1.59656     1.62232e-05
            2272         1.59651         1.59656     1.62161e-05
            2273         1.59645         1.59656      1.6209e-05
            2274         1.59638         1.59656      1.6202e-05
            2275          1.5963         1.59656     1.61953e-05
            2276         1.59622         1.59656     1.61888e-05
            2277         1.59614         1.59655     1.61828e-05
            2278         1.59605         1.59655     1.61772e-05
            2279         1.59595         1.59655     1.61722e-05
            2280         1.59586         1.59655      1.6168e-05
            2281         1.59577         1.59655     1.61646e-05
            2282         1.59567         1.59655     1.61621e-05
            2283         1.59557         1.59655     1.61608e-05
            2284         1.59547         1.59655     1.61606e-05
            2285         1.59537         1.59655     1.61618e-05
            2286         1.59527         1.59655     1.61645e-05
            2287         1.59518         1.59655     1.61686e-05
            2288         1.59508         1.59655     1.61744e-05
            2289         1.59498         1.59655     1.61818e-05
            2290          1.5949         1.59655     1.61908e-05
            2291         1.59482         1.59655     1.62013e-05
            2292         1.59474         1.59655     1.62134e-05
            2293         1.59467         1.59655     1.62269e-05
            2294         1.59461         1.59655     1.62418e-05
            2295         1.59455         1.59654      1.6258e-05
            2296          1.5945         1.59654     1.62753e-05
            2297         1.59446         1.59654     1.62935e-05
            2298         1.59442         1.59654     1.63125e-05
            2299          1.5944         1.59654     1.63321e-05
            2300         1.59438         1.59654      1.6352e-05
            2301         1.59437         1.59654     1.63722e-05
            2302         1.59437         1.59654     1.63921e-05
            2303         1.59438         1.59654     1.64118e-05
            2304         1.59439         1.59654      1.6431e-05
            2305         1.59442         1.59654     1.64496e-05
            2306         1.59444         1.59653     1.64675e-05
            2307         1.59448         1.59653     1.64844e-05
            2308         1.59452         1.59653     1.65003e-05
            2309         1.59457         1.59653      1.6515e-05
            2310         1.59462         1.59653     1.65285e-05
            2311         1.59468         1.59653     1.65407e-05
            2312         1.59474         1.59653     1.65516e-05
            2313         1.59481         1.59653      1.6561e-05
            2314         1.59489         1.59653     1.65691e-05
            2315         1.59496         1.59653     1.65758e-05
            2316         1.59503         1.59653     1.65812e-05
            2317         1.59511         1.59653     1.65852e-05
            2318          1.5952         1.59653      1.6588e-05
            2319         1.59527         1.59653     1.65897e-05
            2320         1.59535         1.59652     1.65902e-05
            2321         1.59543         1.59652     1.65898e-05
            2322         1.59551         1.59652     1.65884e-05
            2323         1.59558         1.59652     1.65862e-05
            2324         1.59565         1.59652     1.65833e-05
            2325         1.59572         1.59652     1.65797e-05
            2326         1.59579         1.59652     1.65756e-05
            2327         1.59586         1.59652     1.65709e-05
            2328         1.59591         1.59652     1.65659e-05
            2329         1.59597         1.59652     1.65605e-05
            2330         1.59602         1.59652     1.65548e-05
            2331         1.59606         1.59652     1.65489e-05
            2332         1.59609         1.59652     1.65428e-05
            2333         1.59613         1.59652     1.65366e-05
            2334         1.59615         1.59652     1.65302e-05
            2335         1.59617         1.59652     1.65239e-05
            2336         1.59618         1.59652     1.65174e-05
            2337         1.59619         1.59652      1.6511e-05
            2338         1.59618         1.59652     1.65045e-05
            2339         1.59617         1.59652     1.64982e-05
            2340         1.59616         1.59652     1.64918e-05
            2341         1.59615         1.59652     1.64855e-05
            2342         1.59613         1.59652     1.64793e-05
            2343         1.59611         1.59652     1.64732e-05
            2344         1.59608         1.59652     1.64673e-05
            2345         1.59605         1.59652     1.64614e-05
            2346         1.59602         1.59652     1.64558e-05
            2347         1.59598         1.59652     1.64504e-05
            2348         1.59595         1.59652     1.64451e-05
            2349         1.59591         1.59652     1.64402e-05
            2350         1.59586         1.59652     1.64356e-05
            2351         1.59582         1.59652     1.64313e-05
            2352         1.59578         1.59652     1.64272e-05
            2353         1.59575         1.59652     1.64235e-05
            2354         1.59571         1.59652     1.64201e-05
            2355         1.59567         1.59652      1.6417e-05
            2356         1.59564         1.59652     1.64143e-05
            2357         1.59561         1.59652     1.64118e-05
            2358         1.59558         1.59651     1.64097e-05
            2359         1.59555         1.59651     1.64078e-05
            2360         1.59553         1.59651     1.64062e-05
            2361         1.59551         1.59651     1.64048e-05
            2362         1.59549         1.59651     1.64036e-05
            2363         1.59548         1.59651     1.64026e-05
            2364         1.59546         1.59651     1.64017e-05
            2365         1.59545         1.59651     1.64009e-05
            2366         1.59544         1.59651     1.64002e-05
            2367         1.59543         1.59651     1.63996e-05
            2368         1.59542         1.59651     1.63991e-05
            2369         1.59542         1.59651     1.63986e-05
            2370         1.59542         1.59651     1.63982e-05
            2371         1.59542         1.59651     1.63977e-05
            2372         1.59541         1.59651     1.63973e-05
            2373         1.59542         1.59651     1.63969e-05
            2374         1.59542         1.59651     1.63964e-05
            2375         1.59542         1.59651      1.6396e-05
            2376         1.59542         1.59651     1.63955e-05
            2377         1.59542         1.59651      1.6395e-05
            2378         1.59542         1.59651     1.63945e-05
            2379         1.59541         1.59651      1.6394e-05
            2380         1.59541          1.5965     1.63936e-05
            2381         1.59541          1.5965     1.63931e-05
            2382          1.5954          1.5965     1.63928e-05
            2383         1.59539          1.5965     1.63926e-05
            2384         1.59538          1.5965     1.63925e-05
            2385         1.59537          1.5965     1.63925e-05
            2386         1.59535          1.5965     1.63927e-05
            2387         1.59534          1.5965     1.63931e-05
            2388         1.59532          1.5965     1.63938e-05
            2389          1.5953          1.5965     1.63947e-05
            2390         1.59528          1.5965     1.63958e-05
            2391         1.59525          1.5965     1.63973e-05
            2392         1.59522          1.5965     1.63991e-05
            2393          1.5952          1.5965     1.64013e-05
            2394         1.59517          1.5965     1.64038e-05
            2395         1.59513          1.5965     1.64069e-05
            2396         1.59511          1.5965     1.64103e-05
            2397         1.59507          1.5965     1.64142e-05
            2398         1.59504          1.5965     1.64186e-05
            2399         1.59501         1.59649     1.64235e-05
            2400         1.59497         1.59649     1.64289e-05
            2401         1.59494         1.59649     1.64347e-05
            2402         1.59491         1.59649     1.64411e-05
            2403         1.59487         1.59649     1.64481e-05
            2404         1.59484         1.59649     1.64557e-05
            2405          1.5948         1.59649     1.64638e-05
            2406         1.59477         1.59649     1.64726e-05
            2407         1.59474         1.59649     1.64817e-05
            2408         1.59472         1.59649     1.64912e-05
            2409         1.59469         1.59649     1.65012e-05
            2410         1.59467         1.59649     1.65116e-05
            2411         1.59465         1.59649     1.65224e-05
            2412         1.59463         1.59649     1.65335e-05
            2413         1.59462         1.59648     1.65447e-05
            2414         1.59461         1.59648     1.65561e-05
            2415          1.5946         1.59648     1.65676e-05
            2416         1.59459         1.59648     1.65792e-05
            2417         1.59459         1.59648     1.65909e-05
            2418         1.59459         1.59648     1.66024e-05
            2419         1.59459         1.59648     1.66139e-05
            2420          1.5946         1.59648     1.66252e-05
            2421         1.59461         1.59648     1.66363e-05
            2422         1.59462         1.59648     1.66471e-05
            2423         1.59464         1.59648     1.66575e-05
            2424         1.59466         1.59648     1.66676e-05
            2425         1.59468         1.59648     1.66773e-05
            2426          1.5947         1.59647     1.66864e-05
            2427         1.59473         1.59647     1.66951e-05
            2428         1.59475         1.59647     1.67032e-05
            2429         1.59478         1.59647     1.67109e-05
            2430         1.59482         1.59647     1.67179e-05
            2431         1.59485         1.59647     1.67243e-05
            2432         1.59489         1.59647     1.67301e-05
            2433         1.59493         1.59647     1.67352e-05
            2434         1.59497         1.59647     1.67396e-05
            2435         1.59501         1.59647     1.67435e-05
            2436         1.59505         1.59647     1.67467e-05
            2437         1.59509         1.59647     1.67494e-05
            2438         1.59513         1.59647     1.67515e-05
            2439         1.59518         1.59647      1.6753e-05
            2440         1.59522         1.59647      1.6754e-05
            2441         1.59526         1.59647     1.67543e-05
            2442         1.59531         1.59647     1.67542e-05
            2443         1.59535         1.59646     1.67535e-05
            2444         1.59541         1.59646     1.67522e-05
            2445         1.59545         1.59646     1.67505e-05
            2446          1.5955         1.59646     1.67483e-05
            2447         1.59555         1.59646     1.67456e-05
            2448          1.5956         1.59646     1.67425e-05
            2449         1.59565         1.59646     1.67389e-05
            2450          1.5957         1.59646      1.6735e-05
            2451         1.59576         1.59646     1.67306e-05
            2452         1.59581         1.59646     1.67259e-05
            2453         1.59586         1.59646     1.67209e-05
            2454         1.59591         1.59646     1.67156e-05
            2455         1.59596         1.59646       1.671e-05
            2456         1.59602         1.59646     1.67042e-05
            2457         1.59607         1.59646     1.66982e-05
            2458         1.59612         1.59646     1.66919e-05
            2459         1.59617         1.59646     1.66856e-05
            2460         1.59622         1.59646     1.66791e-05
            2461         1.59627         1.59646     1.66725e-05
            2462         1.59632         1.59646     1.66658e-05
            2463         1.59636         1.59646     1.66591e-05
            2464         1.59641         1.59646     1.66524e-05
            2465         1.59646         1.59646     1.66456e-05
            2466         1.59651         1.59646     1.66389e-05
            2467         1.59655         1.59646     1.66322e-05
            2468          1.5966         1.59646     1.66255e-05
            2469         1.59664         1.59646     1.66189e-05
            2470         1.59669         1.59646     1.66125e-05
            2471         1.59672         1.59646     1.66061e-05
            2472         1.59677         1.59646     1.65998e-05
            2473          1.5968         1.59646     1.65937e-05
            2474         1.59683         1.59646     1.65877e-05
            2475         1.59687         1.59646     1.65818e-05
            2476         1.59689         1.59646      1.6576e-05
            2477         1.59691         1.59646     1.65703e-05
            2478         1.59693         1.59646     1.65647e-05
            2479         1.59695         1.59646     1.65592e-05
            2480         1.59696         1.59646     1.65538e-05
            2481         1.59697         1.59646     1.65483e-05
            2482         1.59697         1.59646     1.65429e-05
            2483         1.59698         1.59646     1.65376e-05
            2484         1.59697         1.59646     1.65322e-05
            2485         1.59697         1.59646     1.65268e-05
            2486         1.59697         1.59646     1.65214e-05
            2487         1.59696         1.59646      1.6516e-05
            2488         1.59695         1.59646     1.65105e-05
            2489         1.59694         1.59646      1.6505e-05
            2490         1.59693         1.59646     1.64994e-05
            2491         1.59693         1.59646     1.64939e-05
            2492         1.59692         1.59646     1.64882e-05
            2493         1.59691         1.59646     1.64826e-05
            2494         1.59691         1.59646      1.6477e-05
            2495          1.5969         1.59646     1.64713e-05
            2496         1.59691         1.59646     1.64657e-05
            2497         1.59691         1.59647       1.646e-05
            2498         1.59692         1.59647     1.64544e-05
            2499         1.59693         1.59647     1.64489e-05
            2500         1.59695         1.59647     1.64434e-05
            2501         1.59697         1.59647     1.64381e-05
            2502           1.597         1.59647     1.64329e-05
            2503         1.59705         1.59647      1.6428e-05
            2504         1.59709         1.59647     1.64234e-05
            2505         1.59714         1.59647      1.6419e-05
            2506         1.59719         1.59647     1.64151e-05
            2507         1.59725         1.59647     1.64115e-05
            2508         1.59732         1.59647     1.64085e-05
            2509         1.59739         1.59647      1.6406e-05
            2510         1.59744         1.59647     1.64041e-05
            2511          1.5975         1.59647     1.64027e-05
            2512         1.59755         1.59647     1.64018e-05
            2513         1.59759         1.59647     1.64014e-05
            2514         1.59762         1.59647     1.64012e-05
            2515         1.59763         1.59647     1.64012e-05
            2516         1.59762         1.59647      1.6401e-05
            2517         1.59758         1.59647     1.64004e-05
            2518         1.59752         1.59647     1.63992e-05
            2519         1.59743         1.59647     1.63971e-05
            2520         1.59731         1.59647     1.63939e-05
            2521         1.59715         1.59647     1.63896e-05
            2522         1.59696         1.59647     1.63843e-05
            2523         1.59674         1.59647     1.63781e-05
            2524          1.5965         1.59647     1.63716e-05
            2525         1.59623         1.59647     1.63654e-05
            2526         1.59594         1.59647     1.63603e-05
            2527         1.59563         1.59647     1.63572e-05
            2528         1.59531         1.59647     1.63572e-05
            2529           1.595         1.59647     1.63611e-05
            2530         1.59469         1.59647     1.63698e-05
            2531          1.5944         1.59647     1.63838e-05
            2532         1.59412         1.59647     1.64036e-05
            2533         1.59387         1.59647     1.64292e-05
            2534         1.59365         1.59647     1.64604e-05
            2535         1.59346         1.59647     1.64967e-05
            2536         1.59331         1.59646      1.6537e-05
            2537          1.5932         1.59646     1.65806e-05
            2538         1.59313         1.59646     1.66261e-05
            2539         1.59309         1.59646     1.66724e-05
            2540          1.5931         1.59646     1.67184e-05
            2541         1.59313         1.59646     1.67631e-05
            2542          1.5932         1.59646     1.68054e-05
            2543          1.5933         1.59646     1.68447e-05
            2544         1.59342         1.59645     1.68804e-05
            2545         1.59356         1.59645     1.69119e-05
            2546         1.59373         1.59645     1.69391e-05
            2547          1.5939         1.59645      1.6962e-05
            2548         1.59409         1.59645     1.69807e-05
            2549         1.59428         1.59645     1.69953e-05
            2550         1.59449         1.59645      1.7006e-05
            2551         1.59469         1.59645     1.70133e-05
            2552         1.59488         1.59645     1.70177e-05
            2553         1.59508         1.59645     1.70195e-05
            2554         1.59526         1.59645     1.70191e-05
            2555         1.59545         1.59645     1.70169e-05
            2556         1.59562         1.59645     1.70134e-05
            2557         1.59578         1.59645     1.70087e-05
            2558         1.59593         1.59645     1.70032e-05
            2559         1.59607         1.59645     1.69972e-05
            2560         1.59621         1.59644     1.69908e-05
            2561         1.59632         1.59644     1.69843e-05
            2562         1.59643         1.59644     1.69776e-05
            2563         1.59652         1.59644      1.6971e-05
            2564          1.5966         1.59644     1.69645e-05
            2565         1.59667         1.59645     1.69581e-05
            2566         1.59672         1.59645     1.69519e-05
            2567         1.59677         1.59645     1.69457e-05
            2568          1.5968         1.59645     1.69397e-05
            2569         1.59683         1.59645     1.69338e-05
            2570         1.59684         1.59645     1.69279e-05
            2571         1.59683         1.59645      1.6922e-05
            2572         1.59682         1.59645      1.6916e-05
            2573         1.59679         1.59645       1.691e-05
            2574         1.59676         1.59645     1.69038e-05
            2575         1.59671         1.59645     1.68976e-05
            2576         1.59665         1.59645     1.68912e-05
            2577         1.59658         1.59645     1.68847e-05
            2578          1.5965         1.59645     1.68782e-05
            2579         1.59643         1.59645     1.68717e-05
            2580         1.59634         1.59645     1.68652e-05
            2581         1.59625         1.59645     1.68588e-05
            2582         1.59615         1.59645     1.68527e-05
            2583         1.59604         1.59645     1.68469e-05
            2584         1.59594         1.59645     1.68415e-05
            2585         1.59583         1.59645     1.68367e-05
            2586         1.59572         1.59645     1.68325e-05
            2587         1.59561         1.59645     1.68291e-05
            2588         1.59549         1.59644     1.68266e-05
            2589         1.59538         1.59644     1.68251e-05
            2590         1.59527         1.59644     1.68247e-05
            2591         1.59517         1.59644     1.68254e-05
            2592         1.59506         1.59644     1.68274e-05
            2593         1.59496         1.59644     1.68306e-05
            2594         1.59486         1.59644     1.68352e-05
            2595         1.59476         1.59644     1.68413e-05
            2596         1.59466         1.59644     1.68487e-05
            2597         1.59457         1.59644     1.68576e-05
            2598         1.59448         1.59644      1.6868e-05
            2599          1.5944         1.59644     1.68798e-05
            2600         1.59431         1.59644      1.6893e-05
            2601         1.59424         1.59644     1.69077e-05
            2602         1.59417         1.59644     1.69237e-05
            2603         1.59409         1.59643     1.69412e-05
            2604         1.59402         1.59643     1.69599e-05
            2605         1.59396         1.59643       1.698e-05
            2606          1.5939         1.59643     1.70013e-05
            2607         1.59385         1.59643     1.70235e-05
            2608         1.59381         1.59643     1.70466e-05
            2609         1.59377         1.59643     1.70705e-05
            2610         1.59373         1.59643     1.70952e-05
            2611          1.5937         1.59643     1.71205e-05
            2612         1.59368         1.59643     1.71461e-05
            2613         1.59367         1.59642     1.71721e-05
            2614         1.59365         1.59642     1.71982e-05
            2615         1.59364         1.59642     1.72245e-05
            2616         1.59363         1.59642     1.72509e-05
            2617         1.59364         1.59642      1.7277e-05
            2618         1.59365         1.59642     1.73029e-05
            2619         1.59366         1.59642     1.73282e-05
            2620         1.59368         1.59642     1.73531e-05
            2621         1.59371         1.59642     1.73773e-05
            2622         1.59373         1.59642     1.74009e-05
            2623         1.59376         1.59641     1.74236e-05
            2624          1.5938         1.59641     1.74455e-05
            2625         1.59384         1.59641     1.74665e-05
            2626         1.59388         1.59641     1.74864e-05
            2627         1.59393         1.59641     1.75052e-05
            2628         1.59398         1.59641     1.75229e-05
            2629         1.59404         1.59641     1.75395e-05
            2630         1.59409         1.59641     1.75549e-05
            2631         1.59416         1.59641     1.75691e-05
            2632         1.59422         1.59641      1.7582e-05
            2633         1.59429         1.59641     1.75938e-05
            2634         1.59436          1.5964     1.76043e-05
            2635         1.59442          1.5964     1.76137e-05
            2636         1.59449          1.5964     1.76219e-05
            2637         1.59456          1.5964     1.76292e-05
            2638         1.59462          1.5964     1.76354e-05
            2639         1.59469          1.5964     1.76406e-05
            2640         1.59476          1.5964      1.7645e-05
            2641         1.59482          1.5964     1.76484e-05
            2642          1.5949          1.5964     1.76509e-05
            2643         1.59496          1.5964     1.76526e-05
            2644         1.59503          1.5964     1.76534e-05
            2645          1.5951          1.5964     1.76536e-05
            2646         1.59516          1.5964     1.76531e-05
            2647         1.59522          1.5964     1.76521e-05
            2648         1.59528          1.5964     1.76504e-05
            2649         1.59534          1.5964     1.76483e-05
            2650         1.59539          1.5964     1.76457e-05
            2651         1.59545         1.59639     1.76427e-05
            2652          1.5955         1.59639     1.76393e-05
            2653         1.59555         1.59639     1.76355e-05
            2654         1.59561         1.59639     1.76313e-05
            2655         1.59566         1.59639     1.76269e-05
            2656         1.59571         1.59639     1.76221e-05
            2657         1.59576         1.59639     1.76171e-05
            2658         1.59581         1.59639     1.76119e-05
            2659         1.59586         1.59639     1.76064e-05
            2660          1.5959         1.59639     1.76008e-05
            2661         1.59595         1.59639     1.75949e-05
            2662           1.596         1.59639     1.75889e-05
            2663         1.59604         1.59639     1.75828e-05
            2664         1.59609         1.59639     1.75766e-05
            2665         1.59613         1.59639     1.75703e-05
            2666         1.59618         1.59639     1.75639e-05
            2667         1.59622         1.59639     1.75574e-05
            2668         1.59626         1.59639     1.75509e-05
            2669          1.5963         1.59639     1.75443e-05
            2670         1.59634         1.59639     1.75378e-05
            2671         1.59639         1.59639     1.75312e-05
            2672         1.59642         1.59639     1.75246e-05
            2673         1.59647         1.59639     1.75181e-05
            2674          1.5965         1.59639     1.75116e-05
            2675         1.59654         1.59639     1.75052e-05
            2676         1.59658         1.59639     1.74988e-05
            2677         1.59662         1.59639     1.74924e-05
            2678         1.59665         1.59639     1.74862e-05
            2679         1.59668         1.59639       1.748e-05
            2680         1.59671         1.59639     1.74738e-05
            2681         1.59674         1.59639     1.74678e-05
            2682         1.59676         1.59639     1.74618e-05
            2683         1.59679         1.59639      1.7456e-05
            2684         1.59681         1.59639     1.74502e-05
            2685         1.59683         1.59639     1.74444e-05
            2686         1.59685         1.59639     1.74388e-05
            2687         1.59686         1.59639     1.74332e-05
            2688         1.59688         1.59639     1.74276e-05
            2689         1.59689         1.59639     1.74221e-05
            2690          1.5969         1.59639     1.74166e-05
            2691          1.5969         1.59639     1.74112e-05
            2692          1.5969         1.59639     1.74057e-05
            2693         1.59691         1.59639     1.74003e-05
            2694          1.5969         1.59639     1.73949e-05
            2695          1.5969         1.59639     1.73894e-05
            2696         1.59689          1.5964     1.73839e-05
            2697         1.59688          1.5964     1.73784e-05
            2698         1.59686          1.5964     1.73729e-05
            2699         1.59685          1.5964     1.73673e-05
            2700         1.59684          1.5964     1.73616e-05
            2701         1.59683          1.5964     1.73559e-05
            2702         1.59681          1.5964     1.73502e-05
            2703         1.59679          1.5964     1.73444e-05
            2704         1.59676          1.5964     1.73385e-05
            2705         1.59674          1.5964     1.73325e-05
            2706         1.59671          1.5964     1.73265e-05
            2707         1.59669          1.5964     1.73204e-05
            2708         1.59666          1.5964     1.73143e-05
            2709         1.59663          1.5964     1.73081e-05
            2710         1.59659          1.5964     1.73019e-05
            2711         1.59655          1.5964     1.72956e-05
            2712         1.59651          1.5964     1.72893e-05
            2713         1.59647          1.5964     1.72829e-05
            2714         1.59643          1.5964     1.72766e-05
            2715         1.59638          1.5964     1.72702e-05
            2716         1.59633          1.5964     1.72639e-05
            2717         1.59628          1.5964     1.72576e-05
            2718         1.59623          1.5964     1.72513e-05
            2719         1.59617          1.5964     1.72452e-05
            2720         1.59611          1.5964     1.72391e-05
            2721         1.59605          1.5964     1.72333e-05
            2722         1.59598          1.5964     1.72276e-05
            2723         1.59592          1.5964     1.72222e-05
            2724         1.59585          1.5964      1.7217e-05
            2725         1.59578          1.5964     1.72122e-05
            2726         1.59571          1.5964     1.72077e-05
            2727         1.59563          1.5964     1.72037e-05
            2728         1.59555          1.5964     1.72002e-05
            2729         1.59548         1.59639     1.71972e-05
            2730          1.5954         1.59639     1.71947e-05
            2731         1.59533         1.59639     1.71928e-05
            2732         1.59525         1.59639     1.71916e-05
            2733         1.59518         1.59639     1.71911e-05
            2734          1.5951         1.59639     1.71913e-05
            2735         1.59504         1.59639     1.71921e-05
            2736         1.59498         1.59639     1.71936e-05
            2737         1.59492         1.59639     1.71958e-05
            2738         1.59486         1.59639     1.71985e-05
            2739         1.59481         1.59639      1.7202e-05
            2740         1.59476         1.59639     1.72059e-05
            2741         1.59471         1.59639     1.72105e-05
            2742         1.59467         1.59639     1.72156e-05
            2743         1.59463         1.59639     1.72212e-05
            2744          1.5946         1.59639     1.72272e-05
            2745         1.59458         1.59639     1.72335e-05
            2746         1.59456         1.59639       1.724e-05
            2747         1.59455         1.59638     1.72467e-05
            2748         1.59454         1.59638     1.72535e-05
            2749         1.59453         1.59638     1.72605e-05
            2750         1.59453         1.59638     1.72674e-05
            2751         1.59453         1.59638     1.72742e-05
            2752         1.59453         1.59638     1.72811e-05
            2753         1.59454         1.59638     1.72877e-05
            2754         1.59455         1.59638     1.72943e-05
            2755         1.59456         1.59638     1.73007e-05
            2756         1.59457         1.59638     1.73069e-05
            2757         1.59458         1.59638      1.7313e-05
            2758         1.59458         1.59638     1.73189e-05
            2759         1.59459         1.59638     1.73247e-05
            2760         1.59461         1.59638     1.73303e-05
            2761         1.59461         1.59638     1.73358e-05
            2762         1.59462         1.59637     1.73411e-05
            2763         1.59463         1.59637     1.73464e-05
            2764         1.59464         1.59637     1.73514e-05
            2765         1.59465         1.59637     1.73564e-05
            2766         1.59465         1.59637     1.73613e-05
            2767         1.59465         1.59637     1.73662e-05
            2768         1.59465         1.59637      1.7371e-05
            2769         1.59466         1.59637     1.73757e-05
            2770         1.59466         1.59637     1.73804e-05
            2771         1.59466         1.59637     1.73852e-05
            2772         1.59465         1.59637       1.739e-05
            2773         1.59465         1.59637     1.73947e-05
            2774         1.59465         1.59637     1.73994e-05
            2775         1.59465         1.59637     1.74042e-05
            2776         1.59465         1.59637      1.7409e-05
            2777         1.59465         1.59637     1.74137e-05
            2778         1.59465         1.59637     1.74184e-05
            2779         1.59465         1.59636     1.74231e-05
            2780         1.59465         1.59636     1.74277e-05
            2781         1.59466         1.59636     1.74322e-05
            2782         1.59467         1.59636     1.74365e-05
            2783         1.59468         1.59636     1.74407e-05
            2784          1.5947         1.59636     1.74447e-05
            2785         1.59471         1.59636     1.74485e-05
            2786         1.59473         1.59636      1.7452e-05
            2787         1.59476         1.59636     1.74552e-05
            2788         1.59479         1.59636      1.7458e-05
            2789         1.59482         1.59636     1.74604e-05
            2790         1.59486         1.59636     1.74625e-05
            2791         1.59491         1.59636      1.7464e-05
            2792         1.59495         1.59636     1.74649e-05
            2793           1.595         1.59636     1.74655e-05
            2794         1.59505         1.59636     1.74655e-05
            2795          1.5951         1.59636      1.7465e-05
            2796         1.59516         1.59636      1.7464e-05
            2797         1.59522         1.59635     1.74624e-05
            2798         1.59528         1.59635     1.74604e-05
            2799         1.59534         1.59635     1.74579e-05
            2800         1.59541         1.59635     1.74549e-05
            2801         1.59548         1.59635     1.74515e-05
            2802         1.59555         1.59635     1.74476e-05
            2803         1.59561         1.59635     1.74434e-05
            2804         1.59567         1.59635     1.74388e-05
            2805         1.59574         1.59635      1.7434e-05
            2806          1.5958         1.59635     1.74289e-05
            2807         1.59587         1.59635     1.74235e-05
            2808         1.59593         1.59635     1.74179e-05
            2809         1.59599         1.59635     1.74122e-05
            2810         1.59604         1.59635     1.74064e-05
            2811         1.59609         1.59635     1.74004e-05
            2812         1.59613         1.59635     1.73944e-05
            2813         1.59617         1.59635     1.73883e-05
            2814         1.59621         1.59635     1.73822e-05
            2815         1.59623         1.59635     1.73761e-05
            2816         1.59625         1.59635       1.737e-05
            2817         1.59626         1.59635     1.73639e-05
            2818         1.59626         1.59635     1.73577e-05
            2819         1.59626         1.59635     1.73516e-05
            2820         1.59624         1.59635     1.73455e-05
            2821         1.59622         1.59635     1.73394e-05
            2822         1.59619         1.59635     1.73333e-05
            2823         1.59616         1.59635     1.73273e-05
            2824         1.59611         1.59635     1.73214e-05
            2825         1.59606         1.59635     1.73156e-05
            2826         1.59601         1.59635     1.73099e-05
            2827         1.59594         1.59635     1.73043e-05
            2828         1.59588         1.59635      1.7299e-05
            2829          1.5958         1.59635      1.7294e-05
            2830         1.59573         1.59635     1.72893e-05
            2831         1.59566         1.59635     1.72849e-05
            2832         1.59559         1.59635     1.72809e-05
            2833         1.59551         1.59635     1.72773e-05
            2834         1.59544         1.59635     1.72742e-05
            2835         1.59538         1.59635     1.72715e-05
            2836         1.59532         1.59635     1.72692e-05
            2837         1.59526         1.59635     1.72674e-05
            2838          1.5952         1.59635      1.7266e-05
            2839         1.59515         1.59635     1.72651e-05
            2840         1.59512         1.59635     1.72644e-05
            2841         1.59508         1.59635     1.72641e-05
            2842         1.59505         1.59635      1.7264e-05
            2843         1.59503         1.59634     1.72641e-05
            2844         1.59502         1.59634     1.72644e-05
