#BLOCK   PARTNER   MY_BETA PART_BETA   DELTA_BDELTA_E  ACCEPTED
1         5         1   1.10206 -0.102062   8.11262         1
3         5         1   1.10206 -0.102062 -0.606228         1
5         5         1   1.10206 -0.102062  -12.1117         1
7         5         1   1.10206 -0.102062  -15.2515         1
9         5         1   1.10206 -0.102062   10.9636         0
11         5         1   1.10206 -0.102062   10.9636         0
13         5         1   1.10206 -0.102062   10.3841         0
15         5         1   1.10206 -0.102062   2.53622         1
17         5         1   1.10206 -0.102062   -12.956         1
19         5         1   1.10206 -0.102062   8.09371         1
21         5         1   1.10206 -0.102062  -23.1067         1
23         5         1   1.10206 -0.102062   14.1475         0
25         5         1   1.10206 -0.102062   14.1475         0
27         5         1   1.10206 -0.102062   13.9461         1
29         5         1   1.10206 -0.102062  -11.8168         1
31         5         1   1.10206 -0.102062   9.68823         0
33         5         1   1.10206 -0.102062    13.619         0
35         5         1   1.10206 -0.102062   11.1588         0
37         5         1   1.10206 -0.102062   11.1588         0
39         5         1   1.10206 -0.102062   5.13167         0
41         5         1   1.10206 -0.102062  -4.86804         1
43         5         1   1.10206 -0.102062   3.27976         1
45         5         1   1.10206 -0.102062  -2.72532         1
47         5         1   1.10206 -0.102062   2.72532         0
49         5         1   1.10206 -0.102062   2.72532         0
51         5         1   1.10206 -0.102062   1.89786         1
53         5         1   1.10206 -0.102062 -0.544569         1
55         5         1   1.10206 -0.102062 -0.293923         1
57         5         1   1.10206 -0.102062   4.84091         0
59         5         1   1.10206 -0.102062   8.74216         1
61         5         1   1.10206 -0.102062  -8.74216         1
63         5         1   1.10206 -0.102062   5.02042         1
65         5         1   1.10206 -0.102062  -5.02042         1
67         5         1   1.10206 -0.102062   5.02042         0
69         5         1   1.10206 -0.102062   1.42646         1
71         5         1   1.10206 -0.102062   1.05538         1
73         5         1   1.10206 -0.102062   1.70427         0
75         5         1   1.10206 -0.102062   1.70427         1
77         5         1   1.10206 -0.102062  -1.05227         1
79         5         1   1.10206 -0.102062   1.05227         1
81         5         1   1.10206 -0.102062  0.730117         1
83         5         1   1.10206 -0.102062  0.448562         1
85         5         1   1.10206 -0.102062 -0.448562         1
87         5         1   1.10206 -0.102062  0.448562         0
89         5         1   1.10206 -0.102062  0.448562         1
91         5         1   1.10206 -0.102062   11.4262         1
93         5         1   1.10206 -0.102062  -6.70013         1
95         5         1   1.10206 -0.102062  -1.89162         1
97         5         1   1.10206 -0.102062  0.875695         1
99         5         1   1.10206 -0.102062   1.01592         1
101         5         1   1.10206 -0.102062  -1.89162         1
103         5         1   1.10206 -0.102062  0.875695         1
105         5         1   1.10206 -0.102062 -0.875695         1
107         5         1   1.10206 -0.102062   5.49019         1
109         5         1   1.10206 -0.102062  -4.61449         1
111         5         1   1.10206 -0.102062 -0.875695         1
113         5         1   1.10206 -0.102062  0.875695         1
115         5         1   1.10206 -0.102062  -1.07525         1
117         5         1   1.10206 -0.102062   1.07525         1
119         5         1   1.10206 -0.102062  -1.11395         1
121         5         1   1.10206 -0.102062   1.11395         0
123         5         1   1.10206 -0.102062   1.11395         1
125         5         1   1.10206 -0.102062  -1.11395         1
127         5         1   1.10206 -0.102062   1.11395         1
129         5         1   1.10206 -0.102062  -1.11395         1
131         5         1   1.10206 -0.102062   1.11395         1
133         5         1   1.10206 -0.102062  -3.01651         1
135         5         1   1.10206 -0.102062   4.87795         1
137         5         1   1.10206 -0.102062  -4.87795         1
139         5         1   1.10206 -0.102062   3.68648         1
141         5         1   1.10206 -0.102062  -3.68648         1
143         5         1   1.10206 -0.102062   2.63842         1
145         5         1   1.10206 -0.102062  -2.63842         1
147         5         1   1.10206 -0.102062   1.91259         1
149         5         1   1.10206 -0.102062  -1.91259         1
151         5         1   1.10206 -0.102062   3.19153         1
153         5         1   1.10206 -0.102062  -3.19153         1
155         5         1   1.10206 -0.102062    4.9649         0
157         5         1   1.10206 -0.102062  -6.04172         1
159         5         1   1.10206 -0.102062   5.33176         1
161         5         1   1.10206 -0.102062  -5.33176         1
163         5         1   1.10206 -0.102062   6.28124         1
165         5         1   1.10206 -0.102062  -6.28124         1
167         5         1   1.10206 -0.102062   5.57128         1
169         5         1   1.10206 -0.102062  -5.57128         1
171         5         1   1.10206 -0.102062   6.28124         0
173         5         1   1.10206 -0.102062   5.57128         1
175         5         1   1.10206 -0.102062  -5.57128         1
177         5         1   1.10206 -0.102062   5.57128         1
179         5         1   1.10206 -0.102062   0.70996         1
181         5         1   1.10206 -0.102062  -6.28124         1
183         5         1   1.10206 -0.102062   5.57128         0
185         5         1   1.10206 -0.102062   5.57128         0
187         5         1   1.10206 -0.102062   6.28124         1
189         5         1   1.10206 -0.102062  -6.28124         1
191         5         1   1.10206 -0.102062   5.57128         1
193         5         1   1.10206 -0.102062  -5.57128         1
195         5         1   1.10206 -0.102062   6.28124         0
197         5         1   1.10206 -0.102062   5.25441         1
199         5         1   1.10206 -0.102062  -5.25441         1
201         5         1   1.10206 -0.102062   5.73978         0
203         5         1   1.10206 -0.102062   4.71296         0
205         5         1   1.10206 -0.102062   5.06333         0
207         5         1   1.10206 -0.102062   5.36531         0
209         5         1   1.10206 -0.102062   6.39213         0
211         5         1   1.10206 -0.102062   2.55972         1
213         5         1   1.10206 -0.102062   1.02682         1
215         5         1   1.10206 -0.102062  -2.07723         1
217         5         1   1.10206 -0.102062    1.0504         1
219         5         1   1.10206 -0.102062   -1.0504         1
221         5         1   1.10206 -0.102062   2.07723         1
223         5         1   1.10206 -0.102062  -2.07723         1
225         5         1   1.10206 -0.102062    1.0504         1
227         5         1   1.10206 -0.102062  -7.19493         1
229         5         1   1.10206 -0.102062   5.22245         1
231         5         1   1.10206 -0.102062  -5.22245         1
233         5         1   1.10206 -0.102062   5.16353         1
235         5         1   1.10206 -0.102062  -5.16353         1
237         5         1   1.10206 -0.102062    4.1367         0
239         5         1   1.10206 -0.102062    4.1367         1
241         5         1   1.10206 -0.102062   -4.1367         1
243         5         1   1.10206 -0.102062   5.16353         0
245         5         1   1.10206 -0.102062    4.1367         0
247         5         1   1.10206 -0.102062   5.16353         1
249         5         1   1.10206 -0.102062  -3.61688         1
251         5         1   1.10206 -0.102062   2.59006         1
253         5         1   1.10206 -0.102062  -2.59006         1
255         5         1   1.10206 -0.102062   3.82094         1
257         5         1   1.10206 -0.102062  -1.02682         1
259         5         1   1.10206 -0.102062   -2.7807         1
261         5         1   1.10206 -0.102062   9.73652         1
263         5         1   1.10206 -0.102062  -1.02682         1
265         5         1   1.10206 -0.102062   1.07706         1
267         5         1   1.10206 -0.102062  -1.07706         1
269         5         1   1.10206 -0.102062   1.02682         1
271         5         1   1.10206 -0.102062 0.0502364         1
273         5         1   1.10206 -0.102062  -1.07706         1
275         5         1   1.10206 -0.102062   1.02682         1
277         5         1   1.10206 -0.102062 -0.932267         1
279         5         1   1.10206 -0.102062  0.982504         1
281         5         1   1.10206 -0.102062 -0.982504         1
283         5         1   1.10206 -0.102062   1.10756         1
285         5         1   1.10206 -0.102062  -1.10756         1
287         5         1   1.10206 -0.102062   1.27751         1
289         5         1   1.10206 -0.102062-0.0502364         1
291         5         1   1.10206 -0.102062  -1.22728         1
293         5         1   1.10206 -0.102062   1.27751         1
295         5         1   1.10206 -0.102062  -1.27751         1
297         5         1   1.10206 -0.102062   1.45922         1
299         5         1   1.10206 -0.102062 -0.181705         1
301         5         1   1.10206 -0.102062  -4.48246         1
303         5         1   1.10206 -0.102062   1.45922         1
305         5         1   1.10206 -0.102062   3.02325         1
307         5         1   1.10206 -0.102062  -4.48246         1
309         5         1   1.10206 -0.102062   1.45922         1
311         5         1   1.10206 -0.102062  -1.45922         1
313         5         1   1.10206 -0.102062   1.45922         1
315         5         1   1.10206 -0.102062  -1.45922         1
