0         515.909
10000         309.693
20000         276.645
30000           276.5
40000         272.204
50000         277.852
60000         273.354
70000         273.354
80000         265.131
90000         263.143
100000         258.632
110000         258.632
120000         258.632
130000         258.632
140000         258.632
150000         258.632
160000         258.632
170000         258.632
180000         256.771
190000         256.771
200000         246.061
210000         247.922
220000         247.922
230000         247.922
240000         238.743
250000         245.774
260000         242.321
270000         243.375
280000         243.375
290000         242.321
300000         238.644
310000         243.375
320000         243.375
330000         242.004
340000         242.004
350000         242.004
360000         242.004
370000         242.004
380000         240.951
390000         240.951
400000         244.616
410000         244.616
420000         240.951
430000         240.951
440000         240.951
450000         240.951
460000         240.951
470000         239.588
480000         240.322
490000         240.322
500000         239.588
510000         239.588
520000         239.588
530000         239.588
540000         241.153
550000         241.153
560000         239.588
570000         239.588
580000         239.588
590000         239.588
600000         239.588
610000         239.588
620000         239.588
630000         237.182
640000         237.063
650000         234.779
660000         234.779
670000         234.779
680000         234.779
690000         234.779
700000         234.779
710000         234.779
720000         234.779
730000         234.779
740000         234.779
750000         234.779
760000           233.5
770000          233.43
780000          233.43
790000           233.5
800000           233.5
810000          233.43
820000         234.306
830000         234.306
840000          233.43
850000          233.43
860000          233.43
870000          233.43
880000          233.43
890000          233.43
900000         234.306
910000         234.306
920000          233.43
930000          233.43
940000          233.43
950000          233.43
960000         226.854
970000          230.92
980000          230.92
990000         229.459
1000000         229.459
1010000         230.491
1020000         230.491
1030000         230.491
1040000         230.491
1050000         230.491
1060000         230.491
1070000         230.491
1080000         230.491
1090000         230.491
1100000         230.491
1110000         229.459
1120000         228.816
1130000         228.816
1140000         229.459
1150000         229.459
1160000         228.816
1170000         228.816
1180000         229.459
1190000         229.459
1200000         228.816
1210000         228.816
1220000         228.816
1230000         228.816
1240000         228.816
1250000         228.816
1260000         229.459
1270000         229.459
1280000         228.816
1290000         228.816
1300000         228.816
1310000         228.816
1320000         229.937
1330000         229.937
1340000         228.816
1350000         228.816
1360000         228.816
1370000         228.816
1380000         228.816
1390000         228.816
1400000         229.937
1410000         229.937
1420000         228.816
1430000         228.816
1440000         231.128
1450000         231.128
1460000         226.805
1470000         226.854
1480000         226.854
1490000         226.854
1500000         226.854
1510000         226.854
1520000         226.854
1530000         226.359
1540000         226.359
1550000         226.854
1560000         226.854
1570000         226.854
1580000         226.854
1590000         226.359
1600000         226.359
1610000         226.854
1620000         226.854
1630000         226.359
1640000         226.359
1650000         226.854
1660000         226.854
1670000         226.854
1680000         226.854
1690000         226.854
1700000         226.854
1710000         226.854
1720000         226.854
